sid	page	line	pos	x	y	w	h	rh	rw	dy	marks
f75L_23_023	f75L	23	23	1540	2334	75	29	1.706	4.412	-0.206	f75L_23_m0598|f75L_23_m0603|f75L_23_m0605|f75L_23_m0609|f75L_23_m0622
f75L_23_024	f75L	23	24	1958	2310	9	85	5.000	0.529	0.029	f75L_23_m0604|f75L_23_m0611
f75L_23_025	f75L	23	25	2125	2370	7	11	0.647	0.412	1.382	
f75L_23_026	f75L	23	26	2176	2382	7	8	0.471	0.412	2.000	
f75L_23_027	f75L	23	27	2204	2338	38	35	2.059	2.235	0.206	f75L_23_m0626|f75L_23_m0627
f75L_23_028	f75L	23	28	2289	2344	30	29	1.706	1.765	0.382	
f75L_23_029	f75L	23	29	2371	2344	58	53	3.118	3.412	1.088	
f75L_23_030	f75L	23	30	2473	2336	45	43	2.529	2.647	0.324	
f75L_23_031	f75L	23	31	2570	2344	55	56	3.294	3.235	1.176	
f75L_23_032	f75L	23	32	2655	2328	71	49	2.882	4.176	0.029	
f75L_23_033	f75L	23	33	2865	2328	38	52	3.059	2.235	0.118	
f75L_23_034	f75L	23	34	2953	2341	58	58	3.412	3.412	1.059	f75L_23_m0610|f75L_23_m0615|f75L_23_m0619
f75L_23_035	f75L	23	35	3184	2334	57	38	2.235	3.353	0.059	
f75L_23_036	f75L	23	36	3295	2306	64	66	3.882	3.765	-0.765	
f75L_23_037	f75L	23	37	3486	2304	16	19	1.118	0.941	-2.265	f75L_23_m0595|f75L_23_m0616|f75L_23_m0617
f75L_23_038	f75L	23	38	3768	2323	31	47	2.765	1.824	-0.324	
f75L_24_001	f75L	24	1	80	2446	4	8	0.471	0.235	0.353	f75L_24_m0644|f75L_24_m0654|f75L_24_m0671|f75L_24_m0674|f75L_24_m0677
f75L_24_002	f75L	24	2	145	2438	5	28	1.647	0.294	0.471	f75L_24_m0649
f75L_24_003	f75L	24	3	148	2417	9	71	4.176	0.529	0.500	f75L_24_m0638|f75L_24_m0658|f75L_24_m0676
f75L_24_004	f75L	24	4	160	2412	14	25	1.471	0.824	-1.147	f75L_24_m0650|f75L_24_m0668|f75L_24_m0675
f75L_24_005	f75L	24	5	172	2454	6	15	0.882	0.353	1.029	f75L_24_m0666
f75L_24_006	f75L	24	6	188	2395	14	100	5.882	0.824	0.059	
f75L_24_007	f75L	24	7	199	2426	6	22	1.294	0.353	-0.412	
f75L_24_008	f75L	24	8	205	2417	25	62	3.647	1.471	0.235	f75L_24_m0639|f75L_24_m0651|f75L_24_m0655|f75L_24_m0661|f75L_24_m0665|f75L_24_m0667|f75L_24_m0669|f75L_24_m0672
f75L_24_009	f75L	24	9	299	2462	7	30	1.765	0.412	1.941	f75L_24_m0645|f75L_24_m0656|f75L_24_m0662|f75L_24_m0670
f75L_24_010	f75L	24	10	307	2410	16	42	2.471	0.941	-0.765	f75L_24_m0659|f75L_24_m0663|f75L_24_m0673
f75L_24_011	f75L	24	11	858	2468	12	21	1.235	0.706	2.029	
f75L_24_012	f75L	24	12	885	2472	7	17	1.000	0.412	2.147	
f75L_24_013	f75L	24	13	937	2482	5	8	0.471	0.294	2.471	
f75L_24_014	f75L	24	14	954	2395	15	92	5.412	0.882	-0.176	
f75L_24_015	f75L	24	15	962	2406	39	83	4.882	2.294	0.206	
f75L_24_016	f75L	24	16	1029	2462	3	14	0.824	0.176	1.471	
f75L_24_017	f75L	24	17	1031	2431	9	21	1.235	0.529	-0.147	
f75L_24_018	f75L	24	18	1177	2398	57	90	5.294	3.353	-0.059	f75L_24_m0646
f75L_24_019	f75L	24	19	1423	2425	72	31	1.824	4.235	-0.206	
f75L_24_020	f75L	24	20	1662	2438	80	41	2.412	4.706	0.853	f75L_24_m0640|f75L_24_m0641|f75L_24_m0642|f75L_24_m0647|f75L_24_m0660
f75L_24_021	f75L	24	21	2016	2425	45	49	2.882	2.647	0.324	f75L_24_m0652
f75L_24_022	f75L	24	22	2462	2433	35	33	1.941	2.059	0.324	
f75L_24_023	f75L	24	23	3045	2430	37	41	2.412	2.176	0.382	f75L_24_m0653|f75L_24_m0664
f75L_24_024	f75L	24	24	3229	2422	46	40	2.353	2.706	-0.118	f75L_24_m0643|f75L_24_m0648|f75L_24_m0657
f75L_24_025	f75L	24	25	3325	2435	63	27	1.588	3.706	0.265	
f75L_24_026	f75L	24	26	3497	2431	18	11	0.647	1.059	-0.441	
f75L_24_027	f75L	24	27	3768	2428	32	39	2.294	1.882	0.206	
f75L_25_001	f75L	25	1	79	2560	4	13	0.765	0.235	1.206	f75L_25_m0689
f75L_25_002	f75L	25	2	185	2555	6	30	1.765	0.353	1.412	f75L_25_m0687
f75L_25_003	f75L	25	3	308	2547	10	21	1.235	0.588	0.676	f75L_25_m0685|f75L_25_m0698|f75L_25_m0700|f75L_25_m0701
f75L_25_004	f75L	25	4	835	2556	9	17	1.000	0.529	1.088	f75L_25_m0680
f75L_25_005	f75L	25	5	862	2498	12	51	3.000	0.706	-1.324	f75L_25_m0692|f75L_25_m0695|f75L_25_m0696|f75L_25_m0704
f75L_25_006	f75L	25	6	933	2542	4	10	0.588	0.235	0.059	f75L_25_m0690|f75L_25_m0699|f75L_25_m0705
f75L_25_007	f75L	25	7	960	2509	40	57	3.353	2.353	-0.500	f75L_25_m0678|f75L_25_m0686
f75L_25_008	f75L	25	8	990	2543	31	37	2.176	1.824	0.912	
f75L_25_009	f75L	25	9	1028	2533	86	65	3.824	5.059	1.147	
f75L_25_010	f75L	25	10	1109	2544	28	36	2.118	1.647	0.941	f75L_25_m0702
f75L_25_011	f75L	25	11	1149	2566	5	9	0.529	0.294	1.441	
f75L_25_012	f75L	25	12	1167	2559	4	7	0.412	0.235	0.971	
f75L_25_013	f75L	25	13	1171	2544	23	43	2.529	1.353	1.147	f75L_25_m0703
f75L_25_014	f75L	25	14	1187	2511	42	80	4.706	2.471	0.294	f75L_25_m0679|f75L_25_m0693
f75L_25_015	f75L	25	15	1693	2578	7	7	0.412	0.412	2.088	f75L_25_m0688
f75L_25_016	f75L	25	16	1700	2576	7	7	0.412	0.412	1.971	f75L_25_m0681|f75L_25_m0682
f75L_25_017	f75L	25	17	1885	2578	12	24	1.412	0.706	2.588	
f75L_25_018	f75L	25	18	2049	2503	36	81	4.765	2.118	-0.147	f75L_25_m0683
f75L_25_019	f75L	25	19	2275	2492	69	71	4.176	4.059	-1.088	
f75L_25_020	f75L	25	20	2369	2539	59	54	3.176	3.471	1.176	
f75L_25_021	f75L	25	21	2478	2537	57	55	3.235	3.353	1.088	
f75L_25_022	f75L	25	22	2538	2508	60	47	2.765	3.529	-0.853	f75L_25_m0684
f75L_25_023	f75L	25	23	2610	2529	59	41	2.412	3.471	0.206	
f75L_25_024	f75L	25	24	2700	2521	44	59	3.471	2.588	0.265	f75L_25_m0691|f75L_25_m0697
f75L_25_025	f75L	25	25	2912	2521	35	42	2.471	2.059	-0.235	
f75L_25_026	f75L	25	26	2995	2521	58	41	2.412	3.412	-0.265	f75L_25_m0694
f75L_25_027	f75L	25	27	3666	2518	47	30	1.765	2.765	-0.765	
f75L_26_001	f75L	26	1	153	2673	5	8	0.471	0.294	1.882	f75L_26_m0709|f75L_26_m0710|f75L_26_m0711|f75L_26_m0721|f75L_26_m0722|f75L_26_m0733|f75L_26_m0735|f75L_26_m0740|f75L_26_m0746
f75L_26_002	f75L	26	2	220	2639	6	6	0.353	0.353	-0.176	f75L_26_m0718|f75L_26_m0729|f75L_26_m0747|f75L_26_m0748
f75L_26_003	f75L	26	3	291	2655	5	8	0.471	0.294	0.824	f75L_26_m0723
f75L_26_004	f75L	26	4	297	2653	12	36	2.118	0.706	1.529	f75L_26_m0712|f75L_26_m0727|f75L_26_m0741
f75L_26_005	f75L	26	5	1096	2636	22	5	0.294	1.294	-0.382	f75L_26_m0707|f75L_26_m0719|f75L_26_m0720|f75L_26_m0736|f75L_26_m0743|f75L_26_m0745
f75L_26_006	f75L	26	6	1163	2614	18	11	0.647	1.059	-1.500	f75L_26_m0708|f75L_26_m0744
f75L_26_007	f75L	26	7	1189	2600	12	10	0.588	0.706	-2.353	f75L_26_m0706|f75L_26_m0724
f75L_26_008	f75L	26	8	1515	2621	50	48	2.824	2.941	0.000	f75L_26_m0725|f75L_26_m0734
f75L_26_009	f75L	26	9	1817	2615	59	56	3.294	3.471	-0.118	f75L_26_m0713|f75L_26_m0714|f75L_26_m0716|f75L_26_m0730|f75L_26_m0731|f75L_26_m0732|f75L_26_m0737
f75L_26_010	f75L	26	10	1950	2674	3	6	0.353	0.176	1.882	
f75L_26_011	f75L	26	11	1990	2607	39	46	2.706	2.294	-0.882	
f75L_26_012	f75L	26	12	2064	2623	71	55	3.235	4.176	0.324	
f75L_26_013	f75L	26	13	2172	2622	72	52	3.059	4.235	0.176	
f75L_26_014	f75L	26	14	2246	2635	17	11	0.647	1.000	-0.265	f75L_26_m0738|f75L_26_m0742
f75L_26_015	f75L	26	15	2930	2596	44	56	3.294	2.588	-1.235	f75L_26_m0739
f75L_26_016	f75L	26	16	3027	2615	32	37	2.176	1.882	-0.676	f75L_26_m0715|f75L_26_m0717|f75L_26_m0728
f75L_26_017	f75L	26	17	3055	2601	13	13	0.765	0.765	-2.206	f75L_26_m0749
f75L_26_018	f75L	26	18	3491	2615	45	52	3.059	2.647	-0.235	
f75L_26_019	f75L	26	19	3590	2614	21	35	2.059	1.235	-0.794	f75L_26_m0726
f75L_27_001	f75L	27	1	101	2730	6	6	0.353	0.353	0.529	f75L_27_m0753|f75L_27_m0758|f75L_27_m0763
f75L_27_002	f75L	27	2	146	2724	13	54	3.176	0.765	1.588	f75L_27_m0752|f75L_27_m0766
f75L_27_003	f75L	27	3	161	2766	12	7	0.412	0.706	2.676	
f75L_27_004	f75L	27	4	175	2756	4	17	1.000	0.235	2.382	f75L_27_m0755|f75L_27_m0762
f75L_27_005	f75L	27	5	218	2758	11	19	1.118	0.647	2.559	
f75L_27_006	f75L	27	6	229	2714	14	62	3.647	0.824	1.235	f75L_27_m0750|f75L_27_m0754
f75L_27_007	f75L	27	7	298	2735	4	15	0.882	0.235	1.088	
f75L_27_008	f75L	27	8	305	2716	4	43	2.529	0.235	0.794	f75L_27_m0756|f75L_27_m0759|f75L_27_m0767
f75L_27_009	f75L	27	9	338	2721	7	52	3.059	0.412	1.353	f75L_27_m0771
f75L_27_010	f75L	27	10	343	2722	8	43	2.529	0.471	1.147	f75L_27_m0765
f75L_27_011	f75L	27	11	347	2704	14	71	4.176	0.824	0.912	f75L_27_m0761|f75L_27_m0769
f75L_27_012	f75L	27	12	1075	2712	35	15	0.882	2.059	-0.265	
f75L_27_013	f75L	27	13	1247	2734	7	28	1.647	0.412	1.412	
f75L_27_014	f75L	27	14	1413	2713	65	51	3.000	3.824	0.853	f75L_27_m0768
f75L_27_015	f75L	27	15	1543	2722	15	28	1.647	0.882	0.706	
f75L_27_016	f75L	27	16	1567	2720	56	33	1.941	3.294	0.735	
f75L_27_017	f75L	27	17	1721	2725	6	32	1.882	0.353	1.000	
f75L_27_018	f75L	27	18	1773	2716	39	51	3.000	2.294	1.029	
f75L_27_019	f75L	27	19	1812	2717	30	49	2.882	1.765	1.029	
f75L_27_020	f75L	27	20	1884	2716	12	31	1.824	0.706	0.441	
f75L_27_021	f75L	27	21	1895	2719	41	54	3.176	2.412	1.294	
f75L_27_022	f75L	27	22	2029	2721	8	7	0.412	0.471	0.029	
f75L_27_023	f75L	27	23	2226	2762	3	7	0.412	0.176	2.441	
f75L_27_024	f75L	27	24	2408	2722	14	32	1.882	0.824	0.824	
f75L_27_025	f75L	27	25	2429	2720	34	30	1.765	2.000	0.647	f75L_27_m0764
f75L_27_026	f75L	27	26	2723	2767	15	8	0.471	0.882	2.765	f75L_27_m0757|f75L_27_m0770
f75L_27_027	f75L	27	27	2752	2719	39	53	3.118	2.294	1.265	
f75L_27_028	f75L	27	28	2827	2716	32	28	1.647	1.882	0.353	
f75L_27_029	f75L	27	29	2911	2713	71	30	1.765	4.176	0.235	f75L_27_m0751|f75L_27_m0760
f75L_27_030	f75L	27	30	3314	2676	76	62	3.647	4.471	-1.000	
f75L_27_031	f75L	27	31	3417	2739	6	8	0.471	0.353	1.118	
f75L_27_032	f75L	27	32	3519	2765	6	6	0.353	0.353	2.588	
f75L_27_033	f75L	27	33	3557	2694	66	41	2.412	3.882	-0.559	
f75L_27_034	f75L	27	34	3649	2677	58	49	2.882	3.412	-1.324	
f75L_27_035	f75L	27	35	3710	2710	21	16	0.941	1.235	-0.353	
f75L_27_036	f75L	27	36	3728	2695	47	32	1.882	2.765	-0.765	
f75L_28_001	f75L	28	1	149	2819	4	91	5.353	0.235	2.382	f75L_28_m0797|f75L_28_m0798
f75L_28_002	f75L	28	2	152	2797	25	132	7.765	1.471	2.294	f75L_28_m0772|f75L_28_m0774|f75L_28_m0776|f75L_28_m0777|f75L_28_m0781|f75L_28_m0784|f75L_28_m0800|f75L_28_m0805|f75L_28_m0807
f75L_28_003	f75L	28	3	176	2789	13	52	3.059	0.765	-0.529	f75L_28_m0775|f75L_28_m0786
f75L_28_004	f75L	28	4	185	2778	8	66	3.882	0.471	-0.765	f75L_28_m0785|f75L_28_m0790
f75L_28_005	f75L	28	5	193	2836	3	90	5.294	0.176	3.353	f75L_28_m0808
f75L_28_006	f75L	28	6	218	2777	26	140	8.235	1.529	1.353	f75L_28_m0778|f75L_28_m0782|f75L_28_m0787|f75L_28_m0789|f75L_28_m0799|f75L_28_m0801|f75L_28_m0802|f75L_28_m0803|f75L_28_m0806
f75L_28_007	f75L	28	7	290	2887	3	9	0.529	0.176	3.971	f75L_28_m0773
f75L_28_008	f75L	28	8	295	2818	3	10	0.588	0.176	-0.059	
f75L_28_009	f75L	28	9	298	2880	7	38	2.235	0.412	4.412	f75L_28_m0779
f75L_28_010	f75L	28	10	339	2859	4	10	0.588	0.235	2.353	f75L_28_m0783|f75L_28_m0804
f75L_28_011	f75L	28	11	343	2777	18	95	5.588	1.059	0.029	f75L_28_m0791|f75L_28_m0792|f75L_28_m0795
f75L_28_012	f75L	28	12	1224	2904	9	8	0.471	0.529	4.941	f75L_28_m0796
f75L_28_013	f75L	28	13	1245	2812	24	101	5.941	1.412	2.265	f75L_28_m0793
f75L_28_014	f75L	28	14	1487	2896	61	58	3.412	3.588	5.941	
f75L_28_015	f75L	28	15	1567	2844	13	26	1.529	0.765	1.941	
f75L_28_016	f75L	28	16	1643	2819	46	81	4.765	2.706	2.088	
f75L_28_017	f75L	28	17	1684	2876	27	22	1.294	1.588	3.706	
f75L_28_018	f75L	28	18	1770	2910	7	8	0.471	0.412	5.294	
f75L_28_019	f75L	28	19	2045	2808	44	112	6.588	2.588	2.353	f75L_28_m0780
f75L_28_020	f75L	28	20	2081	2807	41	25	1.471	2.412	-0.265	
f75L_28_021	f75L	28	21	2133	2828	13	19	1.118	0.765	0.794	
f75L_28_022	f75L	28	22	2496	2797	46	55	3.235	2.706	0.029	
f75L_28_023	f75L	28	23	2583	2765	19	21	1.235	1.118	-2.853	
f75L_28_024	f75L	28	24	2822	2834	14	17	1.000	0.824	1.088	
f75L_28_025	f75L	28	25	2879	2799	23	24	1.412	1.353	-0.765	f75L_28_m0788|f75L_28_m0794
f75L_29_001	f75L	29	1	190	2928	15	155	9.118	0.882	-1.912	f75L_29_m0817|f75L_29_m0818|f75L_29_m0822|f75L_29_m0823|f75L_29_m0825|f75L_29_m0829|f75L_29_m0833|f75L_29_m0835|f75L_29_m0836|f75L_29_m0837|f75L_29_m0841|f75L_29_m0842|f75L_29_m0843|f75L_29_m0845|f75L_29_m0846|f75L_29_m0850|f75L_29_m0854|f75L_29_m0858|f75L_29_m0863
f75L_29_002	f75L	29	2	214	2973	10	92	5.412	0.588	-1.118	f75L_29_m0838
f75L_29_003	f75L	29	3	225	2970	15	16	0.941	0.882	-3.529	f75L_29_m0826|f75L_29_m0864
f75L_29_004	f75L	29	4	305	3043	4	30	1.765	0.235	1.176	f75L_29_m0810|f75L_29_m0815|f75L_29_m0827|f75L_29_m0831|f75L_29_m0834|f75L_29_m0839|f75L_29_m0851|f75L_29_m0856|f75L_29_m0860|f75L_29_m0861|f75L_29_m0866
f75L_29_005	f75L	29	5	912	2969	13	18	1.059	0.765	-3.529	f75L_29_m0832
f75L_29_006	f75L	29	6	1317	2982	17	27	1.588	1.000	-2.500	f75L_29_m0828
f75L_29_007	f75L	29	7	1463	3012	24	31	1.824	1.412	-0.618	f75L_29_m0824|f75L_29_m0847|f75L_29_m0848
f75L_29_008	f75L	29	8	1490	3010	66	36	2.118	3.882	-0.588	f75L_29_m0819|f75L_29_m0830
f75L_29_009	f75L	29	9	1646	2950	25	14	0.824	1.471	-4.765	f75L_29_m0821
f75L_29_010	f75L	29	10	1662	2978	47	69	4.059	2.765	-1.500	
f75L_29_011	f75L	29	11	1706	2980	20	14	0.824	1.176	-3.000	f75L_29_m0852|f75L_29_m0857|f75L_29_m0859
f75L_29_012	f75L	29	12	1787	2991	68	71	4.176	4.000	-0.676	f75L_29_m0840|f75L_29_m0849
f75L_29_013	f75L	29	13	1849	3016	31	23	1.353	1.824	-0.618	f75L_29_m0809
f75L_29_014	f75L	29	14	1940	3016	85	32	1.882	5.000	-0.353	
f75L_29_015	f75L	29	15	2023	2985	46	42	2.471	2.706	-1.882	f75L_29_m0811
f75L_29_016	f75L	29	16	2114	3033	22	18	1.059	1.294	0.235	
f75L_29_017	f75L	29	17	2131	3019	63	46	2.706	3.706	0.235	f75L_29_m0862
f75L_29_018	f75L	29	18	2198	3022	15	26	1.529	0.882	-0.176	
f75L_29_019	f75L	29	19	2261	3074	31	13	0.765	1.824	2.500	f75L_29_m0865|f75L_29_m0867
f75L_29_020	f75L	29	20	2340	3005	55	43	2.529	3.235	-0.676	
f75L_29_021	f75L	29	21	2400	3015	74	35	2.059	4.353	-0.324	
f75L_29_022	f75L	29	22	2546	3068	2	9	0.529	0.118	2.029	f75L_29_m0813
f75L_29_023	f75L	29	23	2667	3010	64	40	2.353	3.765	-0.471	
f75L_29_024	f75L	29	24	2757	3028	23	20	1.176	1.353	0.000	
f75L_29_025	f75L	29	25	2774	3010	37	58	3.412	2.176	0.059	
f75L_29_026	f75L	29	26	3030	3017	61	43	2.529	3.588	0.029	f75L_29_m0812|f75L_29_m0814|f75L_29_m0816|f75L_29_m0820|f75L_29_m0844|f75L_29_m0855
f75L_29_027	f75L	29	27	3087	3030	30	14	0.824	1.765	-0.059	
f75L_29_028	f75L	29	28	3181	3027	30	27	1.588	1.765	0.147	
f75L_29_029	f75L	29	29	3381	3004	65	53	3.118	3.824	-0.441	
f75L_29_030	f75L	29	30	3441	3019	18	20	1.176	1.059	-0.529	
f75L_29_031	f75L	29	31	3539	3030	18	16	0.941	1.059	0.000	f75L_29_m0853
f75L_29_032	f75L	29	32	3552	3017	28	29	1.706	1.647	-0.382	
f75L_29_033	f75L	29	33	3584	3027	63	21	1.235	3.706	-0.029	
f75L_29_034	f75L	29	34	3641	3016	17	19	1.118	1.000	-0.735	
f75L_29_035	f75L	29	35	3660	3027	12	18	1.059	0.706	-0.118	
f75L_29_036	f75L	29	36	3674	3024	25	23	1.353	1.471	-0.147	
f75L_29_037	f75L	29	37	3734	3019	14	10	0.588	0.824	-0.824	
f75L_29_038	f75L	29	38	3742	3032	16	16	0.941	0.941	0.118	
f75L_29_039	f75L	29	39	3760	3012	40	26	1.529	2.353	-0.765	
f75L_30_001	f75L	30	1	107	3128	4	50	2.941	0.235	1.294	f75L_30_m0884
f75L_30_002	f75L	30	2	145	3178	4	26	1.529	0.235	3.529	
f75L_30_003	f75L	30	3	173	3125	4	16	0.941	0.235	0.118	f75L_30_m0887
f75L_30_004	f75L	30	4	182	3171	3	6	0.353	0.176	2.529	
f75L_30_005	f75L	30	5	191	3122	7	54	3.176	0.412	1.059	f75L_30_m0879|f75L_30_m0881|f75L_30_m0885
f75L_30_006	f75L	30	6	198	3128	16	47	2.765	0.941	1.206	f75L_30_m0868|f75L_30_m0871|f75L_30_m0872
f75L_30_007	f75L	30	7	213	3114	14	97	5.706	0.824	1.853	
f75L_30_008	f75L	30	8	225	3180	6	8	0.471	0.353	3.118	
f75L_30_009	f75L	30	9	229	3161	13	24	1.412	0.765	2.471	
f75L_30_010	f75L	30	10	289	3164	5	41	2.412	0.294	3.147	
f75L_30_011	f75L	30	11	361	3154	3	18	1.059	0.176	1.882	f75L_30_m0874|f75L_30_m0882
f75L_30_012	f75L	30	12	1017	3082	14	29	1.706	0.824	-2.029	f75L_30_m0883
f75L_30_013	f75L	30	13	1215	3176	13	9	0.529	0.765	2.912	
f75L_30_014	f75L	30	14	1381	3175	7	11	0.647	0.412	2.912	
f75L_30_015	f75L	30	15	1415	3126	24	23	1.353	1.412	0.382	
f75L_30_016	f75L	30	16	1433	3118	39	26	1.529	2.294	0.000	
f75L_30_017	f75L	30	17	1673	3113	25	28	1.647	1.471	-0.235	
f75L_30_018	f75L	30	18	1701	3113	25	32	1.882	1.471	-0.118	f75L_30_m0869|f75L_30_m0873|f75L_30_m0875|f75L_30_m0876
f75L_30_019	f75L	30	19	1942	3148	13	22	1.294	0.765	1.647	f75L_30_m0870
f75L_30_020	f75L	30	20	2102	3104	13	42	2.471	0.765	-0.353	f75L_30_m0877
f75L_30_021	f75L	30	21	2241	3168	55	30	1.765	3.235	3.059	
f75L_30_022	f75L	30	22	2661	3114	39	23	1.353	2.294	-0.324	
f75L_30_023	f75L	30	23	2744	3081	62	70	4.118	3.647	-0.882	
f75L_30_024	f75L	30	24	2807	3116	34	29	1.706	2.000	-0.029	f75L_30_m0880|f75L_30_m0886
f75L_30_025	f75L	30	25	3007	3107	29	36	2.118	1.706	-0.353	f75L_30_m0878
f75L_30_026	f75L	30	26	3034	3096	7	10	0.588	0.412	-1.765	
f75L_30_027	f75L	30	27	3039	3117	34	85	5.000	2.000	1.676	
f75L_30_028	f75L	30	28	3107	3136	6	6	0.353	0.353	0.471	
f75L_30_029	f75L	30	29	3170	3163	18	57	3.353	1.059	3.559	
f75L_30_030	f75L	30	30	3325	3121	29	88	5.176	1.706	2.000	
f75L_30_031	f75L	30	31	3409	3126	23	18	1.059	1.353	0.235	f75L_30_m0888
f75L_30_032	f75L	30	32	3459	3119	21	16	0.941	1.235	-0.235	
f75L_30_033	f75L	30	33	3476	3107	19	17	1.000	1.118	-0.912	
f75L_30_034	f75L	30	34	3494	3113	36	25	1.471	2.118	-0.324	
f75L_30_035	f75L	30	35	3533	3112	59	29	1.706	3.471	-0.265	
f75L_30_036	f75L	30	36	3664	3124	19	15	0.882	1.118	0.029	
f75L_30_037	f75L	30	37	3717	3096	83	100	5.882	4.882	0.882	
f75L_31_001	f75L	31	1	183	3241	8	54	3.176	0.471	-1.176	f75L_31_m0890|f75L_31_m0897|f75L_31_m0898|f75L_31_m0903|f75L_31_m0906|f75L_31_m0913|f75L_31_m0916|f75L_31_m0919
f75L_31_002	f75L	31	2	230	3248	8	14	0.824	0.471	-1.941	f75L_31_m0899|f75L_31_m0907
f75L_31_003	f75L	31	3	337	3279	8	40	2.353	0.471	0.647	f75L_31_m0891|f75L_31_m0902|f75L_31_m0908|f75L_31_m0909|f75L_31_m0914|f75L_31_m0923|f75L_31_m0924|f75L_31_m0931|f75L_31_m0932|f75L_31_m0933|f75L_31_m0935|f75L_31_m0937
f75L_31_004	f75L	31	4	345	3316	4	7	0.412	0.235	1.853	
f75L_31_005	f75L	31	5	352	3305	4	16	0.941	0.235	1.471	f75L_31_m0892|f75L_31_m0896|f75L_31_m0921
f75L_31_006	f75L	31	6	850	3266	50	36	2.118	2.941	-0.235	f75L_31_m0912
f75L_31_007	f75L	31	7	1001	3244	6	10	0.588	0.353	-2.294	
f75L_31_008	f75L	31	8	1023	3266	44	41	2.412	2.588	-0.088	
f75L_31_009	f75L	31	9	1103	3265	50	49	2.882	2.941	0.088	f75L_31_m0925
f75L_31_010	f75L	31	10	1276	3269	31	30	1.765	1.824	-0.235	f75L_31_m0889|f75L_31_m0893|f75L_31_m0894|f75L_31_m0917|f75L_31_m0926
f75L_31_011	f75L	31	11	1508	3250	37	43	2.529	2.176	-0.971	
f75L_31_012	f75L	31	12	1627	3284	9	13	0.765	0.529	0.147	f75L_31_m0910|f75L_31_m0938
f75L_31_013	f75L	31	13	1756	3260	63	44	2.588	3.706	-0.353	
f75L_31_014	f75L	31	14	1956	3254	36	42	2.471	2.118	-0.765	
f75L_31_015	f75L	31	15	2105	3234	73	83	4.882	4.294	-0.735	f75L_31_m0905|f75L_31_m0915|f75L_31_m0922|f75L_31_m0930
f75L_31_016	f75L	31	16	2183	3250	42	59	3.471	2.471	-0.500	
f75L_31_017	f75L	31	17	2271	3266	38	31	1.824	2.235	-0.382	
f75L_31_018	f75L	31	18	2306	3267	29	30	1.765	1.706	-0.353	
f75L_31_019	f75L	31	19	2563	3256	47	37	2.176	2.765	-0.794	
f75L_31_020	f75L	31	20	2722	3271	34	52	3.059	2.000	0.529	f75L_31_m0918|f75L_31_m0920|f75L_31_m0929
f75L_31_021	f75L	31	21	2787	3256	52	48	2.824	3.059	-0.471	f75L_31_m0911|f75L_31_m0927
f75L_31_022	f75L	31	22	2828	3217	41	35	2.059	2.412	-3.147	
f75L_31_023	f75L	31	23	2873	3272	55	30	1.765	3.235	-0.059	
f75L_31_024	f75L	31	24	2954	3283	48	50	2.941	2.824	1.176	
f75L_31_025	f75L	31	25	3033	3270	46	45	2.647	2.706	0.265	f75L_31_m0895
f75L_31_026	f75L	31	26	3228	3278	60	47	2.765	3.529	0.794	
f75L_31_027	f75L	31	27	3554	3257	46	56	3.294	2.706	-0.176	f75L_31_m0928|f75L_31_m0934|f75L_31_m0936
f75L_31_028	f75L	31	28	3631	3277	59	45	2.647	3.471	0.676	f75L_31_m0900|f75L_31_m0901|f75L_31_m0904
f75L_31_029	f75L	31	29	3790	3290	10	31	1.824	0.588	1.029	
f75L_32_001	f75L	32	1	333	3324	23	23	1.353	1.353	-1.794	f75L_32_m0939|f75L_32_m0941|f75L_32_m0943|f75L_32_m0947|f75L_32_m0949
f75L_32_002	f75L	32	2	825	3396	4	6	0.353	0.235	1.941	
f75L_32_003	f75L	32	3	841	3363	6	7	0.412	0.353	0.029	
f75L_32_004	f75L	32	4	858	3351	35	26	1.529	2.059	-0.118	
f75L_32_005	f75L	32	5	1045	3336	40	43	2.529	2.353	-0.500	f75L_32_m0944|f75L_32_m0946|f75L_32_m0948
f75L_32_006	f75L	32	6	1547	3368	4	6	0.353	0.235	0.294	
f75L_32_007	f75L	32	7	1632	3341	28	35	2.059	1.647	-0.441	
f75L_32_008	f75L	32	8	1925	3339	44	44	2.588	2.588	-0.294	
f75L_32_009	f75L	32	9	2145	3345	57	36	2.118	3.353	-0.176	
f75L_32_010	f75L	32	10	2336	3348	59	31	1.824	3.471	-0.147	
f75L_32_011	f75L	32	11	2591	3313	84	76	4.471	4.941	-0.882	f75L_32_m0945
f75L_32_012	f75L	32	12	2775	3349	76	32	1.882	4.471	-0.059	f75L_32_m0940|f75L_32_m0942
f75L_32_013	f75L	32	13	3113	3342	66	44	2.588	3.882	-0.118	
f75L_32_014	f75L	32	14	3201	3354	42	37	2.176	2.471	0.382	
f75L_32_015	f75L	32	15	3290	3358	25	21	1.235	1.471	0.147	
f75L_32_016	f75L	32	16	3360	3351	53	49	2.882	3.118	0.559	
f75L_32_017	f75L	32	17	3450	3382	3	17	1.000	0.176	1.441	
f75L_33_001	f75L	33	1	353	3447	5	6	0.353	0.294	0.529	f75L_33_m0951|f75L_33_m0952|f75L_33_m0953|f75L_33_m0957|f75L_33_m0958
f75L_33_002	f75L	33	2	948	3434	10	20	1.176	0.588	0.176	f75L_33_m0960
f75L_33_003	f75L	33	3	1052	3412	60	42	2.471	3.529	-0.471	
