line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
32	f75L_32_016	16	2108	3078	66	64	tcross	7.943	0.60	tcross	
32	f75L_32_017	17	2204	3064	44	61	bar	3.890	0.56	hook	
32	f75L_32_018	18	2302	3074	24	46	signN	5.535	0.43	signN	
32	f75L_32_019	19	2328	3077	22	26	_	6.011	0.81	_	
32	f75L_32_020	20	2451	3063	88	59	hash	3.775	0.80	hash	
32	f75L_32_021	21	2795	3063	31	19	flag	4.531	0.67	flag	
32	f75L_32_022	22	2841	3016	156	130	hook	5.445	1.00	hook	
32	f75L_32_023	23	3127	3079	49	52	star	5.431	0.81	star	
32	f75L_32_024	24	3215	3087	30	43	star	6.131	1.00	star	
32	f75L_32_025	25	3289	3077	59	115	hook	3.144	0.64	hook	
32	f75L_32_026	26	3374	3087	6	29	bar	3.685	0.56	bar	
33	f75L_33_001	1	413	3187	25	27	_	5.548	0.58	_	
33	f75L_33_002	2	442	3150	69	29	inf	3.893	1.00	inf	
33	f75L_33_003	3	536	3134	73	46	plus	5.091	1.00	plus	
33	f75L_33_004	4	635	3140	53	42	hash2	6.441	0.81	hash2	
33	f75L_33_005	5	712	3147	75	37	hash2	4.734	0.81	hash2	
33	f75L_33_006	6	810	3143	57	68	ctlig	7.452	0.39	star	
33	f75L_33_007	7	909	3146	50	30	inf	5.579	0.79	inf	
33	f75L_33_008	8	999	3149	87	30	wedge	3.463	1.00	wedge	
33	f75L_33_009	9	1200	3187	15	17	num1	5.892	0.81	num1	
33	f75L_33_010	10	1310	3190	14	14	num1	4.950	0.82	num1	?
33	f75L_33_011	11	1613	3138	37	69	flag	5.519	0.60	flag	
33	f75L_33_012	12	1689	3156	48	36	b8	4.589	0.58	hash2	
33	f75L_33_013	13	1773	3156	29	31	circ	7.269	0.41	circ	
33	f75L_33_014	14	1851	3166	31	38	loop	5.703	0.62	loop	
33	f75L_33_015	15	1916	3155	40	33	arrow	4.485	0.83	arrow	
33	f75L_33_016	16	2145	3165	38	62	signN	6.267	0.80	signN	
33	f75L_33_017	17	2240	3135	78	59	signA	4.524	1.00	signA	
33	f75L_33_018	18	2453	3147	93	54	hash	4.085	0.60	star	
33	f75L_33_019	19	2589	3145	43	50	_	5.519	0.57	b8	
33	f75L_33_020	20	2796	3175	12	26	bar	5.852	0.80	bar	
33	f75L_33_021	21	2865	3171	29	32	circ	4.971	1.00	circ	
33	f75L_33_022	22	2921	3160	90	58	ctlig	5.654	0.41	star	
33	f75L_33_023	23	3033	3166	60	87	num1	4.255	1.00	num1	
33	f75L_33_024	24	3143	3171	48	64	hash	4.877	0.58	ctlig	
33	f75L_33_025	25	3233	3176	36	48	b8	5.187	0.42	b8	
33	f75L_33_026	26	3337	3152	43	105	bar	2.970	0.83	bar	
34	f75L_34_001	1	416	3215	55	57	b8	7.709	0.39	b8	
34	f75L_34_002	2	450	3204	58	51	b8	6.836	0.81	b8	
34	f75L_34_003	3	455	3282	29	15	flag	5.365	0.83	flag	
34	f75L_34_004	4	542	3227	23	26	circ	4.741	1.00	circ	
34	f75L_34_005	5	599	3216	51	45	plus	5.229	0.83	plus	
34	f75L_34_006	6	688	3228	37	39	star	5.899	1.00	star	
34	f75L_34_007	7	754	3273	7	13	num1	5.889	0.80	num1	
34	f75L_34_008	8	762	3227	42	66	flag	4.730	0.81	flag	?
34	f75L_34_009	9	1221	3231	58	44	hash	4.478	0.45	hash	
34	f75L_34_010	10	1300	3230	66	44	plus	4.534	1.00	plus	
34	f75L_34_011	11	1583	3222	33	47	b8	6.397	0.60	b8	
34	f75L_34_012	12	1733	3238	64	32	wedge	4.462	1.00	wedge	
34	f75L_34_013	13	1845	3231	75	34	hash2	4.345	0.82	hash2	
34	f75L_34_014	14	2113	3222	62	49	tcross	7.333	0.61	tcross	
34	f75L_34_015	15	2202	3240	32	26	b8	5.804	0.61	b8	
34	f75L_34_016	16	2240	3233	89	42	ctlig	4.447	0.81	ctlig	
34	f75L_34_017	17	2383	3218	40	58	b8	5.519	0.44	b8	
34	f75L_34_018	18	2507	3220	46	39	_	5.382	0.40	_	
34	f75L_34_019	19	2593	3253	56	40	hook	6.011	0.60	hook	
34	f75L_34_020	20	2681	3248	54	76	num1	4.942	1.00	num1	
34	f75L_34_021	21	2772	3245	62	48	star	5.986	0.81	star	
34	f75L_34_022	22	2880	3256	66	29	inf	3.957	1.00	inf	
34	f75L_34_023	23	2986	3230	30	77	bar	6.086	0.40	hook	
34	f75L_34_024	24	3076	3244	38	59	signN	5.104	1.00	signN	
34	f75L_34_025	25	3168	3265	25	26	circ	5.180	1.00	circ	
34	f75L_34_026	26	3245	3226	81	69	signA	4.584	1.00	signA	
34	f75L_34_027	27	3315	3176	25	86	bar	1.847	0.86	bar	
34	f75L_34_028	28	3373	3260	7	25	num1	3.685	0.56	num1	
35	f75L_35_001	1	494	3305	13	32	bar	5.044	1.00	bar	
35	f75L_35_002	2	508	3306	15	28	bar	5.374	1.00	bar	
35	f75L_35_003	3	563	3304	28	67	num1	3.811	1.00	num1	
35	f75L_35_004	4	644	3286	53	75	hash	4.565	1.00	hash	
35	f75L_35_005	5	747	3312	60	30	wedge	4.386	1.00	wedge	
35	f75L_35_006	6	1048	3236	167	110	_	5.947	0.60	_	
35	f75L_35_007	7	1237	3300	49	79	flag	3.978	1.00	flag	
35	f75L_35_008	8	1285	3338	19	15	num1	6.159	0.41	loop	
35	f75L_35_009	9	1312	3298	98	52	ctlig	4.606	1.00	ctlig	
35	f75L_35_010	10	1448	3296	38	60	loop	5.316	0.81	loop	
35	f75L_35_011	11	1528	3310	41	35	b8	5.532	0.43	b8	
35	f75L_35_012	12	1613	3245	75	149	hook	5.495	0.60	hookdesc	
35	f75L_35_013	13	1816	3283	44	119	bar	5.277	0.40	hookdesc	
35	f75L_35_014	14	1885	3295	43	75	flag	4.558	1.00	flag	
35	f75L_35_015	15	1953	3319	43	41	hash2	4.255	0.75	hash2	
35	f75L_35_016	16	2021	3232	79	121	flag	6.195	0.39	ctlig	
35	f75L_35_017	17	2119	3311	52	48	star	4.120	0.83	star	
35	f75L_35_018	18	2219	3321	31	25	hook	7.079	0.41	hook	
35	f75L_35_019	19	2383	3296	34	84	hook	5.461	0.61	hook	
35	f75L_35_020	20	2611	3317	63	76	ctlig	5.900	0.61	ctlig	?
35	f75L_35_021	21	2724	3328	36	41	b8	7.625	0.40	blob	
35	f75L_35_022	22	2800	3315	69	40	inf	4.431	1.00	inf	
35	f75L_35_023	23	3025	3332	29	32	_	6.687	0.40	hook	
35	f75L_35_024	24	3109	3328	34	33	_	5.535	1.00	_	
35	f75L_35_025	25	3189	3317	36	46	b8	4.397	1.00	b8	
35	f75L_35_026	26	3264	3330	46	32	inf	6.267	1.00	inf	
35	f75L_35_027	27	3352	3299	28	72	hook	6.215	0.57	signN	
36	f75L_36_001	1	403	3306	82	148	hookdesc	7.001	0.81	hookdesc	
36	f75L_36_002	2	514	3381	60	70	star	7.484	0.40	plus	
36	f75L_36_003	3	619	3355	38	106	bar	4.706	0.38	flag	
36	f75L_36_004	4	706	3400	15	24	bar	4.172	0.63	bar	
36	f75L_36_005	5	716	3387	43	37	hook	5.241	0.64	hook	
36	f75L_36_006	6	963	3375	50	101	hookdesc	6.081	0.80	hookdesc	?
36	f75L_36_007	7	1046	3375	45	68	flag	4.038	1.00	flag	
36	f75L_36_008	8	1116	3384	55	47	star	6.348	0.80	star	
36	f75L_36_009	9	1237	3390	32	42	b8	6.132	1.00	b8	?
36	f75L_36_010	10	1313	3400	54	60	hookdesc	4.849	1.00	hookdesc	
36	f75L_36_011	11	1386	3379	19	35	loop	5.515	0.44	loop	
36	f75L_36_012	12	1414	3389	67	51	plus	5.353	0.81	plus	
36	f75L_36_013	13	1531	3386	36	46	b8	4.397	1.00	b8	
36	f75L_36_014	14	1627	3399	34	28	inf	6.475	0.39	flag	
36	f75L_36_015	15	1735	3402	26	31	blob	6.685	0.61	blob	
36	f75L_36_016	16	1774	3404	31	29	blob	6.528	0.81	blob	
36	f75L_36_017	17	1829	3391	106	52	ctlig	5.711	0.59	ctlig	?
36	f75L_36_018	18	1954	3385	52	39	inf	5.450	0.81	inf	
36	f75L_36_019	19	2040	3370	69	68	arrow	5.503	1.00	arrow	
36	f75L_36_020	20	2146	3392	52	44	hash2	3.783	0.82	hash2	
36	f75L_36_021	21	2207	3318	134	140	ctlig	7.332	0.40	ctlig	
36	f75L_36_022	22	2352	3388	35	72	hook	5.417	0.60	hook	
36	f75L_36_023	23	2429	3389	100	49	loop	4.340	1.00	loop	
36	f75L_36_024	24	2572	3400	37	45	star	4.073	1.00	star	
36	f75L_36_025	25	2657	3408	106	32	loop	2.714	1.00	loop	?
36	f75L_36_026	26	2911	3313	98	145	hookdesc	4.090	1.00	hookdesc	
36	f75L_36_027	27	2999	3370	65	37	wedge	5.947	0.80	wedge	
36	f75L_36_028	28	3124	3410	33	44	flag	7.000	0.40	hook	
36	f75L_36_029	29	3214	3408	64	36	hash2	4.345	1.00	hash2	
36	f75L_36_030	30	3317	3411	28	30	circ	4.739	0.82	circ	
37	f75L_37_001	1	403	3474	63	35	hash2	5.707	0.60	hash2	?
37	f75L_37_002	2	508	3486	95	27	wedge	3.420	0.62	wedge	
37	f75L_37_003	3	570	3473	125	126	ctlig	7.572	0.80	ctlig	?
37	f75L_37_004	4	729	3480	51	41	hash2	4.420	0.63	hash2	
37	f75L_37_005	5	860	3451	17	45	bar	5.410	0.61	bar	
37	f75L_37_006	6	996	3483	66	33	inf	4.273	1.00	inf	
37	f75L_37_007	7	1217	3439	71	100	hook	5.047	0.61	hook	
37	f75L_37_008	8	1300	3470	97	54	hash	3.558	0.62	hash	
37	f75L_37_009	9	1414	3462	80	138	hookdesc	2.581	1.00	hookdesc	?
37	f75L_37_010	10	1526	3465	51	46	b8	4.618	1.00	b8	
37	f75L_37_011	11	1574	3464	39	44	b8	5.532	1.00	b8	
37	f75L_37_012	12	1766	3482	61	31	inf	4.317	1.00	inf	
37	f75L_37_013	13	1926	3478	57	60	hash	5.546	0.61	hash	
37	f75L_37_014	14	2129	3488	25	70	num1	3.193	1.00	num1	
37	f75L_37_015	15	2171	3475	75	47	plus	4.037	1.00	plus	
37	f75L_37_016	16	2271	3483	76	76	hook	5.483	0.43	hook	
37	f75L_37_017	17	2383	3450	85	83	signR	3.596	1.00	signR	
37	f75L_37_018	18	2495	3473	56	63	star	6.197	1.00	star	
37	f75L_37_019	19	2597	3489	42	55	b8	6.745	0.21	hookdesc	
37	f75L_37_020	20	2641	3422	196	144	hook	5.789	0.81	hook	
37	f75L_37_021	21	2993	3400	180	126	hook	5.976	0.81	hook	
37	f75L_37_022	22	3193	3489	22	75	bar	1.902	0.85	bar	
37	f75L_37_023	23	3217	3466	59	125	hookdesc	1.916	1.00	hookdesc	
37	f75L_37_024	24	3300	3493	62	26	wedge	4.013	0.81	wedge	
38	f75L_38_001	1	402	3559	65	70	_	6.689	0.22	ctlig	
38	f75L_38_002	2	496	3547	72	38	inf	5.609	0.60	inf	
38	f75L_38_003	3	635	3561	67	43	hook	5.715	0.82	ctlig	
38	f75L_38_004	4	722	3545	34	78	flag	5.749	0.60	flag	?
38	f75L_38_005	5	828	3566	37	30	_	6.149	0.80	_	
38	f75L_38_006	6	1178	3563	69	34	inf	3.950	1.00	inf	?|?
38	f75L_38_007	7	1293	3540	50	80	hash	3.521	1.00	hash	
38	f75L_38_008	8	1458	3569	33	34	blob	5.228	1.00	blob	
38	f75L_38_009	9	1507	3543	98	59	hash	3.499	0.80	hash	
38	f75L_38_010	10	1723	3548	85	134	hookdesc	2.873	1.00	hookdesc	
38	f75L_38_011	11	1896	3564	69	93	num1	4.324	1.00	num1	
38	f75L_38_012	12	2015	3473	86	130	hookdesc	6.832	0.59	hookdesc	
38	f75L_38_013	13	2135	3576	23	69	num1	2.851	1.00	num1	
38	f75L_38_014	14	2227	3574	47	33	wedge	6.094	0.40	hook	
38	f75L_38_015	15	2313	3563	66	47	plus	4.005	0.63	plus	
38	f75L_38_016	16	2514	3579	45	115	bar	2.970	0.80	bar	?
38	f75L_38_017	17	2602	3548	68	76	signR	5.225	1.00	signR	
38	f75L_38_018	18	2649	3552	47	24	hook	3.503	0.85	hook	?
38	f75L_38_019	19	2734	3562	31	78	hook	4.706	0.40	hook	?|?
38	f75L_38_020	20	2801	3553	50	79	arrow	4.802	0.63	arrow	
38	f75L_38_021	21	2888	3586	35	40	star	6.166	1.00	star	
38	f75L_38_022	22	2971	3581	61	32	inf	3.612	1.00	inf	
38	f75L_38_023	23	3097	3562	32	70	hook	4.804	0.81	hook	
38	f75L_38_024	24	3165	3578	62	57	hash	5.374	0.62	hash	
38	f75L_38_025	25	3267	3583	46	44	_	6.308	0.42	_	
38	f75L_38_026	26	3352	3552	28	85	hook	5.188	0.41	num1	
39	f75L_39_001	1	403	3645	24	28	_	7.477	0.61	flag	
39	f75L_39_002	2	460	3670	9	14	num1	5.833	1.00	num1	
39	f75L_39_003	3	595	3614	85	83	signR	5.457	1.00	signR	
39	f75L_39_004	4	706	3651	62	39	hash	5.711	0.59	hash	
39	f75L_39_005	5	803	3637	31	113	bar	2.219	1.00	bar	
39	f75L_39_006	6	825	3623	52	136	bar	2.632	0.64	bar	
39	f75L_39_007	7	903	3647	44	53	_	6.414	0.40	plus	
39	f75L_39_008	8	1175	3625	57	70	hash	4.660	1.00	hash	
39	f75L_39_009	9	1304	3657	97	30	loop	2.714	1.00	loop	
39	f75L_39_010	10	1456	3638	32	46	b8	6.132	0.63	b8	?
39	f75L_39_011	11	1772	3660	25	73	num1	2.797	1.00	num1	
39	f75L_39_012	12	1833	3650	46	60	hook	4.828	0.57	bar	
39	f75L_39_013	13	1949	3667	29	29	circ	3.136	1.00	circ	
39	f75L_39_014	14	2011	3660	36	27	b8	6.136	0.61	b8	
39	f75L_39_015	15	2064	3639	95	53	ctlig	4.605	1.00	ctlig	
39	f75L_39_016	16	2164	3701	27	19	hook	4.679	0.43	_	
39	f75L_39_017	17	2191	3647	32	69	flag	4.705	0.79	flag	
39	f75L_39_018	18	2394	3555	116	144	hookdesc	4.420	1.00	hookdesc	
39	f75L_39_019	19	2552	3657	77	35	inf	5.822	0.60	loop	?
39	f75L_39_020	20	2773	3646	36	66	hook	6.281	0.40	flag	
39	f75L_39_021	21	2861	3654	145	58	loop	4.705	0.81	hash	
39	f75L_39_022	22	3134	3643	73	59	signA	5.796	1.00	signA	?
39	f75L_39_023	23	3268	3673	12	22	bar	5.049	0.82	bar	
39	f75L_39_024	24	3293	3669	28	30	circ	6.447	0.80	circ	
39	f75L_39_025	25	3355	3659	25	40	bar	6.609	0.22	arrow	
40	f75L_40_001	1	401	3711	36	77	hash	5.704	0.40	flag	
40	f75L_40_002	2	663	3745	23	27	circ	4.674	1.00	circ	
40	f75L_40_003	3	731	3706	57	73	arrow	5.707	0.63	arrow	
40	f75L_40_004	4	848	3744	12	30	bar	4.204	0.82	bar	
40	f75L_40_005	5	869	3735	56	84	hookdesc	5.338	0.79	hookdesc	
40	f75L_40_006	6	1053	3759	28	19	_	5.085	0.76	_	
40	f75L_40_007	7	1124	3723	29	66	hash	6.035	0.40	flag	
40	f75L_40_008	8	1221	3741	12	29	bar	5.687	1.00	bar	
40	f75L_40_009	9	1239	3740	12	29	bar	3.524	1.00	bar	?
40	f75L_40_010	10	1290	3693	124	81	_	6.036	0.61	_	
40	f75L_40_011	11	1423	3739	83	35	wedge	4.018	1.00	wedge	
40	f75L_40_012	12	1569	3736	28	71	signN	5.122	0.43	signN	
40	f75L_40_013	13	1590	3739	36	63	hookdesc	5.944	0.41	hookdesc	
40	f75L_40_014	14	1673	3701	85	78	signR	4.073	1.00	signR	
40	f75L_40_015	15	1810	3747	23	36	loop	4.202	0.50	loop	
40	f75L_40_016	16	1896	3745	36	33	_	4.927	1.00	_	
40	f75L_40_017	17	1970	3725	67	115	hookdesc	2.496	1.00	hookdesc	
40	f75L_40_018	18	2091	3746	13	24	bar	4.172	0.81	bar	
40	f75L_40_019	19	2116	3744	24	26	circ	4.739	1.00	circ	
40	f75L_40_020	20	2143	3749	26	25	circ	5.659	1.00	circ	
40	f75L_40_021	21	2420	3731	47	38	hook	6.157	0.63	hook	
40	f75L_40_022	22	2458	3738	27	22	_	6.407	0.41	_	?
40	f75L_40_023	23	2528	3723	83	52	star	4.167	0.79	star	
40	f75L_40_024	24	2736	3740	102	87	_	6.689	0.41	_	?
40	f75L_40_025	25	2849	3745	26	81	num1	2.434	1.00	num1	
40	f75L_40_026	26	2910	3734	71	51	plus	3.605	0.58	hash	
40	f75L_40_027	27	3172	3762	20	39	bar	5.356	0.81	bar	
40	f75L_40_028	28	3235	3729	48	64	flag	5.857	0.39	flag	
40	f75L_40_029	29	3308	3741	48	43	b8	5.307	0.42	b8	
41	f75L_41_001	1	403	3816	32	50	signN	7.973	0.60	signN	
41	f75L_41_002	2	472	3821	54	38	b8	6.801	0.21	b8	
41	f75L_41_003	3	621	3825	17	36	bar	5.046	1.00	bar	
41	f75L_41_004	4	644	3826	26	31	hook	6.854	0.41	_	
41	f75L_41_005	5	731	3834	13	29	bar	4.390	1.00	bar	
41	f75L_41_006	6	751	3832	15	31	bar	4.390	1.00	bar	
41	f75L_41_007	7	843	3826	67	41	tcross	7.132	0.40	tcross	
41	f75L_41_008	8	981	3833	11	26	bar	3.524	1.00	bar	
41	f75L_41_009	9	1032	3836	26	26	circ	4.161	1.00	circ	?
41	f75L_41_010	10	1441	3914	20	54	num1	5.196	0.81	signN	
41	f75L_41_011	11	1808	3935	22	25	circ	6.962	0.59	circ	
41	f75L_41_012	12	1832	3938	13	16	num1	4.971	0.60	num1	
41	f75L_41_013	13	1877	3865	146	118	hookdesc	7.121	0.57	ctlig	
41	f75L_41_014	14	2029	3923	34	21	_	6.941	0.62	_	
41	f75L_41_015	15	2069	3964	77	35	wedge	6.150	0.61	loop	
41	f75L_41_016	16	2153	3901	46	33	_	6.301	0.61	_	
41	f75L_41_017	17	2202	3910	33	32	_	6.733	0.40	_	
41	f75L_41_018	18	2246	3888	90	124	hookdesc	6.462	1.00	hookdesc	
41	f75L_41_019	19	2340	3873	54	96	hookdesc	5.501	0.41	hookdesc	?
41	f75L_41_020	20	2412	3819	33	25	_	6.009	0.61	_	
41	f75L_41_021	21	2412	3884	67	36	loop	5.591	0.62	loop	
41	f75L_41_022	22	2481	3890	22	15	_	6.305	0.22	loop	
41	f75L_41_023	23	2522	3833	54	86	hook	4.628	1.00	hook	
41	f75L_41_024	24	2562	3846	123	84	ctlig	6.614	0.41	_	
41	f75L_41_025	25	2746	3852	45	71	hookdesc	6.690	0.21	loop	
41	f75L_41_026	26	2817	3842	52	84	hookdesc	5.928	0.42	hookdesc	
41	f75L_41_027	27	2899	3835	70	94	hook	5.446	0.60	hook	
41	f75L_41_028	28	2965	3878	16	35	bar	5.356	1.00	bar	
41	f75L_41_029	29	3003	3882	25	17	_	5.526	0.61	_	
41	f75L_41_030	30	3038	3873	42	70	hook	4.770	0.61	hook	?
41	f75L_41_031	31	3100	3869	31	36	_	5.796	1.00	_	?
41	f75L_41_032	32	3143	3849	31	51	signN	5.535	0.81	signN	
41	f75L_41_033	33	3189	3881	15	22	bar	7.002	0.80	_	?|?|?
41	f75L_41_034	34	3230	3876	13	27	bar	5.126	0.42	bar	
41	f75L_41_035	35	3261	3828	79	119	hookdesc	5.697	0.59	hookdesc	
41	f75L_41_036	36	3339	3870	41	37	_	6.382	0.42	_	
42	f75L_42_001	1	1846	3994	29	29	_	5.433	1.00	_	?|?|?|?
42	f75L_42_002	2	1908	4034	13	30	bar	5.044	1.00	bar	?
42	f75L_42_003	3	2004	3990	21	62	num1	3.225	1.00	num1	?|?|?|?|?
42	f75L_42_004	4	2170	4047	14	17	num1	6.914	1.00	num1	
42	f75L_42_005	5	2185	4183	8	20	num1	5.127	0.81	num1	?
42	f75L_42_006	6	2274	4082	51	110	hook	6.882	0.40	bar	?
42	f75L_42_007	7	2301	4011	72	93	arrow	5.747	0.61	arrow	
42	f75L_42_008	8	2362	4141	10	36	bar	3.953	0.83	bar	?
42	f75L_42_009	9	2426	4146	5	14	num1	4.317	1.00	num1	?
42	f75L_42_010	10	2429	4162	8	18	num1	5.493	1.00	num1	
42	f75L_42_011	11	2470	3943	64	85	hookdesc	7.650	0.39	hookdesc	
42	f75L_42_012	12	2488	4123	29	14	_	5.467	0.81	_	
42	f75L_42_013	13	2498	4052	193	25	wedge	5.592	0.61	loop	?
42	f75L_42_014	14	2548	4173	41	21	hook	4.163	1.00	hook	
42	f75L_42_015	15	2579	3972	47	51	ctlig	7.539	0.60	ctlig	
42	f75L_42_016	16	2646	3976	56	42	hook	5.870	0.38	hook	
42	f75L_42_017	17	2716	4156	11	23	bar	5.640	0.61	bar	
42	f75L_42_018	18	2749	5083	32	17	_	4.792	0.41	_	
42	f75L_42_019	19	2768	4083	44	94	hook	4.628	0.80	hook	
42	f75L_42_020	20	2817	4054	11	15	num1	5.245	1.00	num1	
42	f75L_42_021	21	2842	4115	47	41	hook	5.969	0.60	hook	
42	f75L_42_022	22	3037	4070	24	28	circ	6.771	0.60	_	
42	f75L_42_023	23	3079	4108	13	17	num1	4.977	0.78	num1	
42	f75L_42_024	24	3128	4077	11	43	bar	4.569	0.58	bar	
42	f75L_42_025	25	3155	4085	29	70	bar	4.829	0.42	bar	
42	f75L_42_026	26	3234	4083	48	73	hook	4.934	0.61	hook	
42	f75L_42_027	27	3290	4107	84	20	wedge	3.312	0.83	wedge	
42	f75L_42_028	28	3335	5093	45	7	_	6.691	0.60	_	
