mid	page	line	x	y	w	h	rh	rw	sid
f75L_25_m0680	f75L	25	843	2496	3	3	0.176	0.176	f75L_25_004
f75L_25_m0681	f75L	25	1757	2498	4	4	0.235	0.235	f75L_25_016
f75L_25_m0682	f75L	25	1795	2501	3	3	0.176	0.176	f75L_25_016
f75L_25_m0683	f75L	25	2086	2501	3	3	0.176	0.176	f75L_25_018
f75L_25_m0684	f75L	25	2560	2500	4	7	0.412	0.235	f75L_25_022
f75L_25_m0685	f75L	25	297	2503	3	4	0.235	0.176	f75L_25_003
f75L_25_m0686	f75L	25	960	2502	5	6	0.353	0.294	f75L_25_007
f75L_25_m0687	f75L	25	186	2505	2	4	0.235	0.118	f75L_25_002
f75L_25_m0688	f75L	25	1682	2504	2	3	0.176	0.118	f75L_25_015
f75L_25_m0689	f75L	25	104	2506	4	6	0.353	0.235	f75L_25_001
f75L_25_m0690	f75L	25	938	2509	5	7	0.412	0.294	f75L_25_006
f75L_25_m0691	f75L	25	2703	2508	6	3	0.176	0.353	f75L_25_024
f75L_25_m0692	f75L	25	871	2513	2	3	0.176	0.118	f75L_25_005
f75L_25_m0693	f75L	25	1238	2515	3	3	0.176	0.176	f75L_25_014
f75L_25_m0694	f75L	25	3087	2514	3	2	0.118	0.176	f75L_25_026
f75L_25_m0695	f75L	25	859	2518	6	9	0.529	0.353	f75L_25_005
f75L_25_m0696	f75L	25	872	2518	7	5	0.294	0.412	f75L_25_005
f75L_25_m0697	f75L	25	2687	2519	3	4	0.235	0.176	f75L_25_024
f75L_25_m0698	f75L	25	356	2525	5	3	0.176	0.294	f75L_25_003
f75L_25_m0699	f75L	25	941	2524	5	4	0.235	0.294	f75L_25_006
f75L_25_m0700	f75L	25	297	2531	6	9	0.529	0.353	f75L_25_003
f75L_25_m0701	f75L	25	360	2530	3	4	0.235	0.176	f75L_25_003
f75L_25_m0702	f75L	25	1134	2531	3	2	0.118	0.176	f75L_25_010
f75L_25_m0703	f75L	25	1180	2532	9	5	0.294	0.529	f75L_25_013
f75L_25_m0704	f75L	25	857	2534	3	3	0.176	0.176	f75L_25_005
f75L_25_m0705	f75L	25	945	2534	3	2	0.118	0.176	f75L_25_006
f75L_26_m0706	f75L	26	1201	2592	6	8	0.471	0.353	f75L_26_007
f75L_26_m0707	f75L	26	1123	2595	8	5	0.294	0.471	f75L_26_005
f75L_26_m0708	f75L	26	1175	2595	4	4	0.235	0.235	f75L_26_006
f75L_26_m0709	f75L	26	106	2596	7	5	0.294	0.412	f75L_26_001
f75L_26_m0710	f75L	26	79	2599	6	6	0.353	0.353	f75L_26_001
f75L_26_m0711	f75L	26	145	2598	3	4	0.235	0.176	f75L_26_001
f75L_26_m0712	f75L	26	356	2600	3	3	0.176	0.176	f75L_26_004
f75L_26_m0713	f75L	26	1883	2601	3	3	0.176	0.176	f75L_26_009
f75L_26_m0714	f75L	26	1890	2601	3	4	0.235	0.176	f75L_26_009
f75L_26_m0715	f75L	26	3050	2601	4	4	0.235	0.235	f75L_26_016
f75L_26_m0716	f75L	26	1872	2602	2	4	0.235	0.118	f75L_26_009
f75L_26_m0717	f75L	26	3042	2602	6	3	0.176	0.353	f75L_26_016
f75L_26_m0718	f75L	26	225	2604	3	3	0.176	0.176	f75L_26_002
f75L_26_m0719	f75L	26	837	2605	4	2	0.118	0.235	f75L_26_005
f75L_26_m0720	f75L	26	1081	2604	6	6	0.353	0.353	f75L_26_005
f75L_26_m0721	f75L	26	82	2606	3	3	0.176	0.176	f75L_26_001
f75L_26_m0722	f75L	26	171	2608	3	2	0.118	0.176	f75L_26_001
f75L_26_m0723	f75L	26	291	2611	2	4	0.235	0.118	f75L_26_003
f75L_26_m0724	f75L	26	1181	2610	7	4	0.235	0.412	f75L_26_007
f75L_26_m0725	f75L	26	1413	2611	3	4	0.235	0.176	f75L_26_008
f75L_26_m0726	f75L	26	3607	2610	5	4	0.235	0.294	f75L_26_019
f75L_26_m0727	f75L	26	303	2613	5	3	0.176	0.294	f75L_26_004
f75L_26_m0728	f75L	26	3014	2612	3	5	0.294	0.176	f75L_26_016
f75L_26_m0729	f75L	26	219	2615	6	4	0.235	0.353	f75L_26_002
f75L_26_m0730	f75L	26	1794	2614	3	4	0.235	0.176	f75L_26_009
f75L_26_m0731	f75L	26	1873	2614	2	3	0.176	0.118	f75L_26_009
f75L_26_m0732	f75L	26	1894	2615	5	7	0.412	0.294	f75L_26_009
f75L_26_m0733	f75L	26	110	2616	7	5	0.294	0.412	f75L_26_001
f75L_26_m0734	f75L	26	1412	2616	3	3	0.176	0.176	f75L_26_008
f75L_26_m0735	f75L	26	103	2621	2	3	0.176	0.118	f75L_26_001
f75L_26_m0736	f75L	26	1041	2621	3	2	0.118	0.176	f75L_26_005
f75L_26_m0737	f75L	26	1869	2620	7	7	0.412	0.412	f75L_26_009
f75L_26_m0738	f75L	26	2288	2621	6	7	0.412	0.353	f75L_26_014
f75L_26_m0739	f75L	26	2615	2620	4	7	0.412	0.235	f75L_26_015
f75L_26_m0740	f75L	26	147	2623	2	3	0.176	0.118	f75L_26_001
f75L_26_m0741	f75L	26	312	2622	2	4	0.235	0.118	f75L_26_004
f75L_26_m0742	f75L	26	2283	2625	3	6	0.353	0.176	f75L_26_014
f75L_26_m0743	f75L	26	1084	2629	4	3	0.176	0.235	f75L_26_005
f75L_26_m0744	f75L	26	1147	2629	4	3	0.176	0.235	f75L_26_006
f75L_26_m0745	f75L	26	1120	2631	18	8	0.471	1.059	f75L_26_005
f75L_26_m0746	f75L	26	146	2632	2	3	0.176	0.118	f75L_26_001
f75L_26_m0747	f75L	26	223	2633	4	5	0.294	0.235	f75L_26_002
f75L_26_m0748	f75L	26	238	2632	3	3	0.176	0.176	f75L_26_002
f75L_26_m0749	f75L	26	3085	2633	3	2	0.118	0.176	f75L_26_017
f75L_27_m0750	f75L	27	237	2684	6	5	0.294	0.353	f75L_27_006
f75L_27_m0751	f75L	27	2954	2687	8	8	0.471	0.471	f75L_27_029
f75L_27_m0752	f75L	27	146	2688	2	3	0.176	0.118	f75L_27_002
f75L_27_m0753	f75L	27	103	2690	4	8	0.471	0.235	f75L_27_001
f75L_27_m0754	f75L	27	239	2690	6	4	0.235	0.353	f75L_27_006
f75L_27_m0755	f75L	27	188	2695	3	2	0.118	0.176	f75L_27_004
f75L_27_m0756	f75L	27	310	2694	3	3	0.176	0.176	f75L_27_008
f75L_27_m0757	f75L	27	2660	2696	6	5	0.294	0.353	f75L_27_026
f75L_27_m0758	f75L	27	103	2699	5	5	0.294	0.294	f75L_27_001
f75L_27_m0759	f75L	27	304	2698	8	5	0.294	0.471	f75L_27_008
f75L_27_m0760	f75L	27	3016	2698	3	3	0.176	0.176	f75L_27_029
f75L_27_m0761	f75L	27	360	2701	3	3	0.176	0.176	f75L_27_011
f75L_27_m0762	f75L	27	191	2703	7	6	0.353	0.412	f75L_27_004
f75L_27_m0763	f75L	27	80	2705	3	3	0.176	0.176	f75L_27_001
f75L_27_m0764	f75L	27	2542	2705	5	5	0.294	0.294	f75L_27_025
f75L_27_m0765	f75L	27	343	2707	5	8	0.471	0.294	f75L_27_010
f75L_27_m0766	f75L	27	154	2708	6	4	0.235	0.353	f75L_27_002
f75L_27_m0767	f75L	27	302	2708	5	7	0.412	0.294	f75L_27_008
f75L_27_m0768	f75L	27	1373	2708	3	3	0.176	0.176	f75L_27_014
f75L_27_m0769	f75L	27	350	2713	3	4	0.235	0.176	f75L_27_011
f75L_27_m0770	f75L	27	2614	2713	2	3	0.176	0.118	f75L_27_026
f75L_27_m0771	f75L	27	340	2716	3	2	0.118	0.176	f75L_27_009
f75L_28_m0772	f75L	28	171	2771	3	8	0.471	0.176	f75L_28_002
f75L_28_m0773	f75L	28	291	2773	3	4	0.235	0.176	f75L_28_007
f75L_28_m0774	f75L	28	166	2775	4	4	0.235	0.235	f75L_28_002
f75L_28_m0775	f75L	28	175	2774	10	9	0.529	0.588	f75L_28_003
f75L_28_m0776	f75L	28	159	2776	4	4	0.235	0.235	f75L_28_002
f75L_28_m0777	f75L	28	161	2779	9	9	0.529	0.529	f75L_28_002
f75L_28_m0778	f75L	28	223	2778	3	3	0.176	0.176	f75L_28_006
f75L_28_m0779	f75L	28	309	2779	2	3	0.176	0.118	f75L_28_009
f75L_28_m0780	f75L	28	1992	2778	3	2	0.118	0.176	f75L_28_019
f75L_28_m0781	f75L	28	153	2781	5	5	0.294	0.294	f75L_28_002
f75L_28_m0782	f75L	28	220	2783	4	5	0.294	0.235	f75L_28_006
f75L_28_m0783	f75L	28	338	2784	6	5	0.294	0.353	f75L_28_010
f75L_28_m0784	f75L	28	161	2789	3	5	0.294	0.176	f75L_28_002
f75L_28_m0785	f75L	28	190	2789	4	4	0.235	0.235	f75L_28_004
f75L_28_m0786	f75L	28	186	2790	2	3	0.176	0.118	f75L_28_003
f75L_28_m0787	f75L	28	256	2791	6	7	0.412	0.353	f75L_28_006
f75L_28_m0788	f75L	28	3202	2790	5	6	0.353	0.294	f75L_28_025
f75L_28_m0789	f75L	28	235	2792	2	3	0.176	0.118	f75L_28_006
f75L_28_m0790	f75L	28	191	2795	2	3	0.176	0.118	f75L_28_004
f75L_28_m0791	f75L	28	350	2794	5	9	0.529	0.294	f75L_28_011
f75L_28_m0792	f75L	28	365	2794	2	3	0.176	0.118	f75L_28_011
f75L_28_m0793	f75L	28	1300	2795	2	3	0.176	0.118	f75L_28_013
f75L_28_m0794	f75L	28	3292	2795	3	3	0.176	0.176	f75L_28_025
f75L_28_m0795	f75L	28	343	2796	2	3	0.176	0.118	f75L_28_011
f75L_28_m0796	f75L	28	1097	2797	4	6	0.353	0.235	f75L_28_012
f75L_28_m0797	f75L	28	108	2798	3	2	0.118	0.176	f75L_28_001
f75L_28_m0798	f75L	28	146	2799	5	7	0.412	0.294	f75L_28_001
f75L_28_m0799	f75L	28	217	2799	4	9	0.529	0.235	f75L_28_006
f75L_28_m0800	f75L	28	154	2801	3	6	0.353	0.176	f75L_28_002
f75L_28_m0801	f75L	28	232	2802	5	5	0.294	0.294	f75L_28_006
f75L_28_m0802	f75L	28	253	2802	4	2	0.118	0.235	f75L_28_006
f75L_28_m0803	f75L	28	227	2804	4	4	0.235	0.235	f75L_28_006
f75L_28_m0804	f75L	28	339	2805	3	3	0.176	0.176	f75L_28_010
f75L_28_m0805	f75L	28	158	2807	8	8	0.471	0.471	f75L_28_002
f75L_28_m0806	f75L	28	250	2807	4	5	0.294	0.235	f75L_28_006
f75L_28_m0807	f75L	28	155	2813	2	3	0.176	0.118	f75L_28_002
f75L_28_m0808	f75L	28	193	2815	3	2	0.118	0.176	f75L_28_005
f75L_29_m0809	f75L	29	1882	2930	5	9	0.529	0.294	f75L_29_013
f75L_29_m0810	f75L	29	290	2934	4	8	0.471	0.235	f75L_29_004
f75L_29_m0811	f75L	29	2078	2934	4	2	0.118	0.235	f75L_29_015
f75L_29_m0812	f75L	29	3066	2945	2	3	0.176	0.118	f75L_29_026
f75L_29_m0813	f75L	29	2608	2947	3	5	0.294	0.176	f75L_29_022
f75L_29_m0814	f75L	29	3068	2949	3	4	0.235	0.176	f75L_29_026
f75L_29_m0815	f75L	29	303	2950	3	2	0.118	0.176	f75L_29_004
f75L_29_m0816	f75L	29	2963	2951	3	4	0.235	0.176	f75L_29_026
f75L_29_m0817	f75L	29	185	2953	12	7	0.412	0.706	f75L_29_001
f75L_29_m0818	f75L	29	82	2955	2	3	0.176	0.118	f75L_29_001
f75L_29_m0819	f75L	29	1489	2954	4	4	0.235	0.235	f75L_29_008
f75L_29_m0820	f75L	29	2969	2955	3	3	0.176	0.176	f75L_29_026
f75L_29_m0821	f75L	29	1636	2956	8	6	0.353	0.471	f75L_29_009
f75L_29_m0822	f75L	29	150	2958	3	2	0.118	0.176	f75L_29_001
f75L_29_m0823	f75L	29	172	2959	3	3	0.176	0.176	f75L_29_001
f75L_29_m0824	f75L	29	1486	2959	3	3	0.176	0.176	f75L_29_007
f75L_29_m0825	f75L	29	189	2963	6	6	0.353	0.353	f75L_29_001
f75L_29_m0826	f75L	29	228	2964	10	4	0.235	0.588	f75L_29_003
f75L_29_m0827	f75L	29	298	2967	8	4	0.235	0.471	f75L_29_004
f75L_29_m0828	f75L	29	1238	2966	4	4	0.235	0.235	f75L_29_006
f75L_29_m0829	f75L	29	78	2968	4	5	0.294	0.235	f75L_29_001
f75L_29_m0830	f75L	29	1499	2969	4	3	0.176	0.235	f75L_29_008
f75L_29_m0831	f75L	29	299	2973	3	2	0.118	0.176	f75L_29_004
f75L_29_m0832	f75L	29	1078	2973	8	7	0.412	0.471	f75L_29_005
f75L_29_m0833	f75L	29	103	2975	2	4	0.235	0.118	f75L_29_001
f75L_29_m0834	f75L	29	298	2977	3	4	0.235	0.176	f75L_29_004
f75L_29_m0835	f75L	29	105	2981	4	4	0.235	0.235	f75L_29_001
f75L_29_m0836	f75L	29	188	2980	2	3	0.176	0.118	f75L_29_001
f75L_29_m0837	f75L	29	193	2982	3	4	0.235	0.176	f75L_29_001
f75L_29_m0838	f75L	29	214	2982	7	9	0.529	0.412	f75L_29_002
f75L_29_m0839	f75L	29	299	2983	3	3	0.176	0.176	f75L_29_004
f75L_29_m0840	f75L	29	1799	2982	5	7	0.412	0.294	f75L_29_012
f75L_29_m0841	f75L	29	153	2987	2	3	0.176	0.118	f75L_29_001
f75L_29_m0842	f75L	29	186	2986	4	7	0.412	0.235	f75L_29_001
f75L_29_m0843	f75L	29	193	2987	2	3	0.176	0.118	f75L_29_001
f75L_29_m0844	f75L	29	3054	2987	5	6	0.353	0.294	f75L_29_026
f75L_29_m0845	f75L	29	79	2989	6	5	0.294	0.353	f75L_29_001
f75L_29_m0846	f75L	29	196	2988	2	3	0.176	0.118	f75L_29_001
f75L_29_m0847	f75L	29	1418	2990	5	9	0.529	0.294	f75L_29_007
f75L_29_m0848	f75L	29	1426	2991	3	4	0.235	0.176	f75L_29_007
f75L_29_m0849	f75L	29	1830	2999	2	3	0.176	0.118	f75L_29_012
f75L_29_m0850	f75L	29	145	3002	5	3	0.176	0.294	f75L_29_001
f75L_29_m0851	f75L	29	362	3005	2	3	0.176	0.118	f75L_29_004
f75L_29_m0852	f75L	29	1724	3006	3	3	0.176	0.176	f75L_29_011
f75L_29_m0853	f75L	29	3505	3006	2	4	0.235	0.118	f75L_29_031
f75L_29_m0854	f75L	29	194	3008	3	3	0.176	0.176	f75L_29_001
f75L_29_m0855	f75L	29	3052	3009	7	9	0.529	0.412	f75L_29_026
f75L_29_m0856	f75L	29	302	3010	4	4	0.235	0.235	f75L_29_004
f75L_29_m0857	f75L	29	1726	3010	2	3	0.176	0.118	f75L_29_011
f75L_29_m0858	f75L	29	196	3012	2	4	0.235	0.118	f75L_29_001
f75L_29_m0859	f75L	29	1722	3012	3	4	0.235	0.176	f75L_29_011
f75L_29_m0860	f75L	29	297	3014	3	3	0.176	0.176	f75L_29_004
f75L_29_m0861	f75L	29	358	3016	3	3	0.176	0.176	f75L_29_004
f75L_29_m0862	f75L	29	2168	3019	3	2	0.118	0.176	f75L_29_017
f75L_29_m0863	f75L	29	195	3020	2	5	0.294	0.118	f75L_29_001
f75L_29_m0864	f75L	29	226	3020	3	3	0.176	0.176	f75L_29_003
f75L_29_m0865	f75L	29	2287	3022	2	3	0.176	0.118	f75L_29_019
f75L_29_m0866	f75L	29	302	3025	2	4	0.235	0.118	f75L_29_004
f75L_29_m0867	f75L	29	2306	3025	3	4	0.235	0.176	f75L_29_019
f75L_30_m0868	f75L	30	199	3084	5	4	0.235	0.294	f75L_30_006
f75L_30_m0869	f75L	30	1771	3087	4	7	0.412	0.235	f75L_30_018
f75L_30_m0870	f75L	30	1975	3087	5	7	0.412	0.294	f75L_30_019
f75L_30_m0871	f75L	30	198	3089	4	4	0.235	0.235	f75L_30_006
f75L_30_m0872	f75L	30	199	3094	4	4	0.235	0.235	f75L_30_006
f75L_30_m0873	f75L	30	1785	3094	7	6	0.353	0.412	f75L_30_018
f75L_30_m0874	f75L	30	360	3097	2	3	0.176	0.118	f75L_30_011
f75L_30_m0875	f75L	30	1770	3098	4	5	0.294	0.235	f75L_30_018
f75L_30_m0876	f75L	30	1779	3098	3	3	0.176	0.176	f75L_30_018
f75L_30_m0877	f75L	30	2112	3101	3	2	0.118	0.176	f75L_30_020
f75L_30_m0878	f75L	30	3026	3101	6	4	0.235	0.353	f75L_30_025
f75L_30_m0879	f75L	30	193	3107	5	4	0.235	0.294	f75L_30_005
f75L_30_m0880	f75L	30	2884	3109	3	5	0.294	0.176	f75L_30_024
f75L_30_m0881	f75L	30	196	3112	3	4	0.235	0.176	f75L_30_005
f75L_30_m0882	f75L	30	359	3112	2	3	0.176	0.118	f75L_30_011
f75L_30_m0883	f75L	30	1025	3112	3	7	0.412	0.176	f75L_30_012
f75L_30_m0884	f75L	30	104	3114	2	3	0.176	0.118	f75L_30_001
f75L_30_m0885	f75L	30	193	3117	4	3	0.176	0.235	f75L_30_005
f75L_30_m0886	f75L	30	2885	3116	7	6	0.353	0.412	f75L_30_024
f75L_30_m0887	f75L	30	170	3121	4	3	0.176	0.235	f75L_30_003
f75L_30_m0888	f75L	30	3420	3122	2	3	0.176	0.118	f75L_30_031
f75L_31_m0889	f75L	31	1229	3209	2	3	0.176	0.118	f75L_31_010
f75L_31_m0890	f75L	31	152	3210	2	3	0.176	0.118	f75L_31_001
f75L_31_m0891	f75L	31	288	3210	3	2	0.118	0.176	f75L_31_003
f75L_31_m0892	f75L	31	358	3210	4	4	0.235	0.235	f75L_31_005
f75L_31_m0893	f75L	31	1227	3213	2	3	0.176	0.118	f75L_31_010
f75L_31_m0894	f75L	31	1306	3214	3	3	0.176	0.176	f75L_31_010
f75L_31_m0895	f75L	31	3060	3214	5	5	0.294	0.294	f75L_31_025
f75L_31_m0896	f75L	31	357	3217	4	3	0.176	0.235	f75L_31_005
f75L_31_m0897	f75L	31	145	3219	3	4	0.235	0.176	f75L_31_001
f75L_31_m0898	f75L	31	185	3219	3	3	0.176	0.176	f75L_31_001
f75L_31_m0899	f75L	31	236	3220	3	5	0.294	0.176	f75L_31_002
f75L_31_m0900	f75L	31	3682	3225	3	3	0.176	0.176	f75L_31_028
f75L_31_m0901	f75L	31	3679	3231	6	6	0.353	0.353	f75L_31_028
f75L_31_m0902	f75L	31	291	3235	3	6	0.353	0.176	f75L_31_003
f75L_31_m0903	f75L	31	149	3236	3	3	0.176	0.176	f75L_31_001
f75L_31_m0904	f75L	31	3679	3238	5	9	0.529	0.294	f75L_31_028
f75L_31_m0905	f75L	31	2148	3241	4	4	0.235	0.235	f75L_31_015
f75L_31_m0906	f75L	31	195	3246	2	7	0.412	0.118	f75L_31_001
f75L_31_m0907	f75L	31	234	3246	3	2	0.118	0.176	f75L_31_002
f75L_31_m0908	f75L	31	301	3247	4	2	0.118	0.235	f75L_31_003
f75L_31_m0909	f75L	31	338	3249	4	4	0.235	0.235	f75L_31_003
f75L_31_m0910	f75L	31	1614	3248	2	3	0.176	0.118	f75L_31_012
f75L_31_m0911	f75L	31	2819	3249	7	8	0.471	0.412	f75L_31_021
f75L_31_m0912	f75L	31	838	3250	4	6	0.353	0.235	f75L_31_006
f75L_31_m0913	f75L	31	198	3253	3	2	0.118	0.176	f75L_31_001
f75L_31_m0914	f75L	31	289	3253	5	3	0.176	0.294	f75L_31_003
f75L_31_m0915	f75L	31	2132	3253	5	4	0.235	0.294	f75L_31_015
f75L_31_m0916	f75L	31	82	3254	2	3	0.176	0.118	f75L_31_001
f75L_31_m0917	f75L	31	1373	3254	4	6	0.353	0.235	f75L_31_010
f75L_31_m0918	f75L	31	2706	3254	2	4	0.235	0.118	f75L_31_020
f75L_31_m0919	f75L	31	79	3257	3	3	0.176	0.176	f75L_31_001
f75L_31_m0920	f75L	31	2698	3256	7	5	0.294	0.412	f75L_31_020
f75L_31_m0921	f75L	31	358	3259	4	3	0.176	0.235	f75L_31_005
f75L_31_m0922	f75L	31	2127	3258	3	4	0.235	0.176	f75L_31_015
f75L_31_m0923	f75L	31	290	3260	2	5	0.294	0.118	f75L_31_003
f75L_31_m0924	f75L	31	337	3261	6	8	0.471	0.353	f75L_31_003
f75L_31_m0925	f75L	31	1094	3261	7	7	0.412	0.412	f75L_31_009
f75L_31_m0926	f75L	31	1266	3260	3	4	0.235	0.176	f75L_31_010
f75L_31_m0927	f75L	31	2806	3260	4	4	0.235	0.235	f75L_31_021
f75L_31_m0928	f75L	31	3563	3263	7	7	0.412	0.412	f75L_31_027
f75L_31_m0929	f75L	31	2689	3264	5	6	0.353	0.294	f75L_31_020
f75L_31_m0930	f75L	31	2121	3266	3	4	0.235	0.176	f75L_31_015
f75L_31_m0931	f75L	31	299	3271	2	3	0.176	0.118	f75L_31_003
f75L_31_m0932	f75L	31	338	3270	5	5	0.294	0.294	f75L_31_003
f75L_31_m0933	f75L	31	334	3273	3	2	0.118	0.176	f75L_31_003
f75L_31_m0934	f75L	31	3561	3274	4	4	0.235	0.235	f75L_31_027
f75L_31_m0935	f75L	31	298	3277	3	2	0.118	0.176	f75L_31_003
f75L_31_m0936	f75L	31	3523	3276	4	3	0.176	0.235	f75L_31_027
f75L_31_m0937	f75L	31	290	3279	2	3	0.176	0.118	f75L_31_003
f75L_31_m0938	f75L	31	1634	3278	4	4	0.235	0.235	f75L_31_012
f75L_32_m0939	f75L	32	352	3326	5	7	0.412	0.294	f75L_32_001
f75L_32_m0940	f75L	32	2742	3329	5	4	0.235	0.294	f75L_32_012
f75L_32_m0941	f75L	32	332	3333	2	3	0.176	0.118	f75L_32_001
f75L_32_m0942	f75L	32	2744	3336	4	4	0.235	0.235	f75L_32_012
f75L_32_m0943	f75L	32	303	3340	4	4	0.235	0.235	f75L_32_001
f75L_32_m0944	f75L	32	1090	3341	9	9	0.529	0.529	f75L_32_005
f75L_32_m0945	f75L	32	2607	3343	2	3	0.176	0.118	f75L_32_011
f75L_32_m0946	f75L	32	1096	3350	3	3	0.176	0.176	f75L_32_005
f75L_32_m0947	f75L	32	302	3354	4	3	0.176	0.235	f75L_32_001
f75L_32_m0948	f75L	32	1086	3355	8	5	0.294	0.471	f75L_32_005
f75L_32_m0949	f75L	32	287	3357	4	3	0.176	0.235	f75L_32_001
f75L_33_m0950	f75L	33	2135	3402	5	9	0.529	0.294	f75L_33_011
f75L_33_m0951	f75L	33	300	3405	5	4	0.235	0.294	f75L_33_001
f75L_33_m0952	f75L	33	289	3410	3	3	0.176	0.176	f75L_33_001
f75L_33_m0953	f75L	33	300	3413	5	5	0.294	0.294	f75L_33_001
f75L_33_m0954	f75L	33	1841	3412	5	5	0.294	0.294	f75L_33_009
f75L_33_m0955	f75L	33	2265	3414	2	3	0.176	0.118	f75L_33_011
f75L_33_m0956	f75L	33	2136	3416	2	3	0.176	0.118	f75L_33_011
f75L_33_m0957	f75L	33	286	3418	3	2	0.118	0.176	f75L_33_001
f75L_33_m0958	f75L	33	337	3423	2	4	0.235	0.118	f75L_33_001
f75L_33_m0959	f75L	33	3110	3423	2	3	0.176	0.118	f75L_33_017
f75L_33_m0960	f75L	33	830	3424	5	5	0.294	0.294	f75L_33_002
f75L_33_m0961	f75L	33	3418	3424	4	6	0.353	0.235	f75L_33_018
f75L_34_m0962	f75L	34	298	3482	2	3	0.176	0.118	f75L_34_001
f75L_34_m0963	f75L	34	282	3485	4	4	0.235	0.235	f75L_34_001
f75L_34_m0964	f75L	34	950	3485	3	6	0.353	0.176	f75L_34_007
f75L_34_m0965	f75L	34	3133	3486	2	4	0.235	0.118	f75L_34_020
f75L_34_m0966	f75L	34	3100	3488	5	4	0.235	0.294	f75L_34_019
f75L_34_m0967	f75L	34	1784	3490	3	3	0.176	0.176	f75L_34_013
f75L_34_m0968	f75L	34	293	3492	2	3	0.176	0.118	f75L_34_001
f75L_34_m0969	f75L	34	828	3493	4	5	0.294	0.235	f75L_34_002
f75L_34_m0970	f75L	34	298	3494	2	3	0.176	0.118	f75L_34_001
f75L_34_m0971	f75L	34	1778	3494	6	4	0.235	0.353	f75L_34_013
f75L_34_m0972	f75L	34	2900	3498	3	2	0.118	0.176	f75L_34_019
f75L_34_m0973	f75L	34	298	3501	3	4	0.235	0.176	f75L_34_001
f75L_34_m0974	f75L	34	1313	3501	4	6	0.353	0.235	f75L_34_011
f75L_34_m0975	f75L	34	874	3502	3	2	0.118	0.176	f75L_34_006
f75L_34_m0976	f75L	34	3273	3502	3	4	0.235	0.176	f75L_34_021
f75L_34_m0977	f75L	34	146	3506	3	2	0.118	0.176	f75L_34_001
f75L_34_m0978	f75L	34	951	3506	6	5	0.294	0.353	f75L_34_007
f75L_34_m0979	f75L	34	1315	3508	4	4	0.235	0.235	f75L_34_012
f75L_34_m0980	f75L	34	358	3513	3	4	0.235	0.176	f75L_34_001
f75L_34_m0981	f75L	34	302	3514	3	3	0.176	0.176	f75L_34_001
f75L_35_m0982	f75L	35	361	3559	3	6	0.353	0.176	f75L_35_002
f75L_35_m0983	f75L	35	2048	3562	4	4	0.235	0.235	f75L_35_013
f75L_35_m0984	f75L	35	290	3564	3	5	0.294	0.176	f75L_35_002
f75L_35_m0985	f75L	35	827	3564	2	3	0.176	0.118	f75L_35_003
f75L_35_m0986	f75L	35	2667	3566	3	4	0.235	0.176	f75L_35_017
f75L_35_m0987	f75L	35	1213	3573	3	3	0.176	0.176	f75L_35_009
f75L_35_m0988	f75L	35	820	3577	4	3	0.176	0.235	f75L_35_003
f75L_35_m0989	f75L	35	291	3580	5	4	0.235	0.294	f75L_35_002
f75L_35_m0990	f75L	35	360	3586	2	3	0.176	0.118	f75L_35_002
f75L_35_m0991	f75L	35	149	3589	2	4	0.235	0.118	f75L_35_001
f75L_35_m0992	f75L	35	187	3588	4	4	0.235	0.235	f75L_35_001
f75L_35_m0993	f75L	35	192	3589	4	4	0.235	0.235	f75L_35_001
f75L_35_m0994	f75L	35	2833	3588	3	3	0.176	0.176	f75L_35_018
f75L_36_m0995	f75L	36	2056	3643	3	4	0.235	0.176	f75L_36_009
f75L_36_m0996	f75L	36	3053	3645	6	4	0.235	0.353	f75L_36_013
f75L_36_m0997	f75L	36	296	3646	3	2	0.118	0.176	f75L_36_002
f75L_36_m0998	f75L	36	1158	3655	3	3	0.176	0.176	f75L_36_006
f75L_36_m0999	f75L	36	2755	3662	5	5	0.294	0.294	f75L_36_012
f75L_36_m1000	f75L	36	3213	3670	4	3	0.176	0.235	f75L_36_014
f75L_36_m1001	f75L	36	103	3678	3	3	0.176	0.176	f75L_36_001
f75L_37_m1002	f75L	37	358	3727	3	2	0.118	0.176	f75L_37_003
f75L_37_m1003	f75L	37	199	3728	4	6	0.353	0.235	f75L_37_001
f75L_37_m1004	f75L	37	187	3730	2	3	0.176	0.118	f75L_37_001
f75L_37_m1005	f75L	37	1392	3732	3	4	0.235	0.176	f75L_37_012
f75L_37_m1006	f75L	37	1726	3733	3	4	0.235	0.176	f75L_37_016
f75L_37_m1007	f75L	37	2818	3737	3	4	0.235	0.176	f75L_37_026
f75L_37_m1008	f75L	37	1355	3741	2	3	0.176	0.118	f75L_37_012
f75L_37_m1009	f75L	37	1801	3745	5	3	0.176	0.294	f75L_37_017
f75L_37_m1010	f75L	37	150	3748	3	3	0.176	0.176	f75L_37_001
f75L_37_m1011	f75L	37	293	3751	4	5	0.294	0.235	f75L_37_002
f75L_37_m1012	f75L	37	2636	3750	5	7	0.412	0.294	f75L_37_025
f75L_38_m1013	f75L	38	2658	3809	3	5	0.294	0.176	f75L_38_010
f75L_38_m1014	f75L	38	191	3813	4	3	0.176	0.235	f75L_38_001
f75L_38_m1015	f75L	38	1388	3812	3	4	0.235	0.176	f75L_38_006
f75L_38_m1016	f75L	38	3539	3815	4	4	0.235	0.235	f75L_38_013
