letter	line	position	token	kind	conf
2	f65R_05	5	a	clear	H
2	f65R_05	6	deux	clear	H
2	f65R_05	7	desquelles	clear	H
2	f65R_05	8	Mr	clear	H
2	f65R_05	9	Aubert	clear	H
2	f65R_05	10	s'en	clear	H
2	f65R_06	1	chargé	clear	H
2	f65R_06	2	de	clear	H
2	f65R_06	3	repondre	clear	H
2	f65R_06	4	et	clear	H
2	f65R_06	5	je	clear	H
2	f65R_06	6	me	clear	H
2	f65R_06	7	suis	clear	H
2	f65R_06	8	reservé	clear	H
2	f65R_06	9	de	clear	H
2	f65R_07	1	luy	clear	H
2	f65R_07	2	marquer	clear	H
2	f65R_07	3	ce	clear	H
2	f65R_07	4	qu'Elle	clear	H
2	f65R_07	5	souhaitte	clear	H
2	f65R_07	6	sçavoir	clear	H
2	f65R_08	1	concernant	clear	H
2	f65R_08	2	145	cipher	M
2	f65R_08	3	198	cipher	M
2	f65R_08	4	46	cipher	M
2	f65R_08	5	221	cipher	M
2	f65R_08	6	87	cipher	M
2	f65R_08	7	201	cipher	M
2	f65R_08	8	156	cipher	M
2	f65R_08	9	52	cipher	M
2	f65R_08	10	221	cipher	M
2	f65R_08	11	46	cipher	M
2	f65R_08	12	2	cipher	M
2	f65R_08	13	185	cipher	M
2	f65R_08	14	la	insertion-clear	M
2	f65R_08	15	Princesse	insertion-clear	M
2	f65R_08	16	de	insertion-clear	M
2	f65R_08	17	Parme	insertion-clear	M
2	f65R_08	18	et	insertion-clear	M
2	f65R_08	19	ses	insertion-clear	M
2	f65R_08	20	2	insertion-clear	M
2	f65R_08	21	oncles	insertion-clear	M
2	f65R_09	1	37	cipher	M
2	f65R_09	2	146	cipher	M
2	f65R_09	3	46	cipher	M
2	f65R_09	4	84	cipher	M
2	f65R_09	5	198	cipher	M
2	f65R_09	6	46	cipher	M
2	f65R_09	7	221	cipher	M
2	f65R_09	8	204	cipher	M
2	f65R_09	9	on	clear	H
2	f65R_09	10	reconnoit	clear	H
2	f65R_09	11	déja	clear	H
2	f65R_09	12	de	insertion-clear	M
2	f65R_09	13	cette	insertion-clear	M
2	f65R_09	14	Princesse	insertion-clear	M
2	f65R_09	15	qu'on	insertion-clear	M
2	f65R_10	1	196	cipher	M
2	f65R_10	2	212	cipher	M
2	f65R_10	3	50	cipher	M
2	f65R_10	4	175	cipher	M
2	f65R_10	5	33	cipher	M
2	f65R_10	6	103	cipher	M
2	f65R_10	7	30	cipher	M
2	f65R_10	8	237	cipher	M
2	f65R_10	9	233	cipher	M
2	f65R_10	10	46	cipher	M
2	f65R_10	11	146	cipher	M
2	f65R_10	12	46	cipher	M
2	f65R_10	13	31	cipher	M
2	f65R_10	14	99	cipher	M
2	f65R_10	15	46	cipher	M
2	f65R_10	16	pour	insertion-clear	M
2	f65R_10	17	Reyne	insertion-clear	M
2	f65R_10	18	d'Espagne	insertion-clear	M
2	f65R_10	19	a	insertion-clear	M
2	f65R_10	20	toutes	insertion-clear	M
2	f65R_10	21	les	insertion-clear	M
2	f65R_10	22	belles	insertion-clear	M
2	f66L_01	1	208	cipher	M
2	f66L_01	2	51	cipher	M
2	f66L_01	3	206	cipher	M
2	f66L_01	4	41	cipher	M
2	f66L_01	5	peut	clear	H
2	f66L_01	6	desirer	clear	H
2	f66L_01	7	99	cipher	M
2	f66L_01	8	56	cipher	M
2	f66L_01	9	32	cipher	M
2	f66L_01	10	126	cipher	M
2	f66L_01	11	244	cipher	M
2	f66L_01	12	211	cipher	M
2	f66L_01	13	220	cipher	M
2	f66L_01	14	qualités	insertion-clear	M
2	f66L_01	15	qu'on	insertion-clear	M
2	f66L_01	16	Elle	insertion-clear	M
2	f66L_01	17	achevera	insertion-clear	M
2	f66L_01	18	sa	insertion-clear	M
2	f66L_02	1	22e	clear	H
2	f66L_02	2	année	clear	H
2	f66L_02	3	le	clear	H
2	f66L_02	4	25	clear	H
2	f66L_02	5	Octobre	clear	H
2	f66L_02	6	prochain	clear	H
2	f66L_02	7	22	cipher	M
2	f66L_02	8	56	cipher	M
2	f66L_02	9	41	cipher	M
2	f66L_02	10	175	cipher	M
2	f66L_02	11	34	cipher	M
2	f66L_02	12	146	cipher	M
2	f66L_02	13	25	cipher	M
2	f66L_02	14	42	cipher	M
2	f66L_02	15	32	cipher	M
2	f66L_02	16	235	cipher	M
2	f66L_02	17	31	cipher	M
2	f66L_02	18	212	cipher	M
2	f66L_02	19	43	cipher	M
2	f66L_02	20	214	cipher	M
2	f66L_03	1	38	cipher	M
2	f66L_03	2	41	cipher	M
2	f66L_03	3	estant	clear	H
2	f66L_03	4	175	cipher	M
2	f66L_03	5	34	cipher	M
2	f66L_03	6	146	cipher	M
2	f66L_03	7	165	cipher	M
2	f66L_03	8	158	cipher	M
2	f66L_03	9	38	cipher	M
2	f66L_03	10	46	cipher	M
2	f66L_03	11	95	cipher	M
2	f66L_03	12	157	cipher	M
2	f66L_03	13	né	insertion-clear	M
2	f66L_03	14	le	insertion-clear	M
2	f66L_03	15	mesme	insertion-clear	M
2	f66L_03	16	mois	insertion-clear	M
2	f66L_03	17	en	insertion-clear	M
2	f66L_03	18	mil	insertion-clear	M
2	f66L_03	19	six	insertion-clear	M
2	f66L_03	20	cent	insertion-clear	M
2	f66L_04	1	quatre	clear	M
2	f66L_04	2	vingt	clear	M
2	f66L_04	3	douze	clear	M
2	f66L_04	4	Elle	clear	H
2	f66L_04	5	est	clear	H
2	f66L_04	6	bien	clear	H
2	f66L_04	7	faite	clear	H
2	f66L_04	8	blonde	clear	H
2	f66L_04	9	le	clear	H
2	f66L_05	1	Rome	clear	H
2	f66L_05	2	les	clear	H
2	f66L_05	3	traits	clear	H
2	f66L_05	4	fins	clear	H
2	f66L_05	5	et	clear	H
2	f66L_05	6	99	cipher	M
2	f66L_05	7	96	cipher	M
2	f66L_05	8	71	cipher	M
2	f66L_05	9	105	cipher	M
2	f66L_05	10	38	cipher	M
2	f66L_05	11	233	cipher	M
2	f66L_05	12	31	cipher	M
2	f66L_05	13	148	cipher	M
2	f66L_05	14	41	cipher	M
2	f66L_05	15	87	cipher	M
2	f66L_05	16	146	cipher	M
2	f66L_05	17	245	cipher	M
2	f66L_05	18	220	cipher	M
2	f66L_06	1	214	cipher	M
2	f66L_06	2	41	cipher	M
2	f66L_06	3	33	cipher	M
2	f66L_06	4	146	cipher	M
2	f66L_06	5	46	cipher	M
2	f66L_06	6	241	cipher	M
2	f66L_06	7	46	cipher	M
2	f66L_06	8	107	cipher	M
2	f66L_06	9	41	cipher	M
2	f66L_06	10	46	cipher	M
2	f66L_06	11	52	cipher	M
2	f66L_06	12	assez	clear	H
2	f66L_06	13	reguliers	clear	M
2	f66L_07	1	52	cipher	M
2	f66L_07	2	145	cipher	M
2	f66L_07	3	232	cipher	M
2	f66L_07	4	53	cipher	M
2	f66L_07	5	146	cipher	M
2	f66L_07	6	31	cipher	M
2	f66L_07	7	99	cipher	M
2	f66L_07	8	quoy	clear	H
2	f66L_07	9	que	clear	H
2	f66L_07	10	164	cipher	M
2	f66L_07	11	175	cipher	M
2	f66L_07	12	La	insertion-clear	M
2	f66L_07	13	taille	insertion-clear	M
2	f66L_07	14	belle	insertion-clear	M
2	f66L_07	15	Moyenne	insertion-clear	M
2	f66L_08	1	96	cipher	M
2	f66L_08	2	43	cipher	M
2	f66L_08	3	213	cipher	M
2	f66L_08	4	47	cipher	M
2	f66L_08	5	52	cipher	M
2	f66L_08	6	48	cipher	M
2	f66L_08	7	41	cipher	M
2	f66L_08	8	56	cipher	M
2	f66L_08	9	38	cipher	M
2	f66L_08	10	45	cipher	M
2	f66L_08	11	fort	clear	H
2	f66L_08	12	158	cipher	M
2	f66L_08	13	87	cipher	M
2	f66L_08	14	46	cipher	M
2	f66L_08	15	d'esprit	insertion-clear	M
2	f66L_08	16	et	insertion-clear	M
2	f66L_08	17	un	insertion-clear	M
2	f66L_08	18	air	insertion-clear	M
2	f66L_08	19	modeste	insertion-clear	M
2	f66L_09	1	On	clear	H
2	f66L_09	2	ne	clear	H
2	f66L_09	3	luy	clear	H
2	f66L_09	4	a	clear	H
2	f66L_09	5	pas	clear	H
2	f66L_09	6	reconnu	clear	H
2	f66L_09	7	des	clear	H
2	f66L_09	8	inclinations	clear	H
2	f66L_10	1	particulieres	clear	H
2	f66L_10	2	mais	clear	H
2	f66L_10	3	une	clear	H
2	f66L_10	4	entiere	clear	H
2	f66L_10	5	soumission	clear	H
2	f66L_11	1	une	clear	H
2	f66L_11	2	complaisance	clear	H
2	f66L_11	3	aveugle	clear	H
2	f66L_11	4	pour	clear	H
2	f66L_11	5	400	cipher	M
2	f66L_11	6	4	cipher	M
2	f66L_11	7	19	cipher	M
2	f66L_11	8	Envers	clear	M
2	f66L_12	1	155	cipher	M
2	f66L_12	2	86	cipher	M
2	f66L_12	3	145	cipher	M
2	f66L_12	4	90	cipher	M
2	f66L_12	5	32	cipher	M
2	f66L_12	6	126	cipher	M
2	f66L_12	7	46	cipher	M
2	f66L_12	8	221	cipher	M
2	f66L_12	9	20	cipher	M
2	f66L_12	10	156	cipher	M
2	f66L_12	11	212	cipher	M
2	f66L_12	12	205	cipher	M
2	f66L_12	13	145	cipher	M
2	f66L_12	14	Madame	insertion-clear	M
2	f66L_12	15	la	insertion-clear	M
2	f66L_12	16	Duchesse	insertion-clear	M
2	f66L_12	17	sa	insertion-clear	M
2	f66L_12	18	Mere	insertion-clear	M
2	f66L_12	19	qui	insertion-clear	M
2	f66L_12	20	l'a	insertion-clear	M
2	f66L_12	21	toujours	insertion-clear	M
2	f66L_13	1	233	cipher	M
2	f66L_13	2	178	cipher	M
2	f66L_13	3	34	cipher	M
2	f66L_13	4	46	cipher	M
2	f66L_13	5	184	cipher	M
2	f66L_13	6	46	cipher	M
2	f66L_13	7	221	cipher	M
2	f66L_13	8	46	cipher	M
2	f66L_13	9	50	cipher	M
2	f66L_13	10	100	cipher	M
2	f66L_13	11	et	clear	H
2	f66L_13	12	s'en	clear	H
2	f66L_13	13	fait	clear	M
2	f66L_13	14	tenüe	insertion-clear	M
2	f66L_13	15	sous	insertion-clear	M
2	f66L_13	16	les	insertion-clear	M
2	f66L_13	17	yeux	insertion-clear	M
2	f66L_14	1	Une	clear	H
2	f66L_14	2	attache	clear	H
2	f66L_14	3	particuliere	clear	H
2	f66L_14	4	a	clear	H
2	f66L_14	5	150	cipher	M
2	f66L_14	6	89	cipher	M
2	f66L_14	7	41	cipher	M
2	f66L_14	8	175	cipher	M
2	f66L_14	9	45	cipher	M
2	f66L_14	10	luy	insertion-clear	M
2	f66L_14	11	donnent	insertion-clear	M
2	f66L_15	1	175	cipher	M
2	f66L_15	2	31	cipher	M
2	f66L_15	3	99	cipher	M
2	f66L_15	4	34	cipher	M
2	f66L_15	5	90	cipher	M
2	f66L_15	6	76	cipher	M
2	f66L_15	7	240	cipher	M
2	f66L_15	8	a	clear	H
2	f66L_15	9	quoy	clear	H
2	f66L_15	10	Elle	clear	H
2	f66L_15	11	a	clear	H
2	f66L_15	12	belle	insertion-clear	M
2	f66L_15	13	Education	insertion-clear	M
2	f66L_16	1	bien	clear	H
2	f66L_16	2	reüssy	clear	H
2	f66L_16	3	a	clear	H
2	f66L_16	4	ce	clear	H
2	f66L_16	5	qu'on	clear	H
2	f66L_16	6	dit	clear	H
2	f66L_16	7	Vostre	clear	H
2	f66L_16	8	Excellence	clear	H
2	f66L_17	1	n'ignore	clear	H
2	f66L_17	2	pas	clear	H
2	f66L_17	3	que	clear	H
2	f66L_17	4	84	cipher	M
2	f66L_17	5	156	cipher	M
2	f66L_17	6	212	cipher	M
2	f66L_17	7	après	clear	H
2	f66L_17	8	la	clear	H
2	f66L_17	9	mort	clear	H
2	f66L_17	10	cette	insertion-clear	M
2	f66L_17	11	mere	insertion-clear	M
2	f66L_18	1	161	cipher	M
2	f66L_18	2	146	cipher	M
2	f66L_18	3	90	cipher	M
2	f66L_18	4	32	cipher	M
2	f66L_18	5	87	cipher	M
2	f66L_18	6	201	cipher	M
2	f66L_18	7	156	cipher	M
2	f66L_18	8	222	cipher	M
2	f66L_18	9	41	cipher	M
2	f66L_18	10	155	cipher	M
2	f66L_18	11	213	cipher	M
2	f66L_18	12	34	cipher	M
2	f66L_18	13	19	cipher	M
2	f66L_18	14	Mr	insertion-clear	M
2	f66L_18	15	le	insertion-clear	M
2	f66L_18	16	Duc	insertion-clear	M
2	f66L_18	17	de	insertion-clear	M
2	f66L_18	18	Parme	insertion-clear	M
2	f66L_18	19	son	insertion-clear	M
2	f66L_18	20	Mari	insertion-clear	M
2	f66L_18	21	epousa	insertion-clear	M
2	f66L_19	1	220	cipher	M
2	f66L_19	2	97	cipher	M
2	f66L_19	3	2	cipher	M
2	f66L_19	4	177	cipher	M
2	f66L_19	5	77	cipher	M
2	f66L_19	6	46	cipher	M
2	f66L_19	7	146	cipher	M
2	f66L_19	8	198	cipher	M
2	f66L_19	9	112	cipher	M
2	f66L_19	10	188	cipher	M
2	f66L_19	11	105	cipher	M
2	f66L_19	12	45	cipher	M
2	f66L_19	13	175	cipher	M
2	f66L_19	14	en	insertion-clear	M
2	f66L_19	15	2des	insertion-clear	M
2	f66L_19	16	Nopces	insertion-clear	M
2	f66L_19	17	le	insertion-clear	M
2	f66L_19	18	Prince	insertion-clear	M
2	f66L_19	19	François	insertion-clear	M
2	f66L_19	20	Farnese	insertion-clear	M
2	f66L_20	1	qui	clear	H
2	f66L_20	2	en	clear	H
2	f66L_20	3	146	cipher	M
2	f66L_20	4	90	cipher	M
2	f66L_20	5	32	cipher	M
2	f66L_20	6	87	cipher	M
2	f66L_20	7	201	cipher	M
2	f66L_20	8	45	cipher	M
2	f66L_20	9	156	cipher	M
2	f66L_20	10	212	cipher	M
2	f66L_20	11	38	cipher	M
2	f66L_20	12	174	cipher	M
2	f66L_20	13	54	cipher	M
2	f66L_20	14	le	insertion-clear	M
2	f66L_20	15	Duc	insertion-clear	M
2	f66L_20	16	de	insertion-clear	M
2	f66L_20	17	Parme	insertion-clear	M
2	f66L_20	18	Regnant	insertion-clear	M
2	f66L_20	19	frere	insertion-clear	M
2	f66L_21	1	212	cipher	M
2	f66L_21	2	90	cipher	M
2	f66L_21	3	87	cipher	M
2	f66L_21	4	35	cipher	M
2	f66L_21	5	109	cipher	M
2	f66L_21	6	54	cipher	M
2	f66L_21	7	Duquel	clear	H
2	f66L_21	8	du	insertion-clear	M
2	f66L_21	9	deffunct	insertion-clear	M
2	f66L_22	1	99	cipher	M
2	f66L_22	2	174	cipher	M
2	f66L_22	3	200	cipher	M
2	f66L_22	4	100	cipher	M
2	f66L_22	5	Elle	insertion-clear	M
2	f66L_22	6	n'a	insertion-clear	M
2	f66L_22	7	pas	insertion-clear	M
2	f66L_22	8	eu	insertion-clear	M
2	f66L_23	1	105	cipher	M
2	f66L_23	2	41	cipher	M
2	f66L_23	3	46	cipher	M
2	f66L_23	4	et	clear	H
2	f66L_23	5	a	clear	H
2	f66L_23	6	perdu	clear	H
2	f66L_23	7	l'esperence	clear	H
2	f66L_23	8	de	clear	H
2	f66L_23	9	97	cipher	M
2	f66L_23	10	58	cipher	M
2	f66L_23	11	En	insertion-clear	M
2	f66L_23	12	attendant	insertion-clear	M
2	f66L_24	1	trouvant	clear	H
2	f66L_24	2	30	cipher	M
2	f66L_24	3	116	cipher	M
2	f66L_24	4	34	cipher	M
2	f66L_24	5	87	cipher	M
2	f66L_24	6	44	cipher	M
2	f66L_24	7	30	cipher	M
2	f66L_24	8	41	cipher	M
2	f66L_24	9	46	cipher	M
2	f66L_24	10	quoy	clear	H
2	f66L_24	11	que	clear	H
2	f66L_24	12	agée	insertion-clear	M
2	f66L_24	13	de	insertion-clear	M
2	f66L_24	14	44	insertion-clear	M
2	f66L_24	15	ans	insertion-clear	M
2	f66R_01	1	281	pagenum	M
2	f66R_01	2	59	pagenum	M
2	f66R_02	1	quoy	clear	H
2	f66R_02	2	que	clear	H
2	f66R_02	3	ce	clear	H
2	f66R_02	4	dernier	clear	H
2	f66R_02	5	Duc	clear	H
2	f66R_02	6	n'ait	clear	H
2	f66R_02	7	que	clear	H
2	f66R_02	8	38	cipher	M
2	f66R_02	9	77	cipher	M
2	f66R_02	10	87	cipher	M
2	f66R_02	11	45	cipher	M
2	f66R_02	12	176	cipher	M
2	f66R_02	13	34	cipher	M
2	f66R_02	14	45	cipher	M
2	f66R_02	15	90	cipher	M
2	f66R_02	16	32	cipher	M
2	f66R_02	17	41	cipher	M
2	f66R_02	18	97	cipher	M
2	f66R_02	19	56	cipher	M
2	f66R_02	20	38	cipher	M
2	f66R_02	21	47	cipher	M
2	f66R_02	22	204	cipher	M
2	f66R_02	23	36	cipher	M
2	f66R_03	1	Il	clear	H
2	f66R_03	2	y	clear	H
2	f66R_03	3	a	clear	H
2	f66R_03	4	encore	clear	H
2	f66R_03	5	146	cipher	M
2	f66R_03	6	198	cipher	M
2	f66R_03	7	56	cipher	M
2	f66R_03	8	41	cipher	M
2	f66R_03	9	235	cipher	M
2	f66R_03	10	38	cipher	M
2	f66R_03	11	175	cipher	M
2	f66R_03	12	87	cipher	M
2	f66R_03	13	201	cipher	M
2	f66R_03	14	156	cipher	M
2	f66R_03	15	35	cipher	M
2	f66R_03	16	le	insertion-clear	M
2	f66R_03	17	Prince	insertion-clear	M
2	f66R_03	18	Antoine	insertion-clear	M
2	f66R_03	19	de	insertion-clear	M
2	f66R_03	20	Parme	insertion-clear	M
2	f66R_04	1	212	cipher	M
2	f66R_04	2	212	cipher	M
2	f66R_04	3	90	cipher	M
2	f66R_04	4	90	cipher	M
2	f66R_04	5	32	cipher	M
2	f66R_04	6	205	cipher	M
2	f66R_04	7	174	cipher	M
2	f66R_04	8	204	cipher	M
2	f66R_04	9	35	cipher	M
2	f66R_04	10	30	cipher	M
2	f66R_04	11	41	cipher	M
2	f66R_04	12	46	cipher	M
2	f66R_04	13	160	cipher	M
2	f66R_04	14	53	cipher	M
2	f66R_04	15	frere	insertion-clear	M
2	f66R_04	16	du	insertion-clear	M
2	f66R_04	17	Duc	insertion-clear	M
2	f66R_04	18	de	insertion-clear	M
2	f66R_04	19	Parme	insertion-clear	M
2	f66R_04	20	qui	insertion-clear	M
2	f66R_04	21	n'a	insertion-clear	M
2	f66R_04	22	que	insertion-clear	M
2	f66R_04	23	35	insertion-clear	M
2	f66R_04	24	ans	insertion-clear	M
2	f66R_04	25	Mais	insertion-clear	M
2	f66R_05	1	41	cipher	M
2	f66R_05	2	96	cipher	M
2	f66R_05	3	200	cipher	M
2	f66R_05	4	155	cipher	M
2	f66R_05	5	213	cipher	M
2	f66R_05	6	34	cipher	M
2	f66R_05	7	52	cipher	M
2	f66R_05	8	174	cipher	M
2	f66R_05	9	nulle	clear	H
2	f66R_05	10	inclination	clear	H
2	f66R_05	11	Il	insertion-clear	M
2	f66R_05	12	n'est	insertion-clear	M
2	f66R_05	13	pas	insertion-clear	M
2	f66R_05	14	marié	insertion-clear	M
2	f66R_05	15	et	insertion-clear	M
2	f66R_05	16	n'a	insertion-clear	M
2	f66R_06	1	196	cipher	M
2	f66R_06	2	146	cipher	M
2	f66R_06	3	155	cipher	M
2	f66R_06	4	213	cipher	M
2	f66R_06	5	30	cipher	M
2	f66R_06	6	116	cipher	M
2	f66R_06	7	ainsy	clear	H
2	f66R_06	8	145	cipher	M
2	f66R_06	9	135	cipher	M
2	f66R_06	10	48	cipher	M
2	f66R_06	11	175	cipher	M
2	f66R_06	12	198	cipher	M
2	f66R_06	13	46	cipher	M
2	f66R_06	14	221	cipher	M
2	f66R_06	15	pour	insertion-clear	M
2	f66R_06	16	le	insertion-clear	M
2	f66R_06	17	Mariage	insertion-clear	M
2	f66R_06	18	la	insertion-clear	M
2	f66R_06	19	Jeune	insertion-clear	M
2	f66R_06	20	Princesse	insertion-clear	M
2	f66R_07	1	semble	clear	H
2	f66R_07	2	devoir	clear	H
2	f66R_07	3	attendre	clear	H
2	f66R_07	4	237	cipher	M
2	f66R_07	5	46	cipher	M
2	f66R_07	6	146	cipher	M
2	f66R_07	7	46	cipher	M
2	f66R_07	8	71	cipher	M
2	f66R_07	9	46	cipher	M
2	f66R_07	10	87	cipher	M
2	f66R_07	11	220	cipher	M
2	f66R_07	12	tous	insertion-clear	M
2	f66R_07	13	les	insertion-clear	M
2	f66R_07	14	biens	insertion-clear	M
2	f66R_07	15	de	insertion-clear	M
2	f66R_07	16	sa	insertion-clear	M
2	f66R_08	1	160	cipher	M
2	f66R_08	2	185	cipher	M
2	f66R_08	3	se	clear	H
2	f66R_08	4	trouvant	clear	H
2	f66R_08	5	48	cipher	M
2	f66R_08	6	176	cipher	M
2	f66R_08	7	204	cipher	M
2	f66R_08	8	et	clear	H
2	f66R_08	9	de	clear	H
2	f66R_08	10	premiere	clear	H
2	f66R_08	11	Maison	insertion-clear	M
2	f66R_08	12	unique	insertion-clear	M
2	f66R_09	1	147	cipher	M
2	f66R_09	2	32	cipher	M
2	f66R_09	3	47	cipher	M
2	f66R_09	4	le	clear	H
2	f66R_09	5	30	cipher	M
2	f66R_09	6	89	cipher	M
2	f66R_09	7	212	cipher	M
2	f66R_09	8	34	cipher	M
2	f66R_09	9	87	cipher	M
2	f66R_09	10	201	cipher	M
2	f66R_09	11	46	cipher	M
2	f66R_09	12	2	cipher	M
2	f66R_09	13	185	cipher	M
2	f66R_09	14	32	cipher	M
2	f66R_09	15	146	cipher	M
2	f66R_09	16	lié	insertion-clear	M
2	f66R_09	17	et	insertion-clear	M
2	f66R_09	18	adorée	insertion-clear	M
2	f66R_09	19	de	insertion-clear	M
2	f66R_09	20	ses	insertion-clear	M
2	f66R_09	21	deux	insertion-clear	M
2	f66R_09	22	Princes	insertion-clear	M
2	f66R_09	23	qui	insertion-clear	M
2	f66R_10	1	46	cipher	M
2	f66R_10	2	205	cipher	M
2	f66R_10	3	220	cipher	M
2	f66R_10	4	54	cipher	M
2	f66R_10	5	32	cipher	M
2	f66R_10	6	125	cipher	M
2	f66R_10	7	45	cipher	M
2	f66R_10	8	156	cipher	M
2	f66R_10	9	51	cipher	M
2	f66R_10	10	87	cipher	M
2	f66R_10	11	145	cipher	M
2	f66R_10	12	209	cipher	M
2	f66R_10	13	34	cipher	M
2	f66R_10	14	194	cipher	M
2	f66R_10	15	sont	insertion-clear	M
2	f66R_10	16	charmés	insertion-clear	M
2	f66R_10	17	de	insertion-clear	M
2	f66R_10	18	la	insertion-clear	M
2	f66R_10	19	voir	insertion-clear	M
2	f66R_10	20	epouser	insertion-clear	M
2	f66R_11	1	48	cipher	M
2	f66R_11	2	221	cipher	M
2	f66R_11	3	45	cipher	M
2	f66R_11	4	267	cipher	M
2	f66R_11	5	d'autant	clear	H
2	f66R_11	6	plus	clear	H
2	f66R_11	7	qu'il	clear	H
2	f66R_11	8	en	clear	H
2	f66R_11	9	38	cipher	M
2	f66R_11	10	46	cipher	M
2	f66R_11	11	224	cipher	M
2	f66R_11	12	le	insertion-clear	M
2	f66R_11	13	Roy	insertion-clear	M
2	f66R_11	14	d'Espagne	insertion-clear	M
2	f66R_11	15	issu	insertion-clear	M
2	f66R_12	1	87	cipher	M
2	f66R_12	2	112	cipher	M
2	f66R_12	3	34	cipher	M
2	f66R_12	4	pour	clear	H
2	f66R_12	5	laquelle	clear	H
2	f66R_12	6	ils	clear	H
2	f66R_12	7	ont	clear	H
2	f66R_12	8	toujours	clear	H
2	f66R_12	9	montré	clear	H
2	f66R_12	10	de	insertion-clear	M
2	f66R_12	11	France	insertion-clear	M
2	f66R_13	1	une	clear	H
2	f66R_13	2	grande	clear	H
2	f66R_13	3	Partialité	clear	H
2	f66R_14	1	48	cipher	M
2	f66R_14	2	175	cipher	M
2	f66R_14	3	122	cipher	M
2	f66R_14	4	34	cipher	M
2	f66R_14	5	201	cipher	M
2	f66R_14	6	234	cipher	M
2	f66R_14	7	30	cipher	M
2	f66R_14	8	147	cipher	M
2	f66R_14	9	233	cipher	M
2	f66R_14	10	au	clear	H
2	f66R_14	11	contraire	clear	H
2	f66R_15	1	155	cipher	M
2	f66R_15	2	86	cipher	M
2	f66R_15	3	145	cipher	M
2	f66R_15	4	90	cipher	M
2	f66R_15	5	32	cipher	M
2	f66R_15	6	126	cipher	M
2	f66R_15	7	46	cipher	M
2	f66R_15	8	221	cipher	M
2	f66R_15	9	205	cipher	M
2	f66R_15	10	96	cipher	M
2	f66R_15	11	87	cipher	M
2	f66R_15	12	145	cipher	M
2	f66R_15	13	160	cipher	M
2	f66R_15	14	185	cipher	M
2	f66R_15	15	Made	insertion-clear	M
2	f66R_15	16	la	insertion-clear	M
2	f66R_15	17	Duchesse	insertion-clear	M
2	f66R_15	18	qui	insertion-clear	M
2	f66R_15	19	en	insertion-clear	M
2	f66R_15	20	de	insertion-clear	M
2	f66R_15	21	la	insertion-clear	M
2	f66R_15	22	Maison	insertion-clear	M
2	f66R_16	1	84	cipher	M
2	f66R_16	2	175	cipher	M
2	f66R_16	3	48	cipher	M
2	f66R_16	4	69	cipher	M
2	f66R_16	5	48	cipher	M
2	f66R_16	6	45	cipher	M
2	f66R_16	7	36	cipher	M
2	f66R_16	8	30	cipher	M
2	f66R_16	9	238	cipher	M
2	f66R_16	10	96	cipher	M
2	f66R_16	11	34	cipher	M
2	f66R_16	12	87	cipher	M
2	f66R_16	13	116	cipher	M
2	f66R_16	14	176	cipher	M
2	f66R_16	15	34	cipher	M
2	f66R_16	16	a	insertion-clear	M
2	f66R_16	17	toujours	insertion-clear	M
2	f66R_16	18	esté	insertion-clear	M
2	f66R_16	19	de	insertion-clear	M
2	f66R_16	20	genie	insertion-clear	M
2	f66R_17	1	30	cipher	M
2	f66R_17	2	39	cipher	M
2	f66R_17	3	146	cipher	M
2	f66R_17	4	155	cipher	M
2	f66R_17	5	41	cipher	M
2	f66R_17	6	le	clear	H
2	f66R_17	7	on	clear	H
2	f66R_17	8	prétend	clear	H
2	f66R_17	9	que	clear	H
2	f66R_17	10	la	clear	H
2	f66R_17	11	135	cipher	M
2	f66R_17	12	48	cipher	M
2	f66R_17	13	175	cipher	M
2	f66R_17	14	Allemand	insertion-clear	M
2	f66R_17	15	Jeune	insertion-clear	M
2	f66R_18	1	198	cipher	M
2	f66R_18	2	46	cipher	M
2	f66R_18	3	221	cipher	M
2	f66R_18	4	en	clear	H
2	f66R_18	5	plustot	clear	H
2	f66R_18	6	du	clear	H
2	f66R_18	7	party	clear	H
2	f66R_18	8	de	clear	H
2	f66R_18	9	221	cipher	M
2	f66R_18	10	46	cipher	M
2	f66R_18	11	185	cipher	M
2	f66R_18	12	32	cipher	M
2	f66R_18	13	Princesse	insertion-clear	M
2	f66R_18	14	ses	insertion-clear	M
2	f66R_18	15	oncles	insertion-clear	M
2	f66R_19	1	146	cipher	M
2	f66R_19	2	46	cipher	M
2	f66R_19	3	sur	clear	H
2	f66R_19	4	cela	clear	H
2	f66R_19	5	que	clear	H
2	f66R_19	6	de	clear	H
2	f66R_19	7	celluy	clear	H
2	f66R_19	8	de	clear	H
2	f66R_19	9	155	cipher	M
2	f66R_19	10	86	cipher	M
2	f66R_19	11	220	cipher	M
2	f66R_19	12	168	cipher	M
2	f66R_19	13	34	cipher	M
2	f66R_19	14	Made	insertion-clear	M
2	f66R_19	15	sa	insertion-clear	M
2	f66R_19	16	Mere	insertion-clear	M
2	f66R_20	1	Je	clear	H
2	f66R_20	2	suis	clear	H
2	f66R_20	3	avec	clear	H
2	f66R_20	4	très	clear	H
2	f66R_20	5	profond	clear	H
2	f66R_20	6	respect	clear	H
2	f66R_21	1	Monseigneur	heading	H
2	f66R_21	2	De	heading	H
2	f66R_21	3	Vostre	heading	H
2	f66R_21	4	Excelence	heading	H
2	f66R_22	1	Le	clear	H
2	f66R_22	2	très	clear	H
