letter	line	position	token	kind	conf
2	f65R_05	9	Aubert	clear	H
2	f65R_05	10	s'en	clear	H
2	f65R_06	1	charge	clear	H
2	f65R_06	2	de	clear	H
2	f65R_06	3	repondre	clear	H
2	f65R_06	4	et	clear	H
2	f65R_06	5	je	clear	H
2	f65R_06	6	me	clear	H
2	f65R_06	7	suis	clear	H
2	f65R_06	8	reserve	clear	H
2	f65R_06	9	de	clear	H
2	f65R_07	1	luy	clear	H
2	f65R_07	2	marquer	clear	H
2	f65R_07	3	ce	clear	H
2	f65R_07	4	qu'Elle	clear	H
2	f65R_07	5	souhaitte	clear	H
2	f65R_07	6	sçavoir	clear	H
2	f65R_08	1	concernant	clear	H
2	f65R_08	2	145	cipher	H
2	f65R_08	3	198	cipher	H
2	f65R_08	4	46	cipher	H
2	f65R_08	5	221	cipher	H
2	f65R_08	6	87	cipher	H
2	f65R_08	7	201	cipher	H
2	f65R_08	8	156	cipher	H
2	f65R_08	9	52	cipher	H
2	f65R_08	10	221	cipher	H
2	f65R_08	11	46	cipher	H
2	f65R_08	12	2	cipher	H
2	f65R_08	13	185	cipher	H
2	f65R_08	14	la	insertion-clear	H
2	f65R_08	15	Princesse	insertion-clear	H
2	f65R_08	16	de	insertion-clear	H
2	f65R_08	17	Parme	insertion-clear	H
2	f65R_08	18	et	insertion-clear	H
2	f65R_08	19	ses	insertion-clear	H
2	f65R_08	20	2	insertion-clear	H
2	f65R_08	21	oncles	insertion-clear	H
2	f65R_09	1	37	cipher	M
2	f65R_09	2	146	cipher	H
2	f65R_09	3	46	cipher	H
2	f65R_09	4	84	cipher	H
2	f65R_09	5	198	cipher	H
2	f65R_09	6	46	cipher	H
2	f65R_09	7	221	cipher	H
2	f65R_09	8	204	cipher	H
2	f65R_09	9	on	clear	H
2	f65R_09	10	reconnoit	clear	H
2	f65R_09	11	deja	clear	H
2	f65R_09	12	de	insertion-clear	H
2	f65R_09	13	cette	insertion-clear	H
2	f65R_09	14	Princesse	insertion-clear	H
2	f65R_09	15	qu'on	insertion-clear	H
2	f65R_10	1	196	cipher	H
2	f65R_10	2	212	cipher	H
2	f65R_10	3	50	cipher	H
2	f65R_10	4	175	cipher	H
2	f65R_10	5	33	cipher	H
2	f65R_10	6	103	cipher	H
2	f65R_10	7	30	cipher	H
2	f65R_10	8	237	cipher	H
2	f65R_10	9	233	cipher	H
2	f65R_10	10	46	cipher	H
2	f65R_10	11	146	cipher	H
2	f65R_10	12	46	cipher	H
2	f65R_10	13	31	cipher	H
2	f65R_10	14	99	cipher	H
2	f65R_10	15	46	cipher	H
2	f65R_10	16	pour	insertion-clear	H
2	f65R_10	17	Reyne	insertion-clear	H
2	f65R_10	18	d'Espagne	insertion-clear	H
2	f65R_10	19	a	insertion-clear	H
2	f65R_10	20	toutes	insertion-clear	H
2	f65R_10	21	les	insertion-clear	H
2	f65R_10	22	belles	insertion-clear	H
2	f66L_01	1	208	cipher	H
2	f66L_01	2	51	cipher	H
2	f66L_01	3	206	cipher	H
2	f66L_01	4	41	cipher	H
2	f66L_01	5	peut	clear	H
2	f66L_01	6	desirer	clear	H
2	f66L_01	7	99	cipher	H
2	f66L_01	8	56	cipher	H
2	f66L_01	9	32	cipher	H
2	f66L_01	10	126	cipher	H
2	f66L_01	11	244	cipher	H
2	f66L_01	12	211	cipher	M
2	f66L_01	13	220	cipher	M
2	f66L_01	14	qualites	insertion-clear	H
2	f66L_01	15	qu'on	insertion-clear	H
2	f66L_01	16	Elle	insertion-clear	H
2	f66L_01	17	achevera	insertion-clear	H
2	f66L_01	18	sa	insertion-clear	H
2	f66L_02	1	22e	clear	M
2	f66L_02	2	annee	clear	H
2	f66L_02	3	le	clear	H
2	f66L_02	4	25	clear	H
2	f66L_02	5	Octobre	clear	H
2	f66L_02	6	prochain	clear	H
2	f66L_03	1	22	cipher	H
2	f66L_03	2	56	cipher	H
2	f66L_03	3	41	cipher	H
2	f66L_03	4	175	cipher	H
2	f66L_03	5	34	cipher	H
2	f66L_03	6	146	cipher	H
2	f66L_03	7	25	cipher	H
2	f66L_03	8	42	cipher	H
2	f66L_03	9	32	cipher	H
2	f66L_03	10	235	cipher	H
2	f66L_03	11	31	cipher	H
2	f66L_03	12	212	cipher	H
2	f66L_03	13	43	cipher	H
2	f66L_03	14	214	cipher	H
2	f66L_03	15	32	cipher	M
2	f66L_03	16	125	cipher	M
2	f66L_04	1	38	cipher	H
2	f66L_04	2	41	cipher	H
2	f66L_04	3	estant	clear	H
2	f66L_04	4	175	cipher	H
2	f66L_04	5	34	cipher	H
2	f66L_04	6	146	cipher	H
2	f66L_04	7	165	cipher	H
2	f66L_04	8	158	cipher	H
2	f66L_04	9	38	cipher	H
2	f66L_04	10	46	cipher	H
2	f66L_04	11	95	cipher	H
2	f66L_04	12	157	cipher	H
2	f66L_04	13	39	cipher	M
2	f66L_04	14	692	cipher	M
2	f66L_04	15	nee	insertion-clear	H
2	f66L_04	16	le	insertion-clear	H
2	f66L_04	17	meme	insertion-clear	H
2	f66L_04	18	mois	insertion-clear	H
2	f66L_04	19	en	insertion-clear	H
2	f66L_04	20	mil	insertion-clear	H
2	f66L_04	21	six	insertion-clear	H
2	f66L_04	22	cens	insertion-clear	M
2	f66L_05	1	quatre	clear	H
2	f66L_05	2	vingt	clear	H
2	f66L_05	3	douze	clear	H
2	f66L_05	4	Elle	clear	H
2	f66L_05	5	est	clear	H
2	f66L_05	6	bien	clear	H
2	f66L_05	7	faite	clear	H
2	f66L_05	8	blonde	clear	H
2	f66L_05	9	Le	clear	H
2	f66L_05	10	Visage	clear	M
2	f66L_06	1	99	cipher	H
2	f66L_06	2	96	cipher	H
2	f66L_06	3	71	cipher	H
2	f66L_06	4	105	cipher	H
2	f66L_06	5	38	cipher	H
2	f66L_06	6	233	cipher	H
2	f66L_06	7	31	cipher	H
2	f66L_06	8	148	cipher	H
2	f66L_06	9	41	cipher	H
2	f66L_06	10	87	cipher	H
2	f66L_06	11	146	cipher	H
2	f66L_06	12	245	cipher	H
2	f66L_06	13	220	cipher	H
2	f66L_06	14	116	cipher	M
2	f66L_06	15	Rousse	clear	M
2	f66L_06	16	les	clear	H
2	f66L_06	17	traits	clear	H
2	f66L_06	18	fins	clear	H
2	f66L_06	19	et	clear	H
2	f66L_07	1	214	cipher	H
2	f66L_07	2	41	cipher	H
2	f66L_07	3	33	cipher	H
2	f66L_07	4	146	cipher	H
2	f66L_07	5	46	cipher	H
2	f66L_07	6	241	cipher	H
2	f66L_07	7	46	cipher	H
2	f66L_07	8	107	cipher	H
2	f66L_07	9	41	cipher	H
2	f66L_07	10	46	cipher	H
2	f66L_07	11	52	cipher	H
2	f66L_07	12	assez	clear	H
2	f66L_07	13	reguliers	clear	M
2	f66L_07	14	la	insertion-clear	H
2	f66L_07	15	taille	insertion-clear	H
2	f66L_07	16	belle	insertion-clear	H
2	f66L_08	1	52	cipher	H
2	f66L_08	2	145	cipher	H
2	f66L_08	3	232	cipher	H
2	f66L_08	4	53	cipher	H
2	f66L_08	5	146	cipher	H
2	f66L_08	6	31	cipher	H
2	f66L_08	7	99	cipher	H
2	f66L_08	8	quoy	clear	H
2	f66L_08	9	que	clear	H
2	f66L_08	10	164	cipher	H
2	f66L_08	11	175	cipher	H
2	f66L_08	12	72	cipher	M
2	f66L_08	13	35	cipher	M
2	f66L_08	14	Moyenne	insertion-clear	H
2	f66L_08	15	beaucoup	insertion-clear	M
2	f66L_09	1	d'esprit	clear	H
2	f66L_09	2	et	clear	H
2	f66L_09	3	un	clear	H
2	f66L_09	4	air	clear	H
2	f66L_09	5	96	cipher	H
2	f66L_09	6	43	cipher	H
2	f66L_09	7	213	cipher	H
2	f66L_09	8	47	cipher	H
2	f66L_09	9	52	cipher	H
2	f66L_09	10	48	cipher	H
2	f66L_09	11	41	cipher	H
2	f66L_09	12	56	cipher	H
2	f66L_09	13	38	cipher	H
2	f66L_09	14	45	cipher	H
2	f66L_09	15	fort	clear	H
2	f66L_09	16	158	cipher	H
2	f66L_09	17	87	cipher	H
2	f66L_09	18	46	cipher	H
2	f66L_09	19	233	cipher	M
2	f66L_09	20	modeste	insertion-clear	H
2	f66L_10	1	On	clear	H
2	f66L_10	2	ne	clear	H
2	f66L_10	3	luy	clear	H
2	f66L_10	4	a	clear	H
2	f66L_10	5	pas	clear	H
2	f66L_10	6	reconnu	clear	H
2	f66L_10	7	des	clear	H
2	f66L_10	8	inclinations	clear	H
2	f66L_11	1	particulieres	clear	H
2	f66L_11	2	mais	clear	H
2	f66L_11	3	une	clear	H
2	f66L_11	4	entiere	clear	H
2	f66L_11	5	soumission	clear	H
2	f66L_11	6	et	clear	M
2	f66L_12	1	Une	clear	H
2	f66L_12	2	complaisance	clear	H
2	f66L_12	3	aveugle	clear	H
2	f66L_12	4	pour	clear	H
2	f66L_12	5	400	cipher	H
2	f66L_12	6	4	cipher	H
2	f66L_12	7	19	cipher	H
2	f66L_12	8	600	cipher	M
2	f66L_13	1	Madame	clear	H
2	f66L_13	2	la	clear	H
2	f66L_13	3	Duchesse	clear	H
2	f66L_13	4	sa	clear	H
2	f66L_13	5	Mere	clear	H
2	f66L_13	6	qui	clear	H
2	f66L_13	7	l'a	clear	H
2	f66L_13	8	toujours	clear	H
2	f66L_13	9	155	cipher	H
2	f66L_13	10	86	cipher	H
2	f66L_13	11	145	cipher	H
2	f66L_13	12	90	cipher	H
2	f66L_13	13	32	cipher	H
2	f66L_13	14	126	cipher	H
2	f66L_13	15	46	cipher	H
2	f66L_13	16	221	cipher	H
2	f66L_13	17	20	cipher	H
2	f66L_13	18	156	cipher	H
2	f66L_13	19	212	cipher	H
2	f66L_13	20	205	cipher	M
2	f66L_13	21	145	cipher	M
2	f66L_13	22	238	cipher	M
2	f66L_14	1	tenue	clear	H
2	f66L_14	2	sous	clear	H
2	f66L_14	3	les	clear	H
2	f66L_14	4	yeux	clear	H
2	f66L_14	5	233	cipher	H
2	f66L_14	6	178	cipher	H
2	f66L_14	7	34	cipher	H
2	f66L_14	8	46	cipher	H
2	f66L_14	9	184	cipher	H
2	f66L_14	10	46	cipher	H
2	f66L_14	11	221	cipher	H
2	f66L_14	12	46	cipher	H
2	f66L_14	13	50	cipher	H
2	f66L_14	14	100	cipher	H
2	f66L_14	15	et	clear	M
2	f66L_14	16	s'en	clear	M
2	f66L_14	17	faitte	clear	M
2	f66L_15	1	une	clear	H
2	f66L_15	2	attache	clear	H
2	f66L_15	3	particuliere	clear	H
2	f66L_15	4	a	clear	H
2	f66L_15	5	156	cipher	H
2	f66L_15	6	89	cipher	H
2	f66L_15	7	41	cipher	H
2	f66L_15	8	175	cipher	H
2	f66L_15	9	45	cipher	H
2	f66L_15	10	48	cipher	M
2	f66L_15	11	luy	insertion-clear	H
2	f66L_15	12	donnent	insertion-clear	H
2	f66L_15	13	une	insertion-clear	M
2	f66L_16	1	175	cipher	H
2	f66L_16	2	31	cipher	H
2	f66L_16	3	99	cipher	H
2	f66L_16	4	34	cipher	H
2	f66L_16	5	90	cipher	H
2	f66L_16	6	76	cipher	H
2	f66L_16	7	240	cipher	H
2	f66L_16	8	a	clear	H
2	f66L_16	9	quoy	clear	H
2	f66L_16	10	Elle	clear	H
2	f66L_16	11	a	clear	H
2	f66L_16	12	parfaitement	clear	M
2	f66L_16	13	belle	insertion-clear	H
2	f66L_16	14	Education	insertion-clear	H
2	f66L_17	1	bien	clear	H
2	f66L_17	2	reussy	clear	H
2	f66L_17	3	a	clear	H
2	f66L_17	4	ce	clear	H
2	f66L_17	5	qu'on	clear	H
2	f66L_17	6	dit	clear	H
2	f66L_17	7	Vostre	clear	H
2	f66L_17	8	Excellence	clear	M
2	f66L_18	1	n'ignore	clear	H
2	f66L_18	2	pas	clear	H
2	f66L_18	3	que	clear	H
2	f66L_18	4	84	cipher	H
2	f66L_18	5	156	cipher	H
2	f66L_18	6	212	cipher	H
2	f66L_18	7	apres	clear	H
2	f66L_18	8	la	clear	H
2	f66L_18	9	mort	clear	M
2	f66L_18	10	de	clear	H
2	f66L_18	11	cette	insertion-clear	H
2	f66L_18	12	mere	insertion-clear	H
2	f66L_19	1	161	cipher	H
2	f66L_19	2	146	cipher	H
2	f66L_19	3	90	cipher	H
2	f66L_19	4	32	cipher	H
2	f66L_19	5	87	cipher	H
2	f66L_19	6	201	cipher	H
2	f66L_19	7	156	cipher	H
2	f66L_19	8	222	cipher	H
2	f66L_19	9	41	cipher	H
2	f66L_19	10	155	cipher	H
2	f66L_19	11	213	cipher	H
2	f66L_19	12	34	cipher	H
2	f66L_19	13	194	cipher	M
2	f66L_19	14	48	cipher	M
2	f66L_19	15	M	insertion-clear	H
2	f66L_19	16	le	insertion-clear	H
2	f66L_19	17	Duc	insertion-clear	H
2	f66L_19	18	de	insertion-clear	H
2	f66L_19	19	Parme	insertion-clear	H
2	f66L_19	20	son	insertion-clear	H
2	f66L_19	21	Mari	insertion-clear	H
2	f66L_19	22	epousa	insertion-clear	H
2	f66L_20	1	220	cipher	H
2	f66L_20	2	97	cipher	H
2	f66L_20	3	2	cipher	H
2	f66L_20	4	177	cipher	H
2	f66L_20	5	77	cipher	H
2	f66L_20	6	46	cipher	H
2	f66L_20	7	146	cipher	H
2	f66L_20	8	198	cipher	H
2	f66L_20	9	112	cipher	H
2	f66L_20	10	188	cipher	H
2	f66L_20	11	105	cipher	H
2	f66L_20	12	45	cipher	H
2	f66L_20	13	175	cipher	H
2	f66L_20	14	221	cipher	M
2	f66L_20	15	en	insertion-clear	H
2	f66L_20	16	2e	insertion-clear	H
2	f66L_20	17	Nopces	insertion-clear	H
2	f66L_20	18	le	insertion-clear	H
2	f66L_20	19	Prince	insertion-clear	H
2	f66L_20	20	Francois	insertion-clear	H
2	f66L_20	21	Farnese	insertion-clear	H
2	f66L_21	1	qui	clear	H
2	f66L_21	2	en	clear	M
2	f66L_21	3	146	cipher	H
2	f66L_21	4	90	cipher	H
2	f66L_21	5	32	cipher	H
2	f66L_21	6	87	cipher	H
2	f66L_21	7	201	cipher	H
2	f66L_21	8	45	cipher	H
2	f66L_21	9	156	cipher	H
2	f66L_21	10	212	cipher	H
2	f66L_21	11	38	cipher	H
2	f66L_21	12	174	cipher	H
2	f66L_21	13	54	cipher	H
2	f66L_21	14	35	cipher	M
2	f66L_21	15	212	cipher	M
2	f66L_21	16	le	insertion-clear	H
2	f66L_21	17	Duc	insertion-clear	H
2	f66L_21	18	de	insertion-clear	H
2	f66L_21	19	Parme	insertion-clear	H
2	f66L_21	20	Regnant	insertion-clear	H
2	f66L_21	21	frere	insertion-clear	H
2	f66L_21	22	du	insertion-clear	H
2	f66L_21	23	deffunct	insertion-clear	M
2	f66L_22	1	212	cipher	H
2	f66L_22	2	90	cipher	H
2	f66L_22	3	87	cipher	H
2	f66L_22	4	35	cipher	H
2	f66L_22	5	109	cipher	H
2	f66L_22	6	54	cipher	H
2	f66L_22	7	Duquel	clear	H
2	f66L_22	8	99	cipher	H
2	f66L_22	9	174	cipher	H
2	f66L_22	10	200	cipher	H
2	f66L_22	11	100	cipher	H
2	f66L_22	12	33	cipher	M
2	f66L_22	13	97	cipher	M
2	f66L_22	14	Elle	insertion-clear	H
2	f66L_22	15	n'a	insertion-clear	H
2	f66L_22	16	pas	insertion-clear	H
2	f66L_22	17	eu	insertion-clear	H
2	f66L_22	18	d'Infans	insertion-clear	M
2	f66L_23	1	105	cipher	H
2	f66L_23	2	41	cipher	H
2	f66L_23	3	46	cipher	H
2	f66L_23	4	et	clear	H
2	f66L_23	5	a	clear	H
2	f66L_23	6	perdu	clear	H
2	f66L_23	7	l'esperence	clear	H
2	f66L_23	8	de	clear	H
2	f66L_23	9	97	cipher	H
2	f66L_23	10	58	cipher	H
2	f66L_23	11	221	cipher	M
2	f66L_23	12	En	insertion-clear	M
2	f66L_23	13	avoir	insertion-clear	M
2	f66L_23	14	sceu	insertion-clear	M
2	f66L_24	1	trouvant	clear	H
2	f66L_24	2	30	cipher	H
2	f66L_24	3	116	cipher	H
2	f66L_24	4	34	cipher	H
2	f66L_24	5	87	cipher	H
2	f66L_24	6	44	cipher	H
2	f66L_24	7	30	cipher	H
2	f66L_24	8	41	cipher	H
2	f66L_24	9	46	cipher	H
2	f66L_24	10	quoy	clear	H
2	f66L_24	11	que	clear	H
2	f66L_24	12	agee	insertion-clear	H
2	f66L_24	13	de	insertion-clear	H
2	f66L_24	14	44	insertion-clear	H
2	f66L_24	15	ans	insertion-clear	H
2	f66R_01	1	781	pagenum	M
2	f66R_01	2	69	pagenum	M
2	f66R_02	1	quoy	clear	H
2	f66R_02	2	que	clear	H
2	f66R_02	3	ce	clear	H
2	f66R_02	4	Dernier	clear	H
2	f66R_02	5	Duc	clear	H
2	f66R_02	6	n'ait	clear	H
2	f66R_02	7	que	clear	H
2	f66R_02	8	36	clear	H
2	f66R_03	1	77	cipher	H
2	f66R_03	2	87	cipher	H
2	f66R_03	3	45	cipher	H
2	f66R_03	4	176	cipher	H
2	f66R_03	5	34	cipher	H
2	f66R_03	6	45	cipher	H
2	f66R_03	7	90	cipher	H
2	f66R_03	8	32	cipher	H
2	f66R_03	9	41	cipher	H
2	f66R_03	10	97	cipher	H
2	f66R_03	11	56	cipher	H
2	f66R_03	12	38	cipher	H
2	f66R_03	13	47	cipher	H
2	f66R_03	14	204	cipher	H
2	f66R_03	15	36	cipher	H
2	f66R_03	16	le	insertion-clear	H
2	f66R_03	17	Prince	insertion-clear	H
2	f66R_03	18	Antoine	insertion-clear	H
2	f66R_03	19	de	insertion-clear	H
2	f66R_03	20	Parme	insertion-clear	H
2	f66R_04	1	Il	clear	H
2	f66R_04	2	y	clear	H
2	f66R_04	3	a	clear	H
2	f66R_04	4	encore	clear	H
2	f66R_04	5	146	cipher	H
2	f66R_04	6	198	cipher	H
2	f66R_04	7	56	cipher	H
2	f66R_04	8	41	cipher	H
2	f66R_04	9	235	cipher	H
2	f66R_04	10	38	cipher	H
2	f66R_04	11	175	cipher	H
2	f66R_04	12	87	cipher	H
2	f66R_04	13	201	cipher	H
2	f66R_04	14	156	cipher	H
2	f66R_04	15	35	cipher	H
2	f66R_04	16	frere	insertion-clear	H
2	f66R_04	17	du	insertion-clear	H
2	f66R_04	18	Duc	insertion-clear	H
2	f66R_04	19	de	insertion-clear	H
2	f66R_04	20	Parme	insertion-clear	H
2	f66R_04	21	qui	insertion-clear	H
2	f66R_04	22	n'a	insertion-clear	H
2	f66R_04	23	que	insertion-clear	H
2	f66R_04	24	35	insertion-clear	H
2	f66R_04	25	ans	insertion-clear	H
2	f66R_04	26	Mais	insertion-clear	H
2	f66R_05	1	212	cipher	H
2	f66R_05	2	212	cipher	H
2	f66R_05	3	90	cipher	H
2	f66R_05	4	90	cipher	H
2	f66R_05	5	52	cipher	H
2	f66R_05	6	205	cipher	H
2	f66R_05	7	154	cipher	H
2	f66R_05	8	204	cipher	H
2	f66R_05	9	35	cipher	H
2	f66R_05	10	30	cipher	H
2	f66R_05	11	41	cipher	H
2	f66R_05	12	46	cipher	H
2	f66R_05	13	160	cipher	H
2	f66R_05	14	53	cipher	H
2	f66R_06	1	Il	clear	H
2	f66R_06	2	n'est	clear	H
2	f66R_06	3	pas	clear	H
2	f66R_06	4	marie	clear	H
2	f66R_06	5	et	clear	H
2	f66R_06	6	ne	clear	H
2	f66R_06	7	pour	insertion-clear	H
2	f66R_06	8	le	insertion-clear	H
2	f66R_06	9	Mariage	insertion-clear	H
2	f66R_07	1	41	cipher	H
2	f66R_07	2	96	cipher	H
2	f66R_07	3	200	cipher	H
2	f66R_07	4	155	cipher	H
2	f66R_07	5	213	cipher	H
2	f66R_07	6	34	cipher	H
2	f66R_07	7	52	cipher	H
2	f66R_07	8	174	cipher	H
2	f66R_07	9	nulle	clear	H
2	f66R_07	10	inclination	clear	H
2	f66R_08	1	196	cipher	H
2	f66R_08	2	146	cipher	H
2	f66R_08	3	155	cipher	H
2	f66R_08	4	213	cipher	H
2	f66R_08	5	30	cipher	H
2	f66R_08	6	116	cipher	H
2	f66R_08	7	ainsy	clear	H
2	f66R_08	8	la	insertion-clear	H
2	f66R_08	9	jeune	insertion-clear	H
2	f66R_08	10	Princesse	insertion-clear	H
2	f66R_09	1	145	cipher	H
2	f66R_09	2	135	cipher	H
2	f66R_09	3	48	cipher	H
2	f66R_09	4	175	cipher	H
2	f66R_09	5	198	cipher	H
2	f66R_09	6	46	cipher	H
2	f66R_09	7	221	cipher	H
2	f66R_09	8	semble	clear	H
2	f66R_09	9	devoir	clear	H
2	f66R_09	10	attendre	clear	H
2	f66R_09	11	tous	insertion-clear	H
2	f66R_09	12	les	insertion-clear	H
2	f66R_09	13	biens	insertion-clear	H
2	f66R_09	14	de	insertion-clear	H
2	f66R_09	15	sa	insertion-clear	H
2	f66R_10	1	237	cipher	H
2	f66R_10	2	46	cipher	H
2	f66R_10	3	146	cipher	H
2	f66R_10	4	46	cipher	H
2	f66R_10	5	71	cipher	H
2	f66R_10	6	46	cipher	H
2	f66R_10	7	87	cipher	H
2	f66R_10	8	220	cipher	H
2	f66R_10	9	Maison	insertion-clear	H
2	f66R_11	1	160	cipher	H
2	f66R_11	2	185	cipher	H
2	f66R_11	3	se	clear	H
2	f66R_11	4	trouvant	clear	H
2	f66R_11	5	unique	insertion-clear	H
2	f66R_12	1	48	cipher	H
2	f66R_12	2	176	cipher	H
2	f66R_12	3	204	cipher	H
2	f66R_12	4	et	clear	H
2	f66R_12	5	de	clear	H
2	f66R_12	6	premier	clear	H
2	f66R_13	1	lit	clear	H
2	f66R_13	2	et	clear	H
2	f66R_13	3	adore	clear	H
2	f66R_13	4	de	clear	H
2	f66R_13	5	deux	clear	H
2	f66R_13	6	Princes	clear	H
2	f66R_13	7	qui	clear	H
2	f66R_14	1	147	cipher	H
2	f66R_14	2	32	cipher	H
2	f66R_14	3	47	cipher	H
2	f66R_14	4	le	clear	H
2	f66R_14	5	30	cipher	H
2	f66R_14	6	89	cipher	H
2	f66R_14	7	212	cipher	H
2	f66R_14	8	34	cipher	H
2	f66R_14	9	87	cipher	H
2	f66R_14	10	221	cipher	H
2	f66R_14	11	46	cipher	H
2	f66R_14	12	2	cipher	H
2	f66R_14	13	185	cipher	H
2	f66R_14	14	32	cipher	H
2	f66R_14	15	146	cipher	H
2	f66R_15	1	sont	clear	H
2	f66R_15	2	charmes	clear	H
2	f66R_15	3	de	clear	H
2	f66R_15	4	la	clear	H
2	f66R_15	5	voir	clear	H
2	f66R_15	6	epouser	clear	H
2	f66R_16	1	46	cipher	H
2	f66R_16	2	205	cipher	H
2	f66R_16	3	222	cipher	H
2	f66R_16	4	54	cipher	H
2	f66R_16	5	32	cipher	H
2	f66R_16	6	125	cipher	H
2	f66R_16	7	45	cipher	H
2	f66R_16	8	156	cipher	H
2	f66R_16	9	51	cipher	H
2	f66R_16	10	87	cipher	H
2	f66R_16	11	145	cipher	H
2	f66R_16	12	249	cipher	H
2	f66R_16	13	34	cipher	H
2	f66R_16	14	194	cipher	H
2	f66R_16	15	le	insertion-clear	H
2	f66R_16	16	Roy	insertion-clear	H
2	f66R_16	17	d'Espagne	insertion-clear	H
2	f66R_17	1	48	cipher	H
2	f66R_17	2	221	cipher	H
2	f66R_17	3	45	cipher	H
2	f66R_17	4	267	cipher	M
2	f66R_17	5	d'autant	clear	H
2	f66R_17	6	plus	clear	H
2	f66R_17	7	qu'il	clear	H
2	f66R_17	8	en	clear	H
2	f66R_17	9	issu	insertion-clear	H
2	f66R_18	1	38	cipher	H
2	f66R_18	2	46	cipher	H
2	f66R_18	3	224	cipher	H
2	f66R_18	4	de	insertion-clear	H
2	f66R_18	5	France	insertion-clear	H
2	f66R_19	1	87	cipher	H
2	f66R_19	2	112	cipher	H
2	f66R_19	3	34	cipher	H
2	f66R_19	4	pour	clear	H
2	f66R_19	5	laquelle	clear	H
2	f66R_19	6	ils	clear	H
2	f66R_19	7	ont	clear	H
2	f66R_19	8	toujours	clear	H
2	f66R_19	9	montre	clear	H
2	f66R_20	1	une	clear	H
2	f66R_20	2	grande	clear	H
2	f66R_20	3	Particularite	clear	M
2	f66R_21	1	48	cipher	H
2	f66R_21	2	175	cipher	H
2	f66R_21	3	122	cipher	H
2	f66R_21	4	34	cipher	H
2	f66R_21	5	201	cipher	H
2	f66R_21	6	234	cipher	H
2	f66R_21	7	30	cipher	H
2	f66R_21	8	147	cipher	H
2	f66R_21	9	233	cipher	H
2	f66R_21	10	au	clear	H
2	f66R_21	11	contraire	clear	H
2	f66R_22	1	Made	clear	M
2	f66R_22	2	la	clear	H
2	f66R_22	3	Duchesse	clear	H
2	f66R_22	4	qui	clear	H
2	f66R_22	5	en	clear	H
2	f66R_22	6	de	clear	H
2	f66R_22	7	la	clear	H
2	f66R_22	8	Maison	clear	H
2	f66R_23	1	155	cipher	H
2	f66R_23	2	86	cipher	H
2	f66R_23	3	145	cipher	H
2	f66R_23	4	90	cipher	H
2	f66R_23	5	32	cipher	H
2	f66R_23	6	126	cipher	H
2	f66R_23	7	46	cipher	H
2	f66R_23	8	221	cipher	H
2	f66R_23	9	205	cipher	H
2	f66R_23	10	96	cipher	H
2	f66R_23	11	87	cipher	H
2	f66R_23	12	145	cipher	H
2	f66R_23	13	160	cipher	H
2	f66R_23	14	185	cipher	H
2	f66R_24	1	a	clear	H
2	f66R_24	2	toujours	clear	H
2	f66R_24	3	ete	clear	H
2	f66R_24	4	de	clear	H
2	f66R_24	5	genie	clear	H
2	f66R_25	1	84	cipher	H
2	f66R_25	2	175	cipher	H
2	f66R_25	3	48	cipher	H
2	f66R_25	4	69	cipher	H
2	f66R_25	5	48	cipher	H
2	f66R_25	6	45	cipher	H
2	f66R_25	7	36	cipher	H
2	f66R_25	8	30	cipher	H
2	f66R_25	9	238	cipher	H
2	f66R_25	10	96	cipher	H
2	f66R_25	11	34	cipher	H
2	f66R_25	12	87	cipher	H
2	f66R_25	13	116	cipher	H
2	f66R_25	14	176	cipher	H
2	f66R_25	15	34	cipher	H
2	f66R_26	1	30	cipher	H
2	f66R_26	2	39	cipher	H
2	f66R_26	3	146	cipher	H
2	f66R_26	4	155	cipher	H
2	f66R_26	5	41	cipher	H
2	f66R_26	6	l'on	clear	H
2	f66R_26	7	pretend	clear	H
2	f66R_26	8	que	clear	H
2	f66R_26	9	la	clear	H
2	f66R_26	10	Allemand	insertion-clear	H
2	f66R_27	1	135	cipher	H
2	f66R_27	2	48	cipher	H
2	f66R_27	3	175	cipher	H
2	f66R_27	4	Jeune	insertion-clear	H
2	f66R_27	5	Princesse	insertion-clear	M
2	f66R_28	1	198	cipher	H
2	f66R_28	2	46	cipher	H
2	f66R_28	3	221	cipher	H
2	f66R_28	4	en	clear	H
2	f66R_28	5	plustost	clear	H
2	f66R_28	6	du	clear	H
2	f66R_28	7	parti	clear	H
2	f66R_28	8	de	clear	H
2	f66R_28	9	ses	insertion-clear	H
2	f66R_28	10	oncles	insertion-clear	H
2	f66R_29	1	221	cipher	H
2	f66R_29	2	46	cipher	H
2	f66R_29	3	185	cipher	H
2	f66R_29	4	32	cipher	H
2	f66R_30	1	146	cipher	H
2	f66R_30	2	46	cipher	H
2	f66R_30	3	sur	clear	H
2	f66R_30	4	cela	clear	H
2	f66R_30	5	que	clear	H
2	f66R_30	6	de	clear	H
2	f66R_30	7	celluy	clear	H
2	f66R_30	8	de	clear	H
2	f66R_30	9	Made	insertion-clear	M
2	f66R_30	10	sa	insertion-clear	H
2	f66R_30	11	Mere	insertion-clear	H
2	f66R_31	1	155	cipher	H
2	f66R_31	2	86	cipher	H
2	f66R_31	3	220	cipher	H
2	f66R_31	4	168	cipher	H
2	f66R_31	5	34	cipher	H
2	f66R_32	1	Je	clear	H
2	f66R_32	2	suis	clear	H
2	f66R_32	3	avec	clear	H
