sid	page	line	x	y	w	h	area	ncomp
2988	f28v	29	1869	3898	31	28	364	1
2989	f28v	29	1909	3899	54	24	556	1
2990	f28v	29	1974	3902	46	23	506	1
2991	f28v	29	2032	3900	45	24	566	1
2992	f28v	29	2097	3891	40	41	710	1
2993	f28v	29	2141	3902	57	53	753	1
2994	f28v	29	2209	3904	34	23	480	1
2995	f28v	29	2242	3889	64	57	906	1
2996	f28v	29	2313	3888	64	43	879	1
2997	f28v	29	2397	3904	34	27	403	1
2998	f28v	29	2431	3872	56	59	933	1
2999	f28v	29	2493	3899	35	38	558	1
3000	f28v	29	2547	3905	47	53	904	1
3001	f28v	29	2607	3889	54	62	858	1
3002	f28v	29	2650	3898	51	43	788	1
3003	f28v	29	2729	3910	33	23	489	1
3004	f28v	29	2775	3906	39	25	558	1
3005	f28v	29	2802	3894	72	63	1044	1
3006	f28v	29	2879	3908	34	31	430	1
3007	f28v	29	2926	3913	42	24	577	1
3008	f28v	29	3005	3904	35	46	593	1
3009	f28v	29	3047	3914	49	59	962	1
3010	f28v	29	3101	3918	41	26	590	1
3011	f28v	29	3146	3904	55	57	826	2
3012	f28v	29	3190	3913	44	33	587	1
3013	f28v	29	3248	3890	50	55	878	1
3014	f28v	29	3255	3908	91	63	1038	1
3015	f28v	29	3352	3918	49	33	881	1
3016	f28v	29	3410	3918	55	42	898	1
3017	f28v	29	3472	3903	63	81	914	2
3018	f28v	29	3548	3928	47	46	734	1
3019	f28v	29	3613	3928	40	31	422	1
3020	f28v	29	3657	3933	34	22	460	1
3021	f28v	29	3705	3930	39	29	635	1
3022	f28v	29	3758	3929	42	41	594	1
3023	f28v	29	3817	3934	29	48	561	1
3024	f28v	29	3858	3899	44	58	764	1
3025	f28v	29	3905	3931	56	36	714	1
3026	f28v	29	3978	3932	40	29	438	1
3027	f28v	29	4002	3923	59	42	673	1
3028	f28v	29	4072	3933	35	29	502	1
3029	f28v	29	4120	3931	26	30	352	1
3030	f28v	29	4155	3921	44	40	889	1
3031	f28v	29	4213	3933	30	40	460	1
3032	f28v	29	4258	3925	30	35	441	1
3033	f28v	29	4291	3890	45	64	778	1
3034	f28v	29	4326	3921	45	46	747	1
3035	f28v	30	931	3979	8	16	74	1
3036	f28v	30	1516	3982	43	28	672	1
3037	f28v	30	1567	3985	40	29	632	1
3038	f28v	30	1599	3979	49	45	785	1
3039	f28v	30	1667	3981	41	38	679	1
3040	f28v	30	1719	3981	34	33	493	1
3041	f28v	30	1766	3980	50	47	937	1
3042	f28v	30	1831	3990	41	31	887	1
3043	f28v	30	1885	3991	46	41	746	1
3044	f28v	30	1933	3982	44	47	736	1
3045	f28v	30	1997	3959	46	60	937	1
3046	f28v	30	2037	3977	56	69	870	1
3047	f28v	30	2099	3995	46	29	591	1
3048	f28v	30	2154	3995	53	45	815	1
3049	f28v	30	2233	3997	30	35	523	1
3050	f28v	30	2273	4005	46	20	489	1
3051	f28v	30	2327	4003	32	26	351	1
3052	f28v	30	2358	3999	39	34	451	1
3053	f28v	30	2411	4004	42	24	485	1
3054	f28v	30	2470	4008	35	22	441	1
3055	f28v	30	2522	4005	31	26	370	1
3056	f28v	30	2553	4002	55	44	859	1
3057	f28v	30	2616	4001	37	34	456	1
3058	f28v	30	2685	3990	75	45	934	1
3059	f28v	30	2768	4007	55	43	926	1
3060	f28v	30	2829	4013	38	21	416	1
3061	f28v	30	2881	4008	35	29	555	1
3062	f28v	30	2935	4010	46	48	783	1
3063	f28v	30	3006	4021	30	21	386	1
3064	f28v	30	3039	4016	51	44	820	1
3065	f28v	30	3098	4020	30	33	407	1
3066	f28v	30	3148	4023	44	48	741	1
3067	f28v	30	3203	4027	38	30	388	1
3068	f28v	30	3275	4021	31	29	525	1
3069	f28v	30	3314	4023	34	32	495	1
3070	f28v	30	3367	4028	30	64	759	1
3071	f28v	30	3412	4027	29	26	340	1
3072	f28v	30	3449	4024	44	32	831	2
3073	f28v	30	3507	4026	34	30	534	1
3074	f28v	30	3554	4030	45	54	800	1
3075	f28v	30	3629	4035	30	54	647	1
3076	f28v	30	3658	3994	64	64	1019	1
3077	f28v	30	3733	4014	55	47	1086	1
3078	f28v	30	3807	4036	34	27	454	1
3079	f28v	30	3854	4037	29	27	317	1
3080	f28v	30	3893	4033	44	32	722	1
3081	f28v	30	3895	4078	31	12	206	1
3082	f28v	30	3927	4030	61	59	581	1
3083	f28v	30	3998	4036	25	28	322	1
3084	f28v	30	4036	4036	25	25	397	1
3085	f28v	30	4082	4034	38	35	455	1
3086	f28v	30	4133	4036	46	47	708	1
3087	f28v	30	4184	4037	49	43	715	1
3088	f28v	30	4243	4042	35	21	269	2
3089	f28v	30	4295	4037	46	27	480	1
3090	f28v	30	4331	4026	40	48	687	1
3091	f28v	31	1522	4045	39	73	1377	1
3092	f28v	31	1559	4069	45	81	1034	1
3093	f28v	31	1616	4060	49	56	962	1
3094	f28v	31	1675	4093	36	48	664	1
3095	f28v	31	1722	4089	41	39	663	1
3096	f28v	31	1772	4085	37	34	579	1
3097	f28v	31	1826	4093	55	25	487	1
3098	f28v	31	1879	4057	66	63	1059	1
3099	f28v	31	1921	4084	68	72	1051	1
3100	f28v	31	1996	4100	48	32	850	1
3101	f28v	31	2059	4101	49	42	807	1
3102	f28v	31	2129	4079	76	50	938	1
3103	f28v	31	2218	4103	57	41	874	1
3104	f28v	31	2286	4109	30	23	443	1
3105	f28v	31	2309	4088	69	72	977	1
3106	f28v	31	2380	4111	36	64	771	1
3107	f28v	31	2435	4110	48	44	704	1
3108	f28v	31	2503	4113	40	31	401	1
3109	f28v	31	2539	4104	46	41	654	1
3110	f28v	31	2607	4106	48	38	856	1
3111	f28v	31	2649	4097	56	68	961	1
3112	f28v	31	2708	4110	36	36	534	1
3113	f28v	31	2762	4115	14	28	257	1
3114	f28v	31	2777	4114	12	20	119	1
3115	f28v	31	2803	4116	53	27	587	1
3116	f28v	31	2856	4106	43	40	685	1
3117	f28v	31	2909	4110	59	47	1008	1
3118	f28v	31	2963	4109	40	46	667	1
3119	f28v	31	3018	4120	26	28	470	1
3120	f28v	31	3047	4161	41	14	257	1
3121	f28v	31	3056	4119	30	31	615	1
3122	f28v	31	3089	4121	36	44	532	1
3123	f28v	31	3141	4123	44	46	804	1
3124	f28v	31	3204	4131	37	31	370	1
3125	f28v	31	3232	4122	56	45	662	1
3126	f28v	31	3310	4132	33	28	492	1
3127	f28v	31	3354	4132	33	29	369	1
3128	f28v	31	3393	4093	61	66	922	1
3129	f28v	31	3458	4129	35	34	468	1
3130	f28v	31	3490	4185	37	12	262	1
3131	f28v	31	3503	4139	40	25	469	1
3132	f28v	31	3528	4143	61	50	580	1
3133	f28v	31	3616	4139	44	28	463	1
3134	f28v	31	3672	4137	47	48	771	1
3135	f28v	31	3727	4135	51	46	966	1
3136	f28v	31	3792	4138	37	32	460	1
3137	f28v	31	3840	4140	44	45	722	1
3138	f28v	31	3899	4142	36	33	470	1
3139	f28v	31	3937	4111	69	61	1181	1
3140	f28v	31	4002	4137	48	50	737	1
3141	f28v	31	4065	4150	28	21	215	2
3142	f28v	31	4106	4149	41	25	456	1
3143	f28v	31	4144	4141	49	40	503	1
3144	f28v	31	4211	4153	31	28	305	1
3145	f28v	31	4233	4135	56	70	707	1
3146	f28v	31	4300	4145	35	33	666	1
3147	f28v	31	4347	4148	23	28	218	1
3148	f28v	32	934	4243	11	13	82	1
3149	f28v	32	1514	4191	37	34	491	1
3150	f28v	32	1545	4192	41	49	740	1
3151	f28v	32	1598	4203	44	46	711	1
3152	f28v	32	1653	4198	35	34	461	1
3153	f28v	32	1697	4204	45	25	550	1
3154	f28v	32	1744	4202	57	48	951	1
3155	f28v	32	1796	4202	43	44	706	1
3156	f28v	32	1852	4179	49	58	961	1
3157	f28v	32	1910	4210	33	29	520	1
3158	f28v	32	1955	4210	32	29	422	1
3159	f28v	32	1989	4172	52	68	1017	1
3160	f28v	32	2049	4203	62	41	816	1
3161	f28v	32	2131	4172	34	87	1466	1
3162	f28v	32	2184	4198	39	47	768	1
3163	f28v	32	2239	4221	25	25	389	1
3164	f28v	32	2275	4221	41	25	576	1
3165	f28v	32	2331	4220	37	30	439	1
3166	f28v	32	2380	4226	46	23	500	1
3167	f28v	32	2439	4224	31	29	547	1
3168	f28v	32	2489	4227	51	44	789	1
3169	f28v	32	2547	4206	55	66	910	1
3170	f28v	32	2595	4216	47	42	665	1
3171	f28v	32	2665	4222	38	33	761	1
3172	f28v	32	2712	4231	40	24	514	1
3173	f28v	32	2744	4188	64	67	1141	1
3174	f28v	32	2785	4213	59	64	860	1
3175	f28v	32	2864	4227	48	33	880	2
3176	f28v	32	2927	4234	39	23	411	1
3177	f28v	32	2976	4230	29	40	605	1
3178	f28v	32	3015	4238	46	25	393	1
3179	f28v	32	3049	4231	49	41	698	1
3180	f28v	32	3107	4204	58	61	955	1
3181	f28v	32	3175	4238	39	32	563	1
3182	f28v	32	3222	4239	35	28	363	1
3183	f28v	32	3267	4237	41	35	715	1
3184	f28v	32	3270	4286	39	15	290	1
3185	f28v	32	3310	4248	37	46	477	1
3186	f28v	32	3337	4251	61	51	651	1
3187	f28v	32	3416	4242	45	48	714	1
3188	f28v	32	3469	4243	32	34	468	1
3189	f28v	32	3517	4213	33	62	964	1
3190	f28v	32	3557	4251	43	23	610	1
3191	f28v	32	3592	4297	37	11	235	1
3192	f28v	32	3606	4248	34	29	442	1
3193	f28v	32	3630	4254	57	50	657	1
3194	f28v	32	3701	4253	29	59	703	1
3195	f28v	32	3735	4248	55	53	910	1
3196	f28v	32	3804	4257	36	22	365	2
3197	f28v	32	3858	4256	41	25	455	1
3198	f28v	32	3927	4250	26	34	472	1
3199	f28v	32	3994	4259	31	55	664	1
3200	f28v	32	4038	4255	45	39	668	1
3201	f28v	32	4071	4259	57	48	582	1
3202	f28v	32	4122	4262	15	5	60	1
3203	f28v	32	4142	4257	41	57	807	1
3204	f28v	32	4195	4260	43	26	483	1
3205	f28v	32	4242	4255	58	44	718	1
3206	f28v	32	4310	4251	45	51	736	1
3207	f28v	33	927	4245	15	66	296	2
3208	f28v	33	1505	4305	38	31	459	1
3209	f28v	33	1531	4301	51	43	793	1
3210	f28v	33	1594	4310	44	28	494	1
3211	f28v	33	1640	4306	52	47	924	1
3212	f28v	33	1707	4306	46	50	841	1
3213	f28v	33	1758	4294	63	76	999	2
3214	f28v	33	1831	4318	33	54	713	1
3215	f28v	33	1871	4316	59	38	893	1
3216	f28v	33	1935	4281	53	60	926	1
3217	f28v	33	1960	4320	71	48	768	1
3218	f28v	33	2046	4317	42	46	692	1
3219	f28v	33	2099	4314	37	31	431	1
3220	f28v	33	2138	4311	47	45	925	1
3221	f28v	33	2205	4319	41	46	691	1
3222	f28v	33	2250	4318	32	36	485	1
3223	f28v	33	2276	4311	44	55	804	1
3224	f28v	33	2326	4326	48	63	970	1
3225	f28v	33	2378	4316	34	41	678	1
3226	f28v	33	2443	4328	28	27	446	1
3227	f28v	33	2483	4326	35	31	563	1
3228	f28v	33	2529	4328	29	31	418	1
3229	f28v	33	2566	4333	42	24	546	1
3230	f28v	33	2617	4332	25	28	453	1
3231	f28v	33	2666	4335	41	31	728	1
3232	f28v	33	2716	4337	56	40	874	1
3233	f28v	33	2778	4341	39	21	428	1
3234	f28v	33	2824	4342	46	29	665	1
3235	f28v	33	2864	4338	48	40	616	1
3236	f28v	33	2902	4347	72	57	851	1
3237	f28v	33	2987	4341	48	43	786	1
3238	f28v	33	3045	4330	35	49	743	1
3239	f28v	33	3095	4316	46	60	935	1
3240	f28v	33	3145	4348	30	39	596	1
3241	f28v	33	3188	4354	39	26	416	1
3242	f28v	33	3237	4352	35	32	470	1
3243	f28v	33	3300	4355	30	55	689	1
3244	f28v	33	3342	4349	44	51	770	1
3245	f28v	33	3399	4356	43	31	434	1
3246	f28v	33	3423	4359	53	42	589	1
3247	f28v	33	3487	4355	33	28	361	1
3248	f28v	33	3525	4353	38	34	506	1
3249	f28v	33	3586	4360	35	64	789	1
3250	f28v	33	3631	4335	30	59	937	1
3251	f28v	33	3660	4340	55	78	957	1
3252	f28v	33	3731	4361	26	29	457	1
3253	f28v	33	3756	4344	59	66	804	1
3254	f28v	33	3825	4366	34	29	340	1
3255	f28v	33	3881	4353	25	42	523	1
3256	f28v	33	3921	4364	34	30	486	1
3257	f28v	33	3963	4365	30	26	320	1
3258	f28v	33	3997	4326	52	62	818	1
3259	f28v	33	4051	4365	29	28	452	1
3260	f28v	33	4090	4364	31	30	380	1
3261	f28v	33	4108	4366	53	61	717	1
3262	f28v	33	4166	4345	41	68	734	1
3263	f28v	33	4225	4355	25	47	586	1
3264	f28v	33	4264	4356	39	39	744	1
3265	f28v	33	4281	4363	53	55	580	1
3266	f28v	33	4341	4358	26	31	392	1
3267	f28v	34	916	4385	29	90	1039	1
3268	f28v	34	960	4387	29	27	439	1
3269	f28v	34	1511	4376	40	77	1445	1
3270	f28v	34	1560	4416	41	53	806	1
3271	f28v	34	1608	4422	53	25	627	1
3272	f28v	34	1662	4406	43	47	786	1
3273	f28v	34	1717	4417	26	28	562	1
3274	f28v	34	1755	4423	42	52	859	1
3275	f28v	34	1805	4404	45	58	688	1
3276	f28v	34	1840	4420	41	44	709	1
3277	f28v	34	1907	4428	47	30	965	1
3278	f28v	34	1964	4430	46	40	702	1
3279	f28v	34	2009	4436	44	43	708	1
3280	f28v	34	2053	4436	52	56	1050	1
3281	f28v	34	2119	4437	48	27	661	1
3282	f28v	34	2139	4439	70	48	804	1
3283	f28v	34	2224	4434	43	27	615	1
3284	f28v	34	2283	4428	41	37	555	1
3285	f28v	34	2325	4400	65	65	1237	1
3286	f28v	34	2382	4435	58	50	1010	1
3287	f28v	34	2449	4443	39	22	509	1
3288	f28v	34	2505	4441	27	27	483	1
3289	f28v	34	2544	4443	48	51	890	1
3290	f28v	34	2597	4425	61	71	1000	1
3291	f28v	34	2645	4438	51	41	686	1
3292	f28v	34	2691	4452	73	48	1455	1
3293	f28v	34	2761	4444	46	42	688	1
3294	f28v	34	2815	4445	48	48	884	1
3295	f28v	34	2872	4455	29	25	419	1
3296	f28v	34	2909	4453	44	28	532	1
3297	f28v	34	2939	4435	72	74	1021	1
3298	f28v	34	3004	4459	49	29	785	2
3299	f28v	34	3073	4448	25	45	644	1
3300	f28v	34	3111	4455	46	32	688	1
3301	f28v	34	3185	4461	32	62	804	1
3302	f28v	34	3228	4463	46	48	774	1
3303	f28v	34	3286	4463	42	26	435	1
3304	f28v	34	3323	4460	55	50	1011	1
3305	f28v	34	3379	4427	58	61	974	1
3306	f28v	34	3409	4451	75	66	1094	1
3307	f28v	34	3493	4473	32	54	700	1
3308	f28v	34	3533	4467	55	46	920	1
3309	f28v	34	3601	4467	44	48	759	1
3310	f28v	34	3677	4468	29	29	515	1
3311	f28v	34	3715	4469	31	32	425	1
3312	f28v	34	3757	4478	30	30	306	1
3313	f28v	34	3804	4470	44	29	723	2
3314	f28v	34	3840	4473	63	49	730	1
3315	f28v	34	3913	4466	44	49	740	1
3316	f28v	34	3969	4458	40	47	607	1
3317	f28v	34	4026	4471	26	32	385	1
3318	f28v	34	4053	4467	49	45	803	1
3319	f28v	34	4119	4473	38	31	699	2
3320	f28v	34	4146	4477	62	50	675	1
3321	f28v	34	4219	4472	43	48	641	1
3322	f28v	34	4276	4472	38	30	370	1
3323	f28v	34	4316	4474	21	24	259	1
3324	f28v	34	4342	4464	24	49	529	1
3325	f28v	34	4371	4535	25	30	603	1
3326	f28v	35	1482	4519	50	49	799	1
3327	f28v	35	1547	4535	28	31	609	1
3328	f28v	35	1595	4544	29	27	443	1
3329	f28v	35	1632	4545	34	29	438	1
3330	f28v	35	1674	4541	45	33	795	1
3331	f28v	35	1732	4551	27	36	465	1
3332	f28v	35	1771	4546	40	28	599	1
3333	f28v	35	1821	4545	55	44	915	1
3334	f28v	35	1896	4549	43	45	765	1
3335	f28v	35	1948	4553	55	43	691	1
3336	f28v	35	2014	4551	34	30	475	1
3337	f28v	35	2051	4549	42	37	503	1
3338	f28v	35	2100	4512	61	69	1128	1
3339	f28v	35	2150	4550	50	47	865	1
3340	f28v	35	2213	4554	45	49	745	1
3341	f28v	35	2262	4542	49	62	853	1
3342	f28v	35	2327	4551	27	37	535	1
3343	f28v	35	2342	4560	71	53	695	1
3344	f28v	35	2420	4544	79	66	1277	1
3345	f28v	35	2501	4567	52	27	487	1
3346	f28v	35	2554	4569	33	25	451	1
3347	f28v	35	2603	4560	41	38	735	1
3348	f28v	35	2661	4566	31	38	494	1
3349	f28v	35	2696	4567	12	14	113	1
3350	f28v	35	2729	4570	32	27	425	1
3351	f28v	35	2771	4571	28	27	302	1
3352	f28v	35	2805	4566	43	36	746	1
3353	f28v	35	2869	4570	46	58	734	1
3354	f28v	35	2925	4572	30	33	460	1
3355	f28v	35	2957	4570	37	43	604	1
3356	f28v	35	3021	4579	28	64	689	1
3357	f28v	35	3065	4577	40	50	743	1
3358	f28v	35	3127	4577	44	31	860	2
3359	f28v	35	3183	4584	39	25	505	1
3360	f28v	35	3212	4569	56	70	963	1
3361	f28v	35	3277	4589	33	27	470	1
3362	f28v	35	3328	4586	47	31	920	1
3363	f28v	35	3389	4585	49	49	808	1
3364	f28v	35	3433	4574	58	77	944	1
3365	f28v	35	3503	4588	36	32	462	1
3366	f28v	35	3565	4588	34	42	596	1
3367	f28v	35	3615	4596	35	27	498	1
3368	f28v	35	3628	4599	65	48	715	1
3369	f28v	35	3722	4595	33	57	701	1
3370	f28v	35	3766	4595	32	30	402	1
3371	f28v	35	3810	4596	40	28	716	1
3372	f28v	35	3863	4599	29	25	393	1
3373	f28v	35	3904	4588	24	45	587	1
3374	f28v	35	3943	4597	42	31	619	1
3375	f28v	35	4010	4596	38	26	465	1
3376	f28v	35	4058	4593	34	28	381	1
3377	f28v	35	4100	4585	46	39	781	1
3378	f28v	35	4114	4633	33	15	265	1
3379	f28v	35	4148	4597	39	46	542	1
3380	f28v	35	4209	4598	27	42	475	1
3381	f28v	35	4252	4589	41	46	638	1
3382	f28v	35	4300	4587	28	28	339	1
3383	f28v	35	4324	4582	42	53	718	1
3384	f28v	36	1483	4622	59	66	1341	1
3385	f28v	36	1549	4661	36	25	494	1
3386	f28v	36	1597	4660	21	29	288	1
3387	f28v	36	1618	4659	9	13	71	1
3388	f28v	36	1635	4650	48	51	887	1
3389	f28v	36	1695	4647	36	59	888	1
3390	f28v	36	1738	4659	54	41	1138	1
3391	f28v	36	1793	4659	44	47	728	1
3392	f28v	36	1855	4671	44	30	451	1
3393	f28v	36	1906	4676	30	24	439	1
3394	f28v	36	1947	4671	28	31	592	1
3395	f28v	36	1986	4675	47	48	768	1
3396	f28v	36	2042	4667	52	48	996	1
3397	f28v	36	2115	4674	45	27	894	1
3398	f28v	36	2160	4665	49	34	737	1
3399	f28v	36	2215	4668	33	38	594	1
3400	f28v	36	2260	4678	42	28	469	1
3401	f28v	36	2298	4673	47	40	674	1
3402	f28v	36	2361	4682	28	23	424	1
3403	f28v	36	2383	4667	59	65	964	1
3404	f28v	36	2430	4675	48	47	711	1
3405	f28v	36	2477	4739	13	10	65	1
3406	f28v	36	2510	4683	33	53	651	1
3407	f28v	36	2556	4679	29	32	401	1
3408	f28v	36	2595	4678	28	31	521	1
3409	f28v	36	2607	4687	69	56	720	1
3410	f28v	36	2686	4684	30	27	455	1
3411	f28v	36	2726	4683	45	28	577	1
3412	f28v	36	2784	4683	39	29	576	1
3413	f28v	36	2814	4687	61	59	967	1
3414	f28v	36	2882	4675	51	65	863	1
3415	f28v	36	2952	4683	27	42	492	1
3416	f28v	36	2998	4696	30	26	458	1
3417	f28v	36	3036	4697	30	28	371	1
3418	f28v	36	3057	4651	73	72	1276	1
3419	f28v	36	3074	4734	42	16	297	1
3420	f28v	36	3117	4700	36	38	506	1
3421	f28v	36	3165	4700	31	25	455	1
3422	f28v	36	3208	4698	34	28	414	1
3423	f28v	36	3248	4703	34	28	370	1
3424	f28v	36	3285	4693	46	42	700	1
3425	f28v	36	3348	4696	47	47	728	1
3426	f28v	36	3404	4701	59	25	653	1
3427	f28v	36	3464	4664	68	62	1064	1
3428	f28v	36	3534	4705	31	32	379	1
3429	f28v	36	3567	4687	54	62	764	1
3430	f28v	36	3628	4703	36	33	409	1
3431	f28v	36	3678	4701	42	52	753	1
3432	f28v	36	3730	4698	32	37	448	1
3433	f28v	36	3779	4705	45	27	443	1
3434	f28v	36	3829	4703	26	27	446	1
3435	f28v	36	3867	4701	25	28	475	1
3436	f28v	36	3901	4699	37	32	428	1
3437	f28v	36	3957	4707	32	28	450	1
3438	f28v	36	4003	4678	31	61	822	1
3439	f28v	36	4045	4701	41	36	643	1
3440	f28v	36	4095	4707	43	53	711	1
3441	f28v	36	4148	4703	32	35	453	1
3442	f28v	36	4177	4699	40	54	656	1
3443	f28v	36	4238	4713	29	54	545	1
3444	f28v	36	4275	4668	44	68	839	1
3445	f28v	36	4318	4704	39	35	461	1
3446	f28v	36	4352	4654	31	106	1001	1
3447	f29r	1	5007	820	31	62	1073	1
3448	f29r	1	5056	847	28	70	799	1
3449	f29r	1	5090	852	39	28	662	1
3450	f29r	1	5138	848	28	42	607	1
3451	f29r	1	5177	852	43	33	514	1
3452	f29r	1	5228	838	41	47	834	1
3453	f29r	1	5277	843	48	49	982	1
3454	f29r	1	5318	837	49	46	725	1
3455	f29r	1	5375	850	21	26	389	1
3456	f29r	1	5393	828	45	69	755	2
3457	f29r	1	5444	845	47	33	900	1
3458	f29r	1	5506	849	41	44	693	1
3459	f29r	1	5568	850	32	37	442	1
3460	f29r	1	5587	845	48	44	603	1
3461	f29r	1	5658	852	26	29	439	1
3462	f29r	1	5692	850	31	33	400	1
3463	f29r	1	5723	848	29	39	552	1
3464	f29r	1	5762	825	30	56	926	1
3465	f29r	1	5800	847	45	41	811	1
3466	f29r	1	5850	850	69	54	738	1
3467	f29r	1	5858	850	36	24	346	1
3468	f29r	1	5929	843	28	34	400	1
3469	f29r	1	5958	842	37	36	477	1
3470	f29r	1	5990	848	69	61	970	1
3471	f29r	1	6071	844	42	49	687	1
3472	f29r	1	6127	841	27	36	451	1
3473	f29r	1	6153	844	49	46	834	1
3474	f29r	1	6228	849	28	27	465	1
3475	f29r	1	6265	843	23	33	496	1
3476	f29r	1	6299	849	27	53	661	1
3477	f29r	1	6328	817	48	57	941	1
3478	f29r	1	6376	843	57	49	892	1
3479	f29r	1	6453	843	28	47	606	1
3480	f29r	1	6497	838	43	44	784	1
3481	f29r	1	6561	838	45	31	980	1
3482	f29r	1	6625	833	45	37	872	1
3483	f29r	1	6655	830	41	63	732	1
3484	f29r	1	6695	820	17	8	98	1
3485	f29r	1	6712	839	33	31	559	1
3486	f29r	1	6756	837	29	32	472	1
3487	f29r	1	6797	833	26	30	502	1
3488	f29r	1	6811	808	62	81	982	2
3489	f29r	1	6879	826	25	40	539	1
3490	f29r	1	6912	793	48	70	965	1
3491	f29r	1	6971	794	31	69	1064	1
3492	f29r	1	7006	835	36	23	566	1
3493	f29r	1	7057	833	46	29	668	1
3494	f29r	1	7122	822	49	46	1001	1
3495	f29r	1	7188	829	45	50	838	1
3496	f29r	1	7236	828	32	30	373	1
3497	f29r	1	7293	823	37	34	474	1
3498	f29r	1	7331	822	26	28	429	1
3499	f29r	1	7361	819	50	43	859	1
3500	f29r	1	7426	820	28	35	418	1
3501	f29r	1	7454	786	59	62	1033	1
3502	f29r	1	7505	818	48	42	796	1
3503	f29r	1	7585	826	38	32	414	1
3504	f29r	1	7622	816	48	45	719	1
3505	f29r	1	7686	785	31	71	1208	1
3506	f29r	1	7711	806	47	72	1040	1
3507	f29r	1	7774	764	51	104	1133	2
3508	f29r	2	5009	954	29	28	582	1
3509	f29r	2	5040	952	53	53	1054	1
3510	f29r	2	5102	957	21	34	488	1
3511	f29r	2	5134	920	50	68	1222	1
3512	f29r	2	5190	958	47	55	994	1
3513	f29r	2	5257	962	27	59	741	1
3514	f29r	2	5299	962	32	31	403	1
3515	f29r	2	5347	945	42	41	691	1
3516	f29r	2	5399	948	44	45	901	1
3517	f29r	2	5455	955	24	23	393	1
3518	f29r	2	5466	942	42	64	658	1
3519	f29r	2	5506	936	15	8	79	1
3520	f29r	2	5525	944	26	42	653	1
3521	f29r	2	5571	949	42	51	742	1
3522	f29r	2	5629	949	33	41	557	1
3523	f29r	2	5672	956	43	28	579	1
3524	f29r	2	5680	998	36	11	229	1
3525	f29r	2	5717	957	41	45	543	1
3526	f29r	2	5753	957	73	56	1518	1
3527	f29r	2	5844	951	31	35	708	1
3528	f29r	2	5882	955	22	27	430	1
3529	f29r	2	5918	941	23	40	560	1
3530	f29r	2	5945	953	42	61	913	1
3531	f29r	2	5985	933	51	61	848	1
3532	f29r	2	6035	937	41	44	661	1
3533	f29r	2	6082	948	42	31	630	1
3534	f29r	2	6157	947	51	33	588	1
3535	f29r	2	6212	947	30	29	509	1
3536	f29r	2	6243	946	52	49	856	1
3537	f29r	2	6313	939	36	42	678	2
3538	f29r	2	6361	908	44	67	1009	1
3539	f29r	2	6403	945	52	27	685	1
3540	f29r	2	6470	938	44	55	828	1
3541	f29r	2	6551	941	33	39	523	1
3542	f29r	2	6596	941	40	60	1068	1
3543	f29r	2	6650	940	40	24	449	1
3544	f29r	2	6696	938	31	27	384	1
3545	f29r	2	6742	930	47	37	860	1
3546	f29r	2	6764	938	64	51	715	1
3547	f29r	2	6812	935	67	54	714	1
3548	f29r	2	6891	932	45	55	814	1
3549	f29r	2	6951	930	29	31	411	1
3550	f29r	2	6982	931	55	46	925	1
3551	f29r	2	7057	935	45	34	473	1
3552	f29r	2	7076	935	62	53	697	1
3553	f29r	2	7148	932	26	31	487	1
3554	f29r	2	7183	934	37	30	495	1
3555	f29r	2	7239	932	56	42	793	1
3556	f29r	2	7303	932	41	23	380	2
3557	f29r	2	7353	927	41	27	452	1
3558	f29r	2	7407	918	28	38	593	1
3559	f29r	2	7464	929	38	32	383	1
3560	f29r	2	7496	918	44	40	604	1
3561	f29r	2	7560	925	35	31	558	1
3562	f29r	2	7604	922	31	35	438	1
3563	f29r	2	7643	916	44	41	954	1
3564	f29r	2	7684	923	41	53	597	1
3565	f29r	2	7730	917	43	33	801	1
3566	f29r	2	7808	961	28	55	558	1
3567	f29r	3	5015	1019	34	77	1524	1
3568	f29r	3	5063	1071	40	25	585	1
3569	f29r	3	5112	1070	75	54	988	1
3570	f29r	3	5114	1068	34	36	507	1
3571	f29r	3	5200	1068	34	56	762	1
3572	f29r	3	5243	1064	50	39	805	1
3573	f29r	3	5304	1049	44	50	993	1
3574	f29r	3	5352	1063	29	30	527	1
3575	f29r	3	5393	1065	46	51	859	1
3576	f29r	3	5448	1050	43	60	916	1
3577	f29r	3	5505	1058	23	39	601	1
3578	f29r	3	5549	1054	38	44	712	1
3579	f29r	3	5602	1058	51	47	932	1
3580	f29r	3	5665	1057	48	40	868	1
3581	f29r	3	5718	1065	44	29	522	1
3582	f29r	3	5772	1059	34	41	530	1
3583	f29r	3	5827	1062	38	31	624	1
3584	f29r	3	5879	1060	50	48	754	1
3585	f29r	3	5941	1059	31	30	441	1
3586	f29r	3	5952	1058	65	54	767	1
3587	f29r	3	6027	1050	44	33	718	1
3588	f29r	3	6080	1053	42	35	467	1
3589	f29r	3	6124	1055	41	32	476	1
3590	f29r	3	6181	1040	26	41	640	1
3591	f29r	3	6220	1050	51	47	906	1
3592	f29r	3	6266	1018	68	61	1100	1
3593	f29r	3	6332	1057	25	22	404	1
3594	f29r	3	6370	1053	29	35	544	1
3595	f29r	3	6415	1049	27	29	510	1
3596	f29r	3	6452	1047	32	35	566	1
3597	f29r	3	6510	1050	27	83	784	1
3598	f29r	3	6547	1048	36	29	425	1
