id	status	record_type	holder_raw	city	shelfmark_code	date_range	cleartext_lang	plaintext_lang	number_of_pages	source_page
2977	Decrypted	Cipher	London ,British Library, Add MS 32305 f 31.	London	BL_Add_MS_32305_031	1750 -		...	2	15
2976	Decrypted	Cipher	London ,British Library, Add MS 32305 f 30.	London	BL_Add_MS_32305_030	1749 -		...	2	15
2975	Decrypted	Cipher	London ,British Library, Add MS 32305 f 29.	London	BL_Add_MS_32305_029	1749 - 1749		...	2	15
2973	Decrypted	Cipher	London ,British Library, Add MS 32305 f 24.	London	BL_Add_MS_32305_024	1949 -	...	...	2	15
2971	Decrypted	Cipher	London ,British Library, Add MS 32305 f 18-21.	London	BL_Add_MS_32305_018-021	1742 - 1742		...	8	15
2967	Decrypted	Cipher	London ,British Library, Add MS 32305 f 10.	London	BL_Add_MS_32305_010	1740 -	...	...	1	15
2966	Decrypted	Cipher	London ,British Library, Add MS 32305 f 8-9.	London	BL_Add_MS_32305_008-009	1700 - 1799		...	4	15
2962	Decrypted	Cipher	London ,British Library, Add MS 32305 f 4.	London	BL_Add_MS_32305_004	1700 - 1799	...	...	2	15
2961	Decrypted	Cipher	London ,British Library, Add MS 32305 f 2-3.	London	BL_Add_MS_32305_002-003	1726 -	...	...	4	15
2875	Decrypted	Cipher	New Haven ,Beinecke Rare Book &amp; Manuscript Library, WA MSS S-188	New Haven	Yale_Beinecke_ WA_MSS_S188	1831 - 1836	English	English	122	15
2874	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Mellon MS 27	New Haven	Yale_Beinecke_Mellon_MS_27	1520 - 1586	German, Latin	Latin	264	15
2872	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 03, Folder 13	New Haven	Yale_Beinecke_ OSB_fc37_box03_folder13	1699 - 1700	English	English	3	15
2871	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 03, Folder 09	New Haven	Yale_Beinecke_ OSB_fc37_box03_folder09	1699 - 1700	English	English	2	15
2869	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 03, Folder 03	New Haven	Yale_Beinecke_ OSB_fc37_box03_folder03	1699 - 1700	English	English	1	15
2867	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 06, Folder 35	New Haven	Yale_Beinecke_ OSB_fc37_box06_folder35	1697 - 1737	English		1	15
2866	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 05, Folder 65	New Haven	Yale_Beinecke_ OSB_fc37_box05_folder65	1700 - 1700	English		3	15
2865	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 05, Folder 56	New Haven	Yale_Beinecke_ OSB_fc37_box05_folder56	1700 - 1700	English		3	15
2863	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 03, Folder 18	New Haven	Yale_Beinecke_ OSB_fc37_box03_folder18	1700 - 1700	Italian	Italian	5	15
2862	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 02, Folder 39	New Haven	Yale_Beinecke_ OSB_fc37_box02_folder39	1699 - 1699	English	English	2	15
2861	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 02, Folder 45	New Haven	Yale_Beinecke_ OSB_fc37_box02_folder45	1699 - 1699	English	English	1	16
2860	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 02, Folder 49	New Haven	Yale_Beinecke_ OSB_fc37_box02_folder49	1699 - 1699	English		2	16
2859	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, Osborn fc37 Box 02, Folder 51	New Haven	Yale_Beinecke_ OSB_fc37_box02_folder51	1699 - 1688	English		2	16
2856	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, GEN MSS 146	New Haven	Yale_Beinecke_ GEN_MSS_146	1781 - 1781	French	French	3	16
2855	Decrypted	Cipher	New Haven ,Beinecke Rare Book and Manuscript Library, GEN MSS 109	New Haven	Yale_Beinecke_ GEN_MSS_109	1519 - 1519	Italian		3	16
2791	Decrypted	Cipher	Genoa ,Genoan Diocesan Archive	Genoa	Genoa-Albenga-Marini	1422 - 1422		Latin, Italian	1	16
2783	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 6891, f.353-354	Paris	BnF_fr6891_f353	1652 -	French	French	3	16
2782	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 6891, f.342-343	Paris	BnF_fr6891_f342	1652 -	French	French	4	16
2781	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 6889, f.23	Paris	BnF_fr6889_f23	1652 -	French	French	2	16
2780	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 6889, f.15	Paris	BnF_fr6889_f15	1652 -	French	French	2	16
2779	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 6889, f.5-6	Paris	BnF_fr6889_f05	1652 -	French	French	4	16
2776	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 6884, f.109-111	Paris	BnF_fr6884_f109	1650 -	French	French	4	16
2775	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 103, f.51-52	Paris	BnF_Baluze343_f31	1644 - 1644	French	French	2	16
2774	Decrypted	Cipher	Paris ,Bibliothèque nationale de France	Paris	BnF_Baluze332_f106	1651 -	French	French	3	16
2773	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 331, f.100	Paris	BnF_Baluze331_f100	1650 - 1650	French	French	1	16
2771	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 331, f.38-39	Paris	BnF_Baluze331_f38	1650 -	French	French	1	16
2770	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 139, f.131-133	Paris	BnF_Baluze329_f131	1651 -	French	French	5	16
2768	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 188, f.22-23	Paris	BnF_Baluze188_f22	1632 -	Italian	Italian	5	16
2767	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 178, f.84-87	Paris	BnF_Baluze178_f84	1660 -	French	French	7	16
2766	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 178, f.79-83bis	Paris	BnF_Baluze178_f79	1660 - 1661	French	French	9	16
2765	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 178, f.73-74	Paris	BnF_Baluze178_f73	1660 -	French	French	4	16
2764	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 178, f.23-24	Paris	BnF_Baluze178_f23	1659 -	French	French	1	16
2763	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 172, f.145-146	Paris	BnF_Baluze172_f145	1644 -	French	French	2	16
2762	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 171, f.25-26	Paris	BnF_Baluze171_f25	1641 -	French	French	2	16
2761	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 170, f.228-230	Paris	BnF_Baluze170_f228	1640 -	French	French	3	16
2760	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 169, f.208-211	Paris	BnF_Baluze169_f208	1637 -	French	French	4	16
2759	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 169, f.5,6,3,4,2 (in this order)	Paris	BnF_Baluze103_f2-6	1639 -	French	French	3	16
2758	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 168, f.26-26bis	Paris	BnF_Baluze168_f26	1638 -	French	French	3	16
2757	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 167, f.69-72	Paris	BnF_Baluze167_f69	1637 -	French	French	7	16
2756	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 167, f.62-68	Paris	BnF_Baluze167_f62	1637 -	French	French	13	16
2755	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 163_f7	Paris	BnF_Baluze163_f7	1629 - 1633	French	French	1	16
2752	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 155, f.139-140	Paris	BnF_Baluze155_f139	1632 -	French	French	1	16
2751	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 155, f.131-134	Paris	BnF_Baluze155_f131	1632 -	French	French	2	16
2750	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 155, f.123-126 &amp; f.127-f.130	Paris	BnF_Baluze155_f123&amp;f127	1632 - 1632	French	French	2	16
2749	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 155, f.105-107	Paris	BnF_Baluze155_f105	1632 -	French	French	1	16
2746	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 103, f.230-233	Paris	BnF_Baluze103_f230	1644 -	French	French	3	16
2745	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 103, f.200-206	Paris	BnF_Baluze103_f200	1644 -	French	French	8	16
2744	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 103, f.189-191	Paris	BnF_Baluze103_f189	1644 -	French	French	3	16
2743	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 103, f.171-173	Paris	BnF_Baluze103_f171	1644 -	French	French	3	16
2742	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Baluze 103, f.51-52	Paris	BnF_Baluze103_f50	1644 -		French	2	16
2738	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 176bis, f.669-670	Paris	BnF_Mel176bis_f669	1672 -	French	French	2	16
2737	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 176bis, f.657-660	Paris	BnF_Mel176bis_f657	1672 -	French	French	6	16
2736	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 176bis, f.650-651	Paris	BnF_Mel176bis_f650	1672 -	French	French	2	16
2735	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 176bis, f.646-647	Paris	BnF_Mel176bis_f646	1672 -	French	French	2	16
2732	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 166bis, f.403-404	Paris	BnF_Mel166bis_f403	1673 -	French	French	4	16
2731	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 166bis, f.380-381	Paris	BnF_Mel166bis_f380	1673 -	French	French	3	16
2730	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 166, f.23-26	Paris	BnF_Mel166_f23	1673 -	French	French	4	16
2729	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 165bis, f.731-732	Paris	BnF_Mel165bis_f731	1673 - 1673	French	French	3	16
2728	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 165bis, f.624-625	Paris	BnF_Mel165bis_f624	1673 -	French	French	3	16
2727	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 165bis, f.470,479,480	Paris	BnF_Mel165bis_f470	1673 - 1673	French	French	3	16
2726	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 165, f.277-278	Paris	BnF_Mel165_f277	1673 -	French	French	2	17
2725	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 165, f.180-181	Paris	BnF_Mel165_f180	1673 -	French	French	1	17
2724	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 164, f.105-106	Paris	BnF_Mel164_f105	1673 -	French	French	3	17
2723	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 163, f.493-495	Paris	BnF_Mel163_f493	1673 -	French	French	4	17
2722	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 163, f.412-413	Paris	BnF_Mel163_f412	1673 -	French	French	2	17
2721	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 163, f.147-148	Paris	BnF_Mel163_f147	1673 -	French	French	3	17
2720	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 162, f.105-107	Paris	BnF_Mel162_f105	1672 -	French	French	4	17
2719	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 162, f.43-45	Paris	BnF_Mel162_f43	1672 -	French	French	2	17
2718	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 161, f.422-423	Paris	BnF_Mel161_f422	1672 -	French	French	2	17
2717	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 161, f.371-373	Paris	BnF_Mel161_f371	1672 -	French	French	4	17
2716	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 161, f.346	Paris	BnF_Mel161_f346	1672 -	French	French	1	17
2715	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 160, p.188-195	Paris	BnF_Mel160_p188	1672 -	French	French	6	17
2714	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 160, p.57-60	Paris	BnF_Mel160_p57	1672 -	French	French	3	17
2713	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 160, p.23-28	Paris	BnF_Mel160_p23	1672 -	French	French	4	17
2712	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 159, f.312-313	Paris	BnF_Mel159_f312	1672 -	French	French	4	17
2711	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 159, f.203-206	Paris	BnF_Mel159_f203	1672 -	French	French	6	17
2710	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 159, f.102-103	Paris	BnF_Mel159_f102	1672 -	French	French	2	17
2709	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 158, f.388-392	Paris	BnF_Mel158_f388	1672 -	French	French or Italian?	6	17
2708	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 158, f.359-362	Paris	BnF_Mel158_f359	1672 -	French	French	6	17
2707	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 157bis, f.822-823	Paris	BnF_Mel157bis_f822	1671 -	French	French	1	17
2706	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 157bis, f.513-518	Paris	BnF_Mel157bis_f513	1671 - 1671	French	French	2	17
2705	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 157bis, f.476-477	Paris	BnF_Mel157bis_f476	1671 -	French	French	2	17
2704	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 155, f.132-133	Paris	BnF_Mel155_f132	1670 -	French	French	2	17
2703	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 149, f.457-458	Paris	BnF_Mel149_f457	1668 - 1669	French	French	2	17
2702	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 149, f.109	Paris	BnF_Mel149_f109	1668 -	French	French	3	17
2701	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 144, f.483-486	Paris	BnF_Mel144_f483	1667 -	French	French	4	17
2700	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 142bis, f.782-785	Paris	BnF_Mel142bis_f782	1666 -	French	French	3	17
2699	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 142, f.373-374	Paris	BnF_Mel142_f373	1666 -	French	French	3	17
2698	Decrypted	Cipher	Madrid ,http://pares.mcu.es	Madrid	Archivo General de Simancas, EST,LEG,1401,225	1571 -	Spanish	Spanish	1	17
2697	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 140, f.265-268	Paris	BnF_Mel140_f265	1666 -	French	French	5	17
2696	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 138, f.441-442	Paris	BnF_Mel138_f441	1666 -	French	French	3	17
2695	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 137, f.437-440	Paris	BnF_Mel138_f437	1666 -	French	French	1	17
2694	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 137bis, f.847, 850	Paris	BnF_Mel137bis_f847	1666 -	French	French	2	17
2693	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 137, f.426-429	Paris	BnF_Mel137_f426	1666 -	French	French	2	17
2692	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 137, f.219-220	Paris	BnF_Mel137_f219	1666 -	French	French	2	17
2691	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 136, f.465-466	Paris	BnF_Mel136_f465	-	French	French	3	17
2690	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 136, f.435-436	Paris	BnF_Mel136_f435	1666 -	French	French	1	17
2689	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 136, f.356-359	Paris	BnF_Mel136_f356	1666 -	French	French	5	17
2688	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 136, f.311-314	Paris	BnF_Mel136_f311	1666 -	French	French	8	17
2687	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 136, f.279-280	Paris	BnF_Mel136_f279	1666 -	French	French	1	17
2686	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 136, f.209-218	Paris	BnF_Mel136_f209	1666 -	French	French	18	17
2685	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 136, f.205-208	Paris	BnF_Mel136_f205	1666 -	French	French	8	17
2684	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 136, f.146-151	Paris	BnF_Mel136_f146	1666 -	French	French	10	17
2683	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 134bis, f.707-710	Paris	BnF_Mel134bis_f707	1665 -	French	French	5	17
2682	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 134bis, f.693-706	Paris	BnF_Mel134bis_f693	1665 -	French	French	23	17
2681	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 133, f.246-247	Paris	BnF_Mel133_f246	1665 -	French	French	3	17
2680	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 133, f.131-132	Paris	BnF_Mel133_f131	1665 -	French	French	2	17
2679	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 127bis, f.1106-1108	Paris	BnF_Mel127bis_f1106	1665 -	French	French	5	17
2677	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 120, f.285-286	Paris	BnF_Mel120_f285	1664 -	French	French	2	17
2676	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 109, f.559-561	Paris	BnF_Mel109_f559	1662 - 1663	French	French	5	17
2675	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 109, f.556-558	Paris	BnF_Mel109_f556	1662 - 1663	French	French	3	18
2674	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert f.222-223	Paris	BnF_Mel108_f222	1662 - 1663	French	French	3	18
2673	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 108, f.218-221	Paris	BnF_Mel108_f218	1662 -	French	French	6	18
2672	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 101, f.449-450	Paris	BnF_Mel101_f449	1659 -	French	French	1	18
2671	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 101, f.495-498	Paris	BnF_Mel101_f495	1659 -	French	French	3	18
2670	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 101, f.491-492	Paris	BnF_Mel101_f491	1659 -	French	French	1	18
2669	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 101, f.439-440	Paris	BnF_Mel101_f439	1659 -	French	French	2	18
2668	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 101, f.362-363	Paris	BnF_Mel101_f362	1659 - 1660	French	French	3	18
2323	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.1	Paris	BnF_fr2988_f01	1525 - 1550		English	2	18
2321	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.130	Paris	BnF_fr2988_f130	1583 - 1583		French	1	18
2320	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.125	Paris	BnF_fr2988_f125	1582 - 1582		French	1	18
2319	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.123	Paris	BnF_fr2988_f123	1582 - 1582		French	1	18
2318	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.118	Paris	BnF_fr2988_f118	1582 - 1582		French	1	18
2317	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.113	Paris	BnF_fr2988_f113	1583 - 1583		French	1	18
2316	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.109	Paris	BnF_fr2988_f109	1582 - 1582		French	1	18
2315	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.105	Paris	BnF_fr2988_f105	1580 - 1580		French	1	18
2314	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.98	Paris	BnF_fr2988_f98	1581 - 1581		French	2	18
2313	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.96	Paris	BnF_fr2988_f96	1584 - 1584		French	2	18
2312	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.89	Paris	BnF_fr2988_f89	1583 - 1583		Italian?	2	18
2311	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.87	Paris	BnF_fr2988_f87	1578 - 1578		French	2	18
2310	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.82	Paris	BnF_fr2988_f82	1581 - 1581		French	2	18
2309	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, 78	Paris	BnF_fr2988_f78	1583 - 1583		French	2	18
2308	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.74	Paris	BnF_fr2988_f74	1582 - 1582		French	2	18
2307	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.69	Paris	BnF_fr2988_f69	1583 - 1583		French	2	18
2306	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.64	Paris	BnF_fr2988_f64	1583 - 1583		Italian?	1	18
2305	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.58	Paris	BnF_fr2988_f58	1584 - 1584		French	2	18
2304	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.54	Paris	BnF_fr2988_f54	1583 - 1583		French	2	18
2303	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.50	Paris	BnF_fr2988_f50	1582 - 1582		French	2	18
2302	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.46	Paris	BnF_fr2988_f46	1583 - 1583		French	2	18
2301	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.42	Paris	BnF_fr2988_f42	1584 - 1584		French	2	18
2300	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988, f.38	Paris	BnF_fr2988_f38	1580 - 1580		French	1	18
2299	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988	Paris	BnF_fr2988_f34	1583 - 1583		French	1	18
2298	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988	Paris	BnF_fr2988_f30	1583 - 1583		French	2	18
2297	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988	Paris	BnF_fr2988_f26	1583 - 1583		French	2	18
2296	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 2988	Paris	BnF_fr2988_f21	1582 - 1582		French	1	18
2286	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Clairambault 328, f.115	Paris	BnF_Clair328_f115	1528 -	French	French	1	18
2284	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Clairambault 325, f.65-67	Paris	BnF_Clair325_f66	1525 - 1526	French	French	1	18
2283	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Cinq Cents de Colbert 33, f.575-576	Paris	BnF_500Colbert33_f575	1595 -	French	French	2	18
2282	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Cinq Cents de Colbert 33, f.555-556	Paris	BnF_500Colbert33_f555	1594 - 1594	French	French	2	18
2279	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Cinq Cents de Colbert 33, f.528-259	Paris	BnF_500Colbert33_f528	1594 -	French	French	4	18
2278	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 20974, p.29-32	Paris	BnF_fr20974_p29	1556 - 1556	French	French	3	18
2277	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 20974, p.25-28	Paris	BnF_fr20974_p25	1556 - 1556	French	French	3	18
2250	Decrypted	Cipher	Milan ,Biblioteca Nacional (BNE), ms. 994	Milan	BNE_ms.994_LuisValledelaZerda_3_22r-25v	1583 -	Spanish		4	18
2244	Decrypted	Cipher	The Hague ,Nationaal Archief, 3.01.26 (L.P. van de Spiegel), inventaris nummer 204	The Hague	NA_3.01.26_inr.204_A.W._ van__Nagell_to_ L.P._vande_Spiegel_1792-11-30	1792 -	Dutch	Dutch	12	18
2243	Decrypted	Cipher	The Hague ,Nationaal Archief, 3.01.26 (L.P. van de Spiegel), inventaris nummer 203	The Hague	NA_3.01.26_inr.203_J.W._Hogguer_to_L.P._vande_Spiegel_1790-03-26	1790 -	Dutch	French	4	18
2237	Decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 337.	The Hague	KHA_A31_PWV_inr.337_hereditary_prince_to_Prince_William_V_without date (2)	1795 - 1799	Frencj	French	7	18
2229	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 171bis, f.606-f.608, f.613	Paris	BnF_Mel171bis_f606	1674 -	French	French	3	18
2228	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Melanges de Colbert 167, f.119-f.120	Paris	BnF_Mel167_f119	1574 -	French	French	1	18
2196	Decrypted	Cipher	Paris ,Bibliothèque nationale de France, Français 6885, f.138-140	Paris	BnF_fr6885_f138	1650 -	French	French	4	18
2195	Decrypted	Cipher	The Hague ,Nationaal Archief, 1.01.02 (Staten-Generaal), inventaris nummer 7407	The Hague	NA_1.01.02._SG_inr.7407_J.I._de_Swart__to_Greffier_1782-07-23	1782 -	Dutch	Dutch	8	18
2164	Decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Staatskanzlei Interiora, Chiffrenschlüssel, Kt. 20. Fasc. 27. f := 25-26.	Vienna	ÖStA_HHStA_Stk_Int_Chiffrenschlüssel_fasc_27_025-026	1686 - 1877	...	...	3	19
2160	Decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Staatskanzlei Interiora, Chiffrenschlüssel, Kt. 20. Fasc. 27. f := 20.	Vienna	ÖStA_HHStA_Stk_Int_Chiffrenschlüssel_fasc_27_020	1686 - 1877		...	2	19
