id	status	record_type	holder_raw	city	shelfmark_code	date_range	cleartext_lang	plaintext_lang	number_of_pages	source_page
1889	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Sécretairerie d&lsquot;État Allemande, inv.nr. 540	Brussels	ARA_Brus_SEA_inr.540_1635-11-16_ Cardinal-Infant_Ferdinand_to_Emperor_FerdinandIII	1635 -	Latin		2	13
1887	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Sécretairerie d&lsquot;État Allemande, inv.nr. 540	Brussels	ARA_Brus_SEA_inr.540_1634-10-28_Ferdinand III_to_ Cardinal-Infant_Ferdinand	1634 -	Latin	Latin	4	13
1876	Non-decrypted	Cipher	New Haven ,Beinecke Rare Book & Manuscript Library, MS 408	New Haven	Voynich Manuscript	1400 - 1599			205	13
1875	Non-decrypted	Cipher	Venice ,State Archives of Venice, IT ASVe 0045 010 (Serie) Busta 30 f 178.	Venice	SAV_IT_ASVe_B30_178	1761 -	Italian		5	13
1874	Non-decrypted	Cipher	Venice ,State Archives of Venice, IT ASVe 0045 010 (Serie) Busta 30 f 174.	Venice	SAV_IT_ASVe_B30_174	-	Italian		14	13
1873	Non-decrypted	Cipher	Venice ,State Archives of Venice, IT ASVe 0045 010 (Serie) Busta 30 f 4-6.	Venice	SAV_IT_ASVe_B30_4-6	1558 -	Italian		5	13
1871	Non-decrypted	Cipher	Venice ,State Archives of Venice, IT ASVe 0045 010 (Serie) Busta 30 f 4.	Venice	SAV_IT_ASVe_B30_4	1555 - 1555	Italian		1	13
1862	Non-decrypted	Cipher	Venice ,State Archives of Venice, IT ASVe 0045 010 (Serie) Busta 27 f 354.	Venice	SAV_IT_ASVe_B27_354	1628 -	Italian		4	13
1818	Non-decrypted	Cipher	Umeå ,Folkrörelsearkivet i Västerbotten	Umeå	Sami	-			2	13
1579	Non-decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-,Hof- und Staatsarchiv,Familienkorrespondenz, A, Karton 11,	Vienna	ÖStA_HHStA_Familycorrespondence_A_box11_ FerdinandIII_to Leopold Wilhelm_1640-07-20	1640 -	German		4	13
1470	Non-decrypted	Cipher	The Hague ,Nationaal Archief, legatie Turkije, inv.nr. 804.	The Hague	NA_1.02.04_legatie_Turkije_inr._804_W.T._Roell_to_F.G._van_Dedem_van_Gelder_1809_02-09-2	1809 -	French		6	13
1469	Non-decrypted	Cipher	The Hague ,Nationaal Archief, legatie Turkije, inv.nr. 804.	The Hague	NA_1.02.04_legatie_Turkije_inr._804_W.T._Roell_to_F.G._van_Dedem_van_Gelder_1809_02-09-1	1809 -	French		7	13
1410	Non-decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Staatskanzlei Interiora, Chiffrenschlüssel, Kt. 14. Fasc. 20. f 181.	Vienna	ÖStA_HHStA_Stk_Int_Chiffrenschlüssel_fasc_20_kt14_181	1600 - 1799			2	13
1408	Non-decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Staatskanzlei Interiora, Chiffrenschlüssel, Kt. 14. Fasc. 20. f 176.	Vienna	ÖStA_HHStA_Stk_Int_Chiffrenschlüssel_fasc_20_kt14_176	1600 - 1799			1	13
1369	Non-decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Staatskanzlei Interiora, Chiffrenschlüssel, Kt. 14. Fasc. 20. f 100.	Vienna	ÖStA_HHStA_Stk_Int_Chiffrenschlüssel_fasc_20_kt14_100	1600 - 1799			1	13
1325	Non-decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Staatskanzlei Interiora, Chiffrenschlüssel, Kt. 14. Fasc. 20. f 3-4.	Vienna	ÖStA_HHStA_Stk_Int_Chiffrenschlüssel_fasc_20_kt14_3-4	1600 - 1799			4	13
1182	Non-decrypted	Cipher	Madrid ,National Library of Spain, MSS/20213/27	Madrid	NLS_MSS_20213_27	1522 -	Spanish		3	13
1172	Non-decrypted	Cipher	Madrid ,National Library of Spain, MSS/20211/123	Madrid	NLS_MSS_20211_123	1478 -	Spanish		2	13
1076	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouillé_1757-01-07	1757 -		French	2	13
1074	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1758-01-17	1758 -		French	3	13
1073	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1757-01-25	1757 -		French	2	13
1072	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouillé_1757-01-06	1757 -		French	2	13
1071	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_E.F._de_Choiseul_1757-08-07	1757 -		French	3	13
1070	Non-decrypted	Cipher	T ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	T	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouillé_1757-07-22	1757 -	French	French	2	13
1068	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1757-04-26(no172)	1757 -		French	1	13
1067	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1757-04-01	1757 -	French	French	6	14
1065	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1757-02-03	1757 -	French	French	9	14
1064	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouillé_1757-02-01	1757 -	French	French	5	14
1061	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-05-13	1763 -	French	French	4	14
1060	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-05-06	1763 -	French	French	2	14
1054	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_F.A.d&lsquot;Usson de Bonnac_1757-07-19	1757 -		French	2	14
1049	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr_196_W.B._von_der_ Hellen_to_Frederick the Great_1756-09-07	1756 -	French		3	14
1048	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-05-20	1763 -	French		2	14
1047	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-04-29	1763 -			1	14
1046	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief,Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-04-15	1763 -	French	French	2	14
1045	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-07-05	1763 -	French		1	14
1044	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 201.	The Hague	KHA_A31_PWV_inr201_J.H._Kauderbach_to_Friedrich August II_1755-09-29	1755 -	French	French	3	14
1043	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 201.	The Hague	KHA_A31_PWV_inr201_J.H._Kauderbach_to_Friedrich August II_1756_05_25	1756 -	French	French	5	14
1040	Non-decrypted	Cipher	The Hague ,Nationaal Archief	The Hague	NA_1.01.02_SG_inr7408_by_J.I.__de_Swart_1787-11-29	1787 -	Dutch	Dutch	23	14
1039	Non-decrypted	Cipher	The Hague ,Nationaal Archief, Staten-Generaal, inv.nr. 7407.	The Hague	NA_1.01.02_SG_inr7407_by_C.A._graaf_van_Rechteren_1785-10-04	1785 -	Dutch	Dutch	5	14
1036	Non-decrypted	Cipher	The Hague ,Nationaal Archief, Pieter van Bleiswijk, inv.nr. 610.	The Hague	NA_3.01.25_P._van_Bleiswijk_inr610_by_J.I._de_Swart_1782-03-08	1782 -	Dutch	Dutch or French	9	14
1027	Non-decrypted	Cipher	The Hague ,Nationaal Archief, Laurens Pieter van de Spiegel, inv.nr. 190.	The Hague	NA_3.01.26_inr190_A.W._van_Reede_to_L.P._vande_Spiegel_1788-03-04	1788 -	French	French	1	14
1026	Non-decrypted	Cipher	The Hague ,Nationaal Archief, Laurens Pieter van de Spiegel, inv.nr. 190.	The Hague	NA_3.01.26__inr190_A.W._van_Reede_to_L.P._vande_Spiegel_1787-12-29	1787 -	French	French	2	14
1005	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Nov20	1677 -	spanish	Spanish	3	14
1004	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Nov13	1677 -	spanish	Spanish	3	14
998	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1678Mar22	1678 -	spanish	Spanish	2	14
997	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1678Mar08	1678 -	spanish	Spanish	2	14
996	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1678Mar01	1678 -	spanish	Spanish	3	14
992	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Sep14	1677 -	spanish	Spanish	3	14
984	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1678Feb26	1678 -	spanish	Spanish	5	14
982	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1678Mar19	1678 -	spanish	Spanish	4	14
957	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 1236	Brussels	ARA_Brus_SEG_inr.1236ff327-328VanSwietentoCobenzl_1759Jun14	1759 -	French		4	14
956	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 1236	Brussels	ARA_BRUS_SEG_inr1236ff344-345VanSwieten to Cobenzl1759Feb4	1759 -	French		3	14
955	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre,inv.nr. 1236	Brussels	ARA_Brus_SEG_inr.1236f141vSwietentoCobenzl_withoutdate	1757 - 1759	French	French	1	14
931	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0251)	1645 - 1645	English		1	14
930	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0249)	1558 - 1603			1	14
927	Non-decrypted	Cipher	Kew ,The National Archives	Kew	TNA_SP106/10_UND_(0241-0243)	-			3	14
922	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 39. 346-347.	Budapest	NAH_G15_CAPS_C_FASC_39_346	1704 - 1708		French	2	14
902	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 39. 277-279.	Budapest	NAH_G15_CAPS_C_FASC_39_277	1707 -	French		2	14
823	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 33. 140-143.	Budapest	NAH_G15_CAPS_C_FASC_33_140	1706 -	Hungarian		4	14
784	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. D. Fasc. 80. 110-111.	Budapest	NAH_G15_CAPS_D_FASC_80_110	1707 - 1707	Hungarian		2	14
765	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. E. Fasc. 80. 2-11.	Budapest	NAH_G15_CAPS_E_FASC_80_2	1707 -	Hungarian		10	14
757	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. E. Fasc. 109. 85-90.	Budapest	NAH_G15_CAPS_E_FASC_109_85	1708 -	Hungarian	Hungarian	6	14
741	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. H. Fasc. 226. 89-96.	Budapest	NAH_G15_CAPS_H_FASC_226_89	1710 -	Hungarian		8	14
740	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. H. Fasc. 226. 85-88.	Budapest	NAH_G15_CAPS_H_FASC_226_85	1710 - 1710	Hungarian		4	14
731	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. H. Fasc. 226. 31-33.	Budapest	NAH_G15_CAPS_H_FASC_226_31	1710 -	Hungarian		3	14
720	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0188-0189)	1558 - 1714	English		2	14
701	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0175-0177)	-			3	14
688	Non-decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Ung. Akt. Spec. Verschwörerakten VII. Varia, Fasc. 327. Konv. D. Chiffres 1664-1668. fol. 30-31.	Vienna	ÖStA_HHStA_UNG_FASC_327_KONV_D_30	1664 - 1668			3	14
684	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0170-0171)	-			2	14
674	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, E199 8. pallium 1. 01.	Budapest	NAH_E199_8_1_01	1664 - 1670	Latin		1	14
667	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0164-0166)	-			3	14
661	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0141-0143)	-	Italian and English	unknown	3	14
656	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0067)	1603 - 1625	English		1	14
595	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 7.	Kew	TNA_SP106/7_Anne_(0020)	1758 - 1758	English		1	14
496	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. D. Fasc. 80. fol. 38.	Budapest	NAH_G15_CAPS_D_FASC_80_38	1707 - 1707	Hungarian		1	15
478	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. D. Fasc. 81. 5.	Budapest	NAH_G15_CAPS_D_FASC_81_5	1706 -	Hungarian		2	15
413	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 5.	Kew	TNA_SP106/5_CharlesI_(0020-0021)	1628 - 1628	English and Latin	probably English too, but strictly speaking unknown	2	15
361	Non-decrypted	Cipher	Valladolid ,Archivo General de Simancas, España	Valladolid	Catherine of Aragon	1509 -	Spanish		3	15
318	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-22	-			2	15
315	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960	1629 - 1629	Italian		262	15
313	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-28	1629 -	Italian		2	15
312	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-27	1629 - 1629	Italian		4	15
311	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-26	1629 -	Italian		4	15
310	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-25	1629 -			4	15
309	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-24	1629 -	Italian		2	15
308	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-23	1629 -	Italian		1	15
307	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-22	1629 - 1629	Italian		3	15
306	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-21	1629 - 1629			4	15
305	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-20	1629 - 1629	Italian		3	15
304	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-19	1629 -	Italian		3	15
303	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-18	1629 - 1629	Italian		2	15
302	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-17	1629 -	Italian		2	15
301	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-16	1629 -	Italian		2	15
300	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-15	1629 -			2	15
299	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-14	1629 - 1629			1	15
298	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-12	1629 -	Italian		3	15
297	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-13	1629 -			4	15
296	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-11	1629 -	Italian		3	15
295	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-10	1629 -	Italian		1	15
294	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-9	1629 - 1629	Italian		2	15
293	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-8	1629 - 1629	Italian		4	15
292	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-7	1629 -	Italian		4	15
291	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-6	1629 -	Italian		4	15
290	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-5	1629 -	Italian		3	15
289	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-4	1629 -			4	15
288	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-3	1629 -	Italian		3	15
287	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-2	1629 -			4	15
286	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-1	1629 -			2	15
285	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-70	1628 -			2	15
284	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-69	1628 -			2	15
283	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-68	1628 -			3	15
282	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-67	1628 - 1628			3	15
281	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-66	1628 -			4	15
280	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-65	1628 -			2	15
279	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-64	1628 -			4	15
278	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-63	1628 -			1	15
277	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-62	1628 - 1628			7	15
276	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-61	1628 -			4	15
275	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-60	1628 -			1	15
274	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-59	1628 -			2	15
273	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-58	1628 -			4	15
272	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-57	1628 - 1628			2	15
271	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-56	1628 - 1628			1	15
270	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-55	1628 - 1628			3	15
269	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-54	1628 -			2	16
268	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-53	1628 - 1628			3	16
267	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-52	1628 -			4	16
266	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-51	1628 - 1628			2	16
265	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-50	1628 - 1628			4	16
264	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-49	1628 - 1628			2	16
263	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-48	1628 - 1628			3	16
262	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-47	1628 - 1628			4	16
261	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-46	1628 -			2	16
260	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-45	1628 -			2	16
259	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-44	1628 -			2	16
258	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-43	1628 -			2	16
257	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-42	1628 -			9	16
256	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-41	1628 - 1628			2	16
255	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-40	1628 -			4	16
254	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-39	1628 - 1628			4	16
