# tools/print_check.py, 26 Sep 2026. A search result, not a novelty verdict (CLAUDE.md rule 10).
phrase	source	result	detail	url
Herzog von Sachsen und Landgraf ist willens	ia:niederlandekalvi0000glaw	no hits	djvu text not available (HTTP 500); be-api page_num is not a page locator; 	https://be-api.us.archive.org/fts/v1/search?q=%22Herzog%20von%20Sachsen%20und%20Landgraf%20ist%20willens%22&identifier=niederlandekalvi0000glaw
Sachsen und Landgraf ist willens	ia:niederlandekalvi0000glaw	no hits	djvu text not available (HTTP 500); be-api page_num is not a page locator; 	https://be-api.us.archive.org/fts/v1/search?q=%22Sachsen%20und%20Landgraf%20ist%20willens%22&identifier=niederlandekalvi0000glaw
helt sich wol und thut in warheit viel	ia:niederlandekalvi0000glaw	no hits	djvu text not available (HTTP 500); be-api page_num is not a page locator; 	https://be-api.us.archive.org/fts/v1/search?q=%22helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22&identifier=niederlandekalvi0000glaw
Bey dem Herzog von Sachsen und ist willens	ia:niederlandekalvi0000glaw	no hits	djvu text not available (HTTP 500); be-api page_num is not a page locator; 	https://be-api.us.archive.org/fts/v1/search?q=%22Bey%20dem%20Herzog%20von%20Sachsen%20und%20ist%20willens%22&identifier=niederlandekalvi0000glaw
bruit que le duc d'Albe seme icy	ia:niederlandekalvi0000glaw	no hits	djvu text not available (HTTP 500); be-api page_num is not a page locator; 	https://be-api.us.archive.org/fts/v1/search?q=%22bruit%20que%20le%20duc%20d%27Albe%20seme%20icy%22&identifier=niederlandekalvi0000glaw
forces du duc d'Albe le capitaine	ia:niederlandekalvi0000glaw	no hits	djvu text not available (HTTP 500); be-api page_num is not a page locator; 	https://be-api.us.archive.org/fts/v1/search?q=%22forces%20du%20duc%20d%27Albe%20le%20capitaine%22&identifier=niederlandekalvi0000glaw
frere du roy d'Espagne	ia:niederlandekalvi0000glaw	no hits	djvu text not available (HTTP 500); be-api page_num is not a page locator; 	https://be-api.us.archive.org/fts/v1/search?q=%22frere%20du%20roy%20d%27Espagne%22&identifier=niederlandekalvi0000glaw
Pfaltzgraf helt sich wol und thut in warheit viel	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22
Pfalzgraf helt sich wol	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Pfalzgraf%20helt%20sich%20wol%22
Herzog von Sachsen und Landgraf ist willens	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Herzog%20von%20Sachsen%20und%20Landgraf%20ist%20willens%22
Sachsen und Landgraf ist willens	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Sachsen%20und%20Landgraf%20ist%20willens%22
helt sich wol und thut in warheit viel	ia-global	2 item(s)	archivesoucorre03pringoog (Archives ou correspondance inédite de la maison d); archivesoucorre11pringoog (Archives ou correspondance inédite de la maison d)	https://be-api.us.archive.org/fts/v1/search?q=%22helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22
Bey dem Herzog von Sachsen und ist willens	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Bey%20dem%20Herzog%20von%20Sachsen%20und%20ist%20willens%22
bruit que le duc d'Albe seme icy	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22bruit%20que%20le%20duc%20d%27Albe%20seme%20icy%22
forces du duc d'Albe le capitaine	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22forces%20du%20duc%20d%27Albe%20le%20capitaine%22
frere du roy d'Espagne	ia-global	9 item(s)	lettresindites00henruoft (Lettres inédites du roi Henri IV à Monsieur de Sil); lettresinditesd01henrgoog (Lettres inédites du roi Henri IV à Monsieur de S); tudehistorique00guil (Étude historique et biographique sur Guillaume de ); bub_gb_kyifZ_9ijH4C (Oeuvres de Ph. De Marnix de Sainte Aldegonde Table); tableaudesdiffr00quingoog (Tableau des différents de la religion, Volume 1)	https://be-api.us.archive.org/fts/v1/search?q=%22frere%20du%20roy%20d%27Espagne%22
Pfaltzgraf helt sich wol und thut in warheit viel	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22&country=US&maxResults=10
Pfalzgraf helt sich wol	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Pfalzgraf%20helt%20sich%20wol%22&country=US&maxResults=10
Herzog von Sachsen und Landgraf ist willens	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Herzog%20von%20Sachsen%20und%20Landgraf%20ist%20willens%22&country=US&maxResults=10
Sachsen und Landgraf ist willens	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Sachsen%20und%20Landgraf%20ist%20willens%22&country=US&maxResults=10
helt sich wol und thut in warheit viel	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22&country=US&maxResults=10
Bey dem Herzog von Sachsen und ist willens	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Bey%20dem%20Herzog%20von%20Sachsen%20und%20ist%20willens%22&country=US&maxResults=10
bruit que le duc d'Albe seme icy	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22bruit%20que%20le%20duc%20d%27Albe%20seme%20icy%22&country=US&maxResults=10
forces du duc d'Albe le capitaine	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22forces%20du%20duc%20d%27Albe%20le%20capitaine%22&country=US&maxResults=10
frere du roy d'Espagne	gbooks	300 volume(s)	oe2bYy40JvkC Appendices B,C,D 1869; xOJEDk2w10kC Appendices [A - E] to a Report on Rymer' 1835; KMI-AAAAcAAJ Lettres du Cardinal d'Ossat au roy Henry 1627; fQ5lAAAAcAAJ Les négotiations de Monsieur le Presiden 1656; 6s5TAAAAcAAJ Les negotiations 1656	https://www.googleapis.com/books/v1/volumes?q=%22frere%20du%20roy%20d%27Espagne%22&country=US&maxResults=10
Pfaltzgraf helt sich wol und thut in warheit viel	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22
Pfalzgraf helt sich wol	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Pfalzgraf%20helt%20sich%20wol%22
Herzog von Sachsen und Landgraf ist willens	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Herzog%20von%20Sachsen%20und%20Landgraf%20ist%20willens%22
Sachsen und Landgraf ist willens	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Sachsen%20und%20Landgraf%20ist%20willens%22
helt sich wol und thut in warheit viel	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22
Bey dem Herzog von Sachsen und ist willens	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Bey%20dem%20Herzog%20von%20Sachsen%20und%20ist%20willens%22
bruit que le duc d'Albe seme icy	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22bruit%20que%20le%20duc%20d%27Albe%20seme%20icy%22
forces du duc d'Albe le capitaine	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22forces%20du%20duc%20d%27Albe%20le%20capitaine%22
frere du roy d'Espagne	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22frere%20du%20roy%20d%27Espagne%22
(keywords) Ludwig von Nassau 1573 Chiffre Graveneinigung	openalex	no hits		https://api.openalex.org/works?per-page=5&search=Ludwig%20von%20Nassau%201573%20Chiffre%20Graveneinigung
(keywords) Louis of Nassau cipher letters Orange 1573 deciphered	openalex	1 work(s)	Mediating War in Early Modern German Prose (2012) https://doi.org/10.7936/k7w37td9	https://api.openalex.org/works?per-page=5&search=Louis%20of%20Nassau%20cipher%20letters%20Orange%201573%20deciphered
Pfaltzgraf helt sich wol und thut in warheit viel	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22
Pfalzgraf helt sich wol	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfalzgraf%20helt%20sich%20wol%22
Herzog von Sachsen und Landgraf ist willens	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Herzog%20von%20Sachsen%20und%20Landgraf%20ist%20willens%22
Sachsen und Landgraf ist willens	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Sachsen%20und%20Landgraf%20ist%20willens%22
helt sich wol und thut in warheit viel	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22
Bey dem Herzog von Sachsen und ist willens	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Bey%20dem%20Herzog%20von%20Sachsen%20und%20ist%20willens%22
bruit que le duc d'Albe seme icy	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22bruit%20que%20le%20duc%20d%27Albe%20seme%20icy%22
forces du duc d'Albe le capitaine	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22forces%20du%20duc%20d%27Albe%20le%20capitaine%22
frere du roy d'Espagne	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22frere%20du%20roy%20d%27Espagne%22
(keywords) Ludwig von Nassau 1573 Chiffre Graveneinigung	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=Ludwig%20von%20Nassau%201573%20Chiffre%20Graveneinigung
(keywords) Louis of Nassau cipher letters Orange 1573 deciphered	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraf%20helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=Louis%20of%20Nassau%20cipher%20letters%20Orange%201573%20deciphered
(keywords) Ludwig von Nassau 1573 Chiffre Graveneinigung	crossref	3601873 record(s), top 5 by relevance	Verfassung von Nassau (1849) 10.1515/9783598440755.31; Verfassungsedikt von Nassau (1814) 10.1515/9783598440755.7; Flora von Kurhessen und Nassau : diagnostischer Theil / von  10.5962/bhl.title.12126; Wilhelm von Nassau 10.1515/9783112528662-002; NassauSaarbrücken, Elisabeth von 10.1163/9789004337862_lgbo_com_140088	https://api.crossref.org/works?rows=5&query.bibliographic=Ludwig%20von%20Nassau%201573%20Chiffre%20Graveneinigung
(keywords) Louis of Nassau cipher letters Orange 1573 deciphered	crossref	4194632 record(s), top 5 by relevance	Couperus, Louis, (10 June 1863–16 July 1923), Officer of the 10.1093/ww/9780199540884.013.u195064; House of Orange Nassau 10.1093/gao/9781884446054.article.t063671; Orange Nassau, Anna (Princess Of) 10.1093/benz/9780199773787.article.b00133312; Orange Nassau, William V (Prince Of) 10.1093/benz/9780199773787.article.b00133316; Orange Nassau, Frederique Louise Wilhelmine (Princess Of) 10.1093/benz/9780199773787.article.b00133314	https://api.crossref.org/works?rows=5&query.bibliographic=Louis%20of%20Nassau%20cipher%20letters%20Orange%201573%20deciphered
(keywords) Ludwig von Nassau Chiffre 1573	crossref	3601873 record(s), top 5 by relevance	Verfassung von Nassau (1849) 10.1515/9783598440755.31; Verfassungsedikt von Nassau (1814) 10.1515/9783598440755.7; Flora von Kurhessen und Nassau : diagnostischer Theil / von  10.5962/bhl.title.12126; Wilhelm von Nassau 10.1515/9783112528662-002; NassauSaarbrücken, Elisabeth von 10.1163/9789004337862_lgbo_com_140088	https://api.crossref.org/works?rows=5&query.bibliographic=Ludwig%20von%20Nassau%20Chiffre%201573
