briefnr	page	line	idx	token
4611	p1	L06	9	=effroya?
4611	p1	L06	10	=voyant?
4611	p1	L06	11	=quils?
4611	p1	L06	12	80
4611	p1	L06	13	85
4611	p1	L06	14	118
4611	p1	L06	15	84
4611	p1	L06	16	39
4611	p1	L06	17	25
4611	p1	L06	18	85
4611	p1	L06	19	5
4611	p1	L06	20	34
4611	p1	L06	21	72
4611	p1	L06	22	81
4611	p1	L06	23	1
4611	p1	L06	24	32
4611	p1	L07	1	133
4611	p1	L07	2	124
4611	p1	L07	3	=at?
4611	p1	L07	4	=guaury?
4611	p1	L07	5	=bidy?
4611	p1	L07	6	=sans
4611	p1	L07	7	=mettre
4611	p1	L07	8	25
4611	p1	L07	9	101
4611	p1	L07	10	81
4611	p1	L07	11	8
4611	p1	L07	12	121
4611	p1	L07	13	62
4611	p1	L07	14	37
4611	p1	L07	15	150
4611	p1	L07	16	97
4611	p1	L07	17	63
4611	p1	L07	18	57
4611	p1	L07	19	64
4611	p1	L07	20	23
4611	p1	L07	21	79
4611	p1	L07	22	148
4611	p1	L08	1	=Des
4611	p1	L08	2	114
4611	p1	L08	3	83
4611	p1	L08	4	31
4611	p1	L08	5	35
4611	p1	L08	6	21
4611	p1	L08	7	85
4611	p1	L08	8	28
4611	p1	L08	9	139
4611	p1	L08	10	144
4611	p1	L08	11	=qui
4611	p1	L08	12	=plainct
4611	p1	L08	13	83
4611	p1	L08	14	29
4611	p1	L08	15	34
4611	p1	L08	16	24
4611	p1	L08	17	84
4611	p1	L08	18	134
4611	p1	L08	19	30
4611	p1	L08	20	39
4611	p1	L08	21	25
4611	p1	L08	22	21
4611	p1	L08	23	26
4611	p1	L09	1	103
4611	p1	L09	2	3
4611	p1	L09	3	29
4611	p1	L09	4	81
4611	p1	L09	5	26
4611	p1	L09	6	148
4611	p1	L09	7	137
4611	p1	L09	8	100
4611	p1	L09	9	81
4611	p1	L09	10	113
4611	p1	L09	11	105
4611	p1	L09	12	4
4611	p1	L09	13	150
4611	p1	L09	14	=Sont
4611	p1	L09	15	=tres
4611	p1	L09	16	=bien
4611	p1	L09	17	=fort
4611	p1	L09	18	=trouves
4611	p1	L09	19	=de
4611	p1	L09	20	=personne
4611	p1	L09	21	12
4611	p1	L09	22	8
4611	p1	L10	1	37
4611	p1	L10	2	22
4611	p1	L10	3	142
4611	p1	L10	4	35
4611	p1	L10	5	9
4611	p1	L10	6	40
4611	p1	L10	7	29
4611	p1	L10	8	129
4611	p1	L10	9	137
4611	p1	L10	10	64
4611	p1	L10	11	77
4611	p1	L10	12	38
4611	p1	L10	13	81
4611	p1	L10	14	22
4611	p1	L10	15	32
4611	p1	L10	16	104
4611	p1	L10	17	29
4611	p1	L10	18	125
4611	p1	L10	19	148
4611	p1	L10	20	=Devant
4611	p1	L10	21	=et
4611	p1	L10	22	=de
4611	p1	L10	23	=vostre
4611	p1	L11	1	=aultres
4611	p1	L11	2	=particuliers
4611	p1	L11	3	=Je
4611	p1	L11	4	=le
4611	p1	L11	5	60?
4611	p1	L11	6	=sinuoge?
4611	p1	L11	7	=Dauttant
4611	p1	L11	8	=que
4611	p1	L11	9	=Je
4611	p1	L11	10	=feray
4611	p1	L11	11	6
4611	p1	L11	12	=par
4611	p1	L11	13	=luy
4611	p1	L11	14	60?
4611	p1	L11	15	=pouiez
4611	p1	L11	16	15
4611	p1	L11	17	115
4611	p1	L11	18	38
4611	p1	L11	19	28
4611	p1	L11	20	127
4611	p1	L11	21	30
4611	p1	L12	1	85
4611	p1	L12	2	39
4611	p1	L12	3	25
4611	p1	L12	4	84
4611	p1	L12	5	120
4611	p1	L12	6	53
4611	p1	L12	7	4
4611	p1	L12	8	33
4611	p1	L12	9	144
4611	p1	L12	10	2
4611	p1	L12	11	9
4611	p1	L12	12	37
4611	p1	L12	13	27
4611	p1	L12	14	=fr?
4611	p1	L12	15	28
4611	p1	L12	16	75
4611	p1	L12	17	65
4611	p1	L12	18	40
4611	p1	L12	19	10
4611	p1	L12	20	105
4611	p1	L12	21	25
4611	p1	L12	22	125
4611	p1	L12	23	135
4611	p1	L12	24	144
4611	p1	L13	1	31
4611	p1	L13	2	9
4611	p1	L13	3	38
4611	p1	L13	4	33
4611	p1	L13	5	83
4611	p1	L13	6	28
4611	p1	L13	7	150
4611	p1	L13	8	127
4611	p1	L13	9	74
4611	p1	L13	10	99
4611	p1	L13	11	7
4611	p1	L13	12	26
4611	p1	L13	13	84
4611	p1	L13	14	29
4611	p1	L13	15	149
4611	p1	L13	16	138
4611	p1	L13	17	=est
4611	p1	L13	18	60?
4611	p1	L13	19	=diray
4611	p1	L13	20	=repandant
4611	p1	L13	21	=sur
4611	p1	L13	22	=L?
4611	p1	L14	1	70
4611	p1	L14	2	24
4611	p1	L14	3	39
4611	p1	L14	4	104
4611	p1	L14	5	34
4611	p1	L14	6	150
4611	p1	L14	7	129
4611	p1	L14	8	20
4611	p1	L14	9	40
4611	p1	L14	10	85
4611	p1	L14	11	127
4611	p1	L14	12	200
4611	p1	L14	13	27
4611	p1	L14	14	83
4611	p1	L14	15	119
4611	p1	L14	16	84
4611	p1	L14	17	148
4611	p1	L14	18	101
4611	p1	L14	19	71
4611	p1	L14	20	51
4611	p1	L14	21	80
4611	p1	L14	22	82
4611	p1	L14	23	26
4611	p1	L15	1	139
4611	p1	L15	2	89
4611	p1	L15	3	6
4611	p1	L15	4	21
4611	p1	L15	5	73
4611	p1	L15	6	83
4611	p1	L15	7	27
4611	p1	L15	8	130
4611	p1	L15	9	18
4611	p1	L15	10	38
4611	p1	L15	11	104
4611	p1	L15	12	114
4611	p1	L15	13	150
4611	p1	L15	14	118
4611	p1	L15	15	81
4611	p1	L15	16	74
4611	p1	L15	17	32
4611	p1	L15	18	28
4611	p1	L15	19	37
4611	p1	L15	20	30
4611	p1	L15	21	140
4611	p1	L15	22	121
4611	p1	L15	23	137
4611	p1	L16	1	=pour
4611	p1	L16	2	102
4611	p1	L16	3	9
4611	p1	L16	4	105
4611	p1	L16	5	4
4611	p1	L16	6	79
4611	p1	L16	7	24
4611	p1	L16	8	84
4611	p1	L16	9	143
4611	p1	L16	10	=a
4611	p1	L16	11	73
4611	p1	L16	12	83
4611	p1	L16	13	111
4611	p1	L16	14	113
4611	p1	L16	15	85
4611	p1	L16	16	28
4611	p1	L16	17	129
4611	p1	L16	18	19
4611	p1	L16	19	39
4611	p1	L16	20	105
4611	p1	L16	21	130
4611	p1	L16	22	125
4611	p1	L16	23	115
4611	p1	L16	24	40
4611	p1	L17	1	55
4611	p1	L17	2	136
4611	p1	L17	3	27
4611	p1	L17	4	9
4611	p1	L17	5	5
4611	p1	L17	6	35
4611	p1	L17	7	38
4611	p1	L17	8	81
4611	p1	L17	9	2
4611	p1	L17	10	39
4611	p1	L17	11	82
4611	p1	L17	12	29
4611	p1	L17	13	248
4611	p1	L17	14	126
4611	p1	L17	15	204
4611	p1	L17	16	=fait
4611	p1	L17	17	150
4611	p1	L17	18	74
4611	p1	L17	19	24
4611	p1	L17	20	84
4611	p1	L17	21	104
4611	p1	L18	1	77
4611	p1	L18	2	25
4611	p1	L18	3	84
4611	p1	L18	4	125
4611	p1	L18	5	144
4611	p1	L18	6	71
4611	p1	L18	7	85
4611	p1	L18	8	36
4611	p1	L18	9	46
4611	p1	L18	10	150
4611	p1	L18	11	129
4611	p1	L18	12	=qui
4611	p1	L18	13	=vous
4611	p1	L18	14	=baillent
4611	p1	L18	15	=du
4611	p1	L18	16	=bien
4611	p1	L18	17	=ny
4611	p1	L18	18	=que
4611	p1	L18	19	=au
4611	p1	L18	20	=autre?
4611	p1	L18	21	3
4611	p1	L18	22	9
4611	p1	L18	23	39
4611	p1	L18	24	29
4611	p1	L19	1	122
4611	p1	L19	2	76
4611	p1	L19	3	10
4611	p1	L19	4	104
4611	p1	L19	5	66
4611	p1	L19	6	31
4611	p1	L19	7	142
4611	p1	L19	8	32
4611	p1	L19	9	2
4611	p1	L19	10	72
4611	p1	L19	11	7
4611	p1	L19	12	37
4611	p1	L19	13	23
4611	p1	L19	14	41?
4611	p1	L19	15	91
4611	p1	L19	16	82
4611	p1	L19	17	24
4611	p1	L19	18	148
4611	p1	L19	19	135
4611	p1	L19	20	=sur?
4611	p1	L19	21	88
4611	p1	L19	22	62
4611	p1	L19	23	102
4611	p1	L19	24	22
4611	p1	L19	25	82
4611	p1	L20	1	=a
4611	p1	L20	2	=que
4611	p1	L20	3	1
4611	p1	L20	4	8
4611	p1	L20	5	38
4611	p1	L20	6	29
4611	p1	L20	7	14
4611	p1	L20	8	10
4611	p1	L20	9	39
4611	p1	L20	10	21
4611	p1	L20	11	25
4611	p1	L20	12	6
4611	p1	L20	13	2
4611	p1	L20	14	26
4611	p1	L20	15	147
4611	p1	L20	16	228
4611	p1	L20	17	=est
4611	p1	L20	18	=vaincre?
4611	p1	L20	19	=Ce
4611	p1	L20	20	24
4611	p1	L20	21	84
4611	p1	L20	22	29
4611	p1	L20	23	34
4611	p1	L20	24	83
4611	p1	L20	25	150
4611	p1	L21	1	81
4611	p1	L21	2	4
4611	p1	L21	3	50
4611	p1	L21	4	105
4611	p1	L21	5	85
4611	p1	L21	6	40
4611	p1	L21	7	141
4611	p1	L21	8	=august?
4611	p1	L21	9	=mettre
4611	p1	L21	10	87
4611	p1	L21	11	8
4611	p1	L21	12	22
4611	p1	L21	13	72
4611	p1	L21	14	82
4611	p1	L21	15	27
4611	p1	L21	16	128
4611	p1	L21	17	29
4611	p1	L21	18	9
4611	p1	L21	19	4
4611	p1	L21	20	35
4611	p1	L21	21	149
4611	p1	L21	22	127
4611	p1	L21	23	33
4611	p1	L22	1	25
4611	p1	L22	2	7
4611	p1	L22	3	63
4611	p1	L22	4	34
4611	p1	L22	5	=grandes
4611	p1	L22	6	=ne
4611	p1	L22	7	32
4611	p1	L22	8	22
4611	p1	L22	9	6
4611	p1	L22	10	12
4611	p1	L22	11	33
4611	p1	L22	12	144
4611	p1	L22	13	125
4611	p1	L22	14	138
4611	p1	L22	15	89
4611	p1	L22	16	10
4611	p1	L22	17	102
4611	p1	L22	18	70
4611	p1	L22	19	113
4611	p1	L22	20	83
4611	p1	L22	21	29
4611	p1	L22	22	150
4611	p1	L22	23	129
4611	p1	L23	1	=quand
4611	p1	L23	2	=Il
4611	p1	L23	3	=beult
4611	p1	L23	4	=Jay
4611	p1	L23	5	=bien
4611	p1	L23	6	=pourboiz?
4611	p1	L23	7	=dirniers?
4611	p1	L23	8	111
4611	p1	L23	9	85
4611	p1	L23	10	145
4611	p1	L23	11	1
4611	p1	L23	12	82
4611	p1	L23	13	72
4611	p1	L23	14	83
4611	p1	L23	15	26
4611	p1	L23	16	30
4611	p1	L23	17	101
4611	p1	L23	18	37
4611	p1	L23	19	83
4611	p1	L23	20	124
4611	p1	L23	21	148
4611	p1	L24	1	6
4611	p1	L24	2	36
4611	p1	L24	3	150
4611	p1	L24	4	35
4611	p1	L24	5	29
4611	p1	L24	6	31
4611	p1	L24	7	223
4611	p1	L24	8	=dont
4611	p1	L24	9	=ainsy
4611	p1	L24	10	102
4611	p1	L24	11	214
4611	p1	L24	12	140
4611	p1	L24	13	71
4611	p1	L24	14	9
4611	p1	L24	15	39
4611	p1	L24	16	24
4611	p1	L24	17	34
4611	p1	L24	18	104
4611	p1	L24	19	71
4611	p1	L24	20	54
4611	p1	L24	21	150
4611	p1	L25	1	=de
4611	p1	L25	2	79
4611	p1	L25	3	105
4611	p1	L25	4	39
4611	p1	L25	5	84
4611	p1	L25	6	25
4611	p1	L25	7	28
4611	p1	L25	8	127
4611	p1	L25	9	64
4611	p1	L25	10	22
4611	p1	L25	11	37
4611	p1	L25	12	103
4611	p1	L25	13	32
4611	p1	L25	14	58
4611	p1	L25	15	149
4611	p1	L25	16	=Je
4611	p1	L25	17	=vous
4611	p1	L25	18	=supplie
4611	p1	L25	19	=de
4611	p1	L25	20	=nous
4611	p1	L25	21	=mander
4611	p1	L26	1	=bien
4611	p1	L26	2	=tost
4611	p1	L26	3	=ce
4611	p1	L26	4	=qui
4611	p1	L26	5	85
4611	p1	L26	6	5
4611	p1	L26	7	84
4611	p1	L26	8	26
4611	p1	L26	9	31
4611	p1	L26	10	122
4611	p1	L26	11	133
4611	p1	L26	12	=Vous
4611	p1	L26	13	=pourez
4611	p1	L26	14	=peust
4611	p1	L26	15	=estre?
4611	p1	L26	16	=quil?
4611	p1	L26	17	=ya?
4611	p1	L26	18	95
4611	p1	L26	19	84
4611	p1	L26	20	4
4611	p1	L26	21	29
4611	p1	L26	22	150
4611	p1	L27	1	20
4611	p1	L27	2	40
4611	p1	L27	3	105
4611	p1	L27	4	28
4611	p1	L27	5	88
4611	p1	L27	6	122
4611	p1	L27	7	22
4611	p1	L27	8	82
4611	p1	L27	9	27
4611	p1	L27	10	85
4611	p1	L27	11	5
4611	p1	L27	12	35
4611	p1	L27	13	84
4611	p1	L27	14	4
4611	p1	L27	15	34
4611	p1	L27	16	124
4611	p1	L27	17	135
4611	p1	L27	18	=de
4611	p1	L27	19	=tellafosa?
4611	p1	L27	20	=que
4611	p1	L27	21	=nous
4611	p1	L28	1	61
4611	p1	L28	2	36
4611	p1	L28	3	31
4611	p1	L28	4	21
4611	p1	L28	5	81
4611	p1	L28	6	26
4611	p1	L28	7	133
4611	p1	L28	8	141
4611	p1	L28	9	87
4611	p1	L28	10	27
4611	p1	L28	11	83
4611	p1	L28	12	25
4611	p1	L28	13	85
4611	p1	L28	14	30
4611	p1	L28	15	140
4611	p1	L28	16	82
4611	p1	L28	17	2
4611	p1	L28	18	29
4611	p1	L28	19	9
4611	p1	L28	20	116
4611	p1	L28	21	120
4611	p1	L28	22	84
4611	p1	L28	23	28
4611	p1	L29	1	150
4611	p1	L29	2	39
4611	p1	L29	3	104
4611	p1	L29	4	87
4611	p1	L29	5	37
4611	p1	L29	6	83
4611	p1	L29	7	119
4611	p1	L29	8	81
4611	p1	L29	9	1
4611	p1	L29	10	31
4611	p1	L29	11	135
4611	p1	L29	12	147
4611	p1	L29	13	129
4611	p1	L29	14	74
4611	p1	L29	15	10
4611	p1	L29	16	39
4611	p1	L29	17	75
4611	p1	L29	18	100
4611	p1	L29	19	85
4611	p1	L29	20	60
4611	p1	L29	21	150
4611	p1	L29	22	52
4611	p1	L29	23	40
4611	p1	L30	1	74
4611	p1	L30	2	36
4611	p1	L30	3	82
4611	p1	L30	4	39
4611	p1	L30	5	25
4611	p1	L30	6	121
4611	p1	L30	7	127
4611	p1	L30	8	=Voyans
4611	p1	L30	9	=que
4611	p1	L30	10	12
4611	p1	L30	11	51
4611	p1	L30	12	21
4611	p1	L30	13	140
4611	p1	L30	14	5
4611	p1	L30	15	6
4611	p1	L30	16	26
4611	p1	L30	17	31
4611	p1	L30	18	22
4611	p1	L30	19	82
4611	p1	L30	20	127
4611	p1	L30	21	101
4611	p1	L30	22	4
4611	p1	L31	1	78
4611	p1	L31	2	38
4611	p1	L31	3	27
4611	p1	L31	4	32
4611	p1	L31	5	24
4611	p1	L31	6	104
4611	p1	L31	7	84
4611	p1	L31	8	125
4611	p1	L31	9	129
4611	p1	L31	10	147
4611	p1	L31	11	=est
4611	p1	L31	12	=quesque?
4611	p1	L31	13	77
4611	p1	L31	14	105
4611	p1	L31	15	112
4611	p1	L31	16	104
4611	p1	L31	17	95
4611	p1	L31	18	85
4611	p1	L31	19	5
4611	p1	L31	20	75
4611	p1	L31	21	84
4611	p1	L31	22	150
4611	p1	L32	1	15
4611	p1	L32	2	38
4611	p1	L32	3	81
4611	p1	L32	4	4
4611	p1	L32	5	9
4611	p1	L32	6	39
4611	p1	L32	7	29
4611	p1	L32	8	148
4611	p1	L32	9	64
4611	p1	L32	10	104
4611	p1	L32	11	10
4611	p1	L32	12	5
4611	p1	L32	13	30
4611	p1	L32	14	125
4611	p1	L32	15	134
4611	p1	L32	16	14
4611	p1	L32	17	82
4611	p1	L32	18	40
4611	p1	L32	19	=fr?
4611	p1	L32	20	=ny
4611	p1	L32	21	65
4611	p1	L32	22	39
4611	p1	L32	23	9
4611	p1	L32	24	3
4611	p1	L32	25	30
4611	p1	L33	1	26
4611	p1	L33	2	71
4611	p1	L33	3	81
4611	p1	L33	4	36
4611	p1	L33	5	147
4611	p1	L33	6	128
4611	p1	L33	7	=aussi
4611	p1	L33	8	21
4611	p1	L33	9	82
4611	p1	L33	10	117
4611	p1	L33	11	84
4611	p1	L33	12	76
4611	p1	L33	13	105
4611	p1	L33	14	83
4611	p1	L33	15	24
4611	p1	L33	16	149
4611	p1	L33	17	127
4611	p1	L33	18	=de?
4611	p1	L33	19	71
4611	p1	L33	20	8
4611	p1	L33	21	28
4611	p1	L33	22	34
4611	p1	L34	1	85
4611	p1	L34	2	101
4611	p1	L34	3	74
4611	p1	L34	4	53
4611	p1	L34	5	135
4611	p1	L34	6	127
4611	p1	L34	7	=comme?
4611	p1	L34	8	=by?
4611	p1	L34	9	=sy?
4611	p1	L34	10	=pouez
4611	p1	L34	11	=bien
4611	p1	L34	12	=assouvir
4611	p1	L34	13	=scauoir
4611	p1	L34	14	=a
4611	p1	L34	15	=autre?
4611	p1	L34	16	6
4611	p1	L34	17	4
4611	p1	L34	18	5
4611	p1	L34	19	9
4611	p1	L34	20	150
4611	p1	L34	21	38
4611	p1	L34	22	29
4611	p1	L35	1	133
4611	p1	L35	2	38
4611	p1	L35	3	64
4611	p1	L35	4	102
4611	p1	L35	5	72
4611	p1	L35	6	31
4611	p1	L35	7	142
4611	p1	L35	8	=dou?
4611	p1	L35	9	10
4611	p1	L35	10	37
4611	p1	L35	11	40
4611	p1	L35	12	81
4611	p1	L35	13	21
4611	p1	L35	14	32
4611	p1	L35	15	38
4611	p1	L35	16	23
4611	p1	L35	17	83
4611	p1	L35	18	29
4611	p1	L35	19	148
4611	p1	L35	20	124
4611	p1	L35	21	150
4611	p1	L36	1	80
4611	p1	L36	2	82
4611	p1	L36	3	2
4611	p1	L36	4	32
4611	p1	L36	5	22
4611	p1	L36	6	83
4611	p1	L36	7	12
4611	p1	L36	8	24
4611	p1	L36	9	101
4611	p1	L36	10	1
4611	p1	L36	11	26
4611	p1	L36	12	84
4611	p1	L36	13	30
4611	p1	L36	14	=qu?
4611	p1	L36	15	100
4611	p1	L36	16	85
4611	p1	L36	17	111
4611	p1	L36	18	105
4611	p1	L36	19	3
4611	p1	L36	20	150
4611	p1	L36	21	=bona?
4611	p1	L37	1	=par
4611	p1	L37	2	=L?
4611	p1	L37	3	=mtra?
4611	p1	L37	4	114
4611	p1	L37	5	84
4611	p1	L37	6	150
4611	p1	L37	7	74
4611	p1	L37	8	9
4611	p1	L37	9	4
4611	p1	L37	10	34
4611	p1	L37	11	85
4611	p1	L37	12	36
4611	p1	L37	13	61
4611	p1	L37	14	1
4611	p1	L37	15	70
4611	p1	L37	16	82
4611	p1	L37	17	2
4611	p1	L37	18	67
4611	p1	L37	19	83
4611	p1	L37	20	23
4611	p1	L37	21	91
4611	p1	L37	22	100
4611	p1	L37	23	85
4611	p1	L37	24	150
4611	p1	L38	1	120
4611	p1	L38	2	74
4611	p1	L38	3	119
4611	p1	L38	4	63
4611	p1	L38	5	3
4611	p1	L38	6	77
4611	p1	L38	7	83
4611	p1	L38	8	124
4611	p1	L38	9	135
4611	p1	L38	10	146
4611	p1	L38	11	=pro?
4611	p1	L38	12	=some?
4611	p1	L38	13	=ce
4611	p1	L38	14	=ptra?
4611	p1	L38	15	19
4611	p1	L38	16	39
4611	p1	L38	17	104
4611	p1	L38	18	114
4611	p1	L38	19	134
4611	p1	L38	20	34
4611	p1	L39	1	101
4611	p1	L39	2	81
4611	p1	L39	3	4
4611	p1	L39	4	33
4611	p1	L39	5	150
4611	p1	L39	6	111
4611	p1	L39	7	63
4611	p1	L39	8	28
4611	p1	L39	9	78
4611	p1	L39	10	24
4611	p1	L39	11	47
4611	p1	L39	12	23
4611	p1	L39	13	103
4611	p1	L39	14	3
4611	p1	L39	15	29
4611	p1	L39	16	83
4611	p1	L39	17	147
4611	p1	L39	18	123
4611	p1	L39	19	=de
4611	p1	L39	20	254
4611	p1	L40	1	33
4611	p1	L40	2	9
4611	p1	L40	3	79
4611	p1	L40	4	34
4611	p1	L40	5	84
4611	p1	L40	6	125
4611	p1	L40	7	61
4611	p1	L40	8	26
4611	p1	L40	9	30
4611	p1	L40	10	81
4611	p1	L40	11	56
4611	p1	L40	12	22
4611	p1	L40	13	83
4611	p1	L40	14	75
4611	p1	L40	15	145
4611	p1	L40	16	=si
4611	p1	L40	17	=ainsy
4611	p1	L40	18	=estoit
4611	p1	L41	1	[blank]
4611	p1	L42	1	[blank]
4611	p1	L43	1	[blank]
4611	p2	L01	1	21
4611	p2	L01	2	80
4611	p2	L01	3	31
4611	p2	L01	4	101
4611	p2	L01	5	22
4611	p2	L01	6	82
4611	p2	L01	7	24
4611	p2	L01	8	9
4611	p2	L01	9	102
4611	p2	L01	10	32
4611	p2	L01	11	150
4611	p2	L01	12	129
4611	p2	L01	13	=de
4611	p2	L01	14	221
4611	p2	L01	15	69
4611	p2	L01	16	84
4611	p2	L01	17	61
4611	p2	L01	18	70
4611	p2	L01	19	71
4611	p2	L01	20	6
4611	p2	L01	21	38
4611	p2	L01	22	12
4611	p2	L01	23	48
4611	p2	L01	24	127
4611	p2	L02	1	=de
4611	p2	L02	2	150
4611	p2	L02	3	90
4611	p2	L02	4	10
4611	p2	L02	5	25
4611	p2	L02	6	71
4611	p2	L02	7	85
4611	p2	L02	8	30
4611	p2	L02	9	=du
4611	p2	L02	10	200
4611	p2	L02	11	114
4611	p2	L02	12	84
4611	p2	L02	13	74
4611	p2	L02	14	64
4611	p2	L02	15	12
4611	p2	L02	16	14
4611	p2	L02	17	104
4611	p2	L02	18	34
4611	p2	L02	19	55
4611	p2	L02	20	105
4611	p2	L02	21	5
4611	p2	L02	22	85
4611	p2	L02	23	148
4611	p2	L02	24	127
4611	p2	L03	1	21
4611	p2	L03	2	38
4611	p2	L03	3	76
4611	p2	L03	4	6
4611	p2	L03	5	111
4611	p2	L03	6	86
4611	p2	L03	7	90
4611	p2	L03	8	140
4611	p2	L03	9	135
4611	p2	L03	10	36
4611	p2	L03	11	81
4611	p2	L03	12	4
4611	p2	L03	13	118
4611	p2	L03	14	101
4611	p2	L03	15	1
4611	p2	L03	16	2
4611	p2	L03	17	82
4611	p2	L03	18	4
4611	p2	L03	19	145
4611	p2	L03	20	138
4611	p2	L03	21	=est
4611	p2	L03	22	39
4611	p2	L03	23	5
4611	p2	L03	24	65
4611	p2	L04	1	40
4611	p2	L04	2	114
4611	p2	L04	3	34
4611	p2	L04	4	25
4611	p2	L04	5	84
4611	p2	L04	6	127
4611	p2	L04	7	145
4611	p2	L04	8	138
4611	p2	L04	9	25
4611	p2	L04	10	10
4611	p2	L04	11	8
4611	p2	L04	12	75
4611	p2	L04	13	105
4611	p2	L04	14	75
4611	p2	L04	15	55
4611	p2	L04	16	150
4611	p2	L04	17	=Et
4611	p2	L04	18	=fout?
4611	p2	L04	19	9
4611	p2	L04	20	89
4611	p2	L04	21	87
4611	p2	L04	22	25
4611	p2	L05	1	84
4611	p2	L05	2	145
4611	p2	L05	3	127
4611	p2	L05	4	77
4611	p2	L05	5	81
4611	p2	L05	6	117
4611	p2	L05	7	84
4611	p2	L05	8	4
4611	p2	L05	9	83
4611	p2	L05	10	29
4611	p2	L05	11	124
4611	p2	L05	12	37
4611	p2	L05	13	103
4611	p2	L05	14	3
4611	p2	L05	15	92
4611	p2	L05	16	35
4611	p2	L05	17	149
4611	p2	L05	18	73
4611	p2	L05	19	6
4611	p2	L05	20	113
4611	p2	L05	21	12
4611	p2	L05	22	65
4611	p2	L05	23	105
4611	p2	L06	1	93
4611	p2	L06	2	4
4611	p2	L06	3	104
4611	p2	L06	4	83
4611	p2	L06	5	29
4611	p2	L06	6	129
4611	p2	L06	7	140
4611	p2	L06	8	335
4611	p2	L06	9	65
4611	p2	L06	10	150
4611	p2	L06	11	111
4611	p2	L06	12	81
4611	p2	L06	13	38
4611	p2	L06	14	25
4611	p2	L06	15	27
4611	p2	L06	16	138
4611	p2	L06	17	77
4611	p2	L06	18	83
4611	p2	L06	19	29
4611	p2	L06	20	14
4611	p2	L06	21	85
4611	p2	L07	1	4
4611	p2	L07	2	30
4611	p2	L07	3	130
4611	p2	L07	4	39
4611	p2	L07	5	84
4611	p2	L07	6	25
4611	p2	L07	7	29
4611	p2	L07	8	89
4611	p2	L07	9	25
4611	p2	L07	10	105
4611	p2	L07	11	30
4611	p2	L07	12	85
4611	p2	L07	13	148
4611	p2	L07	14	=moyennant
4611	p2	L07	15	=satisfaction
4611	p2	L07	16	114
4611	p2	L07	17	85
4611	p2	L07	18	111
4611	p2	L07	19	80
4611	p2	L08	1	39
4611	p2	L08	2	90
4611	p2	L08	3	56
4611	p2	L08	4	81
4611	p2	L08	5	82
4611	p2	L08	6	211
4611	p2	L08	7	34
4611	p2	L08	8	=ait?
4611	p2	L08	9	=quig?
4611	p2	L08	10	84
4611	p2	L08	11	87
4611	p2	L08	12	81
4611	p2	L08	13	21
4611	p2	L08	14	6
4611	p2	L08	15	5
4611	p2	L08	16	35
4611	p2	L08	17	150
4611	p2	L08	18	129
4611	p2	L08	19	=la?
4611	p2	L08	20	331?
4611	p2	L08	21	95
4611	p2	L08	22	39
4611	p2	L09	1	81
4611	p2	L09	2	23
4611	p2	L09	3	25
4611	p2	L09	4	20
4611	p2	L09	5	101
4611	p2	L09	6	62
4611	p2	L09	7	87
4611	p2	L09	8	114
4611	p2	L09	9	85
4611	p2	L09	10	148
4611	p2	L09	11	232
4611	p2	L09	12	=faut
4611	p2	L09	13	=que
4611	p2	L09	14	=ils
4611	p2	L09	15	=ayent
4611	p2	L09	16	=retenu?
4611	p2	L09	17	115
4611	p2	L09	18	84
4611	p2	L09	19	4
4611	p2	L09	20	5
4611	p2	L09	21	81
4611	p2	L09	22	116
4611	p2	L10	1	52
4611	p2	L10	2	=de
4611	p2	L10	3	221
4611	p2	L10	4	36
4611	p2	L10	5	83
4611	p2	L10	6	23
4611	p2	L10	7	27
4611	p2	L10	8	147
4611	p2	L10	9	71
4611	p2	L10	10	84
4611	p2	L10	11	75
4611	p2	L10	12	65
4611	p2	L10	13	25
4611	p2	L10	14	35
4611	p2	L10	15	105
4611	p2	L10	16	85
4611	p2	L10	17	24
4611	p2	L10	18	111
4611	p2	L10	19	61
4611	p2	L10	20	125
4611	p2	L10	21	150
4611	p2	L11	1	=Et
4611	p2	L11	2	=quant
4611	p2	L11	3	=a
4611	p2	L11	4	=ceux
4611	p2	L11	5	17
4611	p2	L11	6	76
4611	p2	L11	7	101
4611	p2	L11	8	112
4611	p2	L11	9	57
4611	p2	L11	10	140
4611	p2	L11	11	121
4611	p2	L11	12	26
4611	p2	L11	13	72
4611	p2	L11	14	82
4611	p2	L11	15	37
4611	p2	L11	16	82
4611	p2	L11	17	2
4611	p2	L11	18	32
4611	p2	L11	19	175
4611	p2	L11	20	115
4611	p2	L11	21	81
4611	p2	L12	1	89
4611	p2	L12	2	21
4611	p2	L12	3	27
4611	p2	L12	4	25
4611	p2	L12	5	82
4611	p2	L12	6	81
4611	p2	L12	7	21
4611	p2	L12	8	65
4611	p2	L12	9	105
4611	p2	L12	10	75
4611	p2	L12	11	35
4611	p2	L12	12	82
4611	p2	L12	13	30
4611	p2	L12	14	=vge?
4611	p2	L12	15	122
4611	p2	L12	16	29
4611	p2	L12	17	82
4611	p2	L12	18	37
4611	p2	L12	19	25
4611	p2	L12	20	84
4611	p2	L12	21	26?
4611	p2	L13	1	65
4611	p2	L13	2	26
4611	p2	L13	3	30
4611	p2	L13	4	81
4611	p2	L13	5	36
4611	p2	L13	6	21
4611	p2	L13	7	81
