sid	page	line	pos	x	y	w	h	rh	rw	dy	marks
c2b_01_014	c2b	1	14	416	48	19	32	1.280	0.760	-0.040	c2b_01_m0001|c2b_01_m0006
c2b_01_015	c2b	1	15	443	50	20	27	1.080	0.800	-0.060	
c2b_01_016	c2b	1	16	467	62	9	9	0.360	0.360	0.060	
c2b_01_017	c2b	1	17	472	50	16	21	0.840	0.640	-0.180	
c2b_01_018	c2b	1	18	486	50	9	10	0.400	0.360	-0.400	
c2b_01_019	c2b	1	19	497	49	56	33	1.320	2.240	0.020	
c2b_01_020	c2b	1	20	562	48	19	29	1.160	0.760	-0.100	
c2b_01_021	c2b	1	21	588	42	22	40	1.600	0.880	-0.120	
c2b_01_022	c2b	1	22	615	51	19	21	0.840	0.760	-0.140	c2b_01_m0008
c2b_01_023	c2b	1	23	642	48	21	26	1.040	0.840	-0.160	
c2b_01_024	c2b	1	24	666	51	33	26	1.040	1.320	-0.040	c2b_01_m0002
c2b_01_025	c2b	1	25	704	66	7	10	0.400	0.280	0.240	
c2b_01_026	c2b	1	26	724	42	21	29	1.160	0.840	-0.340	c2b_01_m0003
c2b_01_027	c2b	1	27	741	49	29	30	1.200	1.160	-0.040	
c2b_01_028	c2b	1	28	775	43	27	32	1.280	1.080	-0.240	
c2b_01_029	c2b	1	29	816	53	31	20	0.800	1.240	-0.080	c2b_01_m0007
c2b_01_030	c2b	1	30	855	46	20	27	1.080	0.800	-0.220	c2b_01_m0014
c2b_01_031	c2b	1	31	887	40	22	35	1.400	0.880	-0.300	
c2b_01_032	c2b	1	32	913	51	8	23	0.920	0.320	-0.100	
c2b_01_033	c2b	1	33	932	43	23	32	1.280	0.920	-0.240	
c2b_01_034	c2b	1	34	962	54	20	18	0.720	0.800	-0.080	c2b_01_m0015|c2b_01_m0016
c2b_01_035	c2b	1	35	993	51	28	26	1.040	1.120	-0.040	c2b_01_m0009
c2b_01_036	c2b	1	36	1030	50	36	20	0.800	1.440	-0.200	c2b_01_m0010|c2b_01_m0011|c2b_01_m0012
c2b_01_037	c2b	1	37	1098	6	5	20	0.800	0.200	-1.960	
c2b_02_001	c2b	2	1	134	112	16	30	1.200	0.640	-0.280	c2b_02_m0018|c2b_02_m0028
c2b_02_002	c2b	2	2	154	115	15	27	1.080	0.600	-0.220	
c2b_02_003	c2b	2	3	164	106	45	38	1.520	1.800	-0.360	
c2b_02_004	c2b	2	4	206	115	24	28	1.120	0.960	-0.200	c2b_02_m0029
c2b_02_005	c2b	2	5	382	124	91	26	1.040	3.640	0.120	c2b_02_m0025
c2b_02_006	c2b	2	6	480	120	22	25	1.000	0.880	-0.060	
c2b_02_007	c2b	2	7	503	123	17	23	0.920	0.680	0.020	c2b_02_m0030
c2b_02_008	c2b	2	8	523	115	21	35	1.400	0.840	-0.060	
c2b_02_009	c2b	2	9	550	128	8	12	0.480	0.320	0.000	
c2b_02_010	c2b	2	10	559	106	27	55	2.200	1.080	-0.020	
c2b_02_011	c2b	2	11	582	114	36	32	1.280	1.440	-0.160	
c2b_02_012	c2b	2	12	618	106	90	40	1.600	3.600	-0.320	c2b_02_m0033
c2b_02_013	c2b	2	13	702	129	12	14	0.560	0.480	0.080	
c2b_02_014	c2b	2	14	709	118	18	23	0.920	0.720	-0.180	
c2b_02_015	c2b	2	15	736	119	22	24	0.960	0.880	-0.120	c2b_02_m0031
c2b_02_016	c2b	2	16	763	114	33	31	1.240	1.320	-0.180	c2b_02_m0019|c2b_02_m0026
c2b_02_017	c2b	2	17	800	107	23	33	1.320	0.920	-0.420	
c2b_02_018	c2b	2	18	825	111	29	29	1.160	1.160	-0.340	c2b_02_m0020
c2b_02_019	c2b	2	19	860	106	41	34	1.360	1.640	-0.440	c2b_02_m0021|c2b_02_m0024
c2b_02_020	c2b	2	20	906	114	22	26	1.040	0.880	-0.280	c2b_02_m0022|c2b_02_m0027
c2b_02_021	c2b	2	21	943	129	7	9	0.360	0.280	-0.020	
c2b_02_022	c2b	2	22	952	129	8	9	0.360	0.320	-0.020	c2b_02_m0032|c2b_02_m0034
c2b_02_023	c2b	2	23	963	128	8	9	0.360	0.320	-0.060	c2b_02_m0023
c2b_02_024	c2b	2	24	1022	112	23	36	1.440	0.920	-0.160	
c2b_02_025	c2b	2	25	1085	127	11	10	0.400	0.440	-0.080	
c2b_02_026	c2b	2	26	1098	133	5	29	1.160	0.200	0.540	
c2b_03_001	c2b	3	1	132	186	21	29	1.160	0.840	-0.220	
c2b_03_002	c2b	3	2	156	186	18	38	1.520	0.720	-0.040	
c2b_03_003	c2b	3	3	177	188	21	29	1.160	0.840	-0.140	
c2b_03_004	c2b	3	4	206	192	20	25	1.000	0.800	-0.060	
c2b_03_005	c2b	3	5	230	196	14	22	0.880	0.560	0.040	
c2b_03_006	c2b	3	6	256	193	5	23	0.920	0.200	-0.060	
c2b_03_007	c2b	3	7	267	192	25	25	1.000	1.000	-0.060	
c2b_03_008	c2b	3	8	294	197	17	16	0.640	0.680	-0.040	
c2b_03_009	c2b	3	9	318	196	22	34	1.360	0.880	0.280	c2b_03_m0037|c2b_03_m0038|c2b_03_m0039
c2b_03_010	c2b	3	10	348	197	21	22	0.880	0.840	0.080	c2b_03_m0040
c2b_03_011	c2b	3	11	375	196	22	22	0.880	0.880	0.040	
c2b_03_012	c2b	3	12	401	181	78	56	2.240	3.120	0.120	
c2b_03_013	c2b	3	13	480	193	17	27	1.080	0.680	0.020	
c2b_03_014	c2b	3	14	499	184	20	35	1.400	0.800	-0.180	
c2b_03_015	c2b	3	15	523	191	29	25	1.000	1.160	-0.100	c2b_03_m0036
c2b_03_016	c2b	3	16	561	188	23	32	1.280	0.920	-0.080	
c2b_03_017	c2b	3	17	595	187	23	28	1.120	0.920	-0.200	
c2b_03_018	c2b	3	18	624	192	21	27	1.080	0.840	-0.020	
c2b_03_019	c2b	3	19	653	190	31	26	1.040	1.240	-0.120	
c2b_03_020	c2b	3	20	698	188	19	25	1.000	0.760	-0.220	c2b_03_m0035
c2b_03_021	c2b	3	21	729	190	23	27	1.080	0.920	-0.100	
c2b_03_022	c2b	3	22	760	189	23	29	1.160	0.920	-0.100	
c2b_03_023	c2b	3	23	786	183	39	35	1.400	1.560	-0.220	
c2b_03_024	c2b	3	24	836	180	37	29	1.160	1.480	-0.460	
c2b_03_025	c2b	3	25	880	185	29	32	1.280	1.160	-0.200	
c2b_03_026	c2b	3	26	916	183	28	31	1.240	1.120	-0.300	
c2b_03_027	c2b	3	27	941	202	11	10	0.400	0.440	0.040	
c2b_03_028	c2b	3	28	963	194	14	12	0.480	0.560	-0.240	c2b_03_m0042
c2b_03_029	c2b	3	29	979	194	17	19	0.760	0.680	-0.100	
c2b_03_030	c2b	3	30	1006	183	24	29	1.160	0.960	-0.340	c2b_03_m0041|c2b_03_m0043
c2b_03_031	c2b	3	31	1054	173	26	41	1.640	1.040	-0.500	
c2b_04_001	c2b	4	1	126	262	26	32	1.280	1.040	-0.080	
c2b_04_002	c2b	4	2	147	284	10	8	0.320	0.400	0.320	
c2b_04_003	c2b	4	3	160	265	16	27	1.080	0.640	-0.060	
c2b_04_004	c2b	4	4	184	263	16	32	1.280	0.640	-0.040	
c2b_04_005	c2b	4	5	206	269	20	20	0.800	0.800	-0.040	c2b_04_m0051
c2b_04_006	c2b	4	6	249	261	43	35	1.400	1.720	-0.060	
c2b_04_007	c2b	4	7	306	269	21	23	0.920	0.840	0.020	c2b_04_m0050
c2b_04_008	c2b	4	8	344	255	25	36	1.440	1.000	-0.280	
c2b_04_009	c2b	4	9	370	259	50	36	1.440	2.000	-0.120	
c2b_04_010	c2b	4	10	425	265	24	29	1.160	0.960	-0.020	c2b_04_m0047
c2b_04_011	c2b	4	11	467	266	18	29	1.160	0.720	0.020	
c2b_04_012	c2b	4	12	499	265	23	29	1.160	0.920	-0.020	c2b_04_m0048
c2b_04_013	c2b	4	13	536	260	38	32	1.280	1.520	-0.160	
c2b_04_014	c2b	4	14	583	284	12	20	0.800	0.480	0.560	
c2b_04_015	c2b	4	15	602	267	20	27	1.080	0.800	0.020	c2b_04_m0052
c2b_04_016	c2b	4	16	629	268	29	27	1.080	1.160	0.060	
c2b_04_017	c2b	4	17	667	265	31	20	0.800	1.240	-0.200	
c2b_04_018	c2b	4	18	704	257	20	31	1.240	0.800	-0.300	
c2b_04_019	c2b	4	19	735	257	27	30	1.200	1.080	-0.320	
c2b_04_020	c2b	4	20	772	267	19	21	0.840	0.760	-0.100	c2b_04_m0045
c2b_04_021	c2b	4	21	801	264	24	33	1.320	0.960	0.020	
c2b_04_022	c2b	4	22	836	263	22	26	1.040	0.880	-0.160	c2b_04_m0046|c2b_04_m0049
c2b_04_023	c2b	4	23	873	260	22	29	1.160	0.880	-0.220	
c2b_04_024	c2b	4	24	913	257	39	32	1.280	1.560	-0.280	
c2b_04_025	c2b	4	25	960	263	17	24	0.960	0.680	-0.200	c2b_04_m0044
c2b_04_026	c2b	4	26	987	263	28	24	0.960	1.120	-0.200	
c2b_04_027	c2b	4	27	1019	255	35	33	1.320	1.400	-0.340	
c2b_04_028	c2b	4	28	1066	263	22	26	1.040	0.880	-0.160	
c2b_05_001	c2b	5	1	128	328	29	47	1.880	1.160	0.140	
c2b_05_002	c2b	5	2	163	327	34	47	1.880	1.360	0.100	
c2b_05_003	c2b	5	3	206	334	20	32	1.280	0.800	0.080	
c2b_05_004	c2b	5	4	242	340	42	32	1.280	1.680	0.320	
c2b_05_005	c2b	5	5	295	337	43	24	0.960	1.720	0.040	
c2b_05_006	c2b	5	6	343	324	26	39	1.560	1.040	-0.180	
c2b_05_007	c2b	5	7	376	344	23	29	1.160	0.920	0.420	
c2b_05_008	c2b	5	8	407	340	31	26	1.040	1.240	0.200	
c2b_05_009	c2b	5	9	450	343	31	21	0.840	1.240	0.220	
c2b_05_010	c2b	5	10	491	339	29	31	1.240	1.160	0.260	
c2b_05_011	c2b	5	11	531	339	32	11	0.440	1.280	-0.140	
c2b_05_012	c2b	5	12	771	337	27	25	1.000	1.080	0.060	
c2b_05_013	c2b	5	13	806	336	50	29	1.160	2.000	0.100	
c2b_05_014	c2b	5	14	862	340	23	29	1.160	0.920	0.260	
c2b_05_015	c2b	5	15	894	329	19	37	1.480	0.760	-0.020	
c2b_05_016	c2b	5	16	923	329	16	36	1.440	0.640	-0.040	
c2b_05_017	c2b	5	17	936	329	13	34	1.360	0.520	-0.080	
c2b_05_018	c2b	5	18	953	338	18	15	0.600	0.720	-0.100	
c2b_05_019	c2b	5	19	981	337	19	23	0.920	0.760	0.020	c2b_05_m0053
c2b_05_020	c2b	5	20	1008	334	23	24	0.960	0.920	-0.080	
c2b_05_021	c2b	5	21	1026	347	14	12	0.480	0.560	0.200	
c2b_05_022	c2b	5	22	1043	330	38	30	1.200	1.520	-0.120	
c2b_05_023	c2b	5	23	1101	353	2	21	0.840	0.080	0.620	
c2b_06_001	c2b	6	1	152	415	29	15	0.600	1.160	-0.140	
c2b_06_002	c2b	6	2	161	427	15	13	0.520	0.600	0.300	
c2b_06_003	c2b	6	3	184	413	15	30	1.200	0.600	0.080	
c2b_06_004	c2b	6	4	205	404	22	39	1.560	0.880	-0.100	
c2b_06_005	c2b	6	5	230	416	15	25	1.000	0.600	0.100	
c2b_06_006	c2b	6	6	246	412	23	25	1.000	0.920	-0.060	c2b_06_m0056
c2b_06_007	c2b	6	7	282	406	20	39	1.560	0.800	-0.020	
c2b_06_008	c2b	6	8	310	414	25	25	1.000	1.000	0.020	
c2b_06_009	c2b	6	9	351	412	22	27	1.080	0.880	-0.020	
c2b_06_010	c2b	6	10	380	414	24	28	1.120	0.960	0.080	
c2b_06_011	c2b	6	11	414	419	23	37	1.480	0.920	0.460	
c2b_06_012	c2b	6	12	449	415	42	26	1.040	1.680	0.080	
c2b_06_013	c2b	6	13	502	417	21	23	0.920	0.840	0.100	c2b_06_m0060
c2b_06_014	c2b	6	14	534	408	13	32	1.280	0.520	-0.080	
c2b_06_015	c2b	6	15	608	413	31	26	1.040	1.240	0.000	c2b_06_m0057
c2b_06_016	c2b	6	16	653	409	32	28	1.120	1.280	-0.120	
c2b_06_017	c2b	6	17	693	413	19	31	1.240	0.760	0.100	c2b_06_m0058
c2b_06_018	c2b	6	18	720	417	17	29	1.160	0.680	0.220	
c2b_06_019	c2b	6	19	744	411	36	22	0.880	1.440	-0.160	
c2b_06_020	c2b	6	20	783	411	24	26	1.040	0.960	-0.080	
c2b_06_021	c2b	6	21	798	425	19	13	0.520	0.760	0.220	
c2b_06_022	c2b	6	22	826	403	18	40	1.600	0.720	-0.120	
c2b_06_023	c2b	6	23	849	411	32	26	1.040	1.280	-0.080	
c2b_06_024	c2b	6	24	891	409	24	28	1.120	0.960	-0.120	c2b_06_m0054
c2b_06_025	c2b	6	25	926	419	21	18	0.720	0.840	0.080	c2b_06_m0061|c2b_06_m0062
c2b_06_026	c2b	6	26	956	409	36	24	0.960	1.440	-0.200	
c2b_06_027	c2b	6	27	976	458	9	12	0.480	0.360	1.520	
c2b_06_028	c2b	6	28	987	456	10	11	0.440	0.400	1.420	
c2b_06_029	c2b	6	29	997	412	35	41	1.640	1.400	0.260	c2b_06_m0055|c2b_06_m0059
c2b_06_030	c2b	6	30	1040	402	40	33	1.320	1.600	-0.300	
c2b_06_031	c2b	6	31	1101	430	2	9	0.360	0.080	0.340	
c2b_07_001	c2b	7	1	146	461	62	72	2.880	2.480	-0.240	
c2b_07_002	c2b	7	2	218	499	18	28	1.120	0.720	0.400	c2b_07_m0068
c2b_07_003	c2b	7	3	241	488	22	31	1.240	0.880	0.020	
c2b_07_004	c2b	7	4	270	491	22	24	0.960	0.880	0.000	
c2b_07_005	c2b	7	5	304	485	18	34	1.360	0.720	-0.040	
c2b_07_006	c2b	7	6	319	483	19	34	1.360	0.760	-0.120	
c2b_07_007	c2b	7	7	330	497	29	8	0.320	1.160	-0.080	
c2b_07_008	c2b	7	8	363	479	80	36	1.440	3.200	-0.240	
c2b_07_009	c2b	7	9	459	490	19	22	0.880	0.760	-0.080	
c2b_07_010	c2b	7	10	489	490	29	23	0.920	1.160	-0.060	
c2b_07_011	c2b	7	11	521	486	23	27	1.080	0.920	-0.140	
c2b_07_012	c2b	7	12	540	496	17	16	0.640	0.680	0.040	
c2b_07_013	c2b	7	13	564	488	25	26	1.040	1.000	-0.080	
c2b_07_014	c2b	7	14	600	490	46	50	2.000	1.840	0.480	c2b_07_m0069
c2b_07_015	c2b	7	15	645	486	66	71	2.840	2.640	0.740	c2b_07_m0067
c2b_07_016	c2b	7	16	719	477	23	34	1.360	0.920	-0.360	
c2b_07_017	c2b	7	17	752	486	22	24	0.960	0.880	-0.200	c2b_07_m0064
c2b_07_018	c2b	7	18	782	496	16	14	0.560	0.640	0.000	c2b_07_m0070
c2b_07_019	c2b	7	19	802	494	15	15	0.600	0.600	-0.060	
c2b_07_020	c2b	7	20	834	483	26	27	1.080	1.040	-0.260	
c2b_07_021	c2b	7	21	865	484	19	32	1.280	0.760	-0.120	
c2b_07_022	c2b	7	22	892	486	16	23	0.920	0.640	-0.220	
c2b_07_023	c2b	7	23	913	486	39	32	1.280	1.560	-0.040	c2b_07_m0065|c2b_07_m0066
c2b_07_024	c2b	7	24	959	473	38	41	1.640	1.520	-0.380	
c2b_07_025	c2b	7	25	1006	483	40	26	1.040	1.600	-0.280	
c2b_07_026	c2b	7	26	1055	469	21	58	2.320	0.840	-0.200	c2b_07_m0063
c2b_08_001	c2b	8	1	292	561	37	40	1.600	1.480	0.240	c2b_08_m0073
c2b_08_002	c2b	8	2	335	553	21	33	1.320	0.840	-0.220	
c2b_08_003	c2b	8	3	362	565	21	23	0.920	0.840	0.060	c2b_08_m0075
c2b_08_004	c2b	8	4	387	563	33	25	1.000	1.320	0.020	
c2b_08_005	c2b	8	5	421	565	30	26	1.040	1.200	0.120	
c2b_08_006	c2b	8	6	460	565	24	25	1.000	0.960	0.100	
c2b_08_007	c2b	8	7	492	568	19	21	0.840	0.760	0.140	c2b_08_m0074
c2b_08_008	c2b	8	8	523	568	23	23	0.920	0.920	0.180	
c2b_08_009	c2b	8	9	550	566	21	23	0.920	0.840	0.100	
c2b_08_010	c2b	8	10	579	555	14	21	0.840	0.560	-0.380	
c2b_08_011	c2b	8	11	586	574	14	13	0.520	0.560	0.220	
c2b_08_012	c2b	8	12	606	555	95	74	2.960	3.800	0.680	c2b_08_m0071|c2b_08_m0072
c2b_08_013	c2b	8	13	705	568	28	29	1.160	1.120	0.300	c2b_08_m0076|c2b_08_m0077
c2b_09_001	c2b	9	1	94	652	6	12	0.480	0.240	0.120	
c2b_09_002	c2b	9	2	95	719	15	13	0.520	0.600	2.820	
c2b_09_003	c2b	9	3	99	638	5	12	0.480	0.200	-0.440	
c2b_09_004	c2b	9	4	105	723	9	8	0.320	0.360	2.880	c2b_09_m0078
c2b_09_005	c2b	9	5	149	745	10	15	0.600	0.400	3.900	c2b_09_m0083
c2b_09_006	c2b	9	6	155	741	11	19	0.760	0.440	3.820	
c2b_09_007	c2b	9	7	231	734	18	23	0.920	0.720	3.620	c2b_09_m0081
c2b_09_008	c2b	9	8	608	632	23	28	1.120	0.920	-0.360	c2b_09_m0079|c2b_09_m0080|c2b_09_m0082
c2b_09_009	c2b	9	9	641	637	15	24	0.960	0.600	-0.240	
c2b_09_010	c2b	9	10	664	632	28	23	0.920	1.120	-0.460	
c2b_09_011	c2b	9	11	695	634	21	27	1.080	0.840	-0.300	
c2b_09_012	c2b	9	12	723	633	25	29	1.160	1.000	-0.300	
c2b_09_013	c2b	9	13	754	633	18	28	1.120	0.720	-0.320	
c2b_09_014	c2b	9	14	850	623	49	55	2.200	1.960	-0.180	
c3_01_001	c3	1	1	32	41	66	55	2.500	3.000	0.250	
c3_01_002	c3	1	2	103	44	27	27	1.227	1.227	-0.250	
c3_01_003	c3	1	3	129	51	17	20	0.909	0.773	-0.091	
c3_01_004	c3	1	4	152	51	14	17	0.773	0.636	-0.159	
c3_01_005	c3	1	5	166	50	18	19	0.864	0.818	-0.159	
c3_01_006	c3	1	6	192	50	17	26	1.182	0.773	0.000	
c3_01_007	c3	1	7	217	53	17	19	0.864	0.773	-0.023	c3_01_m0006
c3_01_008	c3	1	8	240	50	23	21	0.955	1.045	-0.114	
c3_01_009	c3	1	9	266	48	32	20	0.909	1.455	-0.227	c3_01_m0007
c3_01_010	c3	1	10	301	49	21	23	1.045	0.955	-0.114	c3_01_m0002
c3_01_011	c3	1	11	333	49	13	23	1.045	0.591	-0.114	
c3_01_012	c3	1	12	354	47	26	26	1.182	1.182	-0.136	
c3_01_013	c3	1	13	384	48	23	24	1.091	1.045	-0.136	c3_01_m0003
c3_01_014	c3	1	14	418	49	32	26	1.182	1.455	-0.045	c3_01_m0004
c3_01_015	c3	1	15	465	41	20	31	1.409	0.909	-0.295	
c3_01_016	c3	1	16	487	51	20	22	1.000	0.909	-0.045	c3_01_m0008
c3_01_017	c3	1	17	516	49	17	22	1.000	0.773	-0.136	
c3_01_018	c3	1	18	541	22	29	50	2.273	1.318	-0.727	
c3_01_019	c3	1	19	580	41	18	29	1.318	0.818	-0.341	c3_01_m0012
c3_01_020	c3	1	20	612	46	25	46	2.091	1.136	0.273	
c3_01_021	c3	1	21	645	44	38	44	2.000	1.727	0.136	c3_01_m0009
c3_01_022	c3	1	22	685	43	30	13	0.591	1.364	-0.614	
c3_01_023	c3	1	23	691	60	12	10	0.455	0.545	0.091	
c3_01_024	c3	1	24	704	57	13	30	1.364	0.591	0.409	
c3_01_025	c3	1	25	729	49	18	24	1.091	0.818	-0.091	
c3_01_026	c3	1	26	761	43	41	29	1.318	1.864	-0.250	
c3_01_027	c3	1	27	804	51	16	18	0.818	0.727	-0.136	c3_01_m0005
c3_01_028	c3	1	28	830	51	15	17	0.773	0.682	-0.159	
c3_01_029	c3	1	29	850	52	16	16	0.727	0.727	-0.136	c3_01_m0010
c3_01_030	c3	1	30	868	51	27	16	0.727	1.227	-0.182	
c3_01_031	c3	1	31	895	58	5	9	0.409	0.227	-0.023	
c3_01_032	c3	1	32	900	25	20	45	2.045	0.909	-0.705	
c3_01_033	c3	1	33	918	47	16	22	1.000	0.727	-0.227	
c3_01_034	c3	1	34	931	62	9	8	0.364	0.409	0.136	
c3_01_035	c3	1	35	953	63	4	26	1.182	0.182	0.591	c3_01_m0001|c3_01_m0011
c3_02_001	c3	2	1	0	122	14	33	1.500	0.636	0.523	
c3_02_002	c3	2	2	47	96	47	50	2.273	2.136	-0.273	
c3_02_003	c3	2	3	97	112	18	25	1.136	0.818	-0.114	c3_02_m0017
c3_02_004	c3	2	4	132	118	10	8	0.364	0.455	-0.227	c3_02_m0018
c3_02_005	c3	2	5	156	113	21	23	1.045	0.955	-0.114	
c3_02_006	c3	2	6	172	122	10	14	0.636	0.455	0.091	
c3_02_007	c3	2	7	185	106	29	28	1.273	1.318	-0.318	
c3_02_008	c3	2	8	222	110	16	31	1.409	0.727	-0.068	
c3_02_009	c3	2	9	241	107	18	35	1.591	0.818	-0.114	
c3_02_010	c3	2	10	264	109	13	21	0.955	0.591	-0.341	
c3_02_011	c3	2	11	285	110	19	26	1.182	0.864	-0.182	
c3_02_012	c3	2	12	307	118	11	17	0.773	0.500	-0.023	
c3_02_013	c3	2	13	322	111	32	27	1.227	1.455	-0.114	
c3_02_014	c3	2	14	358	110	31	28	1.273	1.409	-0.136	
c3_02_015	c3	2	15	402	123	17	16	0.727	0.773	0.182	c3_02_m0020
c3_02_016	c3	2	16	431	114	16	22	1.000	0.727	-0.091	c3_02_m0019
c3_02_017	c3	2	17	458	115	14	19	0.864	0.636	-0.114	
c3_02_018	c3	2	18	466	127	12	9	0.409	0.545	0.205	
c3_02_019	c3	2	19	485	115	17	26	1.182	0.773	0.045	
c3_02_020	c3	2	20	503	107	21	41	1.864	0.955	0.023	
c3_02_021	c3	2	21	527	110	18	29	1.318	0.818	-0.114	
c3_02_022	c3	2	22	558	113	27	23	1.045	1.227	-0.114	c3_02_m0016
c3_02_023	c3	2	23	593	113	13	21	0.955	0.591	-0.159	
c3_02_024	c3	2	24	617	111	23	22	1.000	1.045	-0.227	
c3_02_025	c3	2	25	649	110	24	23	1.045	1.091	-0.250	
c3_02_026	c3	2	26	674	113	17	23	1.045	0.773	-0.114	c3_02_m0015
c3_02_027	c3	2	27	698	115	31	20	0.909	1.409	-0.091	
c3_02_028	c3	2	28	735	113	22	20	0.909	1.000	-0.182	
c3_02_029	c3	2	29	763	113	20	24	1.091	0.909	-0.091	
c3_02_030	c3	2	30	786	112	26	24	1.091	1.182	-0.136	
c3_02_031	c3	2	31	823	104	37	26	1.182	1.682	-0.455	
c3_02_032	c3	2	32	868	107	18	26	1.182	0.818	-0.318	c3_02_m0013
c3_02_033	c3	2	33	901	103	27	33	1.500	1.227	-0.341	c3_02_m0014|c3_02_m0021
c3_03_001	c3	3	1	48	170	28	38	1.727	1.273	-0.045	
c3_03_002	c3	3	2	86	179	22	21	0.955	1.000	-0.023	
c3_03_003	c3	3	3	112	173	21	26	1.182	0.955	-0.182	
c3_03_004	c3	3	4	136	177	28	22	1.000	1.273	-0.091	
c3_03_005	c3	3	5	171	177	22	23	1.045	1.000	-0.068	
c3_03_006	c3	3	6	198	171	28	27	1.227	1.273	-0.250	c3_03_m0022
c3_03_007	c3	3	7	228	178	17	21	0.955	0.773	-0.068	c3_03_m0025
c3_03_008	c3	3	8	246	177	23	23	1.045	1.045	-0.068	
c3_03_009	c3	3	9	273	176	23	24	1.091	1.045	-0.091	
c3_03_010	c3	3	10	301	174	25	25	1.136	1.136	-0.159	
c3_03_011	c3	3	11	337	174	27	26	1.182	1.227	-0.136	
c3_03_012	c3	3	12	375	174	19	23	1.045	0.864	-0.205	
c3_03_013	c3	3	13	404	175	31	25	1.136	1.409	-0.114	
c3_03_014	c3	3	14	441	174	23	25	1.136	1.045	-0.159	
c3_03_015	c3	3	15	470	176	23	23	1.045	1.045	-0.114	
c3_03_016	c3	3	16	500	175	24	27	1.227	1.091	-0.068	
c3_03_017	c3	3	17	532	192	7	8	0.364	0.318	0.273	
c3_03_018	c3	3	18	547	176	21	21	0.955	0.955	-0.159	
c3_03_019	c3	3	19	572	184	18	16	0.727	0.818	0.091	c3_03_m0027
c3_03_020	c3	3	20	595	180	11	17	0.773	0.500	-0.068	
c3_03_021	c3	3	21	603	184	7	7	0.318	0.318	-0.114	
c3_03_022	c3	3	22	611	168	37	38	1.727	1.682	-0.136	
c3_03_023	c3	3	23	639	157	38	42	1.909	1.727	-0.545	
c3_03_024	c3	3	24	670	165	29	32	1.455	1.318	-0.409	
c3_03_025	c3	3	25	706	178	24	23	1.045	1.091	-0.023	
c3_03_026	c3	3	26	737	182	20	17	0.773	0.909	0.023	c3_03_m0026
c3_03_027	c3	3	27	765	173	23	25	1.136	1.045	-0.205	c3_03_m0024
c3_03_028	c3	3	28	794	174	21	21	0.955	0.955	-0.250	
c3_03_029	c3	3	29	823	174	23	23	1.045	1.045	-0.205	
c3_03_030	c3	3	30	855	173	29	24	1.091	1.318	-0.227	
c3_03_031	c3	3	31	888	177	17	43	1.955	0.773	0.386	c3_03_m0023
c3_03_032	c3	3	32	913	168	13	28	1.273	0.591	-0.364	
c3_04_001	c3	4	1	45	224	30	33	1.500	1.364	-0.341	
c3_04_002	c3	4	2	71	245	11	11	0.500	0.500	0.114	
c3_04_003	c3	4	3	91	235	19	26	1.182	0.864	0.000	
c3_04_004	c3	4	4	115	233	20	27	1.227	0.909	-0.068	
c3_04_005	c3	4	5	139	235	20	27	1.227	0.909	0.023	c3_04_m0028
c3_04_006	c3	4	6	169	238	30	16	0.727	1.364	-0.091	
c3_04_007	c3	4	7	202	229	16	27	1.227	0.727	-0.250	
c3_04_008	c3	4	8	224	231	21	28	1.273	0.955	-0.136	
c3_04_009	c3	4	9	240	241	20	6	0.273	0.909	-0.182	
c3_04_010	c3	4	10	259	235	20	25	1.136	0.909	-0.023	
c3_04_011	c3	4	11	284	236	17	22	1.000	0.773	-0.045	
c3_04_012	c3	4	12	304	226	26	30	1.364	1.182	-0.318	
c3_04_013	c3	4	13	333	235	18	31	1.409	0.818	0.114	c3_04_m0029
c3_04_014	c3	4	14	359	234	18	26	1.182	0.818	-0.045	
c3_04_015	c3	4	15	394	224	18	41	1.864	0.818	-0.159	
c3_04_016	c3	4	16	415	254	6	7	0.318	0.273	0.432	
c3_04_017	c3	4	17	426	253	6	8	0.364	0.273	0.409	
c3_04_018	c3	4	18	435	253	6	8	0.364	0.273	0.409	c3_04_m0030|c3_04_m0031|c3_04_m0032
