move	npass	slide_dir	count	start1	count_dir	boundary	combos	combos_with_name7	distinct_name7
DL	1	-1	10	True	1	reflect	18225	0	0
DL	1	-1	10	True	1	wrap	18225	0	0
DL	1	-1	10	False	-1	reflect	18225	0	0
DL	1	-1	10	False	-1	wrap	18225	0	0
DL	1	-1	10	False	1	reflect	18225	0	0
DL	1	-1	10	False	1	wrap	18225	0	0
DL	2	1	6	True	-1	reflect	18225	0	0
DL	2	1	6	True	-1	wrap	18225	0	0
DL	2	1	6	True	1	reflect	18225	0	0
DL	2	1	6	True	1	wrap	18225	0	0
DL	2	1	6	False	-1	reflect	18225	0	0
DL	2	1	6	False	-1	wrap	18225	0	0
DL	2	1	6	False	1	reflect	18225	0	0
DL	2	1	6	False	1	wrap	18225	0	0
DL	2	1	7	True	-1	reflect	18225	0	0
DL	2	1	7	True	-1	wrap	18225	0	0
DL	2	1	7	True	1	reflect	18225	0	0
DL	2	1	7	True	1	wrap	18225	0	0
DL	2	1	7	False	-1	reflect	18225	0	0
DL	2	1	7	False	-1	wrap	18225	0	0
DL	2	1	7	False	1	reflect	18225	0	0
DL	2	1	7	False	1	wrap	18225	0	0
DL	2	1	8	True	-1	reflect	18225	0	0
DL	2	1	8	True	-1	wrap	18225	0	0
DL	2	1	8	True	1	reflect	18225	0	0
DL	2	1	8	True	1	wrap	18225	0	0
DL	2	1	8	False	-1	reflect	18225	0	0
DL	2	1	8	False	-1	wrap	18225	0	0
DL	2	1	8	False	1	reflect	18225	0	0
DL	2	1	8	False	1	wrap	18225	0	0
DL	2	1	9	True	-1	reflect	18225	0	0
DL	2	1	9	True	-1	wrap	18225	0	0
DL	2	1	9	True	1	reflect	18225	0	0
DL	2	1	9	True	1	wrap	18225	0	0
DL	2	1	9	False	-1	reflect	18225	0	0
DL	2	1	9	False	-1	wrap	18225	0	0
DL	2	1	9	False	1	reflect	18225	0	0
DL	2	1	9	False	1	wrap	18225	0	0
DL	2	1	10	True	-1	reflect	18225	0	0
DL	2	1	10	True	-1	wrap	18225	0	0
DL	2	1	10	True	1	reflect	18225	0	0
DL	2	1	10	True	1	wrap	18225	0	0
DL	2	1	10	False	-1	reflect	18225	0	0
DL	2	1	10	False	-1	wrap	18225	0	0
DL	2	1	10	False	1	reflect	18225	0	0
DL	2	1	10	False	1	wrap	18225	0	0
DL	2	-1	6	True	-1	reflect	18225	0	0
DL	2	-1	6	True	-1	wrap	18225	0	0
DL	2	-1	6	True	1	reflect	18225	0	0
DL	2	-1	6	True	1	wrap	18225	0	0
DL	2	-1	6	False	-1	reflect	18225	0	0
DL	2	-1	6	False	-1	wrap	18225	0	0
DL	2	-1	6	False	1	reflect	18225	0	0
DL	2	-1	6	False	1	wrap	18225	0	0
DL	2	-1	7	True	-1	reflect	18225	0	0
DL	2	-1	7	True	-1	wrap	18225	0	0
DL	2	-1	7	True	1	reflect	18225	0	0
DL	2	-1	7	True	1	wrap	18225	0	0
DL	2	-1	7	False	-1	reflect	18225	0	0
DL	2	-1	7	False	-1	wrap	18225	0	0
DL	2	-1	7	False	1	reflect	18225	0	0
DL	2	-1	7	False	1	wrap	18225	0	0
DL	2	-1	8	True	-1	reflect	18225	0	0
DL	2	-1	8	True	-1	wrap	18225	0	0
DL	2	-1	8	True	1	reflect	18225	0	0
DL	2	-1	8	True	1	wrap	18225	0	0
DL	2	-1	8	False	-1	reflect	18225	0	0
DL	2	-1	8	False	-1	wrap	18225	0	0
DL	2	-1	8	False	1	reflect	18225	0	0
DL	2	-1	8	False	1	wrap	18225	0	0
DL	2	-1	9	True	-1	reflect	18225	0	0
DL	2	-1	9	True	-1	wrap	18225	0	0
DL	2	-1	9	True	1	reflect	18225	0	0
DL	2	-1	9	True	1	wrap	18225	0	0
DL	2	-1	9	False	-1	reflect	18225	0	0
DL	2	-1	9	False	-1	wrap	18225	0	0
DL	2	-1	9	False	1	reflect	18225	0	0
DL	2	-1	9	False	1	wrap	18225	0	0
DL	2	-1	10	True	-1	reflect	18225	0	0
DL	2	-1	10	True	-1	wrap	18225	0	0
DL	2	-1	10	True	1	reflect	18225	0	0
DL	2	-1	10	True	1	wrap	18225	0	0
DL	2	-1	10	False	-1	reflect	18225	0	0
DL	2	-1	10	False	-1	wrap	18225	0	0
DL	2	-1	10	False	1	reflect	18225	0	0
DL	2	-1	10	False	1	wrap	18225	0	0
DL	3	1	6	True	-1	reflect	18225	0	0
DL	3	1	6	True	-1	wrap	18225	0	0
DL	3	1	6	True	1	reflect	18225	0	0
DL	3	1	6	True	1	wrap	18225	0	0
DL	3	1	6	False	-1	reflect	18225	0	0
DL	3	1	6	False	-1	wrap	18225	0	0
DL	3	1	6	False	1	reflect	18225	0	0
DL	3	1	6	False	1	wrap	18225	0	0
DL	3	1	7	True	-1	reflect	18225	0	0
DL	3	1	7	True	-1	wrap	18225	0	0
DL	3	1	7	True	1	reflect	18225	0	0
DL	3	1	7	True	1	wrap	18225	0	0
DL	3	1	7	False	-1	reflect	18225	0	0
DL	3	1	7	False	-1	wrap	18225	0	0
DL	3	1	7	False	1	reflect	18225	0	0
DL	3	1	7	False	1	wrap	18225	0	0
DL	3	1	8	True	-1	reflect	18225	0	0
DL	3	1	8	True	-1	wrap	18225	0	0
DL	3	1	8	True	1	reflect	18225	0	0
DL	3	1	8	True	1	wrap	18225	0	0
DL	3	1	8	False	-1	reflect	18225	0	0
DL	3	1	8	False	-1	wrap	18225	0	0
DL	3	1	8	False	1	reflect	18225	0	0
DL	3	1	8	False	1	wrap	18225	0	0
DL	3	1	9	True	-1	reflect	18225	0	0
DL	3	1	9	True	-1	wrap	18225	0	0
DL	3	1	9	True	1	reflect	18225	0	0
DL	3	1	9	True	1	wrap	18225	0	0
DL	3	1	9	False	-1	reflect	18225	0	0
DL	3	1	9	False	-1	wrap	18225	0	0
DL	3	1	9	False	1	reflect	18225	0	0
DL	3	1	9	False	1	wrap	18225	0	0
DL	3	1	10	True	-1	reflect	18225	0	0
DL	3	1	10	True	-1	wrap	18225	0	0
DL	3	1	10	True	1	reflect	18225	0	0
DL	3	1	10	True	1	wrap	18225	0	0
DL	3	1	10	False	-1	reflect	18225	0	0
DL	3	1	10	False	-1	wrap	18225	0	0
DL	3	1	10	False	1	reflect	18225	0	0
DL	3	1	10	False	1	wrap	18225	0	0
DL	3	-1	6	True	-1	reflect	18225	0	0
DL	3	-1	6	True	-1	wrap	18225	0	0
DL	3	-1	6	True	1	reflect	18225	0	0
DL	3	-1	6	True	1	wrap	18225	0	0
DL	3	-1	6	False	-1	reflect	18225	0	0
DL	3	-1	6	False	-1	wrap	18225	0	0
DL	3	-1	6	False	1	reflect	18225	0	0
DL	3	-1	6	False	1	wrap	18225	0	0
DL	3	-1	7	True	-1	reflect	18225	0	0
DL	3	-1	7	True	-1	wrap	18225	0	0
DL	3	-1	7	True	1	reflect	18225	0	0
DL	3	-1	7	True	1	wrap	18225	0	0
DL	3	-1	7	False	-1	reflect	18225	0	0
DL	3	-1	7	False	-1	wrap	18225	0	0
DL	3	-1	7	False	1	reflect	18225	0	0
DL	3	-1	7	False	1	wrap	18225	0	0
DL	3	-1	8	True	-1	reflect	18225	0	0
DL	3	-1	8	True	-1	wrap	18225	0	0
DL	3	-1	8	True	1	reflect	18225	0	0
DL	3	-1	8	True	1	wrap	18225	0	0
DL	3	-1	8	False	-1	reflect	18225	0	0
DL	3	-1	8	False	-1	wrap	18225	0	0
DL	3	-1	8	False	1	reflect	18225	0	0
DL	3	-1	8	False	1	wrap	18225	0	0
DL	3	-1	9	True	-1	reflect	18225	0	0
DL	3	-1	9	True	-1	wrap	18225	0	0
DL	3	-1	9	True	1	reflect	18225	0	0
DL	3	-1	9	True	1	wrap	18225	0	0
DL	3	-1	9	False	-1	reflect	18225	0	0
DL	3	-1	9	False	-1	wrap	18225	0	0
DL	3	-1	9	False	1	reflect	18225	0	0
DL	3	-1	9	False	1	wrap	18225	0	0
DL	3	-1	10	True	-1	reflect	18225	0	0
DL	3	-1	10	True	-1	wrap	18225	0	0
DL	3	-1	10	True	1	reflect	18225	0	0
DL	3	-1	10	True	1	wrap	18225	0	0
DL	3	-1	10	False	-1	reflect	18225	0	0
DL	3	-1	10	False	-1	wrap	18225	0	0
DL	3	-1	10	False	1	reflect	18225	0	0
DL	3	-1	10	False	1	wrap	18225	0	0
