ciphertext_path	ct_status	key_path	key_office	key_years	key_lang	design	coverage	n_tokens	score	z_shuffled	z_valuefreq	stat	pass_real	pass_null	dictword_share	rank_of_this_key_for_ct	known_pair	verdict
ciphers/willem-van-hessen-1567/siblings/ciphertext_1069.tsv	open	ciphers/gunther-van-schwarzburg-1561/key.tsv	Willem van Oranje -> Günther van Schwarzburg	1561	de	homophonic	0.0	14									no	unusable-key
ciphers/zodiac-z13-stress/ciphertext.txt	closed-negative	ciphers/gunther-van-schwarzburg-1561/key.tsv	Willem van Oranje -> Günther van Schwarzburg	1561	de	homophonic	0.308	13									no	unusable-key
ciphers/antt-fcc-costacabral-1865/ciphertext.tsv	solved	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.333	84									no	unusable-key
ciphers/antt-linhares-chave/ciphertext.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.0	26									no	unusable-key
ciphers/antt-msliv0638-brochado-1712/ciphertext_appendix.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.32	1702									no	unusable-key
ciphers/armstrong-madison-1808/ciphertext.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.245	404									no	unusable-key
ciphers/berthier-napoleon-1812/ciphertext.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.345	328									no	unusable-key
ciphers/berthier-napoleon-1812/ciphertext_full.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.347	326									no	unusable-key
ciphers/bowes-walsingham-1583/ciphertext.txt	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.337	101									no	unusable-key
ciphers/castelcicala-1816/ciphertext.txt	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.058	9428									no	unusable-key
ciphers/clair1108-duvergier/ciphertext.tsv	solved	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.478	669									no	unusable-key
ciphers/destaing-gerard-1779/ciphertext.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.301	216									no	unusable-key
ciphers/espagnol142-mercy-1648/ciphertext.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.485	522									no	unusable-key
ciphers/fr4687-paleologue-nevers/ciphertext.txt	blocked	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.073	900									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1045.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.102	383									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1046.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.106	218									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1047.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.106	199									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1048.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.099	191									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1049.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.247	515									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1060.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.154	136									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1061.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.123	162									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1953.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.253	846									no	unusable-key
ciphers/huntington-luzerne-destouches-1781/ciphertext.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.342	719									no	unusable-key
ciphers/huntington-luzerne-destouches-1781/ciphertext_decipher.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.31	533									no	unusable-key
ciphers/intercepted-royalist-1646/ciphertext.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.281	57									no	unusable-key
ciphers/jan-van-nassau-1572-75/ciphertext_5549.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.308	769									no	unusable-key
ciphers/jan-van-nassau-1572-75/ciphertext_5549_ps.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.319	226									no	unusable-key
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.344	32									no	unusable-key
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_5550.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.258	163									no	unusable-key
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_glossed_5557_5552.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.319	204									no	unusable-key
ciphers/la-garde-1577/ciphertext_6179.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.275	193									no	unusable-key
ciphers/la-garde-1577/ciphertext_6179_L1.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.275	193									no	unusable-key
ciphers/la-garde-1577/ciphertext_6179_v2.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.261	199									no	unusable-key
ciphers/la-garde-1577/ciphertext_6467.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.133	45									no	unusable-key
ciphers/la-garde-1577/ciphertext_6467_L1.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.133	45									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ax4612tr/ciphertext_5811_cut833.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.268	882									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4503.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.266	237									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4610.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.263	1545									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4611.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.292	1393									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.343	813									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v2.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.283	1030									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v3.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.289	1029									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4614.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.314	2456									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4616.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.261	261									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.288	73									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5799.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.392	181									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5801.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.313	3008									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5810.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.312	3096									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5811.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.302	1542									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7205.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.294	4087									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7206.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.277	979									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_sib.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.304	1107									no	unusable-key
ciphers/malsburg-hessen-1636/ciphertext.txt	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.315	352									no	unusable-key
ciphers/maurice-rupert-1645/ciphertext.txt	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.212	99									no	unusable-key
ciphers/na-janssens-java-1811/ciphertext.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.282	163									no	unusable-key
ciphers/na-raad-azie-1800/ciphertext_209_leaf2.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.0	35									no	unusable-key
ciphers/oxenstierna-gustav-adolf-1632/ciphertext_key.tsv	found-solved	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.345	771									no	unusable-key
ciphers/rah-morillo-1817/ciphertext_5186.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.258	97									no	unusable-key
ciphers/rah-morillo-1817/rederiv/ciphertext_rederiv.tsv	partial	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.333	21									no	unusable-key
ciphers/rumpf-vandebie-heinsius-1716-19/ciphertext_142.tsv	open	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.353	232									no	unusable-key
ciphers/sp53-16-78/ciphertext.txt	blocked	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.345	507									no	unusable-key
ciphers/szembek-bk1560/ciphertext.tsv	solved	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.475	434									no	unusable-key
ciphers/thurloe-printed/P20/ciphertext.txt	?	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.279	172									no	unusable-key
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/huntington-blathwayt-madrid-1728/key.tsv	?	1725-1729	fr	code	0.262	1308									no	unusable-key
ciphers/antt-fcc-costacabral-1865/ciphertext.tsv	solved	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.31	84									no	none
ciphers/antt-linhares-chave/ciphertext.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.0	26									no	none
ciphers/antt-msliv0638-brochado-1712/ciphertext_appendix.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.193	1702									no	none
ciphers/armstrong-madison-1808/ciphertext.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.166	404									no	none
ciphers/berthier-napoleon-1812/ciphertext.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.201	328									no	none
ciphers/berthier-napoleon-1812/ciphertext_full.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.199	326									no	none
ciphers/bowes-walsingham-1583/ciphertext.txt	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.168	101									no	none
ciphers/castelcicala-1816/ciphertext.txt	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.051	9428									no	none
ciphers/clair1108-duvergier/ciphertext.tsv	solved	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.272	669									no	none
ciphers/destaing-gerard-1779/ciphertext.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.204	216									no	none
ciphers/espagnol142-mercy-1648/ciphertext.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.331	522									no	none
ciphers/fr4687-paleologue-nevers/ciphertext.txt	blocked	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.326	900									no	none
ciphers/hellen-frederick-1752/ciphertext_R1045.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.146	383									no	none
ciphers/hellen-frederick-1752/ciphertext_R1046.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.119	218									no	none
ciphers/hellen-frederick-1752/ciphertext_R1047.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.101	199									no	none
ciphers/hellen-frederick-1752/ciphertext_R1048.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.147	191									no	none
ciphers/hellen-frederick-1752/ciphertext_R1049.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.15	515									no	none
ciphers/hellen-frederick-1752/ciphertext_R1060.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.162	136									no	none
ciphers/hellen-frederick-1752/ciphertext_R1061.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.117	162									no	none
ciphers/hellen-frederick-1752/ciphertext_R1953.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.152	846									no	none
ciphers/huntington-blathwayt-madrid-1728/ciphertext.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.205	1532									no	none
ciphers/huntington-blathwayt-madrid-1728/ciphertext_targets.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.192	172									no	none
ciphers/intercepted-royalist-1646/ciphertext.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.228	57									no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5549.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.229	769									no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5549_ps.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.181	226									no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.219	32									no	none
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_5550.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.19	163									no	none
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_glossed_5557_5552.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.211	204									no	none
ciphers/la-garde-1577/ciphertext_6179.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.275	193									no	none
ciphers/la-garde-1577/ciphertext_6179_L1.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.275	193									no	none
ciphers/la-garde-1577/ciphertext_6179_v2.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.266	199									no	none
ciphers/la-garde-1577/ciphertext_6467.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.222	45									no	none
ciphers/la-garde-1577/ciphertext_6467_L1.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.222	45									no	none
ciphers/lodewijk-van-nassau-1573-74/ax4612tr/ciphertext_5811_cut833.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.125	882									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4503.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.114	237									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4610.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.204	1545									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4611.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.227	1393									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.263	813									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v2.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.214	1030									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v3.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.217	1029									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4614.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.209	2456									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4616.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.169	261									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.205	73									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5799.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.26	181									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5801.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.202	3008									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5810.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.19	3096									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5811.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.128	1542									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7205.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.164	4087									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7206.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.197	979									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_sib.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.201	1107									no	none
ciphers/malsburg-hessen-1636/ciphertext.txt	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.205	352									no	none
ciphers/maurice-rupert-1645/ciphertext.txt	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.182	99									no	none
ciphers/na-janssens-java-1811/ciphertext.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.215	163									no	none
ciphers/na-raad-azie-1800/ciphertext_209_leaf2.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.486	35									no	none
ciphers/oxenstierna-gustav-adolf-1632/ciphertext_key.tsv	found-solved	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.214	771									no	none
ciphers/rah-morillo-1817/ciphertext_5186.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.103	97									no	none
ciphers/rah-morillo-1817/rederiv/ciphertext_rederiv.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.286	21									no	none
ciphers/rumpf-vandebie-heinsius-1716-19/ciphertext_142.tsv	open	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.198	232									no	none
ciphers/sp53-16-78/ciphertext.txt	blocked	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.268	507									no	none
ciphers/szembek-bk1560/ciphertext.tsv	solved	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.235	434									no	none
ciphers/thurloe-printed/P20/ciphertext.txt	?	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.209	172									no	none
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/huntington-luzerne-destouches-1781/key.tsv	La Luzerne -> Destouches	1781	fr	nomenclator	0.161	1308									no	none
ciphers/antt-fcc-costacabral-1865/ciphertext.tsv	solved	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.131	84									no	none
ciphers/antt-linhares-chave/ciphertext.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.0	26									no	none
ciphers/antt-msliv0638-brochado-1712/ciphertext_appendix.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.125	1702									no	none
ciphers/armstrong-madison-1808/ciphertext.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.094	404									no	none
ciphers/berthier-napoleon-1812/ciphertext.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.11	328									no	none
ciphers/berthier-napoleon-1812/ciphertext_full.tsv	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.104	326									no	none
ciphers/bowes-walsingham-1583/ciphertext.txt	partial	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.069	101									no	none
ciphers/castelcicala-1816/ciphertext.txt	partial	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.033	9428									no	none
ciphers/clair1108-duvergier/ciphertext.tsv	solved	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.233	669									no	none
ciphers/destaing-gerard-1779/ciphertext.tsv	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.065	216									no	none
ciphers/espagnol142-mercy-1648/ciphertext.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.165	522									no	none
ciphers/fr4687-paleologue-nevers/ciphertext.txt	blocked	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.089	900									no	none
ciphers/hellen-frederick-1752/ciphertext_R1045.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.091	383									no	none
ciphers/hellen-frederick-1752/ciphertext_R1046.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.073	218									no	none
ciphers/hellen-frederick-1752/ciphertext_R1047.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.07	199									no	none
ciphers/hellen-frederick-1752/ciphertext_R1048.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.079	191									no	none
ciphers/hellen-frederick-1752/ciphertext_R1049.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.138	515									no	none
ciphers/hellen-frederick-1752/ciphertext_R1060.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.051	136									no	none
ciphers/hellen-frederick-1752/ciphertext_R1061.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.074	162									no	none
ciphers/hellen-frederick-1752/ciphertext_R1953.txt	open	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.082	846									no	none
ciphers/huntington-blathwayt-madrid-1728/ciphertext.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.132	1532									no	none
ciphers/huntington-blathwayt-madrid-1728/ciphertext_targets.tsv	partial	ciphers/huntington-luzerne-destouches-1781/key_tomokiyo.tsv	La Luzerne -> Destouches	1781	fr	unknown	0.128	172									no	none
