id	kind	cluster	dist
f107_20_m0052	mark	5	5.482
f107_20_m0053	mark	1	4.441
f107_20_m0054	mark	6	3.144
f107_20_m0055	mark	0	4.379
f107_20_m0056	mark	0	2.295
f107_20_m0057	mark	11	4.018
f107_20_m0058	mark	0	2.742
f108_01_m0001	mark	11	2.461
f108_01_m0002	mark	0	2.967
f108_01_m0003	mark	9	4.814
f108_01_m0004	mark	11	2.350
f108_01_m0005	mark	6	5.426
f108_01_m0006	mark	11	2.457
f108_01_m0007	mark	1	5.878
f108_02_m0008	mark	9	3.502
f108_03_m0009	mark	3	3.318
f108_03_m0010	mark	3	5.077
f108_03_m0011	mark	6	6.580
f108_03_m0012	mark	6	5.185
f108_04_m0013	mark	3	6.058
f108_04_m0014	mark	3	3.297
f108_05_m0015	mark	3	5.034
f108_05_m0016	mark	4	12.288
f108_05_m0017	mark	5	7.507
f108_05_m0018	mark	5	7.393
f108_06_m0019	mark	12	9.220
f108_06_m0020	mark	11	2.849
f108_06_m0021	mark	5	6.974
f108_07_m0022	mark	4	9.033
f108_07_m0023	mark	9	5.213
f108_08_m0024	mark	6	7.409
f108_09_m0025	mark	5	5.824
f108_09_m0026	mark	4	11.683
f108_12_m0027	mark	6	4.891
f108_12_m0028	mark	3	6.202
f108_12_m0029	mark	9	3.253
f108_12_m0030	mark	3	7.081
f108_12_m0031	mark	9	3.048
f108_12_m0032	mark	1	5.927
f108_13_m0033	mark	11	2.457
f108_14_m0034	mark	3	3.290
f108_14_m0035	mark	6	4.825
f108_15_m0036	mark	6	7.018
f108_15_m0037	mark	3	7.689
f108_15_m0038	mark	6	4.922
f108_16_m0039	mark	1	3.233
f108_16_m0040	mark	11	5.511
f108_17_m0041	mark	6	4.325
f108_17_m0042	mark	15	7.730
f108_17_m0043	mark	1	5.346
f108_17_m0044	mark	1	3.798
f108_17_m0045	mark	1	6.162
f108_17_m0046	mark	1	7.197
f108_17_m0047	mark	12	11.879
f108_17_m0048	mark	6	4.922
f108_17_m0049	mark	1	3.446
f108_17_m0050	mark	6	4.075
f108_17_m0051	mark	0	2.680
f108_17_m0052	mark	9	2.985
f108_17_m0053	mark	9	5.065
f109_03_m0001	mark	11	2.318
f109_03_m0002	mark	9	2.978
f109_03_m0003	mark	8	9.774
f109_04_m0004	mark	6	3.064
f109_05_m0005	mark	11	2.318
f109_06_m0006	mark	6	3.601
f109_06_m0007	mark	11	3.193
f109_06_m0008	mark	6	5.318
f109_06_m0009	mark	9	2.798
f109_09_m0010	mark	4	8.346
f109_09_m0011	mark	7	5.359
f109_09_m0012	mark	3	4.921
f109_10_m0013	mark	5	8.686
f109_13_m0014	mark	3	3.368
f109_13_m0015	mark	9	2.523
f109_13_m0016	mark	11	2.318
f109_13_m0017	mark	5	4.727
f109_13_m0018	mark	6	4.849
f109_14_m0019	mark	11	2.318
f109_14_m0020	mark	11	2.318
f109_14_m0021	mark	5	6.786
f109_14_m0022	mark	5	6.248
f109_14_m0023	mark	3	4.137
f109_15_m0024	mark	7	4.462
f109_15_m0025	mark	3	3.492
f109_15_m0026	mark	9	2.796
f109_15_m0027	mark	9	3.354
f109_15_m0028	mark	15	7.009
f109_15_m0029	mark	6	2.986
f109_15_m0030	mark	6	3.909
f109_15_m0031	mark	9	2.962
f109_15_m0032	mark	3	3.516
f109_15_m0033	mark	9	3.354
f109_15_m0034	mark	5	6.153
f109_15_m0035	mark	12	5.602
f109_15_m0036	mark	6	6.594
f109_15_m0037	mark	9	2.798
f109_16_m0038	mark	5	10.730
f109_16_m0039	mark	3	3.867
f109_16_m0040	mark	6	3.677
f109_16_m0041	mark	5	4.482
f109_16_m0042	mark	3	2.959
f109_16_m0043	mark	9	3.118
f109_16_m0044	mark	6	3.914
f109_16_m0045	mark	9	2.759
f109_16_m0046	mark	6	3.528
f109_16_m0047	mark	11	2.318
f109_16_m0048	mark	3	3.315
f109_17_m0049	mark	11	3.117
f109_17_m0050	mark	11	2.886
f109_17_m0051	mark	9	2.523
f109_17_m0052	mark	3	5.133
f109_17_m0053	mark	15	5.769
f109_17_m0054	mark	11	2.318
f109_17_m0055	mark	7	4.408
f109_18_m0056	mark	2	2.981
f109_18_m0057	mark	5	5.020
f109_18_m0058	mark	11	2.318
f109_18_m0059	mark	3	4.285
f109_18_m0060	mark	15	8.969
f109_18_m0061	mark	6	4.102
f109_18_m0062	mark	2	3.409
f109_18_m0063	mark	11	2.447
f109_18_m0064	mark	2	4.147
f109_18_m0065	mark	2	2.981
f109_18_m0066	mark	9	2.682
f109_18_m0067	mark	5	4.124
f109_18_m0068	mark	9	2.702
f109_18_m0069	mark	11	2.318
f109_18_m0070	mark	5	4.665
f110_01_m0001	mark	2	5.110
f110_01_m0002	mark	2	3.678
f110_01_m0003	mark	3	7.526
f110_01_m0004	mark	9	5.467
f110_01_m0005	mark	9	3.637
f110_01_m0006	mark	15	8.258
f110_01_m0007	mark	3	8.937
f110_02_m0008	mark	8	13.146
f110_02_m0009	mark	15	11.852
f110_02_m0010	mark	4	7.118
f110_02_m0011	mark	13	4.875
f110_02_m0012	mark	8	7.903
f110_02_m0013	mark	6	3.877
f110_03_m0014	mark	3	3.158
f110_06_m0015	mark	8	10.604
f110_07_m0016	mark	3	5.003
f110_07_m0017	mark	6	6.902
f110_07_m0018	mark	5	7.547
f110_07_m0019	mark	3	5.359
f110_07_m0020	mark	6	3.116
f110_08_m0021	mark	6	5.294
f110_09_m0022	mark	11	3.083
f110_09_m0023	mark	5	8.226
f110_10_m0024	mark	0	4.856
f110_12_m0025	mark	15	10.057
f110_12_m0026	mark	15	10.826
f110_12_m0027	mark	6	5.234
f110_12_m0028	mark	1	10.797
f110_12_m0029	mark	6	4.061
f110_13_m0030	mark	11	3.867
f110_14_m0031	mark	11	2.638
f110_14_m0032	mark	6	4.945
f110_14_m0033	mark	6	5.439
f110_14_m0034	mark	9	3.932
f110_15_m0035	mark	2	3.723
f110_15_m0036	mark	15	8.686
f110_15_m0037	mark	7	7.358
f110_15_m0038	mark	2	3.947
f110_15_m0039	mark	2	2.915
f110_15_m0040	mark	3	5.725
f110_16_m0041	mark	2	2.939
f110_16_m0042	mark	0	6.797
