id	kind	cluster	dist
f55v_03_019	sign	35	6.377
f55v_03_020	sign	11	5.864
f55v_03_021	sign	11	5.989
f55v_03_022	sign	16	4.046
f55v_03_023	sign	42	5.591
f55v_03_024	sign	58	7.551
f55v_03_025	sign	12	5.613
f55v_03_026	sign	1	4.473
f55v_04_001	sign	22	5.415
f55v_04_002	sign	26	4.144
f55v_04_003	sign	60	3.139
f55v_04_004	sign	26	3.961
f55v_04_005	sign	27	8.419
f55v_04_006	sign	56	5.568
f55v_04_007	sign	37	4.776
f55v_04_008	sign	41	3.984
f55v_04_009	sign	35	3.879
f55v_04_010	sign	42	6.342
f55v_04_011	sign	0	2.656
f55v_04_012	sign	45.1	3.370
f55v_04_013	sign	21.0	3.725
f55v_04_014	sign	3.1	4.881
f55v_04_015	sign	6	4.969
f55v_04_016	sign	5	7.386
f55v_04_017	sign	13	2.912
f55v_04_018	sign	39	2.999
f55v_04_019	sign	26	3.246
f55v_04_020	sign	10	7.654
f55v_04_021	sign	28	2.813
f55v_04_022	sign	6	3.145
f55v_04_023	sign	44	5.309
f55v_04_024	sign	18	4.597
f55v_04_025	sign	21.0	5.352
f55v_04_026	sign	42	5.707
f55v_04_027	sign	10	8.015
f55v_04_028	sign	38	6.288
f55v_04_029	sign	35	5.592
f55v_04_030	sign	29	5.782
f55v_05_001	sign	19	5.051
f55v_05_002	sign	51	5.331
f55v_05_003	sign	7	4.530
f55v_05_004	sign	19	4.148
f55v_05_005	sign	63	4.100
f55v_05_006	sign	2	3.745
f55v_05_007	sign	47	3.510
f55v_05_008	sign	39	3.832
f55v_05_009	sign	47	2.806
f55v_05_010	sign	48	4.283
f55v_05_011	sign	44	5.245
f55v_05_012	sign	24	5.260
f55v_05_013	sign	20	2.350
f55v_05_014	sign	52.0	5.873
f55v_05_015	sign	63	5.189
f55v_05_016	sign	45.0	3.334
f55v_05_017	sign	46	5.187
f55v_05_018	sign	16	6.218
f55v_05_019	sign	40	5.126
f55v_05_020	sign	26	4.274
f55v_05_021	sign	49.0	4.325
f55v_05_022	sign	22	5.849
f55v_05_023	sign	56	4.817
f55v_05_024	sign	10	4.926
f55v_05_025	sign	16	3.983
f55v_05_026	sign	11	5.061
f55v_05_027	sign	16	3.860
f55v_05_028	sign	1	8.201
f55v_05_029	sign	40	7.436
f55v_06_001	sign	30	5.004
f55v_06_002	sign	49.0	5.791
f55v_06_003	sign	9	5.037
f55v_06_004	sign	56	4.383
f55v_06_005	sign	45.0	2.867
f55v_06_006	sign	28	3.350
f55v_06_007	sign	29	3.552
f55v_06_008	sign	2	3.893
f55v_06_009	sign	20	2.427
f55v_06_010	sign	47	3.466
f55v_06_011	sign	6	3.325
f55v_06_012	sign	19	2.827
f55v_06_013	sign	39	3.155
f55v_06_014	sign	6	2.934
f55v_06_015	sign	28	2.837
f55v_06_016	sign	26	4.157
f55v_06_017	sign	2	5.077
f55v_06_018	sign	17	2.780
f55v_06_019	sign	31	3.401
f55v_06_020	sign	57	4.098
f55v_06_021	sign	0	3.766
f55v_06_022	sign	25	4.001
f55v_06_023	sign	24	3.729
f55v_06_024	sign	33	4.023
f55v_06_025	sign	62	6.272
f55v_07_001	sign	19	2.440
f55v_07_002	sign	23	6.999
f55v_07_003	sign	47	2.316
f55v_07_004	sign	8	3.377
f55v_07_005	sign	10	4.599
f55v_07_006	sign	23	5.924
f55v_07_007	sign	8	1.952
f55v_07_008	sign	6	3.331
f55v_07_009	sign	48	7.435
f55v_07_010	sign	24	4.381
f55v_07_011	sign	33	4.061
f55v_07_012	sign	23	4.681
f55v_07_013	sign	61	5.863
f55v_07_014	sign	26	4.052
f55v_07_015	sign	43	4.287
f55v_07_016	sign	6	2.413
f55v_07_017	sign	47	3.684
f55v_07_018	sign	33	4.338
f55v_07_019	sign	33	3.561
f55v_07_020	sign	3.0	4.505
f55v_07_021	sign	26	3.523
f55v_07_022	sign	6	2.561
f55v_07_023	sign	14	5.540
f55v_07_024	sign	8	3.446
f55v_07_025	sign	24	5.304
f55v_07_026	sign	36	3.900
f55v_07_027	sign	29	2.907
f55v_07_028	sign	59	3.230
f55v_07_029	sign	2	3.063
f55v_07_030	sign	16	8.092
f55v_08_001	sign	6	4.087
f55v_08_002	sign	3.0	5.035
f55v_08_003	sign	51	4.939
f55v_08_004	sign	0	1.905
f55v_08_005	sign	7	5.479
f55v_08_006	sign	7	4.743
f55v_08_007	sign	63	5.777
f55v_08_008	sign	7	4.047
f55v_08_009	sign	53	4.748
f55v_08_010	sign	20	4.201
f55v_08_011	sign	45.0	3.670
f55v_08_012	sign	34	3.762
f55v_08_013	sign	36	2.789
f55v_08_014	sign	36	2.436
f55v_08_015	sign	43	3.770
f55v_08_016	sign	33	5.340
f55v_08_017	sign	14	4.289
f55v_08_018	sign	47	4.579
f55v_08_019	sign	19	4.812
f55v_08_020	sign	45.0	4.943
f55v_08_021	sign	32	4.267
f55v_08_022	sign	18	4.815
f55v_08_023	sign	26	3.032
f55v_08_024	sign	36	6.611
f55v_08_025	sign	21.1	5.550
f55v_08_026	sign	60	4.328
f55v_08_027	sign	42	5.125
f55v_08_028	sign	40	4.478
f55v_08_029	sign	9	5.197
f55v_09_001	sign	47	4.420
f55v_09_002	sign	29	5.233
f55v_09_003	sign	56	6.433
f55v_09_004	sign	50	5.663
f55v_09_005	sign	44	4.661
f55v_09_006	sign	56	5.608
f55v_09_007	sign	35	7.851
f55v_09_008	sign	38	4.136
f55v_09_009	sign	45.0	3.335
f55v_09_010	sign	34	3.528
f55v_09_011	sign	46	5.153
f55v_09_012	sign	21.0	2.644
f55v_09_013	sign	39	2.678
f55v_09_014	sign	27	4.701
f55v_09_015	sign	8	2.660
f55v_09_016	sign	6	2.399
f55v_09_017	sign	8	2.829
f55v_09_018	sign	6	2.167
f55v_09_019	sign	20	3.034
f55v_09_020	sign	1	3.318
f55v_09_021	sign	19	2.623
f55v_09_022	sign	51	3.457
f55v_09_023	sign	13	3.220
f55v_09_024	sign	11	5.979
f55v_09_025	sign	17	2.524
f55v_09_026	sign	3.0	4.185
f55v_09_027	sign	58	5.263
f55v_09_028	sign	44	6.795
f55v_09_029	sign	56	4.439
f55v_10_001	sign	32	5.847
f55v_10_002	sign	44	5.006
f55v_10_003	sign	20	2.700
f55v_10_004	sign	32	4.008
f55v_10_005	sign	22	12.390
f55v_10_006	sign	61	7.376
f55v_10_007	sign	0	2.567
f55v_10_008	sign	8	3.403
f55v_10_009	sign	3.0	3.795
f55v_10_010	sign	33	3.857
f55v_10_011	sign	51	3.058
f55v_10_012	sign	0	2.816
f55v_10_013	sign	7	3.654
f55v_10_014	sign	4	4.696
f55v_10_015	sign	4	5.767
f55v_10_016	sign	33	6.160
f55v_10_017	sign	53	6.274
f55v_10_018	sign	55	5.372
f55v_10_019	sign	49.0	2.412
f55v_10_020	sign	61	4.568
f55v_10_021	sign	17	2.137
f55v_10_022	sign	21.0	6.352
f55v_10_023	sign	8	3.272
f55v_11_001	sign	23	4.851
f55v_11_002	sign	8	4.134
f55v_11_003	sign	24	5.961
f55v_11_004	sign	35	5.991
f55v_11_005	sign	1	7.349
f55v_11_006	sign	3.0	4.842
f55v_11_007	sign	36	3.331
f55v_11_008	sign	5	6.240
f55v_11_009	sign	50	4.623
f55v_11_010	sign	56	4.694
f55v_11_011	sign	8	2.313
f55v_11_012	sign	53	5.112
f55v_11_013	sign	39	2.258
f55v_11_014	sign	24	4.423
f55v_11_015	sign	0	2.512
f55v_11_016	sign	12	6.037
f55v_11_017	sign	28	3.065
f55v_11_018	sign	20	2.193
f55v_11_019	sign	8	2.711
f55v_11_020	sign	3.0	2.725
f55v_11_021	sign	45.1	2.742
f55v_11_022	sign	55	5.161
f55v_11_023	sign	21.0	3.886
f55v_12_001	sign	49.0	6.748
f55v_12_002	sign	35	4.710
f55v_12_003	sign	16	5.838
f55v_12_004	sign	40	3.324
f55v_12_005	sign	9	7.033
f55v_12_006	sign	3.1	6.352
f55v_12_007	sign	10	5.752
f55v_12_008	sign	46	5.440
f55v_12_009	sign	22	5.480
f55v_12_010	sign	35	4.819
f55v_12_011	sign	16	6.132
f55v_12_012	sign	46	6.361
f55v_12_013	sign	45.1	4.188
f55v_12_014	sign	13	4.909
f55v_12_015	sign	5	5.036
f55v_12_016	sign	0	2.789
f55v_12_017	sign	50	4.022
f55v_12_018	sign	33	4.797
f55v_12_019	sign	25	2.919
f55v_12_020	sign	34	4.184
f55v_12_021	sign	22	5.819
f55v_12_022	sign	22	6.010
f55v_12_023	sign	10	5.114
f55v_12_024	sign	16	4.941
f55v_12_025	sign	26	4.953
f55v_12_026	sign	16	6.350
f55v_13_001	sign	45.0	3.282
f55v_13_002	sign	21.0	3.304
f55v_13_003	sign	47	5.668
f55v_13_004	sign	17	2.226
f55v_13_005	sign	13	2.593
f55v_13_006	sign	26	3.163
f55v_13_007	sign	53	5.282
f55v_13_008	sign	39	2.581
f55v_13_009	sign	36	3.257
f55v_13_010	sign	36	2.622
f55v_13_011	sign	33	5.247
f55v_13_012	sign	36	4.042
f55v_13_013	sign	8	2.612
f55v_13_014	sign	3.0	3.725
f55v_13_015	sign	33	3.937
f55v_13_016	sign	47	2.972
f55v_13_017	sign	3.1	3.942
f55v_13_018	sign	24	2.949
f55v_13_019	sign	31	3.019
f55v_13_020	sign	20	3.781
f55v_13_021	sign	55	5.996
f55v_13_022	sign	45.1	4.450
f55v_13_023	sign	34	4.575
f55v_13_024	sign	21.0	5.085
f55v_14_001	sign	23	5.585
f55v_14_002	sign	22	3.586
f55v_14_003	sign	30	4.783
f55v_14_004	sign	30	4.127
f55v_14_005	sign	44	2.995
f55v_14_006	sign	43	5.962
f55v_14_007	sign	1	5.241
f55v_14_008	sign	35	5.570
f55v_14_009	sign	61	5.562
f55v_14_010	sign	16	4.543
f55v_14_011	sign	18	3.569
f55v_14_012	sign	35	5.331
f55v_14_013	sign	4	4.896
f55v_14_014	sign	35	5.085
f55v_14_015	sign	26	4.291
f55v_14_016	sign	11	5.980
f55v_14_017	sign	35	5.425
f55v_14_018	sign	5	7.843
f55v_14_019	sign	40	3.798
f55v_14_020	sign	18	3.955
f55v_14_021	sign	62	5.227
f55v_14_022	sign	62	6.433
f55v_14_023	sign	41	4.464
f55v_14_024	sign	21.0	4.302
f55v_14_025	sign	61	6.061
f55v_15_001	sign	52.1	4.402
f55v_15_002	sign	46	7.646
f55v_15_003	sign	28	3.232
f55v_15_004	sign	52.2	4.231
f55v_15_005	sign	17	1.982
f55v_15_006	sign	21.0	5.730
f55v_15_007	sign	12	6.120
f55v_15_008	sign	33	3.829
f55v_15_009	sign	19	3.022
f55v_15_010	sign	14	4.047
f55v_15_011	sign	8	3.309
f55v_15_012	sign	23	6.666
f55v_15_013	sign	39	7.882
f55v_15_014	sign	5	3.572
f55v_15_015	sign	24	4.344
f55v_15_016	sign	55	6.606
f55v_15_017	sign	52.1	3.847
f55v_15_018	sign	26	3.624
f55v_15_019	sign	47	4.696
f55v_15_020	sign	3.1	5.884
f55v_15_021	sign	28	3.021
f55v_15_022	sign	53	4.325
f55v_15_023	sign	8	3.736
f55v_15_024	sign	6	5.098
f55v_16_001	sign	48	4.528
f55v_16_002	sign	29	3.671
f55v_16_003	sign	6	2.124
f55v_16_004	sign	20	3.364
f55v_16_005	sign	14	4.691
f55v_16_006	sign	20	2.646
f55v_16_007	sign	25	2.635
f55v_16_008	sign	33	3.996
f55v_16_009	sign	57	7.574
f55v_16_010	sign	39	5.206
f55v_16_011	sign	36	2.807
f55v_16_012	sign	24	5.222
f55v_16_013	sign	5	5.831
f55v_16_014	sign	46	5.079
f55v_16_015	sign	18	4.894
f55v_16_016	sign	28	3.446
f55v_16_017	sign	20	2.546
f55v_16_018	sign	8	2.895
f55v_16_019	sign	14	5.334
f55v_16_020	sign	18	4.695
f55v_16_021	sign	29	3.446
f55v_16_022	sign	6	2.103
f55v_16_023	sign	54	4.801
f55v_16_024	sign	32	5.058
f55v_16_025	sign	8	3.542
f55v_16_026	sign	13	6.502
f55v_16_027	sign	43	3.908
f55v_16_028	sign	20	3.106
f55v_16_029	sign	10	8.044
f55v_16_030	sign	45.0	3.699
f55v_16_031	sign	34	3.108
f55v_16_032	sign	3.1	4.228
f55v_17_001	sign	18	6.020
f55v_17_002	sign	21.0	4.916
f55v_17_003	sign	26	3.543
f55v_17_004	sign	9	5.377
f55v_17_005	sign	16	4.970
f55v_17_006	sign	21.1	4.164
f55v_17_007	sign	60	4.490
f55v_17_008	sign	11	4.164
f55v_17_009	sign	32	3.070
f55v_17_010	sign	19	4.146
f55v_17_011	sign	10	7.127
f55v_17_012	sign	21.1	4.890
f55v_17_013	sign	38	5.527
f55v_17_014	sign	49.1	3.717
f55v_17_015	sign	44	4.283
f55v_17_016	sign	22	5.044
f55v_17_017	sign	3.0	5.641
f55v_17_018	sign	35	5.778
f55v_17_019	sign	11	6.558
f55v_17_020	sign	35	5.233
f55v_17_021	sign	10	7.885
f55v_18_001	sign	32	5.670
f55v_18_002	sign	41	4.257
f55v_18_003	sign	35	4.661
f55v_18_004	sign	3.0	5.676
f55v_18_005	sign	7	5.953
f55v_18_006	sign	60	4.493
f55v_18_007	sign	46	6.022
f55v_18_008	sign	31	5.641
f55v_18_009	sign	40	4.522
f55v_18_010	sign	21.0	4.195
f55v_18_011	sign	61	6.111
f55v_18_012	sign	33	9.959
f55v_18_013	sign	18	4.581
f55v_18_014	sign	57	3.907
f55v_18_015	sign	36	7.397
f55v_18_016	sign	57	4.845
f55v_18_017	sign	35	5.325
f55v_18_018	sign	40	5.148
f55v_18_019	sign	37	4.240
f55v_18_020	sign	44	3.811
f55v_18_021	sign	45.0	3.895
f55v_18_022	sign	34	3.041
f55v_18_023	sign	36	2.943
f55v_18_024	sign	24	2.935
f55v_18_025	sign	16	7.470
f55v_19_001	sign	23	4.491
f55v_19_002	sign	53	5.265
f55v_19_003	sign	63	3.195
f55v_19_004	sign	23	4.395
f55v_19_005	sign	10	4.593
f55v_19_006	sign	19	3.238
f55v_19_007	sign	62	2.546
f55v_19_008	sign	51	2.769
f55v_19_009	sign	28	2.024
f55v_19_010	sign	19	4.489
f55v_19_011	sign	39	3.001
f55v_19_012	sign	13	3.875
f55v_19_013	sign	31	3.358
f55v_19_014	sign	46	4.295
f55v_19_015	sign	23	4.320
f55v_19_016	sign	17	2.351
f55v_19_017	sign	33	4.352
f55v_19_018	sign	4	6.097
f55v_19_019	sign	24	4.439
f55v_19_020	sign	5	6.126
f55v_19_021	sign	45.1	2.687
f55v_19_022	sign	46	9.817
f55v_19_023	sign	23	4.203
f55v_19_024	sign	3.1	5.263
f55v_19_025	sign	37	3.614
f56r_01_001	sign	49.1	2.773
f56r_01_002	sign	40	3.925
f56r_01_003	sign	27	4.733
f56r_01_004	sign	35	4.885
f56r_01_005	sign	21.1	5.214
f56r_01_006	sign	11	4.235
f56r_01_007	sign	21.1	5.753
f56r_01_008	sign	21.0	5.040
f56r_01_009	sign	50	4.919
f56r_01_010	sign	4	5.586
f56r_01_011	sign	30	4.415
f56r_01_012	sign	37	4.676
f56r_01_013	sign	44	5.435
f56r_01_014	sign	38	4.524
f56r_01_015	sign	45.1	2.615
f56r_01_016	sign	53	5.956
f56r_01_017	sign	47	4.106
f56r_01_018	sign	3.1	4.883
f56r_01_019	sign	5	5.525
f56r_01_020	sign	5	5.524
f56r_01_021	sign	8	4.663
f56r_01_022	sign	61	5.085
f56r_01_023	sign	33	4.865
f56r_01_024	sign	51	3.785
f56r_01_025	sign	60	5.206
f56r_01_026	sign	21.0	6.170
f56r_02_001	sign	54	4.583
f56r_02_002	sign	39	2.747
f56r_02_003	sign	7	2.918
f56r_02_004	sign	24	7.066
f56r_02_005	sign	39	2.727
f56r_02_006	sign	60	3.229
f56r_02_007	sign	60	4.941
f56r_02_008	sign	26	3.455
f56r_02_009	sign	46	5.335
f56r_02_010	sign	2	3.234
f56r_02_011	sign	17	1.776
f56r_02_012	sign	18	3.852
f56r_02_013	sign	24	4.076
f56r_02_014	sign	36	2.578
f56r_02_015	sign	12	7.019
f56r_02_016	sign	2	3.982
f56r_02_017	sign	39	4.223
f56r_02_018	sign	8	2.395
f56r_02_019	sign	19	4.003
f56r_02_020	sign	23	4.718
f56r_02_021	sign	47	4.027
f56r_02_022	sign	24	2.988
f56r_02_023	sign	32	4.232
f56r_02_024	sign	29	5.422
f56r_02_025	sign	4	3.421
f56r_02_026	sign	17	2.035
f56r_02_027	sign	54	5.347
f56r_02_028	sign	39	3.074
f56r_02_029	sign	19	4.251
f56r_02_030	sign	5	4.217
f56r_02_031	sign	32	4.534
f56r_03_001	sign	56	8.546
f56r_03_002	sign	33	5.216
f56r_03_003	sign	63	4.873
f56r_03_004	sign	6	4.549
f56r_03_005	sign	2	4.001
f56r_03_006	sign	39	4.137
f56r_03_007	sign	20	3.468
f56r_03_008	sign	36	2.516
f56r_03_009	sign	53	6.484
f56r_03_010	sign	63	3.956
f56r_03_011	sign	4	6.130
f56r_03_012	sign	25	3.481
f56r_03_013	sign	36	3.264
f56r_03_014	sign	15	3.790
f56r_03_015	sign	28	2.891
f56r_03_016	sign	5	5.403
f56r_03_017	sign	28	4.591
f56r_03_018	sign	26	3.736
f56r_03_019	sign	19	2.902
f56r_03_020	sign	16	4.871
f56r_03_021	sign	63	4.328
f56r_03_022	sign	55	6.902
f56r_03_023	sign	17	3.030
f56r_03_024	sign	0	1.927
f56r_03_025	sign	23	5.766
f56r_03_026	sign	17	2.621
f56r_03_027	sign	33	6.002
f56r_04_001	sign	46	5.881
f56r_04_002	sign	24	3.884
f56r_04_003	sign	5	6.852
f56r_04_004	sign	63	3.894
f56r_04_005	sign	2	3.362
f56r_04_006	sign	58	4.522
f56r_04_007	sign	8	2.051
f56r_04_008	sign	5	5.884
f56r_04_009	sign	0	1.490
f56r_04_010	sign	24	4.878
f56r_04_011	sign	10	7.932
f56r_04_012	sign	49.0	6.217
f56r_04_013	sign	19	4.381
f56r_04_014	sign	50	6.784
f56r_04_015	sign	28	2.756
f56r_04_016	sign	23	5.302
f56r_04_017	sign	16	6.255
f56r_04_018	sign	46	6.792
f56r_04_019	sign	23	6.249
f56r_04_020	sign	20	2.706
f56r_04_021	sign	19	5.498
f56r_04_022	sign	52.1	3.828
f56r_04_023	sign	63	4.540
f56r_04_024	sign	6	3.820
f56r_04_025	sign	24	5.702
f56r_04_026	sign	8	4.034
f56r_05_001	sign	62	3.429
f56r_05_002	sign	0	1.607
f56r_05_003	sign	47	2.387
f56r_05_004	sign	3.0	3.806
f56r_05_005	sign	63	3.745
f56r_05_006	sign	23	4.935
f56r_05_007	sign	17	1.697
f56r_05_008	sign	26	3.243
f56r_05_009	sign	12	5.664
f56r_05_010	sign	47	2.923
f56r_05_011	sign	19	3.849
f56r_05_012	sign	39	3.751
f56r_05_013	sign	13	4.918
f56r_05_014	sign	48	4.197
f56r_05_015	sign	47	2.875
f56r_05_016	sign	13	4.104
f56r_05_017	sign	55	4.843
f56r_05_018	sign	25	2.760
f56r_05_019	sign	45.1	2.823
f56r_05_020	sign	34	6.094
f56r_05_021	sign	11	5.878
f56r_05_022	sign	30	5.001
f56r_05_023	sign	49.1	3.951
f56r_05_024	sign	40	4.561
f56r_05_025	sign	11	5.368
f56r_05_026	sign	3.0	4.975
f56r_06_001	sign	1	8.614
f56r_06_002	sign	1	5.602
f56r_06_003	sign	1	7.176
f56r_06_004	sign	37	3.883
f56r_06_005	sign	48	4.285
f56r_06_006	sign	49.1	4.288
f56r_06_007	sign	1	4.317
f56r_06_008	sign	49.0	3.527
f56r_06_009	sign	30	4.348
f56r_06_010	sign	21.1	7.065
f56r_06_011	sign	43	5.824
f56r_06_012	sign	15	4.586
f56r_06_013	sign	60	4.252
f56r_06_014	sign	9	5.693
f56r_06_015	sign	46	5.469
f56r_06_016	sign	40	4.052
f56r_06_017	sign	21.1	6.877
f56r_06_018	sign	46	4.883
f56r_06_019	sign	37	3.016
f56r_06_020	sign	44	6.335
f56r_06_021	sign	23	5.580
f56r_06_022	sign	29	5.176
f56r_06_023	sign	22	4.524
f56r_06_024	sign	21.1	5.012
f56r_06_025	sign	5	6.849
f56r_06_026	sign	60	5.389
f56r_07_001	sign	1	5.590
f56r_07_002	sign	18	7.671
f56r_07_003	sign	1	10.263
f56r_07_004	sign	16	8.554
f56r_07_005	sign	26	4.855
f56r_07_006	sign	1	6.342
f56r_07_007	sign	60	8.511
f56r_07_008	sign	45.1	3.221
f56r_07_009	sign	7	4.814
f56r_07_010	sign	29	5.402
f56r_07_011	sign	31	4.489
f56r_07_012	sign	17	2.359
f56r_07_013	sign	58	3.731
f56r_07_014	sign	29	5.540
f56r_07_015	sign	54	4.675
f56r_07_016	sign	9	9.134
f56r_07_017	sign	28	2.032
f56r_07_018	sign	54	2.737
f56r_07_019	sign	39	4.199
f56r_07_020	sign	17	2.245
f56r_07_021	sign	10	4.844
f56r_07_022	sign	6	2.682
f56r_07_023	sign	0	2.688
f56r_07_024	sign	19	4.874
f56r_07_025	sign	15	5.628
f56r_07_026	sign	32	4.854
f56r_07_027	sign	32	4.245
f56r_07_028	sign	53	4.516
f56r_07_029	sign	47	3.664
f56r_07_030	sign	33	5.879
f56r_07_031	sign	4	6.572
f56r_07_032	sign	52.1	6.629
f56r_08_001	sign	11	6.554
f56r_08_002	sign	17	2.615
f56r_08_003	sign	0	1.256
f56r_08_004	sign	48	4.096
f56r_08_005	sign	5	5.859
f56r_08_006	sign	0	1.801
f56r_08_007	sign	25	3.253
f56r_08_008	sign	54	3.372
f56r_08_009	sign	29	4.853
f56r_08_010	sign	52.2	3.518
f56r_08_011	sign	20	5.113
f56r_08_012	sign	24	4.209
f56r_08_013	sign	8	2.775
f56r_08_014	sign	3.0	4.492
f56r_08_015	sign	17	2.630
f56r_08_016	sign	24	4.225
f56r_08_017	sign	28	4.045
f56r_08_018	sign	14	4.477
f56r_08_019	sign	29	3.736
f56r_08_020	sign	6	2.109
f56r_08_021	sign	14	4.111
f56r_08_022	sign	24	3.801
f56r_08_023	sign	13	3.487
f56r_08_024	sign	52.2	4.297
f56r_08_025	sign	17	3.681
f56r_08_026	sign	0	2.150
f56r_08_027	sign	2	4.983
f56r_08_028	sign	39	5.933
f56r_08_029	sign	6	4.235
f56r_08_030	sign	18	3.930
f56r_09_001	sign	7	5.310
f56r_09_002	sign	0	2.033
f56r_09_003	sign	20	1.940
f56r_09_004	sign	23	5.397
f56r_09_005	sign	17	1.931
f56r_09_006	sign	61	6.206
f56r_09_007	sign	6	2.101
f56r_09_008	sign	60	3.706
f56r_09_009	sign	36	3.264
f56r_09_010	sign	14	4.964
f56r_09_011	sign	8	4.151
f56r_09_012	sign	33	3.639
f56r_09_013	sign	47	4.391
f56r_09_014	sign	21.0	6.034
f56r_09_015	sign	8	4.580
f56r_09_016	sign	35	5.717
f56r_09_017	sign	44	3.704
f56r_09_018	sign	53	6.977
f56r_09_019	sign	33	4.484
f56r_09_020	sign	20	2.990
f56r_09_021	sign	23	6.251
f56r_09_022	sign	8	2.169
f56r_09_023	sign	31	4.270
f56r_09_024	sign	16	5.017
f56r_09_025	sign	56	7.758
f56r_09_026	sign	3.1	6.636
f56r_09_027	sign	47	4.559
f56r_09_028	sign	56	4.630
f56r_09_029	sign	54	6.005
f56r_09_030	sign	47	5.604
f56r_10_001	sign	39	5.425
f56r_10_002	sign	48	4.686
f56r_10_003	sign	25	3.485
f56r_10_004	sign	45.1	2.000
f56r_10_005	sign	18	6.839
f56r_10_006	sign	21.0	4.619
f56r_10_007	sign	15	5.531
f56r_10_008	sign	12	6.470
f56r_10_009	sign	44	6.019
f56r_10_010	sign	19	3.387
f56r_10_011	sign	16	5.794
f56r_10_012	sign	55	4.917
f56r_10_013	sign	38	4.459
f56r_10_014	sign	56	4.633
f56r_10_015	sign	16	5.203
f56r_10_016	sign	29	6.198
f56r_10_017	sign	12	7.253
f56r_10_018	sign	44	5.069
f56r_10_019	sign	40	4.375
f56r_11_001	sign	37	4.038
f56r_11_002	sign	38	5.376
f56r_11_003	sign	49.0	4.869
f56r_11_004	sign	49.0	4.946
f56r_11_005	sign	49.1	3.018
f56r_11_006	sign	42	5.362
f56r_11_007	sign	9	5.527
f56r_11_008	sign	45.0	4.438
f56r_11_009	sign	12	6.291
f56r_11_010	sign	53	4.728
f56r_11_011	sign	20	1.869
f56r_11_012	sign	2	4.920
f56r_11_013	sign	57	4.046
f56r_11_014	sign	0	1.965
f56r_11_015	sign	32	3.831
f56r_11_016	sign	29	3.736
f56r_11_017	sign	33	5.825
f56r_11_018	sign	23	3.902
f56r_11_019	sign	19	4.737
f56r_11_020	sign	45.1	3.581
f56r_11_021	sign	22	5.795
f56r_12_001	sign	39	3.557
f56r_12_002	sign	5	5.919
f56r_12_003	sign	13	3.735
f56r_12_004	sign	45.0	2.899
f56r_12_005	sign	34	4.912
f56r_12_006	sign	21.0	4.378
f56r_12_007	sign	34	5.145
f56r_12_008	sign	45.0	2.724
f56r_12_009	sign	55	5.184
f56r_12_010	sign	24	2.683
f56r_12_011	sign	53	5.195
f56r_12_012	sign	47	3.096
f56r_12_013	sign	6	2.179
f56r_12_014	sign	52.1	4.284
f56r_12_015	sign	32	7.351
f56r_12_016	sign	23	4.349
f56r_12_017	sign	17	1.650
f56r_12_018	sign	19	5.483
f56r_12_019	sign	8	2.509
f56r_12_020	sign	24	6.151
f56r_12_021	sign	29	7.178
f56r_12_022	sign	4	5.718
f56r_12_023	sign	53	6.269
f56r_13_001	sign	7	4.631
f56r_13_002	sign	45.0	2.987
f56r_13_003	sign	21.0	2.809
f56r_13_004	sign	49.1	2.328
f56r_13_005	sign	40	4.428
f56r_13_006	sign	37	3.023
f56r_13_007	sign	50	7.100
f56r_13_008	sign	49.0	3.011
f56r_13_009	sign	49.0	4.436
f56r_13_010	sign	38	6.113
f56r_13_011	sign	19	6.601
f56r_13_012	sign	40	4.057
f56r_13_013	sign	56	4.894
f56r_13_014	sign	18	5.587
f56r_13_015	sign	56	4.723
f56r_13_016	sign	1	6.043
f56r_13_017	sign	11	4.033
f56r_13_018	sign	22	4.205
f56r_13_019	sign	35	4.368
f56r_13_020	sign	22	6.090
f56r_13_021	sign	21.0	3.929
f56r_13_022	sign	32	7.150
f56r_13_023	sign	16	6.644
f56r_13_024	sign	0	5.032
f56r_13_025	sign	0	2.389
f56r_14_001	sign	2	6.148
f56r_14_002	sign	4	3.440
f56r_14_003	sign	17	2.080
f56r_14_004	sign	0	2.666
f56r_14_005	sign	47	2.780
f56r_14_006	sign	3.0	4.054
f56r_14_007	sign	19	3.471
f56r_14_008	sign	29	7.235
f56r_14_009	sign	56	5.230
f56r_14_010	sign	25	4.589
f56r_14_011	sign	28	4.097
f56r_14_012	sign	53	3.827
f56r_14_013	sign	8	2.318
f56r_14_014	sign	3.0	3.830
f56r_14_015	sign	6	3.356
f56r_14_016	sign	13	3.819
f56r_14_017	sign	19	3.465
f56r_14_018	sign	24	4.515
f56r_14_019	sign	50	5.394
f56r_14_020	sign	27	5.297
f56r_14_021	sign	47	2.093
f56r_14_022	sign	3.0	3.324
f56r_14_023	sign	26	4.157
f56r_14_024	sign	23	4.342
f56r_14_025	sign	46	5.779
f56r_14_026	sign	21.0	2.610
f56r_14_027	sign	62	3.943
f56r_14_028	sign	57	3.185
f56r_14_029	sign	20	6.365
f56r_14_030	sign	16	4.813
f56r_15_001	sign	60	4.950
f56r_15_002	sign	30	5.015
f56r_15_003	sign	15	4.065
f56r_15_004	sign	60	4.869
f56r_15_005	sign	32	3.456
f56r_15_006	sign	61	7.693
f56r_15_007	sign	1	4.245
f56r_15_008	sign	39	5.287
f56r_15_009	sign	49.0	4.689
f56r_15_010	sign	10	8.001
f56r_15_011	sign	23	6.148
