sid	page	line	pos	x	y	w	h	rh	rw	dy	marks
f55v_13_005	f55v	13	5	556	1169	37	49	1.485	1.121	0.379	
f55v_13_006	f55v	13	6	592	1175	23	24	0.727	0.697	0.182	
f55v_13_007	f55v	13	7	616	1153	53	43	1.303	1.606	-0.197	
f55v_13_008	f55v	13	8	655	1142	42	78	2.364	1.273	0.000	
f55v_13_009	f55v	13	9	707	1160	39	34	1.030	1.182	-0.121	
f55v_13_010	f55v	13	10	748	1162	42	37	1.121	1.273	-0.015	f55v_13_m0098|f55v_13_m0099
f55v_13_011	f55v	13	11	801	1150	46	55	1.667	1.394	-0.106	
f55v_13_012	f55v	13	12	837	1163	39	31	0.939	1.182	-0.076	
f55v_13_013	f55v	13	13	880	1177	32	27	0.818	0.970	0.288	
f55v_13_014	f55v	13	14	903	1149	32	26	0.788	0.970	-0.576	f55v_13_m0103
f55v_13_015	f55v	13	15	946	1153	44	57	1.727	1.333	0.015	f55v_13_m0104
f55v_13_016	f55v	13	16	997	1179	30	27	0.818	0.909	0.348	
f55v_13_017	f55v	13	17	1018	1149	32	26	0.788	0.970	-0.576	f55v_13_m0101
f55v_13_018	f55v	13	18	1056	1172	38	18	0.545	1.152	0.000	f55v_13_m0102
f55v_13_019	f55v	13	19	1113	1141	35	47	1.424	1.061	-0.500	
f55v_13_020	f55v	13	20	1141	1171	34	35	1.061	1.030	0.227	f55v_13_m0100
f55v_13_021	f55v	13	21	1186	1142	75	47	1.424	2.273	-0.470	
f55v_13_022	f55v	13	22	1269	1150	35	43	1.303	1.061	-0.288	
f55v_13_023	f55v	13	23	1319	1147	49	37	1.121	1.485	-0.470	
f55v_13_024	f55v	13	24	1360	1156	58	31	0.939	1.758	-0.288	
f55v_14_001	f55v	14	1	416	1260	28	36	1.091	0.848	0.303	f55v_14_m0105
f55v_14_002	f55v	14	2	438	1234	52	70	2.121	1.576	0.030	
f55v_14_003	f55v	14	3	470	1249	57	30	0.909	1.727	-0.121	
f55v_14_004	f55v	14	4	536	1256	55	21	0.636	1.667	-0.045	
f55v_14_005	f55v	14	5	593	1229	35	47	1.424	1.061	-0.470	
f55v_14_006	f55v	14	6	651	1225	32	53	1.606	0.970	-0.500	
f55v_14_007	f55v	14	7	693	1301	6	10	0.303	0.182	1.152	
f55v_14_008	f55v	14	8	703	1251	39	36	1.091	1.182	0.030	
f55v_14_009	f55v	14	9	737	1252	37	64	1.939	1.121	0.485	
f55v_14_010	f55v	14	10	770	1259	12	22	0.667	0.364	0.061	
f55v_14_011	f55v	14	11	782	1256	14	25	0.758	0.424	0.015	
f55v_14_012	f55v	14	12	797	1253	38	25	0.758	1.152	-0.076	f55v_14_m0107
f55v_14_013	f55v	14	13	854	1230	48	68	2.061	1.455	-0.121	
f55v_14_014	f55v	14	14	889	1258	40	21	0.636	1.212	0.015	
f55v_14_015	f55v	14	15	927	1258	24	20	0.606	0.727	0.000	
f55v_14_016	f55v	14	16	972	1229	117	53	1.606	3.545	-0.379	f55v_14_m0108|f55v_14_m0109
f55v_14_017	f55v	14	17	1085	1257	34	25	0.758	1.030	0.045	
f55v_14_018	f55v	14	18	1112	1265	43	25	0.758	1.303	0.288	
f55v_14_019	f55v	14	19	1170	1260	30	22	0.667	0.909	0.091	
f55v_14_020	f55v	14	20	1219	1255	18	28	0.848	0.545	0.030	
f55v_14_021	f55v	14	21	1246	1249	36	35	1.061	1.091	-0.045	
f55v_14_022	f55v	14	22	1278	1249	20	27	0.818	0.606	-0.167	f55v_14_m0106
f55v_14_023	f55v	14	23	1351	1226	38	53	1.606	1.152	-0.470	
f55v_14_024	f55v	14	24	1371	1254	44	34	1.030	1.333	0.091	
f55v_14_025	f55v	14	25	1422	1250	38	58	1.758	1.152	0.333	
f55v_15_001	f55v	15	1	412	1339	29	28	0.848	0.879	0.182	f55v_15_m0118
f55v_15_002	f55v	15	2	452	1311	51	94	2.848	1.545	0.333	
f55v_15_003	f55v	15	3	498	1332	52	21	0.636	1.576	-0.136	
f55v_15_004	f55v	15	4	568	1327	35	27	0.818	1.061	-0.197	
f55v_15_005	f55v	15	5	601	1338	61	16	0.485	1.848	-0.030	
f55v_15_006	f55v	15	6	658	1333	54	40	1.212	1.636	0.182	
f55v_15_007	f55v	15	7	708	1299	49	65	1.970	1.485	-0.470	f55v_15_m0110
f55v_15_008	f55v	15	8	775	1315	42	57	1.727	1.273	-0.106	f55v_15_m0115
f55v_15_009	f55v	15	9	826	1336	43	30	0.909	1.303	0.121	f55v_15_m0116|f55v_15_m0121
f55v_15_010	f55v	15	10	874	1337	20	22	0.667	0.606	0.030	f55v_15_m0119
f55v_15_011	f55v	15	11	903	1340	28	25	0.758	0.848	0.167	f55v_15_m0112
f55v_15_012	f55v	15	12	946	1340	21	26	0.788	0.636	0.182	f55v_15_m0113
f55v_15_013	f55v	15	13	961	1304	55	82	2.485	1.667	-0.061	
f55v_15_014	f55v	15	14	1007	1339	45	34	1.030	1.364	0.273	
f55v_15_015	f55v	15	15	1058	1344	33	16	0.485	1.000	0.152	f55v_15_m0122
f55v_15_016	f55v	15	16	1103	1312	70	52	1.576	2.121	-0.273	f55v_15_m0117
f55v_15_017	f55v	15	17	1179	1337	31	25	0.758	0.939	0.076	f55v_15_m0114
f55v_15_018	f55v	15	18	1228	1338	22	24	0.727	0.667	0.091	f55v_15_m0120
f55v_15_019	f55v	15	19	1259	1344	30	23	0.697	0.909	0.258	
f55v_15_020	f55v	15	20	1281	1314	29	26	0.788	0.879	-0.606	
f55v_15_021	f55v	15	21	1304	1335	45	18	0.545	1.364	-0.091	
f55v_15_022	f55v	15	22	1358	1313	42	44	1.333	1.273	-0.364	
f55v_15_023	f55v	15	23	1405	1338	28	28	0.848	0.848	0.152	
f55v_15_024	f55v	15	24	1435	1342	25	26	0.788	0.758	0.242	f55v_15_m0111
f55v_16_001	f55v	16	1	419	1421	18	20	0.606	0.545	0.000	f55v_16_m0129
f55v_16_002	f55v	16	2	442	1413	18	29	0.879	0.545	-0.106	
f55v_16_003	f55v	16	3	459	1414	28	31	0.939	0.848	-0.045	
f55v_16_004	f55v	16	4	494	1421	23	37	1.121	0.697	0.258	f55v_16_m0130
f55v_16_005	f55v	16	5	527	1419	17	20	0.606	0.515	-0.061	
f55v_16_006	f55v	16	6	543	1418	23	33	1.000	0.697	0.106	f55v_16_m0123
f55v_16_007	f55v	16	7	570	1402	38	59	1.788	1.152	0.015	f55v_16_m0124
f55v_16_008	f55v	16	8	624	1397	38	54	1.636	1.152	-0.212	
f55v_16_009	f55v	16	9	664	1388	27	51	1.545	0.818	-0.530	
f55v_16_010	f55v	16	10	679	1390	47	81	2.455	1.424	-0.015	
f55v_16_011	f55v	16	11	733	1417	40	33	1.000	1.212	0.076	f55v_16_m0125|f55v_16_m0127
f55v_16_012	f55v	16	12	782	1421	34	21	0.636	1.030	0.015	
f55v_16_013	f55v	16	13	801	1393	36	27	0.818	1.091	-0.742	
f55v_16_014	f55v	16	14	842	1385	44	87	2.636	1.333	-0.076	
f55v_16_015	f55v	16	15	880	1385	17	29	0.879	0.515	-0.955	
f55v_16_016	f55v	16	16	895	1415	50	17	0.515	1.515	-0.227	
f55v_16_017	f55v	16	17	940	1419	28	34	1.030	0.848	0.152	f55v_16_m0131
f55v_16_018	f55v	16	18	973	1423	28	24	0.727	0.848	0.121	f55v_16_m0132
f55v_16_019	f55v	16	19	1026	1424	18	21	0.636	0.545	0.106	f55v_16_m0128
f55v_16_020	f55v	16	20	1039	1390	14	27	0.818	0.424	-0.833	
f55v_16_021	f55v	16	21	1046	1415	23	31	0.939	0.697	-0.015	
f55v_16_022	f55v	16	22	1068	1418	26	30	0.909	0.788	0.061	f55v_16_m0126
f55v_16_023	f55v	16	23	1106	1423	22	25	0.758	0.667	0.136	
f55v_16_024	f55v	16	24	1129	1426	43	45	1.364	1.303	0.530	
f55v_16_025	f55v	16	25	1171	1432	26	26	0.788	0.788	0.424	
f55v_16_026	f55v	16	26	1199	1409	42	38	1.152	1.273	-0.091	
f55v_16_027	f55v	16	27	1254	1390	40	56	1.697	1.212	-0.394	
f55v_16_028	f55v	16	28	1288	1431	28	33	1.000	0.848	0.500	
f55v_16_029	f55v	16	29	1311	1410	27	13	0.394	0.818	-0.439	
f55v_16_030	f55v	16	30	1336	1414	40	40	1.212	1.212	0.091	
f55v_16_031	f55v	16	31	1382	1412	46	34	1.030	1.394	-0.061	
f55v_16_032	f55v	16	32	1420	1416	27	32	0.970	0.818	0.030	
f55v_17_001	f55v	17	1	422	1503	15	28	0.848	0.455	-0.061	
f55v_17_002	f55v	17	2	455	1504	37	28	0.848	1.121	-0.030	f55v_17_m0136
f55v_17_003	f55v	17	3	544	1512	19	24	0.727	0.576	0.152	f55v_17_m0134|f55v_17_m0137
f55v_17_004	f55v	17	4	572	1485	134	69	2.091	4.061	0.015	
f55v_17_005	f55v	17	5	715	1517	16	25	0.758	0.485	0.318	
f55v_17_006	f55v	17	6	732	1489	40	43	1.303	1.212	-0.258	
f55v_17_007	f55v	17	7	771	1509	13	25	0.758	0.394	0.076	f55v_17_m0139
f55v_17_008	f55v	17	8	786	1487	86	56	1.697	2.606	-0.121	
f55v_17_009	f55v	17	9	869	1501	43	55	1.667	1.303	0.288	
f55v_17_010	f55v	17	10	921	1509	36	30	0.909	1.091	0.152	
f55v_17_011	f55v	17	11	944	1508	35	19	0.576	1.061	-0.045	
f55v_17_012	f55v	17	12	980	1484	33	41	1.242	1.000	-0.439	
f55v_17_013	f55v	17	13	1026	1482	49	48	1.455	1.485	-0.394	
f55v_17_014	f55v	17	14	1079	1476	21	64	1.939	0.636	-0.333	f55v_17_m0138
f55v_17_015	f55v	17	15	1120	1481	35	55	1.667	1.061	-0.318	
f55v_17_016	f55v	17	16	1165	1484	54	67	2.030	1.636	-0.045	f55v_17_m0133|f55v_17_m0135
f55v_17_017	f55v	17	17	1220	1503	34	31	0.939	1.030	-0.015	
f55v_17_018	f55v	17	18	1275	1511	36	19	0.576	1.091	0.045	
f55v_17_019	f55v	17	19	1312	1476	76	54	1.636	2.303	-0.485	
f55v_17_020	f55v	17	20	1388	1505	36	23	0.697	1.091	-0.076	
f55v_17_021	f55v	17	21	1420	1513	40	18	0.545	1.212	0.091	
f55v_18_001	f55v	18	1	407	1564	43	53	1.606	1.303	-0.318	
f55v_18_002	f55v	18	2	448	1587	26	56	1.697	0.788	0.424	
f55v_18_003	f55v	18	3	475	1592	38	25	0.758	1.152	0.106	
f55v_18_004	f55v	18	4	509	1590	42	27	0.818	1.273	0.076	
f55v_18_005	f55v	18	5	568	1555	38	62	1.879	1.152	-0.455	
f55v_18_006	f55v	18	6	613	1594	14	26	0.788	0.424	0.182	
f55v_18_007	f55v	18	7	648	1557	50	98	2.970	1.515	0.152	
f55v_18_008	f55v	18	8	728	1550	39	67	2.030	1.182	-0.530	
f55v_18_009	f55v	18	9	772	1590	28	24	0.727	0.848	0.030	
f55v_18_010	f55v	18	10	812	1587	46	33	1.000	1.394	0.076	
f55v_18_011	f55v	18	11	863	1568	38	69	2.091	1.152	0.045	
f55v_18_012	f55v	18	12	916	1578	40	55	1.667	1.212	0.136	
f55v_18_013	f55v	18	13	952	1588	12	22	0.667	0.364	-0.061	f55v_18_m0142
f55v_18_014	f55v	18	14	1000	1562	29	50	1.515	0.879	-0.424	f55v_18_m0143
f55v_18_015	f55v	18	15	1019	1586	28	28	0.848	0.848	-0.030	
f55v_18_016	f55v	18	16	1049	1557	38	55	1.667	1.152	-0.500	
f55v_18_017	f55v	18	17	1082	1588	32	23	0.697	0.970	-0.045	
f55v_18_018	f55v	18	18	1111	1590	27	21	0.636	0.818	-0.015	
f55v_18_019	f55v	18	19	1154	1590	59	20	0.606	1.788	-0.030	
f55v_18_020	f55v	18	20	1215	1564	38	46	1.394	1.152	-0.424	
f55v_18_021	f55v	18	21	1259	1578	46	40	1.212	1.394	-0.091	
f55v_18_022	f55v	18	22	1309	1573	44	37	1.121	1.333	-0.288	
f55v_18_023	f55v	18	23	1353	1579	41	34	1.030	1.242	-0.152	f55v_18_m0140|f55v_18_m0141
f55v_18_024	f55v	18	24	1399	1586	35	19	0.576	1.061	-0.167	f55v_18_m0144
f55v_18_025	f55v	18	25	1437	1590	23	14	0.424	0.697	-0.121	
f55v_19_001	f55v	19	1	420	1679	21	27	0.818	0.636	0.258	f55v_19_m0152
f55v_19_002	f55v	19	2	447	1651	42	53	1.606	1.273	-0.197	
f55v_19_003	f55v	19	3	484	1675	29	43	1.303	0.879	0.379	
f55v_19_004	f55v	19	4	521	1672	16	28	0.848	0.485	0.061	f55v_19_m0146
f55v_19_005	f55v	19	5	540	1675	34	24	0.727	1.030	0.091	f55v_19_m0150
f55v_19_006	f55v	19	6	600	1670	39	33	1.000	1.182	0.076	f55v_19_m0147|f55v_19_m0149
f55v_19_007	f55v	19	7	651	1662	27	33	1.000	0.818	-0.167	
f55v_19_008	f55v	19	8	682	1640	43	50	1.515	1.303	-0.576	
f55v_19_009	f55v	19	9	726	1667	51	20	0.606	1.545	-0.212	
f55v_19_010	f55v	19	10	782	1673	40	27	0.818	1.212	0.076	f55v_19_m0151
f55v_19_011	f55v	19	11	820	1644	48	75	2.273	1.455	-0.076	f55v_19_m0148
f55v_19_012	f55v	19	12	853	1672	33	43	1.303	1.000	0.288	
f55v_19_013	f55v	19	13	892	1648	39	49	1.485	1.182	-0.348	
f55v_19_014	f55v	19	14	938	1646	37	81	2.455	1.121	0.076	
f55v_19_015	f55v	19	15	988	1674	18	28	0.848	0.545	0.121	f55v_19_m0145
f55v_19_016	f55v	19	16	1008	1681	57	17	0.515	1.727	0.167	
f55v_19_017	f55v	19	17	1072	1658	40	49	1.485	1.212	-0.045	f55v_19_m0153
f55v_19_018	f55v	19	18	1115	1652	35	55	1.667	1.061	-0.136	
f55v_19_019	f55v	19	19	1152	1674	34	21	0.636	1.030	0.015	
f55v_19_020	f55v	19	20	1173	1647	35	29	0.879	1.061	-0.682	
f55v_19_021	f55v	19	21	1201	1656	51	42	1.273	1.545	-0.212	
f55v_19_022	f55v	19	22	1261	1644	43	292	8.848	1.303	3.212	
f55v_19_023	f55v	19	23	1301	1669	22	35	1.061	0.667	0.076	
f55v_19_024	f55v	19	24	1323	1666	22	28	0.848	0.667	-0.121	
f55v_19_025	f55v	19	25	1357	1667	103	28	0.848	3.121	-0.091	
f56r_01_001	f56r	1	1	217	166	27	60	1.818	0.818	-0.485	
f56r_01_002	f56r	1	2	233	201	25	24	0.727	0.758	0.030	
f56r_01_003	f56r	1	3	280	177	23	73	2.212	0.697	0.045	
f56r_01_004	f56r	1	4	292	205	35	23	0.697	1.061	0.136	
f56r_01_005	f56r	1	5	324	182	50	44	1.333	1.515	-0.242	
f56r_01_006	f56r	1	6	390	178	86	46	1.394	2.606	-0.333	
f56r_01_007	f56r	1	7	490	195	36	42	1.273	1.091	0.121	
f56r_01_008	f56r	1	8	529	178	34	44	1.333	1.030	-0.364	
f56r_01_009	f56r	1	9	554	199	67	54	1.636	2.030	0.424	
f56r_01_010	f56r	1	10	618	176	38	46	1.394	1.152	-0.394	
f56r_01_011	f56r	1	11	671	200	56	23	0.697	1.697	-0.015	
f56r_01_012	f56r	1	12	742	201	60	21	0.636	1.818	-0.015	
f56r_01_013	f56r	1	13	802	178	32	43	1.303	0.970	-0.379	
f56r_01_014	f56r	1	14	850	177	44	46	1.394	1.333	-0.364	
f56r_01_015	f56r	1	15	890	175	50	49	1.485	1.515	-0.379	
f56r_01_016	f56r	1	16	943	184	37	35	1.061	1.121	-0.318	
f56r_01_017	f56r	1	17	987	204	29	25	0.758	0.879	0.136	
f56r_01_018	f56r	1	18	1011	172	25	29	0.879	0.758	-0.773	
f56r_01_019	f56r	1	19	1028	199	45	38	1.152	1.364	0.182	
f56r_01_020	f56r	1	20	1077	202	51	30	0.909	1.545	0.152	
f56r_01_021	f56r	1	21	1123	207	33	31	0.939	1.000	0.318	
f56r_01_022	f56r	1	22	1150	180	31	65	1.970	0.939	0.015	
f56r_01_023	f56r	1	23	1183	184	45	52	1.576	1.364	-0.061	f56r_01_m0001
f56r_01_024	f56r	1	24	1223	176	49	44	1.333	1.485	-0.424	
f56r_01_025	f56r	1	25	1376	48	14	30	0.909	0.424	-4.515	
f56r_01_026	f56r	1	26	1396	31	33	39	1.182	1.000	-4.894	
f56r_02_001	f56r	2	1	214	287	22	23	0.697	0.667	0.106	
f56r_02_002	f56r	2	2	227	257	45	80	2.424	1.364	0.061	
f56r_02_003	f56r	2	3	262	284	30	52	1.576	0.909	0.455	
f56r_02_004	f56r	2	4	302	283	28	23	0.697	0.848	-0.015	f56r_02_m0008
f56r_02_005	f56r	2	5	336	249	45	87	2.636	1.364	-0.076	
f56r_02_006	f56r	2	6	379	281	12	25	0.758	0.364	-0.045	
f56r_02_007	f56r	2	7	389	282	14	23	0.697	0.424	-0.045	
f56r_02_008	f56r	2	8	406	280	24	24	0.727	0.727	-0.091	
f56r_02_009	f56r	2	9	437	265	34	83	2.515	1.030	0.348	
f56r_02_010	f56r	2	10	473	285	40	21	0.636	1.212	0.015	f56r_02_m0004
f56r_02_011	f56r	2	11	516	289	52	15	0.455	1.576	0.045	
f56r_02_012	f56r	2	12	568	320	18	29	0.879	0.545	1.197	
f56r_02_013	f56r	2	13	577	285	38	18	0.545	1.152	-0.030	f56r_02_m0013
f56r_02_014	f56r	2	14	619	277	39	30	0.909	1.182	-0.091	f56r_02_m0002|f56r_02_m0003
f56r_02_015	f56r	2	15	669	282	57	46	1.394	1.727	0.303	f56r_02_m0011
f56r_02_016	f56r	2	16	724	285	39	20	0.606	1.182	0.000	f56r_02_m0014
f56r_02_017	f56r	2	17	769	253	48	81	2.455	1.455	-0.045	
f56r_02_018	f56r	2	18	812	287	22	27	0.818	0.667	0.167	
f56r_02_019	f56r	2	19	838	286	36	31	0.939	1.091	0.197	f56r_02_m0009
f56r_02_020	f56r	2	20	887	284	19	27	0.818	0.576	0.076	f56r_02_m0005|f56r_02_m0007
f56r_02_021	f56r	2	21	908	288	25	24	0.727	0.758	0.152	
f56r_02_022	f56r	2	22	939	281	36	19	0.576	1.091	-0.136	f56r_02_m0006|f56r_02_m0012
f56r_02_023	f56r	2	23	965	279	41	48	1.455	1.242	0.242	
f56r_02_024	f56r	2	24	1003	277	17	26	0.788	0.515	-0.152	
f56r_02_025	f56r	2	25	1015	264	40	56	1.697	1.212	-0.091	
f56r_02_026	f56r	2	26	1042	290	52	14	0.424	1.576	0.061	
f56r_02_027	f56r	2	27	1096	286	23	21	0.636	0.697	0.045	
f56r_02_028	f56r	2	28	1110	254	46	80	2.424	1.394	-0.030	
f56r_02_029	f56r	2	29	1161	283	41	34	1.030	1.242	0.152	f56r_02_m0010
f56r_02_030	f56r	2	30	1198	284	54	31	0.939	1.636	0.136	
f56r_02_031	f56r	2	31	1231	285	47	39	1.182	1.424	0.288	
f56r_03_001	f56r	3	1	188	343	27	33	1.000	0.818	-0.530	
f56r_03_002	f56r	3	2	214	355	36	53	1.606	1.091	0.136	f56r_03_m0024
f56r_03_003	f56r	3	3	245	372	20	49	1.485	0.606	0.591	
f56r_03_004	f56r	3	4	263	368	18	25	0.758	0.545	0.106	f56r_03_m0020
f56r_03_005	f56r	3	5	289	371	41	19	0.576	1.242	0.106	f56r_03_m0022
f56r_03_006	f56r	3	6	335	336	47	86	2.606	1.424	0.061	
f56r_03_007	f56r	3	7	379	369	22	37	1.121	0.667	0.318	f56r_03_m0023
f56r_03_008	f56r	3	8	423	356	41	38	1.152	1.242	-0.061	
f56r_03_009	f56r	3	9	474	332	47	58	1.758	1.424	-0.485	
f56r_03_010	f56r	3	10	509	367	34	50	1.515	1.030	0.455	
f56r_03_011	f56r	3	11	543	356	30	63	1.909	0.909	0.318	
f56r_03_012	f56r	3	12	575	351	39	53	1.606	1.182	0.015	
f56r_03_013	f56r	3	13	619	356	37	33	1.000	1.121	-0.136	f56r_03_m0015
f56r_03_014	f56r	3	14	665	363	52	23	0.697	1.576	-0.076	f56r_03_m0016|f56r_03_m0017
f56r_03_015	f56r	3	15	720	362	53	22	0.667	1.606	-0.121	
f56r_03_016	f56r	3	16	774	363	42	38	1.152	1.273	0.152	
f56r_03_017	f56r	3	17	819	362	48	21	0.636	1.455	-0.136	
f56r_03_018	f56r	3	18	867	367	24	24	0.727	0.727	0.061	
f56r_03_019	f56r	3	19	893	368	38	30	0.909	1.152	0.182	f56r_03_m0021
f56r_03_020	f56r	3	20	932	398	18	19	0.576	0.545	0.924	f56r_03_m0018
f56r_03_021	f56r	3	21	946	359	26	50	1.515	0.788	0.212	
f56r_03_022	f56r	3	22	971	343	60	54	1.636	1.818	-0.212	
f56r_03_023	f56r	3	23	1025	370	55	16	0.485	1.667	0.030	
f56r_03_024	f56r	3	24	1081	346	24	66	2.000	0.727	0.061	
f56r_03_025	f56r	3	25	1117	366	20	27	0.818	0.606	0.076	f56r_03_m0019
f56r_03_026	f56r	3	26	1142	370	50	14	0.424	1.515	0.000	
f56r_03_027	f56r	3	27	1202	351	51	45	1.364	1.545	-0.106	f56r_03_m0025|f56r_03_m0026
f56r_04_001	f56r	4	1	214	430	39	86	2.606	1.182	0.394	
f56r_04_002	f56r	4	2	249	451	32	23	0.697	0.970	0.076	
f56r_04_003	f56r	4	3	266	427	35	30	0.909	1.061	-0.545	
f56r_04_004	f56r	4	4	306	441	32	57	1.727	0.970	0.288	
f56r_04_005	f56r	4	5	341	452	37	21	0.636	1.121	0.076	f56r_04_m0032
f56r_04_006	f56r	4	6	385	449	30	23	0.697	0.909	0.015	
f56r_04_007	f56r	4	7	415	455	24	29	0.879	0.727	0.288	
f56r_04_008	f56r	4	8	441	449	62	37	1.121	1.879	0.227	
f56r_04_009	f56r	4	9	504	427	23	70	2.121	0.697	0.061	
f56r_04_010	f56r	4	10	533	449	32	21	0.636	0.970	-0.015	f56r_04_m0034
f56r_04_011	f56r	4	11	582	449	37	22	0.667	1.121	0.000	
f56r_04_012	f56r	4	12	625	446	14	43	1.303	0.424	0.227	f56r_04_m0031
f56r_04_013	f56r	4	13	650	452	36	29	0.879	1.091	0.197	f56r_04_m0036
f56r_04_014	f56r	4	14	680	449	61	52	1.576	1.848	0.455	
f56r_04_015	f56r	4	15	740	445	46	20	0.606	1.394	-0.152	
f56r_04_016	f56r	4	16	802	449	20	25	0.758	0.606	0.045	f56r_04_m0028
f56r_04_017	f56r	4	17	824	449	20	20	0.606	0.606	-0.030	
f56r_04_018	f56r	4	18	848	418	66	74	2.242	2.000	-0.152	
f56r_04_019	f56r	4	19	924	447	19	26	0.788	0.576	0.000	
f56r_04_020	f56r	4	20	942	455	24	34	1.030	0.727	0.364	f56r_04_m0033|f56r_04_m0039
f56r_04_021	f56r	4	21	995	449	41	29	0.879	1.242	0.106	f56r_04_m0029|f56r_04_m0035
f56r_04_022	f56r	4	22	1047	444	33	28	0.848	1.000	-0.061	f56r_04_m0030
f56r_04_023	f56r	4	23	1085	446	28	36	1.091	0.848	0.121	
f56r_04_024	f56r	4	24	1112	441	31	31	0.939	0.939	-0.106	f56r_04_m0027
f56r_04_025	f56r	4	25	1158	447	32	19	0.576	0.970	-0.106	f56r_04_m0037
f56r_04_026	f56r	4	26	1200	451	32	25	0.758	0.970	0.106	f56r_04_m0038
f56r_05_001	f56r	5	1	209	523	25	33	1.000	0.758	0.015	
f56r_05_002	f56r	5	2	237	505	23	69	2.091	0.697	0.015	
f56r_05_003	f56r	5	3	259	536	29	28	0.848	0.879	0.333	
f56r_05_004	f56r	5	4	278	508	30	24	0.727	0.909	-0.576	
f56r_05_005	f56r	5	5	315	527	31	48	1.455	0.939	0.364	
f56r_05_006	f56r	5	6	348	528	17	27	0.818	0.515	0.076	
f56r_05_007	f56r	5	7	365	533	57	17	0.515	1.727	0.076	
f56r_05_008	f56r	5	8	427	527	22	24	0.727	0.667	0.000	
f56r_05_009	f56r	5	9	454	508	43	43	1.303	1.303	-0.288	f56r_05_m0041
f56r_05_010	f56r	5	10	501	534	29	27	0.818	0.879	0.258	f56r_05_m0043
f56r_05_011	f56r	5	11	552	530	33	29	0.879	1.000	0.167	f56r_05_m0044
f56r_05_012	f56r	5	12	582	496	46	77	2.333	1.394	-0.136	f56r_05_m0045
f56r_05_013	f56r	5	13	619	524	29	45	1.364	0.879	0.227	
f56r_05_014	f56r	5	14	659	525	17	20	0.606	0.515	-0.121	f56r_05_m0040
f56r_05_015	f56r	5	15	679	529	25	24	0.727	0.758	0.061	
f56r_05_016	f56r	5	16	713	527	34	46	1.394	1.030	0.333	f56r_05_m0042
f56r_05_017	f56r	5	17	752	496	59	55	1.667	1.788	-0.470	
f56r_05_018	f56r	5	18	808	509	42	62	1.879	1.273	0.030	
f56r_05_019	f56r	5	19	842	512	47	42	1.273	1.424	-0.182	
f56r_05_020	f56r	5	20	902	510	38	39	1.182	1.152	-0.288	
f56r_05_021	f56r	5	21	934	509	101	45	1.364	3.061	-0.227	
f56r_05_022	f56r	5	22	1053	533	54	19	0.576	1.636	0.106	
f56r_05_023	f56r	5	23	1122	509	27	43	1.303	0.818	-0.258	
f56r_05_024	f56r	5	24	1142	530	25	19	0.576	0.758	0.015	
f56r_05_025	f56r	5	25	1161	511	68	54	1.636	2.061	-0.030	
f56r_05_026	f56r	5	26	1226	525	37	30	0.909	1.121	0.030	
f56r_06_001	f56r	6	1	98	658	8	13	0.394	0.242	1.258	
f56r_06_002	f56r	6	2	117	652	4	12	0.364	0.121	1.061	
f56r_06_003	f56r	6	3	125	652	4	11	0.333	0.121	1.045	
f56r_06_004	f56r	6	4	207	607	73	28	0.848	2.212	-0.061	f56r_06_m0049
f56r_06_005	f56r	6	5	276	608	18	22	0.667	0.545	-0.121	
f56r_06_006	f56r	6	6	295	585	24	44	1.333	0.727	-0.485	
f56r_06_007	f56r	6	7	315	608	9	20	0.606	0.273	-0.152	
f56r_06_008	f56r	6	8	327	584	25	44	1.333	0.758	-0.515	
f56r_06_009	f56r	6	9	340	608	46	21	0.636	1.394	-0.136	
f56r_06_010	f56r	6	10	390	603	43	37	1.121	1.303	-0.045	f56r_06_m0047
f56r_06_011	f56r	6	11	445	585	51	50	1.515	1.545	-0.394	
f56r_06_012	f56r	6	12	517	612	40	22	0.667	1.212	0.000	
f56r_06_013	f56r	6	13	580	612	13	25	0.758	0.394	0.045	
f56r_06_014	f56r	6	14	619	586	84	68	2.061	2.545	-0.091	f56r_06_m0046
f56r_06_015	f56r	6	15	722	581	49	76	2.303	1.485	-0.121	
f56r_06_016	f56r	6	16	773	609	27	22	0.667	0.818	-0.091	
f56r_06_017	f56r	6	17	819	598	37	56	1.697	1.121	0.091	f56r_06_m0050
f56r_06_018	f56r	6	18	858	582	45	105	3.182	1.364	0.348	
f56r_06_019	f56r	6	19	890	614	69	20	0.606	2.091	0.030	
f56r_06_020	f56r	6	20	959	591	49	54	1.636	1.485	-0.152	
f56r_06_021	f56r	6	21	1032	613	16	34	1.030	0.485	0.212	
f56r_06_022	f56r	6	22	1051	605	22	31	0.939	0.667	-0.076	
f56r_06_023	f56r	6	23	1068	587	58	65	1.970	1.758	-0.106	
f56r_06_024	f56r	6	24	1118	586	38	48	1.455	1.152	-0.394	
f56r_06_025	f56r	6	25	1153	611	59	33	1.000	1.788	0.136	f56r_06_m0048
f56r_06_026	f56r	6	26	1232	616	20	29	0.879	0.606	0.227	
f56r_07_001	f56r	7	1	64	692	6	23	0.697	0.182	-0.197	f56r_07_m0052|f56r_07_m0067
f56r_07_002	f56r	7	2	88	703	12	25	0.758	0.364	0.167	f56r_07_m0054|f56r_07_m0059|f56r_07_m0062|f56r_07_m0066
f56r_07_003	f56r	7	3	147	740	15	12	0.364	0.455	1.091	
