line	pos	sign	conf	value	grade
f143r-18	8	B		i|y	M
f143r-18	9	14		que	H
f143r-18	10	g		u	H
f143r-18	11	14		que	H
f143r-18	12	q		u	H
f143r-18	13	H		o	H
f143r-18	14	p		?	U
f143r-18	15	f		c|u	M
f143r-18	16	24		nostre	H
f143r-18	17	7		o	H
f143r-18	18	U		?	U
f143r-18	19	w-		d	H
f143r-18	20	e		r	H
f143r-18	21	d		s	H
f143r-18	22	g		u	H
f143r-18	23	o		i	H
f143r-18	24	o		i	H
f143r-18	25	L		r	H
f143r-18	26	U		?	U
f143r-18	27	8		g	H
f143r-18	28	L		r	H
f143r-18	29	.v.		n	H
f143r-18	30	J		s	H
f143r-18	31	7		o	H
f143r-18	32	h		e	H
f143r-18	33	E		i|y	M
f143r-18	34	d		s	H
f143r-18	35	he		l	H
f143r-19	1	q		u	H
f143r-19	2	7		o	H
f143r-19	3	13		qui	H
f143r-19	4	.v.		n	H
f143r-19	5	q		u	H
f143r-19	6	g		u	H
f143r-19	7	f		c|u	M
f143r-19	8	g		u	H
f143r-19	9	g		u	H
f143r-19	10	L		r	H
f143r-19	11	z		?	U
f143r-19	12	w-		d	H
f143r-19	13	.v.		n	H
f143r-19	14	B		i|y	M
f143r-19	15	L		r	H
f143r-19	16	f		c|u	M
f143r-19	17	e		r	H
f143r-19	18	o		i	H
f143r-19	19	t		e	H
f143r-19	20	T		?	U
f143r-19	21	q		u	H
f143r-19	22	w-		d	H
f143r-19	23	E		i|y	M
f143r-19	24	B		i|y	M
f143r-19	25	.v.		n	H
f143r-19	26	E		i|y	M
f143r-19	27	oo		d	H
f143r-19	28	3		e	H
f143r-19	29	4		?	U
f143r-19	30	f		c|u	M
f143r-19	31	g		u	H
f143r-19	32	m		t	H
f143r-19	33	q		u	H
f143r-19	34	o		i	H
f143r-19	35	J		s	H
f143r-20	1	4+		m	H
f143r-20	2	Ze		t	H
f143r-20	3	4+		m	H
f143r-20	4	y		?	U
f143r-20	5	o		i	H
f143r-20	6	BOX		?	U
f143r-20	7	8		g	H
f143r-20	8	m		t	H
f143r-20	9	g		u	H
f143r-20	10	4+		m	H
f143r-20	11	t		e	H
f143r-20	12	m		t	H
f143r-20	13	x		e	H
f143r-20	14	d		s	H
f143r-20	15	o		i	H
f143r-20	16	c		p	H
f143r-20	17	.v.		n	H
f143r-20	18	6		i|n|s	M
f143r-20	19	7		o	H
f143r-20	20	13		qui	H
f143r-20	21	z		?	U
f143r-20	22	q		u	H
f143r-20	23	L		r	H
f143r-20	24	f		c|u	M
f143r-20	25	e		r	H
f143r-20	26	o		i	H
f143r-20	27	z		?	U
f143r-20	28	w-		d	H
f143r-20	29	h		e	H
f143r-20	30	x		e	H
f143r-20	31	T=		m|mm	M
f143r-20	32	E		i|y	M
f143r-20	33	Ze		t	H
f143r-20	34	14		que	H
f143r-20	35	4		?	U
f143r-21	1	7		o	H
f143r-21	2	e		r	H
f143r-21	3	14		que	H
f143r-21	4	n		l	H
f143r-21	5	lam		b	H
f143r-21	6	c		p	H
f143r-21	7	o		i	H
f143r-21	8	BOX		?	U
f143r-21	9	e		r	H
f143r-21	10	o		i	H
f143r-21	11	o		i	H
f143r-21	12	q		u	H
f143r-21	13	ff		n|o	M
f143r-21	14	t		e	H
f143r-21	15	7		o	H
f143r-21	16	BOX		?	U
f143r-21	17	e		r	H
f143r-21	18	dd		e|g	M
f143r-21	19	n		l	H
f143r-21	20	o		i	H
f143r-21	21	a		a	H
f143r-21	22	5		?	U
f143r-21	23	h		e	H
f143r-21	24	62		?	U
f143r-21	25	m		t	H
f143r-21	26	ff		n|o	M
f143r-21	27	m		t	H
f143r-21	28	f		c|u	M
f143r-21	29	h		e	H
f143r-21	30	n		l	H
f143r-21	31	BOX		?	U
f143r-21	32	4		?	U
f143r-21	33	E		i|y	M
f143r-21	34	o		i	H
f143r-21	35	t		e	H
f143r-21	36	star		?	U
f143v-1	1	x		e	H
f143v-1	2	7		o	H
f143v-1	3	L		r	H
f143v-1	4	o		i	H
f143v-1	5	A		l	H
f143v-1	6	q		u	H
f143v-1	7	a		a	H
f143v-1	8	w-		d	H
f143v-1	9	4+		m	H
f143v-1	10	Ze		t	H
f143v-1	11	4+		m	H
f143v-1	12	q		u	H
f143v-1	13	L		r	H
f143v-1	14	BOX		?	U
f143v-1	15	x		e	H
f143v-1	16	q		u	H
f143v-1	17	L		r	H
f143v-1	18	t		e	H
f143v-1	19	7		o	H
f143v-1	20	x		e	H
f143v-1	21	f		c|u	M
f143v-1	22	a		a	H
f143v-1	23	o		i	H
f143v-1	24	.v.		n	H
f143v-1	25	9		?	U
f143v-1	26	t		e	H
f143v-1	27	f		c|u	M
f143v-1	28	t		e	H
f143v-1	29	L		r	H
f143v-1	30	g		u	H
f143v-1	31	w-		d	H
f143v-1	32	6		i|n|s	M
f143v-1	33	t		e	H
f143v-1	34	12		il	H
f143v-1	35	x		e	H
f143v-1	36	.v.		n	H
f143v-1	37	m		t	H
f143v-2	1	U		?	U
f143v-2	2	Ze		t	H
f143v-2	3	m		t	H
f143v-2	4	z		?	U
f143v-2	5	U		?	U
f143v-2	6	w-		d	H
f143v-2	7	m		t	H
f143v-2	8	J		s	H
f143v-2	9	h		e	H
f143v-2	10	t		e	H
f143v-2	11	m		t	H
f143v-2	12	.v.		n	H
f143v-2	13	a		a	H
f143v-2	14	B		i|y	M
f143v-2	15	A		l	H
f143v-2	16	f		c|u	M
f143v-2	17	E		i|y	M
f143v-2	18	4		?	U
f143v-2	19	E		i|y	M
f143v-2	20	t		e	H
f143v-2	21	e		r	H
f143v-2	22	.v.		n	H
f143v-2	23	X		a	H
f143v-2	24	Z		t	H
f143v-2	25	n		l	H
f143v-2	26	4+		m	H
f143v-2	27	x		e	H
f143v-2	28	w-		d	H
f143v-2	29	h		e	H
f143v-2	30	H		o	H
f143v-2	31	e		r	H
f143v-2	32	n		l	H
f143v-2	33	E		i|y	M
f143v-2	34	4+		m	H
f143v-2	35	33		?	U
f143v-2	36	s1		?	U
f143v-2	37	g		u	H
f143v-2	38	m		t	H
f143v-3	1	q		u	H
f143v-3	2	s		u	H
f143v-3	3	14		que	H
f143v-3	4	a		a	H
f143v-3	5	s		u	H
f143v-3	6	q		u	H
f143v-3	7	ff		n|o	M
f143v-3	8	J		s	H
f143v-3	9	.v.		n	H
f143v-3	10	t		e	H
f143v-3	11	ff		n|o	M
f143v-3	12	w		?	U
f143v-3	13	L		r	H
f143v-3	14	7		o	H
f143v-3	15	g		u	H
f143v-3	16	t		e	H
f143v-3	17	h		e	H
f143v-3	18	7		o	H
f143v-3	19	J		s	H
f143v-3	20	a		a	H
f143v-3	21	q		u	H
f143v-3	22	w-		d	H
f143v-3	23	s		u	H
f143v-3	24	z		?	U
f143v-3	25	c		p	H
f143v-3	26	t		e	H
f143v-3	27	J		s	H
f143v-3	28	t		e	H
f143v-3	29	d		s	H
f143v-3	30	a		a	H
f143v-3	31	4+		m	H
f143v-3	32	m		t	H
f143v-3	33	8		g	H
f143v-3	34	6		i|n|s	M
f143v-3	35	g		u	H
f143v-3	36	L		r	H
f143v-3	37	o		i	H
f143v-4	1	4+		m	H
f143v-4	2	H		o	H
f143v-4	3	w-		d	H
f143v-4	4	B		i|y	M
f143v-4	5	t		e	H
f143v-4	6	n		l	H
f143v-4	7	w-		d	H
f143v-4	8	S		u|c	M
f143v-4	9	t		e	H
f143v-4	10	m		t	H
f143v-4	11	x		e	H
f143v-4	12	m		t	H
f143v-4	13	q		u	H
f143v-4	14	14		que	H
f143v-4	15	Ze		t	H
f143v-4	16	.v.		n	H
f143v-4	17	.v.		n	H
f143v-4	18	f		c|u	M
f143v-4	19	s		u	H
f143v-4	20	L		r	H
f143v-4	21	7		o	H
f143v-4	22	6		i|n|s	M
f143v-4	23	g		u	H
f143v-4	24	w-		d	H
f143v-4	25	U		?	U
f143v-4	26	T		?	U
f143v-4	27	7		o	H
f143v-4	28	4+		m	H
f143v-4	29	13		qui	H
f143v-4	30	14		que	H
f143v-4	31	d		s	H
f143v-4	32	h		e	H
f143v-4	33	o		i	H
f143v-4	34	z		?	U
f143v-4	35	t		e	H
f143v-4	36	oo		d	H
f143v-5	1	f		c|u	M
f143v-5	2	7		o	H
f143v-5	3	t		e	H
f143v-5	4	t		e	H
f143v-5	5	t		e	H
f143v-5	6	q		u	H
f143v-5	7	J		s	H
f143v-5	8	c		p	H
f143v-5	9	f		c|u	M
f143v-5	10	X		a	H
f143v-5	11	4+		m	H
f143v-5	12	14		que	H
f143v-5	13	4+		m	H
f143v-5	14	4+		m	H
f143v-5	15	e		r	H
f143v-5	16	T=		m|mm	M
f143v-5	17	t		e	H
f143v-5	18	Ze		t	H
f143v-5	19	h		e	H
f143v-5	20	E		i|y	M
f143v-5	21	.v.		n	H
f143v-5	22	B		i|y	M
f143v-5	23	a		a	H
f143v-5	24	c		p	H
f143v-5	25	U		?	U
f143v-5	26	he		l	H
f143v-5	27	me		?	U
f143v-5	28	q		u	H
f143v-5	29	M		f	H
f143v-5	30	T		?	U
f143v-5	31	o		i	H
f143v-5	32	t		e	H
f143v-5	33	H		o	H
f143v-5	34	U		?	U
f143v-5	35	a		a	H
f143v-5	36	T		?	U
f143v-5	37	m		t	H
f143v-6	1	n		l	H
f143v-6	2	n		l	H
f143v-6	3	t		e	H
f143v-6	4	q		u	H
f143v-6	5	t		e	H
f143v-6	6	40		lui	H
f143v-6	7	m		t	H
f143v-6	8	q		u	H
f143v-6	9	L		r	H
f143v-6	10	7		o	H
f143v-6	11	.v.		n	H
f143v-6	12	BOX		?	U
f143v-6	13	f		c|u	M
f143v-6	14	z		?	U
f143v-6	15	4+		m	H
f143v-6	16	g		u	H
f143v-6	17	o		i	H
f143v-6	18	h		e	H
f143v-6	19	U		?	U
f143v-6	20	q		u	H
f143v-6	21	x		e	H
f143v-6	22	h		e	H
f143v-6	23	a		a	H
f143v-6	24	H		o	H
f143v-6	25	t		e	H
f143v-6	26	a		a	H
f143v-6	27	L		r	H
f143v-6	28	4+		m	H
f143v-6	29	M		f	H
f143v-6	30	.v.		n	H
f143v-6	31	o		i	H
f143v-6	32	t		e	H
f143v-6	33	U		?	U
f143v-6	34	h		e	H
f143v-6	35	ff		n|o	M
f143v-7	1	h		e	H
f143v-7	2	h		e	H
f143v-7	3	t		e	H
f143v-7	4	T=		m|mm	M
f143v-7	5	w-		d	H
f143v-7	6	H		o	H
f143v-7	7	.v.		n	H
f143v-7	8	d		s	H
f143v-7	9	.v.		n	H
f143v-7	10	7		o	H
f143v-7	11	e		r	H
f143v-7	12	d		s	H
f143v-7	13	f		c|u	M
f143v-7	14	q		u	H
f143v-7	15	z		?	U
f143v-7	16	d		s	H
f143v-7	17	z		?	U
f143v-7	18	6		i|n|s	M
f143v-7	19	37		?	U
f143v-7	20	.v.		n	H
f143v-7	21	7		o	H
f143v-7	22	d		s	H
f143v-7	23	h		e	H
f143v-7	24	f		c|u	M
f143v-7	25	x		e	H
f143v-7	26	7		o	H
f143v-7	27	m		t	H
f143v-7	28	q		u	H
f143v-7	29	L		r	H
f143v-7	30	h		e	H
f143v-7	31	.v.		n	H
f143v-7	32	L		r	H
f143v-7	33	oo		d	H
f143v-7	34	f		c|u	M
f143v-8	1	n		l	H
f143v-8	2	o		i	H
f143v-8	3	BOX		?	U
f143v-8	4	g		u	H
f143v-8	5	m		t	H
f143v-8	6	H		o	H
f143v-8	7	L		r	H
f143v-8	8	x		e	H
f143v-8	9	4+		m	H
f143v-8	10	t		e	H
f143v-8	11	.v.		n	H
f143v-8	12	lam		b	H
f143v-8	13	W		?	U
f143v-8	14	.v.		n	H
f143v-8	15	B		i|y	M
f143v-8	16	g		u	H
f143v-8	17	q		u	H
f143v-8	18	t		e	H
f143v-8	19	de		?	U
f143v-8	20	E		i|y	M
f143v-8	21	h		e	H
f143v-8	22	f		c|u	M
f143v-8	23	E		i|y	M
f143v-8	24	q		u	H
f143v-8	25	n		l	H
f143v-8	26	q		u	H
f143v-8	27	t		e	H
f143v-8	28	h		e	H
f143v-8	29	x		e	H
f143v-8	30	.v.		n	H
f143v-8	31	d		s	H
f143v-8	32	U		?	U
f143v-8	33	J		s	H
f143v-8	34	f		c|u	M
f143v-8	35	m		t	H
f143v-8	36	.v.		n	H
f143v-8	37	d		s	H
f143v-9	1	t		e	H
f143v-9	2	14		que	H
f143v-9	3	B		i|y	M
f143v-9	4	d		s	H
f143v-9	5	M		f	H
f143v-9	6	n		l	H
f143v-9	7	14		que	H
f143v-9	8	7		o	H
f143v-9	9	ff		n|o	M
f143v-9	10	.v.		n	H
f143v-9	11	w-		d	H
f143v-9	12	q		u	H
f143v-9	13	R		p	H
f143v-9	14	q		u	H
f143v-9	15	3		e	H
f143v-9	16	d		s	H
f143v-9	17	d		s	H
f143v-9	18	7		o	H
f143v-9	19	q		u	H
f143v-9	20	q		u	H
f143v-9	21	L		r	H
f143v-9	22	x		e	H
f143v-9	23	w		?	U
f143v-9	24	o		i	H
f143v-9	25	f		c|u	M
f143v-9	26	a		a	H
f143v-9	27	4+		m	H
f143v-9	28	d		s	H
f143v-9	29	d		s	H
f143v-9	30	o		i	H
f143v-9	31	J		s	H
f143v-9	32	T=		m|mm	M
f143v-9	33	f		c|u	M
f143v-9	34	.v.		n	H
f143v-10	1	m		t	H
f143v-10	2	L		r	H
f143v-10	3	.v.		n	H
f143v-10	4	7		o	H
f143v-10	5	s		u	H
f143v-10	6	6		i|n|s	M
f143v-10	7	z		?	U
f143v-10	8	U		?	U
f143v-10	9	t		e	H
f143v-10	10	L		r	H
f143v-10	11	g		u	H
f143v-10	12	L		r	H
f143v-10	13	e		r	H
f143v-10	14	w-		d	H
f143v-10	15	m		t	H
f143v-10	16	w		?	U
f143v-10	17	h		e	H
f143v-10	18	.v.		n	H
f143v-10	19	a		a	H
f143v-10	20	t		e	H
f143v-10	21	c		p	H
f143v-10	22	BOX		?	U
f143v-10	23	y		?	U
f143v-10	24	a		a	H
f143v-10	25	6		i|n|s	M
f143v-10	26	m		t	H
f143v-10	27	g		u	H
f143v-10	28	o		i	H
f143v-10	29	8		g	H
f143v-10	30	.v.		n	H
f143v-10	31	w-		d	H
f143v-10	32	U		?	U
f143v-10	33	7		o	H
f143v-10	34	x		e	H
f143v-10	35	m		t	H
f143v-10	36	d		s	H
f143v-10	37	J		s	H
f143v-10	38	o		i	H
f143v-11	1	h		e	H
f143v-11	2	t		e	H
f143v-11	3	z		?	U
f143v-11	4	t		e	H
f143v-11	5	n		l	H
f143v-11	6	.v.		n	H
f143v-11	7	g		u	H
f143v-11	8	U		?	U
f143v-11	9	E		i|y	M
f143v-11	10	s		u	H
f143v-11	11	X		a	H
f143v-11	12	g		u	H
f143v-11	13	t		e	H
f143v-11	14	s		u	H
f143v-11	15	h		e	H
f143v-11	16	n		l	H
f143v-11	17	35		parceque	H
f143v-11	18	Ze		t	H
f143v-11	19	B		i|y	M
f143v-11	20	M		f	H
f143v-11	21	BOX		?	U
f143v-11	22	E		i|y	M
f143v-11	23	f		c|u	M
f143v-11	24	t		e	H
f143v-11	25	f		c|u	M
f143v-11	26	7		o	H
f143v-11	27	t		e	H
f143v-11	28	x		e	H
f143v-11	29	7		o	H
f143v-11	30	.v.		n	H
f143v-11	31	m		t	H
f143v-11	32	t		e	H
f143v-11	33	L		r	H
f143v-11	34	e		r	H
f143v-11	35	4		?	U
f143v-11	36	.v.		n	H
f143v-12	1	z		?	U
f143v-12	2	f		c|u	M
f143v-12	3	t		e	H
f143v-12	4	z		?	U
f143v-12	5	d		s	H
f143v-12	6	o		i	H
f143v-12	7	8		g	H
f143v-12	8	x		e	H
f143v-12	9	.v.		n	H
f143v-12	10	M		f	H
f143v-12	11	t		e	H
f143v-12	12	d		s	H
f143v-12	13	f		c|u	M
f143v-12	14	t		e	H
f143v-12	15	d		s	H
f143v-12	16	q		u	H
f143v-12	17	d		s	H
f143v-12	18	J		s	H
f143v-12	19	t		e	H
f143v-12	20	a		a	H
f143v-12	21	lam		b	H
f143v-12	22	L		r	H
f143v-12	23	o		i	H
f143v-12	24	w		?	U
f143v-12	25	L		r	H
f143v-12	26	8		g	H
f143v-12	27	BOX		?	U
f143v-12	28	Ze		t	H
f143v-12	29	d		s	H
f143v-12	30	q		u	H
f143v-12	31	t		e	H
f143v-12	32	Ze		t	H
f143v-12	33	o		i	H
f143v-12	34	7		o	H
f143v-12	35	s		u	H
f143v-12	36	m		t	H
f143v-13	1	7		o	H
f143v-13	2	h		e	H
f143v-13	3	.v.		n	H
f143v-13	4	h		e	H
f143v-13	5	q		u	H
f143v-13	6	L		r	H
f143v-13	7	h		e	H
f143v-13	8	d		s	H
f143v-13	9	c		p	H
f143v-13	10	e		r	H
f143v-13	11	q		u	H
f143v-13	12	4+		m	H
f143v-13	13	6		i|n|s	M
f143v-13	14	L		r	H
f143v-13	15	n		l	H
f143v-13	16	7		o	H
f143v-13	17	h		e	H
f143v-13	18	25		nous	H
f143v-13	19	4+		m	H
f143v-13	20	a		a	H
f143v-13	21	7		o	H
f143v-13	22	q		u	H
f143v-13	23	.v.		n	H
f143v-13	24	q		u	H
f143v-13	25	n		l	H
f143v-13	26	h		e	H
f143v-13	27	d		s	H
f143v-13	28	7		o	H
f143v-13	29	6		i|n|s	M
f143v-13	30	5		?	U
f143v-13	31	L		r	H
f143v-13	32	6		i|n|s	M
f143v-13	33	L		r	H
f143v-13	34	e		r	H
f143v-13	35	U		?	U
f143v-13	36	q		u	H
f143v-13	37	f		c|u	M
f143v-13	38	z		?	U
f143v-14	1	q		u	H
f143v-14	2	w		?	U
f143v-14	3	w-		d	H
f143v-14	4	h		e	H
f143v-14	5	h		e	H
f143v-14	6	h		e	H
f143v-14	7	Ze		t	H
f143v-14	8	q		u	H
f143v-14	9	g		u	H
f143v-14	10	o		i	H
f143v-14	11	f		c|u	M
f143v-14	12	M		f	H
f143v-14	13	J		s	H
f143v-14	14	x		e	H
f143v-14	15	z		?	U
f143v-14	16	d		s	H
f143v-14	17	BOX		?	U
f143v-14	18	e		r	H
f143v-14	19	B		i|y	M
f143v-14	20	M		f	H
f143v-14	21	w		?	U
f143v-14	22	f		c|u	M
f143v-14	23	E		i|y	M
f143v-14	24	v		?	U
f143v-14	25	7		o	H
f143v-14	26	s		u	H
f143v-14	27	d		s	H
f143v-14	28	B		i|y	M
f143v-14	29	n		l	H
f143v-14	30	o		i	H
f143v-14	31	x		e	H
f143v-14	32	Ze		t	H
f143v-14	33	7		o	H
f143v-14	34	m		t	H
f143v-15	1	z		?	U
f143v-15	2	8		g	H
f143v-15	3	o		i	H
f143v-15	4	4+		m	H
f143v-15	5	L		r	H
f143v-15	6	t		e	H
f143v-15	7	d		s	H
f143v-15	8	w-		d	H
f143v-15	9	w-		d	H
f143v-15	10	7		o	H
f143v-15	11	d		s	H
f143v-15	12	w-		d	H
f143v-15	13	E		i|y	M
f143v-15	14	e		r	H
f143v-15	15	D		a	H
f143v-15	16	h		e	H
f143v-15	17	L		r	H
f143v-15	18	P		p	H
f143v-15	19	7		o	H
f143v-15	20	S		u|c	M
f143v-15	21	m		t	H
f143v-15	22	h		e	H
f143v-15	23	f		c|u	M
f143v-15	24	f		c|u	M
f143v-15	25	t		e	H
f143v-15	26	m		t	H
f143v-15	27	e		r	H
f143v-15	28	he		l	H
f143v-15	29	q		u	H
f143v-15	30	q		u	H
f143v-15	31	o		i	H
f143v-15	32	he		l	H
f143v-15	33	S		u|c	M
f143v-15	34	e		r	H
f143v-15	35	s		u	H
f143v-16	1	f		c|u	M
f143v-16	2	U		?	U
f143v-16	3	m		t	H
f143v-16	4	X		a	H
f143v-16	5	h		e	H
f143v-16	6	L		r	H
f143v-16	7	a		a	H
f143v-16	8	a		a	H
f143v-16	9	BOX		?	U
f143v-16	10	25		nous	H
f143v-16	11	o		i	H
f143v-16	12	14		que	H
f143v-16	13	a		a	H
f143v-16	14	m		t	H
f143v-16	15	t		e	H
f143v-16	16	q		u	H
f143v-16	17	6		i|n|s	M
f143v-16	18	o		i	H
f143v-16	19	x		e	H
f143v-16	20	E		i|y	M
f143v-16	21	f		c|u	M
f143v-16	22	m		t	H
f143v-16	23	q		u	H
f143v-16	24	e		r	H
f143v-16	25	d		s	H
f143v-16	26	H		o	H
f143v-16	27	7		o	H
f143v-16	28	h		e	H
f143v-16	29	ff		n|o	M
f143v-16	30	t		e	H
f143v-16	31	q		u	H
f143v-16	32	U		?	U
f143v-16	33	f		c|u	M
f143v-16	34	7		o	H
f143v-16	35	q		u	H
f143v-16	36	7		o	H
f143v-17	1	a		a	H
f143v-17	2	w-		d	H
f143v-17	3	ff		n|o	M
f143v-17	4	L		r	H
f143v-17	5	w-		d	H
f143v-17	6	w-		d	H
f143v-17	7	n		l	H
f143v-17	8	a		a	H
f143v-17	9	h		e	H
f143v-17	10	o		i	H
f143v-17	11	7		o	H
f143v-17	12	f		c|u	M
f143v-17	13	L		r	H
f143v-17	14	w		?	U
f143v-17	15	a		a	H
f143v-17	16	s		u	H
f143v-17	17	x		e	H
f143v-17	18	t		e	H
f143v-17	19	x		e	H
f143v-17	20	n		l	H
f143v-17	21	c		p	H
f143v-17	22	m		t	H
f143v-17	23	.v.		n	H
f143v-17	24	o		i	H
f143v-17	25	g		u	H
f143v-17	26	13		qui	H
f143v-17	27	f		c|u	M
f143v-17	28	x		e	H
f143v-17	29	h		e	H
f143v-17	30	d		s	H
f143v-17	31	Bi		?	U
f143v-17	32	h		e	H
f143v-17	33	e		r	H
f143v-17	34	4+		m	H
f143v-17	35	f		c|u	M
f143v-18	1	o		i	H
f143v-18	2	B		i|y	M
f143v-18	3	L		r	H
f143v-18	4	e		r	H
f143v-18	5	q		u	H
f143v-18	6	a		a	H
f143v-18	7	t		e	H
f143v-18	8	d		s	H
f143v-18	9	6		i|n|s	M
f143v-18	10	6		i|n|s	M
f143v-18	11	x		e	H
f143v-18	12	s		u	H
f143v-18	13	7		o	H
f143v-18	14	s		u	H
f143v-18	15	BOX		?	U
f143v-18	16	d		s	H
f143v-18	17	q		u	H
f143v-18	18	t		e	H
f143v-18	19	7		o	H
f143v-18	20	m		t	H
f143v-18	21	E		i|y	M
f143v-18	22	m		t	H
f143v-18	23	d		s	H
f143v-18	24	c		p	H
f143v-18	25	q		u	H
f143v-18	26	H		o	H
f143v-18	27	q		u	H
f143v-18	28	.v.		n	H
f143v-18	29	w-		d	H
f143v-18	30	s		u	H
f143v-18	31	L		r	H
f143v-18	32	a		a	H
f143v-18	33	7		o	H
f143v-18	34	e		r	H
f143v-18	35	w-		d	H
f143v-18	36	t		e	H
f143v-19	1	BOX		?	U
f143v-19	2	Ze		t	H
f143v-19	3	a		a	H
f143v-19	4	yy		ss|s	M
f143v-19	5	q		u	H
f143v-19	6	d		s	H
f143v-19	7	14		que	H
f143v-19	8	h		e	H
f143v-19	9	h		e	H
f143v-19	10	o		i	H
f143v-19	11	w-		d	H
f143v-19	12	5		?	U
f143v-19	13	n		l	H
f143v-19	14	7		o	H
f143v-19	15	.v.		n	H
f143v-19	16	Z		t	H
f143v-19	17	H		o	H
f143v-19	18	J		s	H
f143v-19	19	w-		d	H
f143v-19	20	w-		d	H
f143v-19	21	E		i|y	M
f143v-19	22	oo		d	H
f143v-19	23	7		o	H
f143v-19	24	g		u	H
f143v-19	25	4		?	U
f143v-19	26	f		c|u	M
f143v-19	27	s		u	H
f143v-19	28	t		e	H
f143v-19	29	d		s	H
f143v-19	30	Ze		t	H
f143v-19	31	h		e	H
f143v-19	32	g		u	H
f143v-19	33	E		i|y	M
f143v-19	34	f		c|u	M
f143v-19	35	w-		d	H
f143v-20	1	S		u|c	M
f143v-20	2	q		u	H
f143v-20	3	d		s	H
f143v-20	4	E		i|y	M
f143v-20	5	q		u	H
f143v-20	6	E		i|y	M
f143v-20	7	T		?	U
f143v-20	8	h		e	H
f143v-20	9	x		e	H
f143v-20	10	f		c|u	M
f143v-20	11	.v.		n	H
f143v-20	12	.v.		n	H
f143v-20	13	4+		m	H
f143v-20	14	o		i	H
f143v-20	15	a		a	H
f143v-20	16	t		e	H
f143v-20	17	g		u	H
f143v-20	18	t		e	H
f143v-20	19	he		l	H
f143v-20	20	26		uous	H
f143v-20	21	E		i|y	M
f143v-20	22	w		?	U
f143v-20	23	46		?	U
f143v-20	24	g		u	H
f143v-20	25	4+		m	H
f143v-20	26	6		i|n|s	M
f143v-20	27	E		i|y	M
f143v-20	28	L		r	H
f143v-20	29	6		i|n|s	M
f143v-20	30	Ze		t	H
f143v-20	31	f		c|u	M
f143v-20	32	A		l	H
f143v-20	33	R		p	H
f143v-20	34	E		i|y	M
f143v-20	35	m		t	H
f143v-21	1	7		o	H
f143v-21	2	o		i	H
f143v-21	3	m		t	H
f143v-21	4	g		u	H
f143v-21	5	6		i|n|s	M
f143v-21	6	7		o	H
f143v-21	7	E		i|y	M
f143v-21	8	BOX		?	U
f143v-21	9	t		e	H
f143v-21	10	x		e	H
f143v-21	11	g		u	H
f143v-21	12	s		u	H
f143v-21	13	a		a	H
f143v-21	14	h		e	H
f143v-21	15	4+		m	H
f143v-21	16	w-		d	H
f143v-21	17	oo		d	H
f143v-21	18	t		e	H
f143v-21	19	3		e	H
f143v-21	20	t		e	H
f143v-21	21	BOX		?	U
f143v-21	22	q		u	H
f143v-21	23	e		r	H
f143v-21	24	o		i	H
f143v-21	25	h		e	H
f143v-21	26	s		u	H
f143v-21	27	E		i|y	M
f143v-21	28	X		a	H
f143v-21	29	f		c|u	M
f143v-21	30	z		?	U
f143v-21	31	7		o	H
f143v-21	32	oo		d	H
f143v-21	33	6		i|n|s	M
f143v-21	34	t		e	H
f143v-21	35	h		e	H
f143v-21	36	t		e	H
f143v-21	37	g		u	H
f143v-21	38	x		e	H
f143v-21	39	4+		m	H
f143v-22	1	U		?	U
f143v-22	2	x		e	H
f143v-22	3	4+		m	H
f143v-22	4	.v.		n	H
f143v-22	5	z		?	U
f143v-22	6	x		e	H
f143v-22	7	L		r	H
f143v-22	8	E		i|y	M
f143v-22	9	B		i|y	M
f143v-22	10	q		u	H
f143v-22	11	BOX2		?	U
f143v-22	12	g		u	H
f143v-22	13	s		u	H
f143v-22	14	d		s	H
f143v-22	15	g		u	H
f143v-22	16	B		i|y	M
f143v-22	17	q		u	H
f143v-22	18	w-		d	H
f143v-22	19	s		u	H
f143v-22	20	8		g	H
f143v-22	21	c		p	H
f143v-22	22	g		u	H
f143v-22	23	z		?	U
f143v-22	24	h		e	H
f143v-22	25	f		c|u	M
f143v-22	26	o		i	H
f143v-22	27	t		e	H
f143v-22	28	m		t	H
f143v-22	29	a		a	H
f143v-22	30	d		s	H
f143v-22	31	t		e	H
f143v-22	32	t		e	H
f143v-22	33	f		c|u	M
f143v-22	34	B		i|y	M
f143v-22	35	d		s	H
f143v-23	1	d		s	H
f143v-23	2	T=		m|mm	M
f143v-23	3	Ze		t	H
f143v-23	4	Ze		t	H
f143v-23	5	h		e	H
f143v-23	6	yy		ss|s	M
f143v-23	7	S		u|c	M
f143v-23	8	n		l	H
f143v-23	9	Z		t	H
f143v-23	10	U		?	U
f143v-23	11	a		a	H
f143v-23	12	o		i	H
f143v-23	13	d		s	H
f143v-23	14	n		l	H
f143v-23	15	14		que	H
f143v-23	16	d		s	H
f143v-23	17	f		c|u	M
f143v-23	18	12		il	H
f143v-23	19	q		u	H
f143v-23	20	d		s	H
f143v-23	21	q		u	H
f143v-23	22	B		i|y	M
f143v-23	23	U		?	U
f143v-23	24	B		i|y	M
f143v-23	25	x		e	H
f143v-23	26	n		l	H
f143v-23	27	U		?	U
f143v-23	28	f		c|u	M
f143v-23	29	t		e	H
f143v-23	30	t		e	H
f143v-23	31	R		p	H
f143v-23	32	h		e	H
f143v-23	33	6		i|n|s	M
