line	position	token	kind	gloss	grade	note
31	21	S29	sign	m	M	s2; x2310; three minims
31	22	2	digit		M	s2; x2490
31	23	6	digit		M	s2; x2545; could be 26 with the 2
31	24	X?	X?	fait	M	s2; x2630; pound-like sign: z/2 with a looped left stroke and a crossbar
31	25	9	digit	t	M	s2; x2730
31	26	1	digit	x	M	s2; x2790; lone 1
31	27	6	digit	e	M	s2; x2850
31	28	15	digit	n	M	s2; x2925
31	29	4	digit	s	M	s2; x3005; cross
31	30	2	digit	e	M	s2; x3085
31	31	6	digit		M	s2; x3140
31	32	S34	sign	x	M	s2; x3210
31	33	S79	sign	q	M	s2; x3295; V with a long stem descending below the line
31	34	5	digit	l	M	s2; x3365; L-like gloss between 5 and 1
31	35	16	digit	e	M	s2; x3440
32	1	S36	sign		M	s1; x715; heavy x crossed by a tall long-s stroke rising above the line
32	2	9	digit	c	M	s1; x790; dot before the gloss c
32	3	17	digit	h	M	s1; x875; gloss 6/h-like
32	4	4	digit	o	M	s1; x985
32	5	4	digit		H	s1; x1030
32	6	|	divider		M	s1; x1110; long heavy wedge stroke descending below the line
32	7	8	digit		M	s1; x1160; small 8/delta-like with a dot
32	8	6	digit	e	M	s1; x1225
32	9	2	digit		H	s1; x1265
32	10	4	digit	s	M	s1; x1340; tall long-s gloss above
32	11	15	digit	n	M	s1; x1435
32	12	4	digit	y	M	s1; x1530; cross with a long diagonal tail
32	13	S64	sign		M	s1; x1570; 3-shape with tail after the cross
32	14	S36	sign		M	s1; x1640; heavy x crossed by a tall long-s stroke rising above
32	15	8	digit	o	M	s1; x1700
32	16	2	digit		H	s1; x1750
32	17	X?	X?	n	M	s1; x1830; 'ua' minim cluster with closed a (as line 19 x1740)
32	18	S37	sign	t	M	s1; x1915; cross above read as gloss t
32	19	S35	sign		M	s2; x2080; long heavy long-s with a small s at its right
32	20	4	digit	y	M	s2; x2150; cross with a long diagonal tail
32	21	S64	sign		M	s2; x2180; 3-shape with tail
32	22	2	digit		H	s2; x2250
32	23	6	digit	e	M	s2; x2300
32	24	X?	X?		M	s2; x2355; heavy wedge-shaped stem with a hooked head curling right, joined at its base to a bar (4-like)
32	25	9	digit	c	M	s2; x2430
32	26	17	digit	h	M	s2; x2490; gloss 6/h-like
32	27	12	digit	a	M	s2; x2610; gloss a over the 1, dot over the 2
32	28	10	digit	u	M	s2; x2720; cross above belongs to line 31
32	29	2	digit		M	s2; x2780; sits low under the following A
32	30	S34	sign		M	s2; x2815; A joined to small o, written higher than the digits
32	31	6	digit		M	s2; x2870
32	32	6	digit		M	s2; x2920
32	33	18	digit	u	M	s2; x2975; gloss u with two dots
32	34	4	digit	s	M	s2; x3060; long-s gloss with a long head stroke
32	35	|	divider		M	s2; x3110; thin diagonal slash
32	36	9	digit	c	M	s2; x3145
32	37	8	digit	o	M	s2; x3195; bold 8
32	38	7	digit	umm	M	s2; x3265; gloss 'umm' spans 7 and 6, continued by a long horizontal line above 16 to the margin
32	39	6	digit		M	s2; x3310
32	40	16	digit		M	s2; x3395
33	1	5	digit		M	s1; x715; small s-shaped 5
33	2	S31	sign		M	s1; x815; 9-loop standing on a crossbar with a descending tail
33	3	S17	sign	t	M	s1; x925; heavy ff with crossbar, both legs descending
33	4	2	digit		H	s1; x1010
33	5	6	digit	e	M	s1; x1065
33	6	X?	X?		M	s1; x1115; heavy wedge-shaped long stroke crossing an A/4-like mark (same sign as line 32 x2355)
33	7	16	digit	e	M	s1; x1215
33	8	06	digit	uu	M	s1; x1305; o-shaped 0 then 6
33	9	62	digit	e	M	s1; x1400; gloss e/r-like
33	10	S29	sign	?	M	s1; x1530; three minims
33	11	60	digit		M	s1; x1665
33	12	4	digit		M	s1; x1740; cross with long bar
33	13	|	divider		H	s1; x1790
33	14	10	digit	u	M	s1; x1830
33	15	2	digit		H	s1; x1895
33	16	4	digit	o	M	s2; x2050
33	17	4	digit		H	s2; x2100
33	18	10	digit	u	M	s2; x2170
33	19	4	digit		H	s2; x2255
33	20	5	digit	f	M	s2; x2300; bold 5
33	21	5	digit	d	M	s2; x2350; small 5
33	22	S34	sign	r	M	s2; x2420
33	23	8	digit	o	M	s2; x2490
33	24	2	digit		H	s2; x2590
33	25	6	digit	i	M	s2; x2650; stroke above
33	26	4	digit		H	s2; x2690
33	27	16	digit	e	M	s2; x2760
33	28	15	digit	n	M	s2; x2855
33	29	S37	sign	t	M	s2; x2960; cross above read as gloss t
33	30	X?	X?		M	s2; x3060; upright crossed by two long horizontal bars (as line 26 x2450)
33	31	12	digit		M	s2; x3160
33	32	w:fau	plain		M	s2; x3230; fluent cursive 'Fau..' written above x3170-3300 with a long horizontal line to x3480 ending in a hook
33	33	60	digit		M	s2; x3250
33	34	S34	sign		M	s2; x3320
33	35	2	digit		H	s2; x3410
33	36	6	digit		M	s2; x3465; last token of the letter
