line	position	sign	confidence	source
hstam_4_h_1411_0023_L24	34	74	M	f.23 bMAL23
hstam_4_h_1411_0023_L24	35	39	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	36	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	37	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	38	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	39	42	H	f.23 bMAL23
hstam_4_h_1411_0023_L24	40	49	M	f.23 bMAL23
hstam_4_h_1411_0023_L24	41	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	1	56	M	f.23 bMAL23
hstam_4_h_1411_0023_L25	2	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	3	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	4	74	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	5	86	M	f.23 bMAL23
hstam_4_h_1411_0023_L25	6	N	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	7	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	8	18	M	f.23 bMAL23
hstam_4_h_1411_0023_L25	9	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	10	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	11	1	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	12	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	13	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	14	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	15	D	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	16	74	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	17	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	18	H	M	f.23 bMAL23
hstam_4_h_1411_0023_L25	19	50	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	20	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	21	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	22	38	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	23	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	24	24	M	f.23 bMAL23
hstam_4_h_1411_0023_L25	25	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	26	63	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	27	43	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	28	82	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	29	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	30	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	31	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	32	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	33	54	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	34	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	35	10	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	36	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	37	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L25	38	3	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	1	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	2	N	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	3	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	4	48	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	5	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	6	54	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	7	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	8	H	M	f.23 bMAL23
hstam_4_h_1411_0023_L26	9	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	10	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	11	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	12	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	13	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	14	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	15	18	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	16	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	17	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	18	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	19	29	M	f.23 bMAL23
hstam_4_h_1411_0023_L26	20	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	21	92	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	22	73	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	23	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	24	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	25	54	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	26	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	27	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	28	29	M	f.23 bMAL23
hstam_4_h_1411_0023_L26	29	50	M	f.23 bMAL23
hstam_4_h_1411_0023_L26	30	73	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	31	O	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	32	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	33	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	34	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	35	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	36	41	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	37	10	H	f.23 bMAL23
hstam_4_h_1411_0023_L26	38	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	1	52	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	2	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	3	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	4	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	5	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	6	37	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	7	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	8	99	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	9	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	10	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	11	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	12	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	13	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	14	10	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	15	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	16	54	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	17	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	18	39	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	19	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	20	16	M	f.23 bMAL23
hstam_4_h_1411_0023_L27	21	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	22	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	23	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	24	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	25	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	26	67	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	27	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	28	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	29	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	30	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	31	X	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	32	66	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	33	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	34	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	35	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	36	22	M	f.23 bMAL23
hstam_4_h_1411_0023_L27	37	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	38	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L27	39	22	M	f.23 bMAL23
hstam_4_h_1411_0023_L28	1	5	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	2	6	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	3	O	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	4	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	5	G	M	f.23 bMAL23
hstam_4_h_1411_0023_L28	6	N	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	7	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	8	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	9	39	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	10	91	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	11	43	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	12	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	13	92	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	14	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	15	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	16	94	M	f.23 bMAL23
hstam_4_h_1411_0023_L28	17	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	18	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	19	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	20	18	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	21	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	22	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	23	32	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	24	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	25	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	26	77	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	27	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	28	96	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	29	94	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	30	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	31	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	32	98	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	33	28	M	f.23 bMAL23
hstam_4_h_1411_0023_L28	34	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	35	10	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	36	10	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	37	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	38	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L28	39	24	M	f.23 bMAL23
hstam_4_h_1411_0023_L29	1	37	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	2	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	3	23	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	4	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	5	77	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	6	73	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	7	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	8	X	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	9	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	10	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	11	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	12	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	13	39	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	14	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	15	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	16	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	17	57	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	18	48	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	19	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	20	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	21	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	22	23	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	23	50	M	f.23 bMAL23
hstam_4_h_1411_0023_L29	24	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	25	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	26	77	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	27	93	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	28	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	29	32	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	30	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	31	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	32	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	33	21	M	f.23 bMAL23
hstam_4_h_1411_0023_L29	34	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	35	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	36	60	M	f.23 bMAL23
hstam_4_h_1411_0023_L29	37	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	38	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	39	32	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	40	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L29	42	93	M	f.23 bMAL23
hstam_4_h_1411_0023_L29	43	93	M	f.23 bMAL23
hstam_4_h_1411_0023_L30	1	46	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	2	28	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	3	74	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	4	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	5	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	6	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	7	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	8	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	9	48	M	f.23 bMAL23
hstam_4_h_1411_0023_L30	10	73	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	11	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	12	28	M	f.23 bMAL23
hstam_4_h_1411_0023_L30	13	24	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	14	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	15	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	16	7	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	17	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	18	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	19	10	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	20	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	21	63	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	22	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	23	39	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	24	H	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	25	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	26	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	27	X	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	28	39	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	29	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	30	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	31	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	32	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	33	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	34	24	M	f.23 bMAL23
hstam_4_h_1411_0023_L30	35	71	H	f.23 bMAL23
hstam_4_h_1411_0023_L30	36	11	M	f.23 bMAL23
hstam_4_h_1411_0023_L30	37	75	M	f.23 bMAL23
hstam_4_h_1411_0023_L30	38	13	M	f.23 bMAL23
hstam_4_h_1411_0023_L30	39	91	M	f.23 bMAL23
hstam_4_h_1411_0023_L31	1	99	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	2	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	3	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	4	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	5	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	6	G	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	7	O	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	8	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	9	38	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	10	51	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	11	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	12	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	13	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	14	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	15	74	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	16	73	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	17	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	18	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	19	32	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	20	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	21	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	22	76	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	23	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	24	71	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	25	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	26	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	27	98	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	28	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	29	D	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	30	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	31	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	32	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	33	36	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	34	26	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	35	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	36	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	37	56	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	38	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	39	29	M	f.23 bMAL23
hstam_4_h_1411_0023_L31	40	32	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	41	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L31	42	75	M	f.23 bMAL23
hstam_4_h_1411_0023_L32	1	58	M	f.23 bMAL23
hstam_4_h_1411_0023_L32	2	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	3	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	4	90	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	5	18	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	6	95	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	7	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	8	29	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	9	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	10	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	11	37	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	12	73	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	13	H	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	14	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	15	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	17	76	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	18	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	19	50	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	20	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	21	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	22	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	23	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	24	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	25	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	26	71	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	27	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	28	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	29	31	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	30	52	M	f.23 bMAL23
hstam_4_h_1411_0023_L32	31	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	32	75	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	33	94	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	34	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	35	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	36	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	37	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	38	55	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	39	74	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	40	18	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	41	95	H	f.23 bMAL23
hstam_4_h_1411_0023_L32	42	97	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	1	42	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	2	36	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	3	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	4	G	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	5	77	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	6	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	7	57	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	8	23	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	9	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	10	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	11	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	12	60	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	13	52	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	14	93	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	15	13	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	16	84	M	f.23 bMAL23
hstam_4_h_1411_0023_L33	17	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	18	54	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	19	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	20	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	21	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	22	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	23	40	M	f.23 bMAL23
hstam_4_h_1411_0023_L33	24	61	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	25	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	26	94	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	27	72	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	28	28	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	29	76	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	30	49	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	31	44	H	f.23 bMAL23
hstam_4_h_1411_0023_L33	32	Riedesel	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	1	Befehlshaber	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	2	Gauß	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	3	70	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	4	Y	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	5	V	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	6	120	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	7	67	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	8	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	9	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	10	N	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	11	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	12	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	13	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	14	V	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	15	22	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	16	122	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	17	Graue	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	18	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	19	B	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	20	84	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	21	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	22	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	23	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	24	56	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	25	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	26	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	27	25	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	28	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	29	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	30	20	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	31	58	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	32	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	33	23	H	f.23 bMAL23
hstam_4_h_1411_0023_L34	34	27	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	35	16	M	f.23 bMAL23
hstam_4_h_1411_0023_L34	36	02	M	f.23 bMAL23
hstam_4_h_1411_0023_L35	1	95	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	2	42	M	f.23 bMAL23
hstam_4_h_1411_0023_L35	3	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	4	87	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	5	30	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	6	23	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	7	15	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	8	35	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	9	W	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	10	48	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	11	83	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	12	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	13	22	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	14	27	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	15	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	16	38	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	17	49	M	f.23 bMAL23
hstam_4_h_1411_0023_L35	18	56	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	19	76	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	20	186	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	21	87	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	22	H	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	23	11	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	24	43	M	f.23 bMAL23
hstam_4_h_1411_0023_L35	25	43	M	f.23 bMAL23
hstam_4_h_1411_0023_L35	26	79	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	27	37	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	28	16	H	f.23 bMAL23
hstam_4_h_1411_0023_L35	29	74	H	f.23 bMAL23
